% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
397 +7.358201950e+02 +7.358201950e+02 +1.893201950e+02 +1.893201950e+02 -5.3683e-01 +2.0195e+00 -2.5601e+00 -3.6064e+00 -2.1129e+00 -3.0425e+00 -2.4534e+00 +2.9034e+00 +1.5727e-01 -2.1347e-01 +2.4333e-01 +1.1898e+00 +2.1674e+00 -5.7410e-01 +2.3745e+00 -2.1054e-01 +1.6691e+00 -1.5384e+00 -6.4682e-01 +2.5088e+00
405 +2.948648506e+02 +2.948648506e+02 -2.516351494e+02 -2.516351494e+02 -6.5317e-01 +1.5367e+00 -1.8883e+00 -3.1765e+00 -1.9739e+00 -3.2657e+00 -9.0398e-01 +2.6480e+00 -5.9517e-01 -4.9343e-01 +1.6281e-01 +7.5092e-01 +2.3381e+00 -4.9890e-01 +2.2720e+00 -1.8014e-01 +1.2626e+00 -1.3850e+00 -1.0607e+00 +2.6801e+00
411 +1.854561843e+02 +1.854561843e+02 -3.610438157e+02 -3.610438157e+02 -8.2846e-01 +1.0880e+00 -1.6364e+00 -3.5077e+00 -1.4568e+00 -2.7623e+00 -1.0522e+00 +2.8760e+00 -1.0045e+00 -7.0270e-02 +2.8728e-01 +1.5701e+00 +1.8520e+00 -4.0136e-01 +1.9600e+00 -7.2957e-02 +1.4471e+00 -1.3454e+00 -1.6823e+00 +2.1978e+00
428 +3.500429834e+01 +3.500429834e+01 -5.114957017e+02 -5.114957017e+02 -1.9333e+00 +7.9723e-01 -4.0482e-01 -2.8872e+00 -1.7732e+00 -3.0067e+00 -7.4103e-01 +2.8757e+00 +1.0130e-01 +1.5765e-01 +2.5430e-01 +1.2349e+00 +1.6585e+00 -3.0318e-01 +2.5302e+00 -1.0166e+00 +1.6549e+00 -7.6451e-01 -1.1640e+00 +2.0507e+00
473 +3.290200405e+00 +3.290200405e+00 -5.432097996e+02 -5.432097996e+02 -2.0539e+00 -2.4126e-01 -7.8666e-01 -3.0199e+00 -9.5809e-01 -2.6930e+00 -2.7849e-02 +2.3832e+00 -7.7880e-01 +3.1216e-01 +1.3080e+00 +4.0212e-01 +1.5398e+00 -4.7642e-01 +2.1014e+00 -1.5968e+00 +1.2875e+00 -6.7465e-01 -1.7429e+00 +1.7876e+00
706 +2.320100542e+00 +2.320100542e+00 -5.441798995e+02 -5.441798995e+02 -2.2325e+00 -2.3817e-01 -5.0958e-01 -2.8113e+00 -8.1440e-01 -2.8650e+00 -3.1190e-01 +2.5529e+00 -9.0173e-01 +3.1694e-01 +2.5552e+00 +6.1862e-01 +1.3197e+00 -5.9256e-01 +1.7187e+00 -1.7773e+00 +8.5032e-01 -7.7353e-01 -1.1493e+00 +1.8640e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.990193364e+05 +3.990193364e+05 +4.000193364e+05 +4.000193364e+05 +4.3937e+00 +2.2550e+00 +2.6509e-01 -8.9263e-01 -2.6075e+00 +4.6661e+00 +3.9838e+00 +5.6594e-01 -4.3975e+00 -3.8033e+00 +3.8502e+00 -4.8795e+00 -4.6609e+00 -4.4504e+00 +4.5587e+00 -1.5547e-01 -9.1363e-01 -4.9034e+00 +4.5124e+00 -4.8817e+00
48 +3.797024374e+05 +3.797024374e+05 +3.807024374e+05 +3.807024374e+05 +6.7694e+00 +5.3958e+00 +1.0459e+00 -8.0668e+00 +1.8179e+00 +9.5991e+00 +3.0477e+00 +3.1256e+00 -6.2459e+00 -4.0193e+00 +5.0833e+00 -6.4682e+00 -9.8694e-01 -2.3335e+00 +3.4315e+00 -4.0716e+00 -5.4051e-01 -7.8090e-01 +2.5886e+00 -5.2664e+00
62 +2.311563626e+05 +2.311563626e+05 +2.321563626e+05 +2.321563626e+05 +2.4923e+00 +6.7561e+00 +7.8527e-01 -7.3520e+00 -3.8270e+00 +6.5927e+00 -1.8417e+00 -7.1250e+00 -3.8521e+00 -4.5941e+00 +4.7065e+00 +8.7705e-01 +2.4934e+00 -2.2099e+00 +4.2044e+00 -3.9657e+00 +2.1404e+00 +9.8600e-01 +1.8204e+00 +1.3774e+00
145 +1.560730550e+05 +1.560730550e+05 +1.570730550e+05 +1.570730550e+05 -4.2668e+00 +5.1676e+00 +9.1541e-01 -3.3519e+00 -2.7790e+00 +1.1826e+01 -7.0023e-01 -4.4362e+00 +1.6472e+00 -3.6451e+00 +5.8851e+00 -2.4573e+00 +4.5431e-01 -4.2253e+00 +1.4771e+00 -8.8980e-01 +6.5052e-02 +1.2854e+00 -6.8343e-01 +2.3416e+00
176 +7.005985566e+04 +7.005985566e+04 +7.105985566e+04 +7.105985566e+04 -3.2035e+00 +5.4162e+00 +3.9148e-01 -2.6786e+00 -2.2556e+00 +8.5994e+00 +1.6750e-01 -1.5301e+00 +6.6020e-01 -2.2130e+00 +4.1254e+00 -3.1250e+00 +3.0953e+00 -4.6741e+00 -1.4625e-01 -9.6007e-03 -1.6430e+00 -1.8361e+00 -6.5970e-01 +1.4355e+00
194 +4.281035241e+04 +4.281035241e+04 +4.381035241e+04 +4.381035241e+04 -3.6203e+00 +5.2163e+00 +5.5040e-01 -2.9956e+00 -2.0027e+00 +5.3200e+00 +2.3763e+00 -2.1205e+00 -5.1627e-01 +1.2644e+00 +1.9187e+00 -5.2437e+00 -1.5058e-02 -3.0651e+00 +8.5342e-01 -5.0459e-01 -1.2487e+00 -3.1765e+00 -2.7735e+00 +3.3006e+00
195 +3.706183159e+04 +3.706183159e+04 +3.806183159e+04 +3.806183159e+04 -3.5446e+00 +5.8751e+00 -1.1238e+00 -3.6769e-01 -4.2909e+00 +2.4406e+00 +2.7506e+00 -2.0099e+00 -1.0162e+00 +4.1124e-01 +2.2206e+00 -2.9573e+00 +7.2822e-01 -2.1524e+00 -1.5298e-01 +3.1273e-01 -2.1708e+00 -2.8993e+00 -2.6009e+00 +3.5239e+00
217 +1.425038685e+04 +1.425038685e+04 +1.525038685e+04 +1.525038685e+04 -2.2326e+00 +3.7405e+00 -6.0721e-01 +2.6086e-01 -5.1631e+00 +1.4123e+00 +2.4378e+00 -1.7390e+00 -1.4945e+00 +7.7562e-01 -1.1782e-01 -1.6225e+00 +2.3869e-01 +5.9031e-01 -2.6957e+00 -1.5038e+00 -2.2101e+00 -2.9862e+00 -1.8300e-01 +1.7702e+00
279 +8.159117904e+03 +8.159117904e+03 +9.159117904e+03 +9.159117904e+03 -3.3177e+00 +2.1224e+00 +4.6499e-01 +4.5341e-01 -3.6643e+00 +1.8438e+00 +2.0036e+00 -5.9700e-01 -2.2432e+00 -1.2391e-01 +7.6573e-01 -4.6148e-01 -2.7524e+00 -7.8058e-01 -1.2927e+00 -3.2660e+00 -2.2351e+00 -1.6648e+00 +3.4367e-01 +2.8344e+00
297 +4.811671295e+03 +4.811671295e+03 +5.811671295e+03 +5.811671295e+03 -2.6716e+00 +1.0838e+00 +3.1193e-01 +4.9908e-01 -4.2356e+00 +2.9065e+00 +9.0101e-01 -3.1043e-01 -2.3554e+00 -9.6157e-01 +6.1438e-01 -8.8422e-01 -1.5549e+00 -6.5089e-01 -1.3075e+00 -2.7090e+00 -2.8712e+00 -5.8143e-01 -4.1421e-01 +2.3401e+00
314 +3.356506754e+03 +3.356506754e+03 +4.356506754e+03 +4.356506754e+03 -2.7602e+00 +1.4640e+00 +2.1204e-02 -7.1659e-01 -4.1664e+00 +3.4400e+00 +7.8268e-01 +2.7346e-01 -2.5992e+00 -9.5891e-01 -9.3315e-02 -1.1541e+00 -1.9795e+00 -4.9999e-01 -2.8180e+00 -1.2929e+00 -2.7373e+00 -6.8668e-01 -1.0267e+00 +1.7859e+00
324 +1.607498402e+03 +1.607498402e+03 +2.607498402e+03 +2.607498402e+03 -3.3662e+00 +9.4613e-01 -6.3920e-01 -3.1215e+00 -2.9632e+00 +2.1292e+00 +5.0345e-01 +5.2129e-01 -1.7678e+00 -4.0738e-01 -1.8843e+00 -1.8828e+00 -4.7743e-01 -1.5706e+00 -2.9622e+00 -6.4455e-01 -2.3983e+00 -1.6052e+00 -1.4229e+00 +2.5973e+00
330 +1.414845047e+03 +1.414845047e+03 +2.414845047e+03 +2.414845047e+03 -2.5746e+00 +1.3474e-01 +4.0441e-01 -2.6566e+00 -2.8142e+00 +1.9947e+00 +8.6553e-01 -2.5308e-01 -1.0234e+00 -8.6231e-01 -2.1488e+00 -2.7137e+00 +5.4903e-01 -2.4445e+00 -2.8005e+00 -7.4893e-01 -1.5415e+00 -2.0683e+00 -1.0308e+00 +2.5291e+00
377 +3.398396460e+02 +3.398396460e+02 +1.339839646e+03 +1.339839646e+03 -2.0914e+00 +4.7222e-01 +4.0662e-01 -2.3296e+00 -2.0372e+00 +1.5816e+00 +1.2877e+00 +1.4684e+00 -1.5430e+00 -1.2554e+00 -1.8166e+00 -2.5948e+00 +4.2203e-01 -1.7602e+00 -2.5798e+00 -3.0278e-01 -1.2150e+00 -2.5472e+00 -1.8515e+00 +9.4365e-01
381 +9.128132962e+01 +9.128132962e+01 +1.091281330e+03 +1.091281330e+03 -2.1896e+00 -6.9073e-01 +6.1560e-02 -2.6412e+00 -2.4659e+00 +2.5187e+00 +9.7006e-01 +1.3696e+00 -1.0333e+00 -9.4477e-01 -7.1266e-01 -2.0917e+00 -1.3940e-01 -1.7687e+00 -2.2332e+00 -1.3821e+00 -6.9788e-01 -2.2151e+00 -2.3031e+00 +8.9474e-01
389 +5.003547123e+00 +5.003547123e+00 +1.005003547e+03 +1.005003547e+03 -1.7832e+00 -2.0227e-01 -4.3235e-02 -2.7955e+00 -1.6329e+00 +2.5309e+00 +7.6484e-01 +1.0740e+00 -1.3749e+00 -1.1158e+00 -2.2708e-01 -2.1181e+00 -9.6930e-02 -1.9581e+00 -1.5569e+00 -1.6663e+00 -6.4854e-01 -2.0877e+00 -2.2301e+00 +1.2419e+00
463 +3.895012036e+00 +3.895012036e+00 +1.003895012e+03 +1.003895012e+03 -1.2689e+00 +4.7279e-01 -4.5193e-01 -1.6920e+00 -1.5432e+00 +2.0979e+00 +2.9240e-01 +1.7579e+00 -5.3858e-01 -6.5073e-01 -1.3728e+00 -2.3363e+00 +4.8628e-03 -2.2079e+00 -1.0551e+00 -2.3037e+00 -3.3109e-01 -1.9526e+00 -1.9532e+00 +9.9695e-01
698 +2.471690623e+00 +2.471690623e+00 +1.002471691e+03 +1.002471691e+03 -1.8992e+00 +1.8569e-01 -7.0098e-01 -1.6695e+00 -1.4912e+00 +2.2024e+00 +5.2844e-01 +2.0924e+00 -5.7126e-01 -9.2001e-01 -1.8695e+00 -2.0346e+00 +9.1207e-02 -2.0188e+00 -5.6255e-01 -2.5238e+00 -6.8372e-01 -2.3993e+00 -2.0162e+00 +9.6014e-01
2327 +1.584892753e+00 +1.584892753e+00 +1.001584893e+03 +1.001584893e+03 -2.0856e+00 +1.8450e-01 -1.0039e+00 -1.4742e+00 -1.4124e+00 +2.2754e+00 +4.5395e-01 +2.0362e+00 -4.4164e-01 -9.3873e-01 -1.8037e+00 -2.1814e+00 +1.4040e-01 -2.1685e+00 -5.3786e-01 -2.4955e+00 -6.3665e-01 -2.4730e+00 -2.0135e+00 +9.8172e-01
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.153567319e+05 +3.153567319e+05 +3.155651119e+05 +3.155651119e+05 -1.2489e+00 +3.2867e+00 +1.0750e+00 +4.3977e+00 +3.8880e+00 +3.5942e+00 +2.0087e+00 +3.9136e+00 -1.7260e+00 -4.8708e+00 -1.4294e-01 +4.6614e+00 -4.2765e+00 +3.3432e-01 -4.2505e+00 +3.9394e+00 -4.5276e+00 +1.0426e+00 +1.7409e+00 -8.3613e-01
34 +1.798610716e+05 +1.798610716e+05 +1.800694516e+05 +1.800694516e+05 -3.1290e+00 +7.6423e-01 -3.9570e+00 +2.8865e+00 +6.3732e+00 +6.1775e-01 +4.4439e-01 +2.9197e+00 -4.2126e+00 -6.4472e+00 +3.7418e-01 +6.9789e+00 -1.3324e+00 +9.4524e-01 +4.0054e-01 +3.3252e+00 +1.0942e+00 +2.7384e+00 +2.4696e+00 -3.0802e+00
93 +1.372316723e+05 +1.372316723e+05 +1.374400523e+05 +1.374400523e+05 -4.6940e+00 -9.8955e-01 -1.6778e+00 +7.5257e+00 +5.2185e+00 +3.0863e+00 +4.8307e+00 +7.8254e-01 -3.5366e+00 -6.7354e+00 +1.6074e+00 +6.2237e+00 +6.6996e-01 -7.3333e-01 +1.2892e+00 +1.4481e-01 +7.5790e-01 +1.6064e+00 +2.0168e+00 -2.5944e+00
114 +8.910379627e+04 +8.910379627e+04 +8.931217627e+04 +8.931217627e+04 -3.5690e+00 -8.2533e-01 -1.5723e+00 +7.8139e+00 +5.4059e+00 +5.2011e+00 +6.1411e+00 +2.7312e+00 -4.9768e+00 -1.6502e+00 +6.1475e-01 +2.7391e+00 +3.1507e+00 -2.2343e+00 -1.5643e+00 -2.0163e-01 +1.3674e+00 +8.1393e-01 +3.0564e+00 -6.2840e-01
160 +4.894405772e+04 +4.894405772e+04 +4.915243772e+04 +4.915243772e+04 -2.5788e+00 -2.3246e+00 -1.5114e+00 +6.1256e+00 +7.1760e+00 +1.1848e+00 +3.4353e+00 +2.1385e+00 -1.8389e+00 -3.2595e-01 -1.5455e+00 +1.6586e+00 +9.8598e-01 +1.4987e-01 +1.8008e+00 -3.8908e-01 +4.0609e-01 -4.0814e-01 +2.5357e+00 -9.5994e-01
212 +2.455449825e+04 +2.455449825e+04 +2.476287825e+04 +2.476287825e+04 -2.0387e+00 -1.9560e+00 +2.4912e-01 +7.9812e-01 +3.2518e+00 -1.5152e+00 +1.7218e+00 +2.0188e+00 -1.7690e+00 +1.4574e+00 +1.5931e-01 +2.6358e+00 +1.6865e+00 -1.7674e+00 +1.8934e+00 +1.1502e+00 +2.2652e+00 -2.3288e-01 +4.4556e+00 -1.0426e+00
239 +1.508647983e+04 +1.508647983e+04 +1.529485983e+04 +1.529485983e+04 -4.9536e+00 +1.4949e+00 +3.7052e-01 +3.9483e-01 +4.3426e+00 -1.5708e+00 +1.0163e+00 +7.6497e-01 -2.1019e+00 +2.5360e+00 -8.9595e-01 +5.2242e+00 +1.5932e+00 -1.7985e+00 +3.3994e+00 -1.2568e+00 +1.1810e+00 +5.7475e-01 +2.7198e+00 +1.2498e-01
264 +9.625803977e+03 +9.625803977e+03 +9.834183977e+03 +9.834183977e+03 -3.4739e+00 +3.1194e+00 +3.0129e-02 -2.3514e+00 +3.4754e+00 -1.5055e+00 +1.1678e+00 +1.9566e+00 -1.9976e+00 +2.8844e+00 -1.5598e+00 +3.3638e+00 +1.6629e+00 -1.3027e+00 +2.2757e+00 -9.8423e-01 +2.4680e+00 +2.8976e-01 +4.8526e-02 +3.1274e+00
299 +6.186954382e+03 +6.186954382e+03 +6.395334382e+03 +6.395334382e+03 -3.4979e+00 -1.8776e-01 +7.9864e-02 -1.9251e+00 +2.7657e+00 -1.2613e+00 +1.2454e+00 +1.7437e+00 -2.0061e+00 +3.1857e+00 -4.7161e-01 +4.7007e+00 +4.2350e-01 -4.8105e-01 +2.4048e+00 -1.5851e-01 +2.3838e+00 +9.8380e-01 +2.2756e+00 +1.3804e+00
302 +3.054246558e+03 +3.054246558e+03 +3.262626558e+03 +3.262626558e+03 -3.9405e+00 -1.3459e-02 +7.7804e-01 -1.4268e+00 +3.2126e+00 -2.7397e+00 +1.3301e+00 +1.8258e+00 -1.6571e+00 +3.2952e+00 +4.2518e-02 +2.8638e+00 -1.4464e-01 -6.3292e-01 +1.7236e+00 -3.4678e-01 +1.6929e+00 +2.6078e+00 +2.3180e+00 +9.5795e-01
350 +1.453567845e+03 +1.453567845e+03 +1.661947845e+03 +1.661947845e+03 -3.1119e+00 +1.1450e+00 +2.0009e+00 -1.2069e+00 +2.2357e+00 -2.1250e+00 +4.9319e-01 +8.0369e-01 -2.7489e+00 +2.5375e+00 +8.6788e-01 +3.0610e+00 -1.1960e+00 -2.0409e+00 +2.5310e+00 -2.0079e+00 +1.9527e+00 +2.4993e+00 +2.3058e+00 +2.0829e+00
363 +6.612684194e+02 +6.612684194e+02 +8.696484194e+02 +8.696484194e+02 -2.5291e+00 +1.5103e+00 +1.6560e+00 -1.7277e+00 +2.5626e+00 -1.5233e+00 +3.5743e-01 +5.2658e-01 -2.3030e+00 +1.8163e+00 +8.4103e-01 +2.6854e+00 -1.2016e+00 -2.1627e+00 +2.7617e+00 -1.0840e+00 +1.6096e+00 +2.1782e+00 +1.7198e+00 +2.4718e+00
369 +3.995441879e+02 +3.995441879e+02 +6.079241879e+02 +6.079241879e+02 -2.4212e+00 +2.2399e+00 +2.0599e+00 -2.4336e+00 +3.2181e+00 -9.7503e-01 +1.1415e+00 +1.5980e-01 -2.2845e+00 +2.5861e+00 +8.7198e-01 +2.6099e+00 -7.2292e-01 -2.0724e+00 +1.9599e+00 -1.6179e+00 +1.5384e+00 +2.0930e+00 +1.8277e+00 +2.2241e+00
416 +2.650968438e+02 +2.650968438e+02 +4.734768438e+02 +4.734768438e+02 -2.5471e+00 +2.2555e+00 +2.0086e+00 -2.2769e+00 +3.0163e+00 -5.6895e-01 +7.5985e-01 +4.2173e-01 -2.5011e+00 +2.4847e+00 +1.1960e+00 +1.8559e+00 -1.0580e+00 -2.2848e+00 +1.6939e+00 -1.4182e+00 +1.7126e+00 +2.2374e+00 +1.8141e+00 +2.3193e+00
435 +1.102281085e+02 +1.102281085e+02 +3.186081085e+02 +3.186081085e+02 -2.0025e+00 +1.6445e+00 +2.2228e+00 -1.5407e+00 +2.6558e+00 -8.0092e-01 +4.6099e-01 -2.0598e-02 -2.5545e+00 +2.0678e+00 +5.3989e-01 +2.4420e+00 -1.0164e+00 -2.1045e+00 +1.5228e+00 -1.4417e+00 +1.9757e+00 +1.9649e+00 +2.0239e+00 +2.4129e+00
438 +6.637515574e+00 +6.637515574e+00 +2.150175156e+02 +2.150175156e+02 -1.8541e+00 +1.8378e+00 +2.0817e+00 -1.5224e+00 +3.1198e+00 -1.0993e+00 +4.1444e-01 -6.6621e-02 -2.9245e+00 +1.6376e+00 +1.1149e+00 +2.2154e+00 -6.5880e-01 -2.4817e+00 +9.9251e-01 -1.4517e+00 +1.6521e+00 +2.3788e+00 +1.7986e+00 +1.8008e+00
474 +3.911975241e+00 +3.911975241e+00 +2.122919752e+02 +2.122919752e+02 -1.9524e+00 +2.1463e+00 +2.2279e+00 -1.6709e+00 +2.8658e+00 -1.2488e+00 +9.7080e-01 -2.6941e-01 -2.6078e+00 +1.6306e+00 +1.3140e+00 +2.2466e+00 -9.3533e-01 -2.1220e+00 +9.9864e-01 -1.4846e+00 +2.0336e+00 +2.2255e+00 +1.6930e+00 +1.4834e+00
752 +2.461939054e+00 +2.461939054e+00 +2.108419391e+02 +2.108419391e+02 -2.1332e+00 +2.2005e+00 +2.2175e+00 -1.6187e+00 +2.2691e+00 -1.2867e+00 +1.0083e+00 +5.0315e-01 -2.5288e+00 +1.9686e+00 +1.1222e+00 +2.3573e+00 -6.9496e-01 -1.9319e+00 +6.9392e-01 -1.6630e+00 +1.4047e+00 +2.2151e+00 +2.0236e+00 +1.2341e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.276312611e+05 +1.276312611e+05 +1.274863011e+05 +1.274863011e+05 -3.6030e+00 +4.4648e+00 +2.5835e-01 +1.1203e+00 +4.4553e+00 -2.0815e+00 +2.1953e+00 +3.5051e+00 +2.4595e+00 +1.7090e+00 +1.4632e+00 -1.7351e+00 -4.8262e+00 +3.7440e+00 +4.2396e+00 -2.5389e+00 -1.8602e+00 -4.4323e+00 +2.2294e+00 -3.5301e+00
86 +7.375140801e+04 +7.375140801e+04 +7.360644801e+04 +7.360644801e+04 -2.2733e+00 -2.5917e+00 -5.4345e-03 -3.2039e-01 +4.9618e+00 +9.3160e-01 +3.9882e+00 +3.0251e+00 +2.9275e+00 +3.3174e-01 -2.2308e+00 +1.6803e+00 -1.7373e+00 +1.2371e+00 +1.8981e+00 -1.1385e+00 +5.5206e-01 -1.9389e+00 +1.8175e+00 +1.8241e+00
90 +5.986706007e+04 +5.986706007e+04 +5.972210007e+04 +5.972210007e+04 -2.7166e+00 -1.4565e+00 +2.9207e-01 +2.1562e+00 +6.1092e+00 -1.7170e-01 +6.2571e-01 +4.6319e+00 +3.2838e+00 +1.0852e+00 -3.3398e+00 +3.7389e+00 -9.6154e-02 +3.1123e+00 -2.3058e+00 +7.7586e-02 -2.5117e-01 -1.3198e+00 +3.2239e+00 -3.5194e-01
220 +3.905283254e+04 +3.905283254e+04 +3.890787254e+04 +3.890787254e+04 -5.7409e+00 -1.0281e+00 +6.6275e-02 -2.3059e+00 +4.6943e+00 -4.0700e-01 -1.4649e-01 +6.2878e+00 +8.6338e-01 +4.4811e+00 -2.7242e+00 +9.1867e-01 -8.3637e-01 +4.0552e+00 -4.8162e-01 +9.8073e-01 -3.8656e+00 +5.0029e-01 +2.4028e+00 -7.7406e-02
274 +2.269220653e+04 +2.269220653e+04 +2.254724653e+04 +2.254724653e+04 -4.1472e+00 +1.3954e-01 +1.2429e-01 -3.3728e+00 +3.1680e+00 -6.6716e-02 +2.4336e+00 +4.6064e+00 -1.5726e-01 +4.1377e+00 -6.2437e-01 +1.5305e+00 -1.4726e+00 +3.1706e+00 -2.2335e+00 +3.8215e+00 -2.0661e+00 -1.8155e+00 +1.1411e+00 -7.9730e-01
314 +1.579707934e+04 +1.579707934e+04 +1.565211934e+04 +1.565211934e+04 -4.4995e+00 +5.4164e-02 -5.2003e-01 -4.1656e+00 +2.8160e+00 +1.5419e+00 +2.9403e+00 +3.8518e+00 +1.4086e+00 +5.0121e+00 -1.6064e+00 +8.8227e-01 +3.2365e-01 +2.0695e+00 -1.0797e+00 +2.4732e+00 -2.0076e+00 -2.2496e-01 +1.5261e+00 -1.2949e-01
360 +7.452102568e+03 +7.452102568e+03 +7.307142568e+03 +7.307142568e+03 -3.3478e+00 +1.7771e+00 -1.9712e+00 -3.9296e+00 +1.5722e+00 +5.3232e-01 +2.0117e+00 +4.5394e+00 +2.8047e+00 +4.2507e+00 -1.2653e+00 +1.3363e+00 +1.2331e+00 +1.9395e+00 -2.0641e-01 +2.7791e+00 -1.9898e+00 -1.9009e+00 +1.7194e+00 -9.9857e-01
416 +4.681211438e+03 +4.681211438e+03 +4.536251438e+03 +4.536251438e+03 -3.8785e+00 +3.0188e+00 +7.3530e-02 -3.5317e+00 +1.2021e+00 +9.3175e-01 +7.3820e-01 +4.1651e+00 +2.2508e+00 +4.3189e+00 -1.5432e+00 +7.7671e-01 +1.9117e-01 +2.4365e+00 -1.2661e-02 +2.6926e+00 -1.6966e+00 -1.8743e+00 +2.4542e+00 -1.6710e+00
