% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
214 +1.035337631e+02 +1.035337631e+02 +1.798037631e+02 +1.798037631e+02 +3.9394e-01 +2.3133e-01 +6.2661e-01 +1.2911e-01 +4.0846e-01 +4.3985e-01 +7.4658e-01 +1.3940e-02 +3.7794e-01 +6.8263e-01 +8.4577e-01 +9.2559e-01 +4.8228e-01 +8.4534e-01 +2.7876e-01 +9.7910e-01 +5.3345e-01 +1.9621e-01 +4.9358e-01 +4.6929e-01
1697 +9.792869429e+01 +9.792869429e+01 +1.741986943e+02 +1.741986943e+02 +4.3203e-01 +1.6902e-01 +2.1489e-01 +9.9383e-01 +8.0603e-01 +9.7322e-01 +5.1897e-01 +9.0088e-01 +1.6780e-01 +7.1337e-03 +1.8892e-01 +6.5151e-01 +6.0340e-01 +8.0847e-01 +4.3716e-01 +9.7419e-02 +9.9880e-01 +1.4898e-01 +7.9519e-01 +2.5367e-01
5644 +8.849539604e+01 +8.849539604e+01 +1.647653960e+02 +1.647653960e+02 +7.5863e-02 +1.5494e-02 +4.8533e-04 +5.7864e-01 +2.0947e-01 +5.4165e-01 +2.8430e-01 +4.3825e-01 +3.6432e-01 +1.4695e-01 +7.4627e-01 +5.6877e-01 +1.8889e-01 +9.1023e-01 +7.6621e-01 +3.7231e-01 +8.3132e-01 +4.2405e-02 +7.7366e-02 +4.3649e-01
77063 +8.410871887e+01 +8.410871887e+01 +1.603787189e+02 +1.603787189e+02 +7.5863e-02 +2.1410e-01 +4.8533e-04 +1.8728e-01 +1.6608e-01 +4.3985e-01 +2.5534e-01 +5.6986e-01 +9.1593e-01 +8.4467e-01 +8.3762e-01 +2.8670e-01 +2.3776e-03 +9.1023e-01 +9.2900e-01 +3.9247e-01 +8.8653e-01 +4.2405e-02 +9.5889e-01 +1.1115e-01
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.986910607e+05 +1.986910607e+05 +1.986685107e+05 +1.986685107e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.016376012e+05 +1.016376012e+05 +1.016150512e+05 +1.016150512e+05 +7.5301e-01 +2.3387e-01 +5.2912e-01 +1.9612e-01 +2.6887e-01 +8.5810e-01 +1.6536e-01 +7.5380e-01 +8.7291e-01 +1.8720e-01 +4.7877e-01 +3.7433e-01 +7.6159e-01 +8.1276e-01 +4.1367e-01 +5.0220e-01 +6.3480e-01 +9.5506e-01 +4.5422e-01 +8.3307e-02
6 +3.533350603e+04 +3.533350603e+04 +3.531095603e+04 +3.531095603e+04 +5.5279e-01 +7.3120e-01 +6.7357e-01 +2.8207e-01 +3.0504e-01 +4.3537e-01 +1.8317e-01 +6.2383e-01 +1.7366e-01 +8.8789e-01 +2.8247e-01 +5.8654e-01 +4.5620e-01 +6.5425e-01 +9.8759e-01 +3.3804e-01 +6.5853e-01 +3.2207e-01 +9.7274e-01 +6.7145e-01
7 +3.362366714e+02 +3.362366714e+02 +3.136866714e+02 +3.136866714e+02 +1.0893e-01 +1.1384e-02 +7.2491e-01 +4.8973e-01 +7.1787e-01 +3.3456e-01 +5.0796e-02 +6.4282e-01 +5.9345e-01 +9.9366e-02 +3.6334e-01 +9.3703e-01 +8.5808e-01 +1.3649e-01 +9.5190e-01 +5.7089e-02 +2.1517e-01 +7.1411e-01 +6.1419e-01 +5.6978e-02
48 +3.133194844e+02 +3.133194844e+02 +2.907694844e+02 +2.907694844e+02 +4.9502e-01 +6.2704e-01 +4.9374e-01 +3.7159e-01 +1.9122e-01 +2.0431e-01 +3.7807e-01 +4.6079e-03 +2.4412e-02 +5.5390e-02 +1.2232e-01 +7.6155e-01 +8.0024e-01 +5.1671e-01 +1.2987e-02 +2.2005e-01 +3.1333e-01 +3.2834e-01 +3.9659e-01 +8.7426e-01
87 +2.353224327e+02 +2.353224327e+02 +2.127724327e+02 +2.127724327e+02 +8.8188e-02 +1.7146e-01 +4.4198e-01 +4.5238e-01 +4.8921e-01 +6.3294e-01 +9.8197e-03 +9.7471e-01 +5.1561e-01 +8.3000e-01 +7.5379e-01 +1.1986e-01 +4.9363e-03 +1.6830e-02 +8.3953e-01 +4.5992e-01 +8.6086e-01 +7.0171e-01 +3.7192e-01 +6.7815e-01
108 +2.159037326e+02 +2.159037326e+02 +1.933537326e+02 +1.933537326e+02 +8.8489e-01 +6.9822e-02 +8.2790e-01 +5.3654e-01 +3.5871e-01 +5.8665e-01 +6.2292e-01 +9.0357e-01 +1.3701e-01 +3.7497e-01 +2.4054e-01 +9.6035e-01 +2.3540e-01 +4.6924e-02 +6.0734e-01 +8.2307e-01 +1.7509e-01 +1.9471e-01 +3.6148e-01 +5.2434e-01
241 +1.423478210e+02 +1.423478210e+02 +1.197978210e+02 +1.197978210e+02 +5.3484e-01 +8.4728e-01 +9.0577e-01 +5.3657e-01 +8.5747e-02 +3.6723e-01 +4.9786e-02 +3.5796e-01 +8.0434e-01 +1.5065e-01 +6.3387e-01 +1.7530e-01 +4.1234e-01 +6.6102e-02 +5.8395e-01 +9.0611e-01 +7.4568e-01 +9.9235e-01 +6.0439e-01 +3.9791e-01
254 +1.132234932e+02 +1.132234932e+02 +9.067349320e+01 +9.067349320e+01 +1.0871e-01 +5.9139e-02 +2.4447e-01 +1.1522e-01 +2.1349e-01 +2.0669e-01 +2.1054e-01 +6.1009e-01 +7.6344e-01 +1.9401e-01 +8.5638e-01 +6.4876e-01 +9.5070e-01 +7.2980e-01 +5.0341e-02 +6.8722e-01 +9.9386e-02 +7.8917e-01 +1.1336e-01 +6.5126e-01
258 +1.038885046e+02 +1.038885046e+02 +8.133850458e+01 +8.133850458e+01 +5.4815e-01 +4.5263e-02 +8.6734e-01 +4.6988e-01 +8.3288e-01 +9.6598e-01 +6.9211e-01 +9.5400e-01 +7.2266e-01 +6.9416e-01 +7.4399e-02 +8.7638e-01 +2.6707e-01 +9.3955e-02 +6.1166e-01 +3.3713e-02 +5.2314e-01 +3.3903e-01 +3.2006e-01 +5.4591e-01
314 +9.052388571e+01 +9.052388571e+01 +6.797388571e+01 +6.797388571e+01 +1.4918e-01 +3.8214e-01 +5.9731e-01 +3.0805e-02 +9.3260e-01 +3.4821e-01 +2.2917e-01 +4.2236e-01 +7.4840e-01 +6.5217e-01 +7.6330e-01 +9.8708e-01 +5.2498e-01 +5.2295e-01 +7.7468e-01 +2.3477e-01 +6.7370e-01 +1.6579e-02 +1.0160e-01 +9.5210e-01
332 +8.378946956e+01 +8.378946956e+01 +6.123946956e+01 +6.123946956e+01 +7.2977e-01 +3.9603e-01 +7.0794e-01 +6.7650e-02 +8.3778e-01 +6.8839e-01 +5.1389e-01 +6.4473e-01 +8.0786e-02 +4.4671e-01 +1.6998e-01 +8.5372e-01 +3.0495e-01 +1.0971e-01 +2.3620e-02 +3.6489e-01 +8.6779e-01 +3.3344e-01 +7.1348e-01 +4.8217e-01
1488 +7.126828802e+01 +7.126828802e+01 +4.871828802e+01 +4.871828802e+01 +5.0032e-01 +9.0032e-01 +9.6320e-01 +2.1328e-02 +7.4988e-01 +1.6673e-01 +2.0748e-01 +1.9348e-01 +8.8576e-01 +1.8722e-01 +5.5015e-01 +8.6683e-01 +9.5412e-01 +3.4697e-01 +2.9299e-01 +5.6655e-01 +8.3740e-01 +3.8903e-01 +8.4949e-01 +6.5480e-01
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.811586777e+05 +2.811586777e+05 +2.811723377e+05 +2.811723377e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +5.082650180e+04 +5.082650180e+04 +5.084016180e+04 +5.084016180e+04 +4.1512e-01 +8.7408e-01 +7.9154e-01 +1.2826e-02 +7.4326e-02 +5.5646e-02 +8.4722e-01 +1.9268e-01 +7.6978e-01 +9.6585e-01 +8.6325e-01 +6.4560e-01 +3.4296e-03 +5.3415e-01 +4.0482e-01 +1.7458e-01 +1.3538e-01 +6.7955e-01 +4.0499e-02 +5.3105e-01
45 +3.837524256e+04 +3.837524256e+04 +3.838890256e+04 +3.838890256e+04 +6.2260e-01 +8.2046e-01 +2.9831e-02 +4.7148e-02 +4.5037e-01 +7.0938e-01 +7.1003e-01 +1.3368e-01 +2.1335e-02 +8.0343e-01 +6.6969e-01 +1.4287e-01 +1.3561e-01 +4.0822e-02 +7.6973e-01 +3.0925e-01 +1.1106e-01 +1.8637e-01 +7.2917e-01 +2.1622e-01
91 +1.436045485e+04 +1.436045485e+04 +1.437411485e+04 +1.437411485e+04 +7.4329e-01 +6.9938e-01 +4.3772e-01 +2.0017e-02 +9.2481e-01 +3.8636e-01 +4.7390e-01 +1.6022e-01 +7.2616e-01 +9.1837e-01 +8.6259e-01 +3.8555e-02 +7.7256e-01 +2.9186e-01 +8.1369e-01 +2.3510e-01 +9.9031e-01 +1.3548e-01 +1.9577e-01 +1.2100e-01
235 +3.608141093e+03 +3.608141093e+03 +3.621801093e+03 +3.621801093e+03 +3.5580e-01 +7.9075e-01 +1.8189e-01 +6.0733e-01 +2.5916e-01 +1.5460e-01 +9.0325e-01 +6.0236e-01 +9.6329e-01 +5.5819e-01 +8.5027e-01 +9.7922e-03 +1.8092e-01 +2.8534e-01 +6.1046e-01 +2.6763e-02 +2.2188e-01 +6.1526e-01 +8.6972e-02 +3.3345e-01
544 +7.797102125e+02 +7.797102125e+02 +7.933702125e+02 +7.933702125e+02 +6.2260e-01 +8.2046e-01 +2.9831e-02 +4.7148e-02 +4.5037e-01 +7.0938e-01 +7.1003e-01 +1.3368e-01 +2.1335e-02 +8.0343e-01 +6.6969e-01 +1.4287e-01 +1.3561e-01 +4.0822e-02 +7.6973e-01 +4.9065e-01 +9.7207e-01 +3.7275e-01 +4.0111e-02 +3.5175e-01
712 +1.735683136e+02 +1.735683136e+02 +1.872283136e+02 +1.872283136e+02 +8.2830e-02 +3.1019e-01 +3.6896e-01 +5.2690e-01 +8.7507e-01 +8.7190e-02 +3.4142e-01 +5.5182e-03 +5.5088e-01 +8.9308e-01 +9.1567e-01 +3.6411e-02 +6.4776e-02 +4.6727e-01 +5.4315e-01 +3.3962e-01 +9.0627e-02 +5.6123e-01 +1.3672e-02 +5.6537e-01
5436 +1.388515892e+02 +1.388515892e+02 +1.525115892e+02 +1.525115892e+02 +5.9803e-01 +7.8158e-01 +2.9051e-01 +4.2342e-01 +6.2490e-01 +8.5275e-02 +3.9085e-01 +5.3869e-01 +4.2683e-01 +8.4369e-01 +9.3031e-01 +1.9814e-01 +2.2552e-02 +7.6082e-01 +7.6603e-01 +7.0013e-01 +9.2061e-01 +5.8136e-01 +3.7314e-01 +5.2621e-01
18814 +1.359168335e+02 +1.359168335e+02 +1.495768335e+02 +1.495768335e+02 +8.0564e-01 +9.7438e-01 +5.4026e-01 +6.6269e-01 +2.3055e-01 +1.9930e-01 +8.7390e-01 +1.2521e-01 +1.7291e-01 +5.0996e-01 +2.0369e-01 +2.1457e-01 +6.1736e-02 +9.8027e-01 +9.9959e-01 +1.6640e-02 +2.8325e-01 +1.8774e-02 +8.3462e-01 +2.9185e-02
23559 +1.143390432e+02 +1.143390432e+02 +1.279990432e+02 +1.279990432e+02 +3.8412e-01 +9.7438e-01 +5.4026e-01 +6.6269e-01 +2.3055e-01 +1.9930e-01 +8.7390e-01 +1.2521e-01 +1.7291e-01 +5.0996e-01 +2.0369e-01 +2.1457e-01 +6.1736e-02 +9.8027e-01 +9.9959e-01 +1.6640e-02 +2.8325e-01 +1.8774e-02 +8.3462e-01 +2.9185e-02
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.581107992e+06 +2.581107992e+06 +2.582045832e+06 +2.582045832e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.446120894e+06 +1.446120894e+06 +1.447058734e+06 +1.447058734e+06 +6.2919e-01 +6.8240e-01 +9.6508e-01 +9.2797e-01 +7.2855e-01 +8.5251e-01 +4.3352e-02 +7.6874e-02 +5.6867e-01 +3.0493e-01 +8.8754e-01 +6.7893e-01 +2.6777e-01 +7.5954e-01 +1.6358e-01 +7.8429e-01 +7.8608e-02 +6.5756e-01 +5.6644e-01 +7.3144e-01
5 +1.290740349e+06 +1.290740349e+06 +1.291678189e+06 +1.291678189e+06 +5.1824e-01 +8.9058e-01 +3.1558e-01 +5.9688e-02 +7.0296e-01 +9.8455e-01 +9.8391e-02 +5.2333e-01 +9.4263e-03 +8.1759e-01 +9.8536e-02 +4.0897e-01 +3.6162e-02 +3.0566e-01 +1.1205e-01 +6.8851e-01 +5.7896e-01 +6.0495e-02 +3.2045e-01 +4.9623e-01
7 +5.762973869e+05 +5.762973869e+05 +5.772352269e+05 +5.772352269e+05 +5.4480e-02 +6.7092e-01 +7.9391e-01 +8.2792e-01 +4.9476e-01 +9.2695e-01 +7.5325e-01 +7.8500e-01 +8.7715e-01 +7.1187e-01 +6.1638e-02 +6.5860e-01 +5.7122e-01 +8.4498e-01 +6.1666e-01 +2.2660e-01 +5.4422e-02 +3.7400e-01 +6.0660e-01 +3.8697e-01
8 +2.567138215e+05 +2.567138215e+05 +2.576516615e+05 +2.576516615e+05 +7.3426e-02 +6.5256e-01 +9.2796e-01 +7.3835e-01 +9.9654e-01 +4.5254e-01 +7.9756e-01 +2.4724e-01 +8.4304e-01 +1.4926e-01 +4.5863e-01 +3.2581e-01 +1.8037e-01 +6.4295e-01 +7.8863e-01 +7.0659e-01 +3.5115e-01 +7.4718e-01 +3.6468e-01 +9.5977e-01
2476 +2.271296817e+05 +2.271296817e+05 +2.280675217e+05 +2.280675217e+05 +6.6903e-02 +8.6871e-01 +8.7497e-01 +4.9075e-01 +9.8009e-01 +1.6251e-01 +9.0989e-01 +2.2567e-01 +8.8301e-01 +8.4691e-02 +4.3410e-01 +1.2568e-01 +2.1624e-01 +7.3142e-01 +5.0079e-01 +6.6421e-01 +7.9077e-01 +7.2684e-01 +8.7030e-01 +7.3097e-01
2734 +1.943825822e+05 +1.943825822e+05 +1.953204222e+05 +1.953204222e+05 +5.2651e-02 +9.5941e-01 +5.1499e-01 +1.1599e-01 +9.0797e-01 +9.9299e-01 +6.8794e-01 +5.1100e-01 +3.5006e-02 +2.8979e-01 +3.8324e-01 +9.5672e-01 +9.8761e-01 +3.1598e-01 +8.1081e-01 +7.4925e-01 +1.9894e-01 +8.1802e-01 +6.9460e-01 +7.3616e-01
3631 +1.677418663e+05 +1.677418663e+05 +1.686797063e+05 +1.686797063e+05 +4.6844e-02 +9.1086e-01 +4.2684e-02 +8.9294e-01 +8.0062e-01 +4.8321e-02 +1.1833e-01 +4.4593e-01 +4.1276e-02 +1.1055e-02 +1.0710e-01 +3.2846e-01 +1.8037e-01 +6.4295e-01 +7.8863e-01 +7.0659e-01 +3.5115e-01 +7.4718e-01 +3.6468e-01 +9.5977e-01
8305 +1.650028298e+05 +1.650028298e+05 +1.659406698e+05 +1.659406698e+05 +4.6844e-02 +9.1086e-01 +4.2684e-02 +8.9294e-01 +8.0062e-01 +4.8321e-02 +1.1833e-01 +4.4593e-01 +4.1276e-02 +1.1055e-02 +1.0710e-01 +3.2846e-01 +1.8037e-01 +6.4295e-01 +7.8863e-01 +7.0659e-01 +3.5115e-01 +3.0084e-01 +8.0603e-01 +3.0873e-01
15086 +1.549840900e+05 +1.549840900e+05 +1.559219300e+05 +1.559219300e+05 +5.2651e-02 +9.5941e-01 +6.0611e-01 +4.6579e-01 +9.7399e-01 +9.8851e-01 +8.1453e-01 +3.7776e-01 +1.8166e-01 +1.5200e-01 +3.7136e-02 +9.9232e-01 +6.1327e-01 +3.3444e-01 +9.1145e-01 +4.1677e-01 +4.0141e-01 +3.6194e-01 +4.1199e-01 +2.3317e-01
20627 +1.262737925e+05 +1.262737925e+05 +1.272116325e+05 +1.272116325e+05 +3.4473e-02 +9.5941e-01 +5.1499e-01 +1.1599e-01 +9.0797e-01 +2.7378e-01 +2.6043e-01 +9.3562e-01 +6.0793e-01 +5.7750e-01 +3.8584e-01 +9.5624e-01 +7.1057e-01 +5.5274e-01 +7.4685e-01 +9.8911e-01 +3.5762e-01 +5.4683e-01 +6.6780e-01 +9.6077e-01
20882 +9.068379229e+04 +9.068379229e+04 +9.162163229e+04 +9.162163229e+04 +1.2425e-02 +4.4858e-01 +6.9454e-01 +5.4041e-01 +9.3109e-01 +6.1946e-01 +8.6428e-02 +7.2344e-01 +4.1276e-02 +1.1055e-02 +1.0710e-01 +3.2846e-01 +1.9747e-01 +7.4484e-01 +9.7196e-01 +9.4582e-01 +5.6683e-01 +2.4169e-01 +7.2475e-01 +5.8391e-01
25507 +7.903069043e+04 +7.903069043e+04 +7.996853043e+04 +7.996853043e+04 +3.4357e-01 +9.1222e-01 +6.9132e-01 +5.0604e-01 +9.7662e-01 +1.4366e-01 +2.5799e-01 +9.8031e-01 +7.5692e-01 +1.1055e-02 +1.0710e-01 +3.2846e-01 +1.9747e-01 +7.4484e-01 +9.7196e-01 +9.4582e-01 +5.6683e-01 +2.4169e-01 +7.2475e-01 +5.8391e-01
30388 +4.220313571e+04 +4.220313571e+04 +4.314097571e+04 +4.314097571e+04 +1.7289e-02 +9.2818e-01 +9.9897e-01 +4.1859e-02 +9.9489e-01 +5.8574e-01 +8.4373e-01 +9.4306e-01 +4.3168e-01 +5.3933e-01 +1.2322e-01 +9.2232e-01 +3.3933e-01 +9.7974e-01 +7.7870e-01 +6.6421e-01 +8.5095e-01 +3.7400e-01 +6.0660e-01 +7.0221e-01
35040 +1.701140882e+04 +1.701140882e+04 +1.794924882e+04 +1.794924882e+04 +1.7289e-02 +9.2818e-01 +9.9897e-01 +4.1859e-02 +9.9489e-01 +5.8574e-01 +8.4373e-01 +9.4306e-01 +4.3168e-01 +5.3933e-01 +1.2322e-01 +9.2232e-01 +3.3933e-01 +9.7974e-01 +9.7099e-01 +8.8062e-01 +4.3070e-01 +1.5754e-01 +6.3688e-02 +6.7685e-01
40798 +1.604946437e+04 +1.604946437e+04 +1.698730437e+04 +1.698730437e+04 +1.7289e-02 +9.2818e-01 +9.9897e-01 +4.1859e-02 +9.9489e-01 +5.8574e-01 +8.4373e-01 +9.4306e-01 +4.3168e-01 +5.3933e-01 +1.2322e-01 +9.2232e-01 +3.3933e-01 +9.7974e-01 +9.7099e-01 +8.8062e-01 +4.3070e-01 +1.5754e-01 +4.3925e-01 +2.8747e-01
48644 +1.328932791e+04 +1.328932791e+04 +1.422716791e+04 +1.422716791e+04 +1.7289e-02 +9.2818e-01 +9.9897e-01 +4.1859e-02 +9.9489e-01 +8.9829e-01 +7.3317e-01 +3.6788e-01 +9.7788e-01 +8.7155e-02 +2.0983e-02 +9.6322e-01 +1.4505e-01 +5.7986e-01 +9.0929e-01 +2.8299e-01 +5.0059e-02 +8.8122e-01 +8.2240e-01 +7.7259e-01
52427 +6.501339159e+02 +6.501339159e+02 +1.587973916e+03 +1.587973916e+03 +1.7289e-02 +8.7550e-01 +9.2450e-01 +1.1578e-01 +9.9489e-01 +1.5106e-01 +4.0120e-01 +4.4258e-01 +3.9781e-02 +1.2789e-01 +1.2659e-01 +7.5744e-01 +1.3998e-01 +9.7974e-01 +9.7099e-01 +8.8062e-01 +4.3070e-01 +9.2352e-01 +4.3553e-01 +9.6651e-01
54048 +1.434241511e+02 +1.434241511e+02 +1.081264151e+03 +1.081264151e+03 +1.2425e-02 +9.5941e-01 +9.2450e-01 +1.1578e-01 +9.9489e-01 +1.5106e-01 +4.0120e-01 +4.4258e-01 +3.9781e-02 +1.2789e-01 +1.2659e-01 +1.5082e-01 +1.3998e-01 +9.7974e-01 +9.7099e-01 +7.3786e-01 +7.5381e-01 +2.5369e-01 +9.3934e-01 +6.5807e-01
67527 +1.204057233e+02 +1.204057233e+02 +1.058245723e+03 +1.058245723e+03 +1.2425e-02 +9.5941e-01 +9.2450e-01 +1.1578e-01 +9.9489e-01 +1.5106e-01 +4.0120e-01 +4.4258e-01 +3.9781e-02 +1.2789e-01 +1.2659e-01 +1.5082e-01 +1.3998e-01 +9.7974e-01 +9.7099e-01 +7.3786e-01 +5.2949e-01 +3.2734e-02 +6.4699e-01 +8.1081e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.474398233e+06 +3.474398233e+06 +3.474319513e+06 +3.474319513e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 +2.307995423e+06 +2.307995423e+06 +2.307916703e+06 +2.307916703e+06 +5.4942e-01 +7.8857e-02 +3.9826e-01 +7.8294e-01 +4.8340e-01 +3.3344e-01 +5.7638e-02 +2.9998e-01 +4.4235e-02 +6.2565e-01 +7.5711e-02 +2.2811e-01 +8.7236e-01 +4.5242e-02 +3.2998e-01 +6.1359e-01 +2.1277e-01 +6.3398e-01 +7.6258e-01 +6.7438e-01
192 +2.226424256e+06 +2.226424256e+06 +2.226345536e+06 +2.226345536e+06 +6.3176e-01 +6.4073e-01 +1.4075e-01 +3.6784e-01 +8.0351e-01 +2.0144e-01 +5.5867e-01 +5.6417e-01 +8.1503e-02 +5.8829e-01 +1.1727e-01 +9.4169e-01 +6.6899e-01 +2.0271e-01 +5.2941e-01 +1.8574e-01 +3.1838e-02 +3.8703e-01 +5.5539e-01 +3.1379e-01
2703 +2.124300137e+06 +2.124300137e+06 +2.124221417e+06 +2.124221417e+06 +6.3176e-01 +6.4073e-01 +1.4075e-01 +3.6784e-01 +8.0351e-01 +2.0144e-01 +5.5867e-01 +5.6417e-01 +8.1503e-02 +5.8829e-01 +1.1727e-01 +9.4169e-01 +6.6899e-01 +2.0271e-01 +5.2941e-01 +1.8574e-01 +3.1838e-02 +8.4668e-01 +7.8874e-01 +1.9699e-01
