% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
472 +2.416231217e+03 +2.416231217e+03 +2.565381217e+03 +2.565381217e+03 -1.3306e+00 -2.8093e+00 +4.0871e-01 +2.5405e+00 -2.6005e+00 -1.1467e+00 -8.3773e-01 -1.2269e+00 -2.1385e+00 -1.2214e-01 -4.0127e+00 +9.2456e-01 +2.9629e+00 -3.7783e-01 -7.5238e-01 -3.6527e-01 -1.5250e+00 -1.9480e-01 -2.6504e-01 +2.4227e+00
531 +1.248174810e+03 +1.248174810e+03 +1.397324810e+03 +1.397324810e+03 -1.4304e+00 -2.6067e+00 +9.9525e-02 +2.1833e+00 -2.3617e+00 -1.1846e+00 -8.6785e-01 -1.9700e+00 -1.8612e+00 -4.9491e-01 -3.5415e+00 +8.0502e-01 +2.7735e+00 -3.5762e-01 -1.0688e+00 -7.1669e-01 -1.4222e+00 +3.9888e-01 -4.9752e-01 +2.3015e+00
542 +9.943916555e+02 +9.943916555e+02 +1.143541655e+03 +1.143541655e+03 -1.2328e+00 -2.5107e+00 +1.7357e-01 +2.2825e+00 -2.6729e+00 -1.0724e+00 -7.6149e-01 -1.9531e+00 -1.3955e+00 -2.4037e-01 -3.6769e+00 +9.1538e-01 +2.6867e+00 -8.7913e-01 -1.0360e+00 -8.6950e-01 -9.9014e-01 +3.3460e-01 -3.1641e-01 +2.0843e+00
611 +6.240168278e+02 +6.240168278e+02 +7.731668278e+02 +7.731668278e+02 -7.5974e-01 -2.2176e+00 -4.3902e-02 +1.8475e+00 -2.5390e+00 -1.1113e+00 -6.7056e-01 -1.8034e+00 -6.3692e-01 -1.7305e-01 -2.9781e+00 +5.0354e-01 +2.9644e+00 -7.2314e-01 -9.3911e-01 -9.8793e-01 -8.2336e-01 +9.8806e-01 -2.8318e-01 +2.2889e+00
688 +3.869222082e+02 +3.869222082e+02 +5.360722082e+02 +5.360722082e+02 -1.1871e+00 -1.9119e+00 -1.7518e-01 +1.6954e+00 -2.7954e+00 -1.1296e+00 -1.1081e+00 -1.4450e+00 -8.2874e-01 -3.6362e-01 -2.4135e+00 +6.1635e-01 +2.6166e+00 -5.5544e-01 -9.8256e-01 -1.0308e+00 -4.2405e-01 +1.1496e+00 -3.2607e-01 +1.9918e+00
793 +2.357072712e+02 +2.357072712e+02 +3.848572712e+02 +3.848572712e+02 -1.1189e+00 -1.9503e+00 -3.6754e-01 +1.5858e+00 -2.8564e+00 -1.2869e+00 -1.3399e+00 -1.5740e+00 -8.5489e-01 -1.5483e-01 -2.0042e+00 +6.1263e-01 +2.7893e+00 -7.6368e-01 -9.6185e-01 -7.8571e-01 +2.6374e-01 +1.2222e+00 -4.1438e-01 +1.8144e+00
851 +1.541902293e+02 +1.541902293e+02 +3.033402293e+02 +3.033402293e+02 -1.1923e+00 -1.7590e+00 -2.3858e-01 +1.6341e+00 -3.0407e+00 -1.5034e+00 -1.1419e+00 -1.7028e+00 -8.6657e-01 +2.7801e-02 -1.9973e+00 +5.8263e-01 +2.5458e+00 -7.0684e-01 -8.0469e-01 -4.1316e-01 +2.8167e-01 +1.1131e+00 -4.2093e-01 +1.8808e+00
1535 +9.992856350e+01 +9.992856350e+01 +2.490785635e+02 +2.490785635e+02 -1.0992e+00 -1.4878e+00 -6.3370e-01 +1.3312e+00 -3.1486e+00 -1.4979e+00 -1.1661e+00 -1.4591e+00 -3.0026e-01 +1.9921e-01 -1.8433e+00 +6.7773e-01 +2.6785e+00 -5.6147e-01 -6.4131e-01 -3.7132e-01 +4.0700e-01 +1.1693e+00 -4.2254e-01 +1.8606e+00
7128 +6.298192521e+01 +6.298192521e+01 +2.121319252e+02 +2.121319252e+02 -5.5224e-01 -1.0571e+00 -6.7397e-01 +1.4293e+00 -2.9851e+00 -1.3252e+00 -8.7435e-01 -1.1077e+00 +8.5381e-02 +5.0756e-01 -1.6678e+00 +7.8592e-01 +2.7601e+00 -5.4150e-01 -6.4150e-01 -3.6440e-01 +3.8216e-01 +1.1582e+00 -4.6261e-01 +1.6273e+00
7638 +3.971940570e+01 +3.971940570e+01 +1.888694057e+02 +1.888694057e+02 -3.6909e-01 -7.6520e-01 -3.4871e-01 +1.5908e+00 -2.8927e+00 -1.3034e+00 -8.6027e-01 -1.0886e+00 +8.6322e-02 +4.8022e-01 -1.6795e+00 +7.6090e-01 +2.7491e+00 -5.2607e-01 -6.6019e-01 -3.4501e-01 +3.8755e-01 +1.1713e+00 -4.5140e-01 +1.6478e+00
7793 +2.495257538e+01 +2.495257538e+01 +1.741025754e+02 +1.741025754e+02 -2.5320e-01 -6.3964e-01 -2.4087e-01 +1.6589e+00 -2.8642e+00 -1.2719e+00 -8.7238e-01 -1.0928e+00 +1.1029e-01 +5.0234e-01 -1.6711e+00 +7.8018e-01 +2.7513e+00 -5.2344e-01 -6.0136e-01 -3.7392e-01 +3.7500e-01 +1.1604e+00 -4.5496e-01 +1.6373e+00
7924 +1.570100094e+01 +1.570100094e+01 +1.648510009e+02 +1.648510009e+02 -1.6506e-01 -5.0364e-01 -1.6914e-01 +1.7437e+00 -2.8641e+00 -1.2713e+00 -8.2432e-01 -1.0800e+00 +9.5310e-02 +4.7219e-01 -1.6878e+00 +7.2923e-01 +2.7375e+00 -5.3812e-01 -6.3624e-01 -3.6684e-01 +3.7478e-01 +1.1558e+00 -4.5543e-01 +1.6038e+00
8000 +9.956622941e+00 +9.956622941e+00 +1.591066229e+02 +1.591066229e+02 -1.1503e-01 -4.7366e-01 -6.4045e-02 +1.7338e+00 -2.8529e+00 -1.2718e+00 -8.4521e-01 -1.1172e+00 +9.3125e-02 +4.9265e-01 -1.6824e+00 +7.9283e-01 +2.7425e+00 -5.5956e-01 -6.2676e-01 -3.4450e-01 +3.8593e-01 +1.1673e+00 -4.7359e-01 +1.5744e+00
8064 +6.215574724e+00 +6.215574724e+00 +1.553655747e+02 +1.553655747e+02 -9.2063e-02 -4.1456e-01 -5.4513e-02 +1.7596e+00 -2.8268e+00 -1.2462e+00 -8.3680e-01 -1.0998e+00 +1.0349e-01 +5.2344e-01 -1.6577e+00 +7.9732e-01 +2.7591e+00 -5.4125e-01 -6.3456e-01 -3.5595e-01 +3.8019e-01 +1.1421e+00 -4.7318e-01 +1.5889e+00
8188 +3.772926971e+00 +3.772926971e+00 +1.529229270e+02 +1.529229270e+02 -8.2646e-02 -4.0453e-01 -2.3748e-02 +1.7952e+00 -2.7807e+00 -1.2342e+00 -8.2662e-01 -1.0735e+00 +8.9646e-02 +5.0990e-01 -1.6664e+00 +7.9977e-01 +2.7618e+00 -5.3126e-01 -6.3392e-01 -3.4717e-01 +3.8435e-01 +1.1616e+00 -4.7133e-01 +1.5663e+00
8396 +2.504427109e+00 +2.504427109e+00 +1.516544271e+02 +1.516544271e+02 -6.2764e-02 -3.8394e-01 +2.0300e-03 +1.8250e+00 -2.7580e+00 -1.2028e+00 -8.2644e-01 -1.0765e+00 +8.7741e-02 +5.0480e-01 -1.6768e+00 +7.7243e-01 +2.7583e+00 -5.2875e-01 -6.3911e-01 -3.5983e-01 +3.7558e-01 +1.1592e+00 -4.7383e-01 +1.5752e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.702229762e+05 +9.702229762e+05 +9.692229762e+05 +9.692229762e+05 -1.5119e+00 -1.8707e+00 -2.7019e+00 +4.5588e+00 -4.5413e+00 +4.6928e-01 -4.7130e-01 -2.3476e+00 +1.8987e+00 +4.9725e+00 +6.1689e-01 -4.5900e+00 +2.5512e+00 +3.4793e+00 -4.5649e+00 +1.7007e+00 -1.4446e+00 +1.3198e+00 +3.9808e+00 -4.4596e+00
134 +5.704294834e+05 +5.704294834e+05 +5.694294834e+05 +5.694294834e+05 +1.8739e-01 +1.2471e+00 +7.1011e+00 -1.1844e+00 -1.8803e+00 -3.0081e-01 -3.8999e+00 -2.9757e+00 -4.7358e-01 +7.5594e+00 +3.6552e+00 -3.6088e+00 +1.5054e+00 -1.3059e+00 -5.9449e+00 -1.9494e+00 -3.1914e-01 +4.8642e-01 -5.0841e+00 -7.3905e+00
163 +3.723617859e+05 +3.723617859e+05 +3.713617859e+05 +3.713617859e+05 +1.5324e+00 +2.3409e+00 +3.4080e+00 -6.5326e-01 -4.5065e+00 -6.8693e-01 -3.1114e+00 +9.1003e-01 +6.9300e-01 +6.3539e+00 +1.3548e+00 -2.6062e+00 +2.1598e+00 -2.8837e+00 -6.5262e+00 -8.3521e-01 +2.1629e+00 -3.4724e-01 -6.7498e+00 -2.2251e+00
197 +1.525150394e+05 +1.525150394e+05 +1.515150394e+05 +1.515150394e+05 +9.9626e-02 -2.1607e+00 +4.3582e+00 -5.5308e-01 -7.9244e+00 -5.5111e-01 -2.6053e+00 +5.5502e-01 +7.6780e-01 +4.5760e+00 +1.2727e+00 -2.5706e-01 +1.6288e-01 -6.1101e+00 -3.0030e+00 -1.9113e+00 -1.1753e+00 -3.5308e+00 -5.7165e+00 -3.4662e+00
210 +7.799685758e+04 +7.799685758e+04 +7.699685758e+04 +7.699685758e+04 -2.2520e+00 -5.4887e-02 +3.5505e+00 +2.1426e+00 -4.6293e+00 +7.1958e-01 -9.1984e-01 -4.0880e+00 -3.2654e-01 +3.7475e-02 +6.0886e-01 -4.0193e-01 -1.2058e+00 -4.5218e+00 -6.0814e-01 -6.5331e-01 -1.6757e+00 -5.9508e+00 -5.2615e+00 -1.3951e+00
216 +4.358061898e+04 +4.358061898e+04 +4.258061898e+04 +4.258061898e+04 -4.7953e+00 -1.5840e-01 +2.6687e+00 +1.6136e+00 -2.4072e+00 +1.1151e+00 -7.7708e-01 -3.3067e+00 +1.7167e+00 +1.9660e+00 -5.6575e-01 -7.6590e-01 -3.7714e-01 -3.9980e+00 +1.2531e+00 -1.8285e+00 -1.5694e+00 -6.6159e+00 -2.8258e+00 -2.9625e+00
249 +2.330335484e+04 +2.330335484e+04 +2.230335484e+04 +2.230335484e+04 -4.5280e+00 -7.6844e-01 +3.5250e+00 +1.5895e-01 -2.7688e-01 +1.7488e-01 -1.4045e+00 -4.1531e+00 +2.0327e+00 +2.9290e+00 -2.1049e+00 -1.2881e+00 +9.8530e-01 -5.2377e+00 +2.3331e+00 -1.6375e+00 -4.1852e-01 -4.7944e+00 -3.5803e+00 -1.8832e+00
251 +1.560078762e+04 +1.560078762e+04 +1.460078762e+04 +1.460078762e+04 -3.8480e+00 -2.1676e+00 +2.0902e+00 -6.4925e-01 -1.1925e+00 +1.0335e+00 -1.8824e+00 -4.2308e+00 +2.5183e+00 +4.6402e+00 -2.3508e+00 -6.5978e-01 +8.7856e-03 -5.6400e+00 +1.8773e+00 -7.3322e-01 -1.5160e+00 -2.4389e+00 -2.9530e+00 +1.6219e-01
340 +7.673613871e+03 +7.673613871e+03 +6.673613871e+03 +6.673613871e+03 -2.9957e+00 -1.0735e+00 +1.1516e+00 -8.9899e-01 -2.2981e+00 +5.6601e-01 -2.1589e+00 -3.6531e+00 +8.3463e-01 +2.4407e+00 -3.6830e+00 +2.5987e-03 -2.5658e-01 -6.0066e+00 +1.4717e+00 -7.6624e-01 -4.9332e-01 -3.6379e+00 -2.4778e+00 +1.1123e+00
348 +6.141069108e+03 +6.141069108e+03 +5.141069108e+03 +5.141069108e+03 -3.5886e+00 -1.3662e+00 +4.7019e-01 -9.3367e-01 -1.6575e+00 +1.0432e+00 -1.3425e+00 -3.1693e+00 +5.5366e-01 +2.6186e+00 -3.4045e+00 -8.3537e-01 -4.2938e-01 -5.6237e+00 +1.1886e+00 -6.4607e-01 -4.8208e-01 -4.7213e+00 -2.1922e+00 +8.7776e-01
415 +3.477010874e+03 +3.477010874e+03 +2.477010874e+03 +2.477010874e+03 -4.0308e+00 -8.2815e-01 +2.8834e-01 -1.5860e+00 -2.3102e+00 +3.7783e-01 -2.2701e+00 -3.2884e+00 +1.3356e+00 +3.2902e+00 -1.8953e+00 -1.0444e-01 -3.6528e-01 -4.5563e+00 +1.7534e+00 -4.9363e-01 +1.8419e-01 -3.8328e+00 -1.4772e+00 -9.6967e-01
419 +2.457380535e+03 +2.457380535e+03 +1.457380535e+03 +1.457380535e+03 -4.0619e+00 -1.0292e+00 +2.6641e-01 -1.6661e+00 -2.0297e+00 -2.6858e-01 -2.7114e+00 -3.0560e+00 +1.7097e+00 +3.0216e+00 -2.2952e+00 -4.9034e-01 -7.8630e-01 -4.9394e+00 +1.2293e+00 -2.6756e-01 +5.1532e-01 -3.6282e+00 -1.4111e+00 -9.9732e-01
452 +1.570670997e+03 +1.570670997e+03 +5.706709970e+02 +5.706709970e+02 -3.7574e+00 -9.2511e-01 +5.0924e-01 -1.5220e+00 -2.8182e+00 -9.8723e-01 -2.5969e+00 -2.9007e+00 +1.1941e+00 +2.5506e+00 -8.4945e-01 -1.0835e+00 -1.4941e+00 -5.5763e+00 +1.3655e+00 -7.4694e-01 +7.8266e-01 -3.0378e+00 -1.8100e+00 -1.1626e+00
475 +9.351055315e+02 +9.351055315e+02 -6.489446847e+01 -6.489446847e+01 -3.2156e+00 -5.3896e-01 +4.8878e-01 -2.0481e+00 -1.9627e+00 -6.2081e-02 -2.5277e+00 -3.4065e+00 +1.0516e+00 +2.9712e+00 -1.1008e+00 -1.4676e+00 -1.5242e+00 -4.6591e+00 +1.4833e+00 -7.9503e-01 +6.6626e-01 -3.0556e+00 -2.0884e+00 -9.7458e-01
568 +5.660931912e+02 +5.660931912e+02 -4.339068088e+02 -4.339068088e+02 -3.7852e+00 -5.8396e-01 +1.0019e+00 -2.1693e+00 -2.1632e+00 -7.2627e-01 -2.7099e+00 -2.7619e+00 +1.1258e+00 +3.0973e+00 -9.9536e-01 -1.3450e+00 -1.3821e+00 -4.8922e+00 +1.3091e+00 -3.7894e-01 +6.0889e-01 -2.9491e+00 -2.2971e+00 -1.5831e+00
617 +3.349631635e+02 +3.349631635e+02 -6.650368365e+02 -6.650368365e+02 -3.4803e+00 -3.1278e-01 +8.9921e-01 -2.0029e+00 -2.7409e+00 -6.2236e-01 -2.7993e+00 -2.6452e+00 +1.0643e+00 +2.8602e+00 -1.1767e+00 -1.7686e+00 -1.2778e+00 -4.6962e+00 +1.2844e+00 -5.3670e-01 +4.5181e-01 -3.0589e+00 -2.0363e+00 -1.8339e+00
696 +2.377787042e+02 +2.377787042e+02 -7.622212958e+02 -7.622212958e+02 -3.3462e+00 -1.3947e-01 +9.4138e-01 -2.2049e+00 -2.6756e+00 -6.2252e-01 -2.9956e+00 -2.9246e+00 +9.8046e-01 +2.4824e+00 -1.1544e+00 -1.7964e+00 -1.6978e+00 -4.4202e+00 +8.7896e-01 -1.0160e+00 +4.8904e-01 -2.8805e+00 -2.1764e+00 -2.3136e+00
745 +1.570307414e+02 +1.570307414e+02 -8.429692586e+02 -8.429692586e+02 -3.2718e+00 +4.4813e-01 +6.4997e-01 -2.2159e+00 -2.8263e+00 -8.5898e-01 -3.0922e+00 -2.8439e+00 +1.0768e+00 +2.8291e+00 -1.0892e+00 -1.7839e+00 -1.3602e+00 -4.2280e+00 +6.2788e-01 -9.7545e-01 +4.1172e-01 -2.9697e+00 -2.4310e+00 -2.2643e+00
917 +9.868895666e+01 +9.868895666e+01 -9.013110433e+02 -9.013110433e+02 -3.4170e+00 +5.0921e-01 +6.4629e-01 -2.5314e+00 -3.0001e+00 -8.5548e-01 -2.9513e+00 -2.4735e+00 +3.7780e-01 +2.3846e+00 -1.4118e+00 -2.0043e+00 -1.4080e+00 -3.9155e+00 +4.8374e-01 -1.2435e+00 +3.2123e-01 -3.0996e+00 -2.4422e+00 -2.3103e+00
1001 +6.266226093e+01 +6.266226093e+01 -9.373377391e+02 -9.373377391e+02 -3.4116e+00 +3.6668e-01 +6.4058e-01 -2.6365e+00 -2.9698e+00 -8.3250e-01 -2.8738e+00 -2.1292e+00 +1.5256e-01 +1.8979e+00 -1.7574e+00 -2.0792e+00 -1.5064e+00 -3.6758e+00 +3.8675e-01 -1.2019e+00 +2.2304e-01 -3.0934e+00 -2.6181e+00 -2.4148e+00
1066 +3.942865219e+01 +3.942865219e+01 -9.605713478e+02 -9.605713478e+02 -3.4069e+00 +3.0907e-01 +5.4559e-01 -2.7039e+00 -3.0414e+00 -8.3337e-01 -2.9356e+00 -2.1395e+00 +1.5206e-01 +1.9477e+00 -1.6488e+00 -2.1617e+00 -1.4917e+00 -3.6578e+00 +7.2839e-02 -1.5750e+00 -2.1007e-02 -3.3909e+00 -2.8170e+00 -2.6233e+00
1133 +2.424190136e+01 +2.424190136e+01 -9.757580986e+02 -9.757580986e+02 -3.4110e+00 +4.3508e-01 +5.5712e-01 -2.5694e+00 -3.0506e+00 -7.2656e-01 -2.9457e+00 -2.1663e+00 +2.3522e-01 +2.0190e+00 -1.8051e+00 -2.1077e+00 -1.5895e+00 -3.7190e+00 -5.2835e-03 -1.7298e+00 -3.1816e-01 -3.5372e+00 -2.8631e+00 -2.6936e+00
3486 +1.584871993e+01 +1.584871993e+01 -9.841512801e+02 -9.841512801e+02 -3.0299e+00 +8.4391e-01 +9.7262e-01 -2.3408e+00 -2.9903e+00 -8.2613e-01 -2.9508e+00 -2.1967e+00 +2.0297e-01 +1.9475e+00 -1.8148e+00 -2.0984e+00 -1.4644e+00 -3.7893e+00 +6.7049e-02 -1.7100e+00 -3.3157e-01 -3.6294e+00 -2.9474e+00 -2.6836e+00
17237 +9.997792072e+00 +9.997792072e+00 -9.900022079e+02 -9.900022079e+02 -2.8523e+00 +1.1682e+00 +1.5103e+00 -1.5772e+00 -2.0971e+00 +5.3765e-02 -2.1520e+00 -1.5514e+00 +6.2514e-01 +2.1264e+00 -1.7799e+00 -2.0982e+00 -1.4626e+00 -3.7917e+00 +6.5173e-02 -1.7100e+00 -3.3235e-01 -3.6337e+00 -2.9489e+00 -2.6793e+00
30825 +6.309038805e+00 +6.309038805e+00 -9.936909612e+02 -9.936909612e+02 -2.8513e+00 +1.1753e+00 +1.5230e+00 -1.5523e+00 -2.0479e+00 +1.4793e-01 -1.9768e+00 -1.2369e+00 +1.1335e+00 +2.8131e+00 -1.0514e+00 -1.5110e+00 -1.1094e+00 -3.6622e+00 +8.3382e-02 -1.7076e+00 -3.2648e-01 -3.6328e+00 -2.9494e+00 -2.6801e+00
% function evaluation | noise-free fitness - Fopt (9.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.386625113e+05 +9.386625113e+05 +9.387611313e+05 +9.387611313e+05 -3.9749e+00 -4.3442e+00 +5.7931e-01 -4.0535e-01 -4.9785e+00 +4.0814e+00 +3.1507e+00 +4.4347e+00 +4.1519e+00 -2.2976e-01 -3.8616e+00 +1.9408e+00 -6.6963e-01 -3.2755e+00 -2.6484e+00 -1.4645e+00 -2.6780e+00 +4.2492e+00 +1.4634e+00 -1.9058e+00
88 +6.081386978e+05 +6.081386978e+05 +6.082373178e+05 +6.082373178e+05 -5.9839e+00 -3.6335e+00 -4.3315e+00 +1.5003e+00 -5.3656e+00 +6.6536e-02 -1.2493e+00 +2.2945e+00 +9.5261e-01 +2.5210e-01 -5.1472e+00 +1.9807e+00 -1.8282e+00 -5.1112e+00 -2.3840e+00 -2.3217e+00 -3.5935e+00 +4.3054e+00 +4.6262e+00 +5.4473e+00
116 +3.512872658e+05 +3.512872658e+05 +3.513858858e+05 +3.513858858e+05 -2.1305e+00 -2.8930e+00 +2.1180e+00 -9.9298e-01 -5.1791e+00 -1.3880e+00 -5.3644e+00 +2.2494e+00 -1.3181e+00 +3.0600e+00 -1.2107e+00 -8.0109e-01 -2.6993e+00 +5.0838e-01 -3.3658e+00 -3.7711e+00 -4.1040e+00 -2.4293e-01 +2.4908e+00 +5.3781e+00
137 +2.378365654e+05 +2.378365654e+05 +2.379351854e+05 +2.379351854e+05 -7.3909e-01 -3.7552e+00 +2.4741e+00 -2.2195e+00 -3.0391e+00 -8.9451e-01 -5.9953e+00 -4.0865e-01 -4.5324e+00 +2.7089e+00 +1.1875e+00 +2.6381e+00 -4.4088e+00 -1.5378e+00 -2.1002e+00 -4.7122e+00 -3.5962e+00 +8.6504e-01 +7.5068e-01 +4.3146e+00
168 +5.452518907e+04 +5.452518907e+04 +5.462380907e+04 +5.462380907e+04 +1.1734e+00 -3.0679e+00 +1.6881e+00 -4.2233e+00 -5.1189e-01 +2.8201e-01 -3.1334e+00 -1.2508e-01 -3.5243e+00 +1.7133e+00 +1.0666e+00 -8.0884e-01 -3.3545e+00 -2.4869e+00 -1.4393e+00 -3.2131e+00 -5.1935e-01 +1.7544e+00 +3.0196e+00 +7.1048e+00
202 +3.283945990e+04 +3.283945990e+04 +3.293807990e+04 +3.293807990e+04 +6.0646e-01 -3.4024e+00 -2.8482e-01 -4.7713e+00 -2.0271e+00 -5.0825e-02 -3.4971e+00 -2.0591e+00 -1.7957e+00 +7.7033e-01 +2.8400e+00 -1.0499e+00 -2.5133e+00 -1.0204e+00 -3.8667e+00 -2.6132e+00 -1.9641e+00 +1.4681e+00 +4.4082e+00 +5.9226e+00
286 +1.156135345e+04 +1.156135345e+04 +1.165997345e+04 +1.165997345e+04 -1.9351e+00 -1.5967e+00 -2.3336e-01 -2.4289e+00 -5.8553e-01 -1.6515e+00 -2.0935e-01 -1.3292e+00 -3.1075e+00 +4.5653e-01 -4.8059e-01 -1.7703e+00 -9.4046e-01 -2.4385e+00 -4.6156e+00 -3.9100e+00 -4.8069e-01 -5.6776e-01 +3.4774e+00 +7.3729e+00
302 +6.865144300e+03 +6.865144300e+03 +6.963764300e+03 +6.963764300e+03 -2.0876e+00 -2.3723e+00 +4.4960e-01 -2.3575e+00 -5.0177e-01 -2.4859e-01 -1.6299e+00 -1.2326e+00 -2.8693e+00 -5.4589e-01 +3.2872e-01 -1.9532e+00 -9.7276e-01 -2.3565e+00 -3.5996e+00 -3.9851e+00 -8.1883e-01 -4.5641e-01 +4.0952e+00 +7.2031e+00
303 +4.515062146e+03 +4.515062146e+03 +4.613682146e+03 +4.613682146e+03 -2.7495e+00 -1.7866e+00 +4.8291e-01 -3.1381e+00 -1.2697e+00 -4.4596e-01 -1.0085e+00 -2.0202e+00 -3.5328e+00 -1.4953e+00 -1.2266e-01 -1.4477e+00 -1.0449e+00 -3.4773e+00 -3.8298e+00 -3.3644e+00 -9.2247e-01 -4.3898e-01 +4.0461e+00 +7.0964e+00
376 +3.099947895e+03 +3.099947895e+03 +3.198567895e+03 +3.198567895e+03 -2.4612e+00 -1.1271e+00 +1.0522e+00 -4.0170e+00 -4.0604e-01 -2.2139e-01 -1.2322e+00 -2.4139e+00 -2.8578e+00 -1.9706e+00 -2.4424e-01 -2.3282e+00 -7.1918e-01 -3.9449e+00 -4.4066e+00 -1.8840e+00 -4.3446e-01 -1.1430e+00 +3.7804e+00 +6.9034e+00
