% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.070755600e+02 +8.070755600e+02 +1.001875560e+03 +1.001875560e+03 +1.9997e+00 +3.1141e+00 +3.3449e+00 -4.8826e-01 -4.9558e+00 +3.3979e-01 -1.0566e+00 +2.6025e+00 +2.2038e+00 +9.8673e-01 -4.6173e+00 +1.3442e+00 +4.4546e+00 +9.8240e-01 -1.1129e-01 +3.9770e+00 +9.5763e-01 -2.8782e+00 -4.5920e+00 -3.8684e+00
138 +6.238931422e+02 +6.238931422e+02 +8.186931422e+02 +8.186931422e+02 +1.5729e+00 +1.9416e+00 +4.8123e+00 +3.6900e+00 -1.5872e+00 -1.8508e+00 +2.0870e+00 -7.3559e-01 -7.7596e-01 +1.8776e+00 +3.5795e-01 -1.5331e+00 +4.7334e+00 +2.4257e+00 +5.0340e-01 +2.4982e+00 +1.1688e+00 +1.0521e-01 -2.4538e+00 -5.1358e-01
241 +3.955214057e+02 +3.955214057e+02 +5.903214057e+02 +5.903214057e+02 -1.5519e+00 +5.5540e-01 +3.0788e+00 -3.3102e+00 -1.3227e+00 -1.0008e+00 +3.6897e+00 -2.3433e-01 -7.0225e-01 -2.6326e+00 +1.8956e-01 -2.5816e+00 +1.9801e+00 +1.2926e+00 -8.3871e-01 +3.2576e+00 -1.7527e+00 +2.2862e+00 +2.0880e+00 +3.7160e-02
629 +2.476539496e+02 +2.476539496e+02 +4.424539496e+02 +4.424539496e+02 +8.8342e-02 +1.4677e+00 +2.0643e+00 +2.4848e+00 +1.2569e+00 +1.7437e-02 +1.8094e+00 -5.0434e-01 -2.6964e+00 -2.5124e+00 -2.8153e+00 +2.0484e-02 +5.7538e-01 -4.4344e-01 +5.4605e-01 +2.8740e+00 -5.8640e-01 -6.8399e-01 +1.0641e+00 -1.2937e-01
1258 +1.582849623e+02 +1.582849623e+02 +3.530849623e+02 +3.530849623e+02 +1.4819e-01 +1.4738e+00 +2.1254e+00 +2.4113e+00 +1.2000e+00 -2.2445e-02 +1.8112e+00 -5.3848e-01 -2.7121e+00 -2.5480e+00 -2.8356e+00 +3.1001e-02 +6.0623e-01 -4.4200e-01 +5.4722e-01 +2.8907e+00 -5.6600e-01 -7.5022e-01 +1.0911e+00 -1.3784e-01
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.321313539e+02 +8.321313539e+02 +6.985413539e+02 +6.985413539e+02 -1.9500e-01 +3.9835e+00 +2.2590e+00 +2.6088e+00 -4.2344e+00 +3.9911e+00 -4.0975e+00 +1.7661e+00 -4.8788e+00 +1.5423e-01 -2.2359e+00 -1.6797e+00 +4.0573e+00 -4.6291e+00 +2.9621e+00 +9.0120e-01 -1.7582e+00 -9.2002e-01 -3.6810e+00 -4.8800e+00
200 +6.161285491e+02 +6.161285491e+02 +4.825385491e+02 +4.825385491e+02 +1.9557e-01 +2.0809e+00 +2.2287e+00 +2.8218e+00 -2.9328e+00 +3.6291e+00 -3.9704e+00 +3.5093e+00 -1.8756e+00 -1.6700e+00 -2.9907e+00 +6.4006e-01 +3.2384e+00 +3.8090e-01 +1.8598e+00 -2.5729e+00 -2.7864e+00 -1.0807e+00 -3.3591e-01 +1.4539e+00
273 +3.455760746e+02 +3.455760746e+02 +2.119860746e+02 +2.119860746e+02 -5.0437e-01 -1.0477e+00 +3.5553e+00 +1.8288e+00 +1.4672e+00 +2.3245e+00 -1.8352e+00 +1.8131e+00 -3.3308e+00 -1.6125e+00 +7.7826e-02 -1.7899e+00 +9.0801e-01 -4.6300e-01 -1.6154e+00 +2.3964e-01 -4.2211e+00 -3.8827e+00 -7.2447e-01 -1.5791e+00
316 +2.451427047e+02 +2.451427047e+02 +1.115527047e+02 +1.115527047e+02 -2.3967e+00 -4.6968e-01 +2.5705e+00 +1.6062e+00 +2.8484e+00 +4.0989e-01 -1.1613e+00 +2.3987e+00 -2.3735e+00 -7.1916e-01 +3.0216e-01 -1.9934e+00 -1.6762e-01 -4.8731e-01 -1.9752e+00 -8.8544e-01 -3.1312e+00 -2.6595e+00 -2.7152e+00 -2.9093e+00
851 +1.580305144e+02 +1.580305144e+02 +2.444051444e+01 +2.444051444e+01 -2.0142e+00 -7.7676e-01 +1.9394e+00 +1.9726e+00 +2.2057e+00 -2.1123e-01 -1.1242e+00 +2.0954e+00 -1.5455e+00 -1.0816e+00 -1.6149e-01 -1.6320e+00 +6.1323e-01 +1.6300e-01 -1.4206e+00 -9.3523e-01 -2.3174e+00 -2.1458e+00 -2.8108e+00 -3.0797e+00
1225 +9.957225483e+01 +9.957225483e+01 -3.401774517e+01 -3.401774517e+01 -2.0119e+00 -7.8844e-01 +1.9961e+00 +1.9604e+00 +2.2004e+00 -2.1665e-01 -1.1322e+00 +2.1237e+00 -1.5649e+00 -1.0472e+00 -1.0980e-01 -1.6265e+00 +6.3118e-01 +1.7199e-01 -1.4203e+00 -9.8043e-01 -2.3345e+00 -2.1240e+00 -2.7899e+00 -3.0674e+00
% function evaluation | noise-free fitness - Fopt (-4.089000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.254039227e+02 +7.254039227e+02 +6.845139227e+02 +6.845139227e+02 -2.7172e+00 +7.6727e-01 +2.0340e+00 +2.6708e-01 +3.5214e+00 +3.3121e+00 +1.2598e+00 +2.2158e+00 +2.8829e+00 +4.4279e+00 -3.8285e-02 +2.6506e+00 -2.1062e-01 -4.5095e+00 +1.9883e+00 +2.6995e+00 +3.6731e+00 +3.9792e+00 -4.1926e+00 +2.2444e+00
181 +5.120278040e+02 +5.120278040e+02 +4.711378040e+02 +4.711378040e+02 +1.3087e+00 +1.2559e+00 +2.0952e+00 -3.4053e+00 +3.8278e+00 +1.7168e+00 +6.9485e-01 -2.6095e-01 -6.2292e-01 +3.3215e+00 +1.8991e+00 +3.8570e+00 -5.1428e-01 -2.6959e+00 -1.5527e-01 +9.7706e-01 -1.2440e+00 +1.2392e+00 -1.9884e+00 +1.1767e+00
242 +3.528783610e+02 +3.528783610e+02 +3.119883610e+02 +3.119883610e+02 +3.0430e-01 -4.4009e-01 +1.3378e+00 -1.1975e+00 +3.3187e+00 +6.7069e-01 -8.2010e-02 +1.4108e+00 +2.2377e+00 -5.7073e-01 -9.2449e-01 +1.2370e+00 -1.5294e+00 -1.9220e+00 -4.5878e-01 +9.2316e-02 -1.1617e+00 -3.0976e+00 +4.0988e-02 -6.0315e-01
809 +2.450838173e+02 +2.450838173e+02 +2.041938173e+02 +2.041938173e+02 +1.0103e+00 -1.5067e-01 +2.9082e+00 +3.1890e-01 +4.1832e+00 +7.2951e-03 -5.7931e-02 +2.4447e+00 +1.2959e+00 -4.6404e-01 -4.3753e-01 -3.8966e-01 +3.4750e-02 -2.7252e+00 +1.6592e-01 +2.4034e-01 -1.4144e+00 -5.6271e-01 -9.2913e-01 +3.2238e-01
% function evaluation | noise-free fitness - Fopt (-2.512400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.903256196e+02 +4.903256196e+02 +2.390856196e+02 +2.390856196e+02 +2.8683e+00 -2.3318e+00 +4.0378e-01 -1.8154e-01 +4.4714e+00 +2.7693e+00 -2.3336e+00 -2.5683e+00 +1.6948e+00 -1.1288e+00 -1.8305e+00 -8.3241e-01 +6.9426e-01 -1.6189e+00 +6.9136e-01 +1.5074e+00 -4.0501e-01 +3.3086e+00 -6.8942e-01 -4.7559e+00
218 +3.956154009e+02 +3.956154009e+02 +1.443754009e+02 +1.443754009e+02 +1.8124e+00 -6.7093e-01 -1.2308e-01 -1.0662e+00 +2.9945e+00 +2.6995e+00 -9.1909e-01 -1.9860e+00 -2.0338e+00 +1.9022e-01 -2.1403e+00 -6.6576e-01 -1.5117e+00 -1.8238e+00 +9.4635e-01 +1.3879e+00 -1.5879e+00 +2.9113e+00 -2.5856e-01 -1.7033e+00
345 +2.489702466e+02 +2.489702466e+02 -2.269753378e+00 -2.269753378e+00 +1.4254e+00 -2.2538e+00 -2.7504e+00 -1.2720e+00 -1.1188e+00 +2.7737e+00 -2.1853e+00 -2.7946e+00 -2.4039e+00 -3.0837e-01 -3.0174e+00 -2.8274e-01 +1.2458e-01 -6.4246e-01 -1.1646e+00 +1.5923e-01 -2.5442e+00 +3.0227e+00 -9.3243e-01 -5.5846e-01
886 +1.544313892e+02 +1.544313892e+02 -9.680861077e+01 -9.680861077e+01 +1.1607e+00 -1.9642e+00 -3.1391e+00 -1.2181e+00 -8.3039e-01 +3.0380e+00 -2.0350e+00 -3.0786e+00 -2.5110e+00 -1.6806e-01 -2.7351e+00 +3.4950e-01 +7.3447e-01 -8.5011e-01 -8.0557e-01 +6.4731e-01 -2.6053e+00 +2.9097e+00 -5.8535e-01 -8.9956e-01
1850 +9.996560887e+01 +9.996560887e+01 -1.512743911e+02 -1.512743911e+02 +1.1196e+00 -1.9059e+00 -3.0967e+00 -1.1520e+00 -8.4667e-01 +3.0789e+00 -2.0537e+00 -3.0679e+00 -2.4999e+00 -2.1354e-01 -2.7338e+00 +3.3630e-01 +7.1856e-01 -8.2116e-01 -7.5966e-01 +6.9992e-01 -2.6191e+00 +2.9156e+00 -6.7236e-01 -9.2160e-01
% function evaluation | noise-free fitness - Fopt (-3.288000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.911363338e+02 +6.911363338e+02 +6.582563338e+02 +6.582563338e+02 +7.0124e-01 +1.0644e+00 +3.9200e+00 +9.0145e-01 -2.0563e-01 -7.2808e-01 +2.3012e+00 +8.7085e-01 +4.6059e+00 +4.2268e+00 +3.5818e+00 -4.6185e+00 -3.1186e-01 +3.6710e+00 -5.5083e-01 -3.0627e+00 -3.0807e+00 +4.8086e+00 -3.8272e+00 -1.4864e+00
171 +6.150043045e+02 +6.150043045e+02 +5.821243045e+02 +5.821243045e+02 +1.4761e-01 +1.2216e+00 +9.0472e-01 -6.5660e-01 +1.5680e+00 +1.0542e-01 +1.1604e+00 +1.6760e+00 +1.6591e+00 +1.0658e+00 +1.2938e+00 -4.9524e+00 +2.7489e+00 +4.7880e+00 +1.5684e+00 +1.1356e+00 -3.4568e+00 +4.8417e+00 -6.5562e-01 -1.8883e+00
173 +3.438222316e+02 +3.438222316e+02 +3.109422316e+02 +3.109422316e+02 +9.7757e-02 +4.1257e-01 +1.3471e+00 -1.4995e-01 -1.5348e+00 -1.0674e+00 +3.3574e+00 -3.3841e-01 +3.0972e+00 -2.1422e-01 +8.6733e-01 -3.4675e+00 +1.5770e+00 +2.0011e+00 +2.8685e+00 +5.9151e-01 +1.1645e+00 +1.6421e+00 +4.7031e-01 -8.3688e-01
661 +2.249837898e+02 +2.249837898e+02 +1.921037898e+02 +1.921037898e+02 +9.6469e-01 +2.1047e+00 +2.0686e+00 +1.0855e+00 -1.0851e+00 -2.2041e+00 +2.4338e-01 +3.6170e-01 +5.3813e-01 -7.7542e-01 -4.6669e-01 -3.0472e+00 +2.5474e+00 +1.7324e+00 +2.2427e+00 +4.9269e-01 +3.1104e-01 +2.1602e+00 +9.1148e-03 -2.0330e+00
1057 +1.583228926e+02 +1.583228926e+02 +1.254428926e+02 +1.254428926e+02 +9.6540e-01 +2.0741e+00 +2.0786e+00 +1.1070e+00 -1.0602e+00 -2.2574e+00 +2.2720e-01 +3.8260e-01 +5.3521e-01 -8.1251e-01 -4.1179e-01 -3.0594e+00 +2.5567e+00 +1.7484e+00 +2.1852e+00 +4.9965e-01 +3.2796e-01 +2.1382e+00 +1.0304e-03 -2.0058e+00
% function evaluation | noise-free fitness - Fopt (-8.570000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.789077346e+02 +6.789077346e+02 +6.703377346e+02 +6.703377346e+02 -1.8861e+00 -4.2575e+00 +1.8475e+00 -4.7323e+00 -2.9385e+00 -3.2327e+00 +1.8860e+00 +2.6516e+00 +9.7190e-01 -7.9533e-01 +1.4182e+00 +2.3369e+00 -1.0247e+00 +7.1708e-02 +1.6163e+00 +1.7878e+00 +2.4634e+00 -4.1032e+00 -2.5730e+00 -4.0863e+00
93 +4.949658994e+02 +4.949658994e+02 +4.863958994e+02 +4.863958994e+02 -4.1523e+00 -2.9799e+00 +1.3949e+00 +1.8826e+00 -3.9839e+00 +9.8057e-01 +4.5507e-01 +4.8770e+00 -5.5935e-01 -2.0972e+00 +3.8659e+00 +1.2183e+00 +3.0568e+00 -1.0042e+00 -3.1346e+00 +2.5617e+00 -2.0162e-01 +2.1624e-01 -4.2650e+00 -2.5067e+00
278 +3.894678668e+02 +3.894678668e+02 +3.808978668e+02 +3.808978668e+02 -1.5648e+00 -1.0396e-01 -1.8501e+00 +2.8293e+00 -2.8013e+00 +7.1441e-01 -3.9070e-01 +3.7127e+00 +2.5087e+00 -4.6559e+00 +1.6974e+00 +2.3639e+00 +1.8958e+00 -3.6930e-01 +2.8885e+00 +2.8399e+00 +1.6053e+00 +2.2668e+00 -4.6415e+00 +5.8436e-01
889 +2.506262459e+02 +2.506262459e+02 +2.420562459e+02 +2.420562459e+02 -2.1964e+00 -2.6614e-01 -2.4240e+00 +1.8096e+00 -2.5294e+00 -2.5059e-02 -1.4065e+00 +3.0338e+00 +2.3606e+00 -4.3441e+00 +1.5498e+00 +2.6486e+00 +1.4468e+00 -2.8844e-02 +3.1832e+00 +2.5670e+00 +3.0126e-01 +6.4037e-01 -3.3098e+00 +7.9686e-01
% function evaluation | noise-free fitness - Fopt (-1.402500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.863860265e+02 +9.863860265e+02 +8.461360265e+02 +8.461360265e+02 -9.9747e-01 -1.5034e+00 +3.3736e+00 -1.7220e+00 -1.6255e+00 +6.2885e-01 -2.0048e+00 -2.0346e+00 +4.7313e+00 -3.3116e+00 +4.6225e+00 +2.8313e+00 +3.2580e+00 +2.1435e+00 -1.7565e+00 +4.8356e+00 -4.6586e+00 -4.5266e+00 +3.2416e+00 -3.6751e+00
673 +6.287304428e+02 +6.287304428e+02 +4.884804428e+02 +4.884804428e+02 +3.7481e-01 -2.0647e+00 +2.8924e+00 -4.4245e+00 +8.7979e-01 +9.0124e-01 -8.7585e-01 -1.5247e+00 -3.5670e-01 -2.7245e+00 +3.7305e+00 +4.2694e+00 +1.5214e+00 +1.9408e+00 -5.0742e-01 +3.7608e+00 -3.7905e+00 -1.7282e+00 +2.9665e+00 -2.0956e+00
% function evaluation | noise-free fitness - Fopt (2.817400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.323037316e+02 +8.323037316e+02 +1.114043732e+03 +1.114043732e+03 +9.7821e-01 -9.9325e-01 -6.2904e-01 +4.6353e+00 +4.6780e-01 +4.8662e+00 +2.0645e+00 +1.4142e+00 -1.9847e+00 +2.0636e+00 +2.1657e+00 +3.7486e+00 +4.2929e+00 -1.3939e+00 -3.7895e+00 -4.0698e+00 +1.1959e+00 -4.3880e+00 -3.9125e+00 +5.9679e-01
181 +5.897358403e+02 +5.897358403e+02 +8.714758403e+02 +8.714758403e+02 +1.2515e-01 +1.5834e+00 +6.2887e-01 -6.1449e-01 -1.4062e-01 +1.9094e+00 +2.6520e+00 -2.1722e+00 -3.6993e+00 -9.6066e-01 -1.0070e-01 +1.5268e+00 +2.6723e+00 +2.8985e+00 -3.2014e+00 -1.1091e+00 +2.3980e+00 -3.6589e+00 -3.6822e+00 -4.2094e+00
235 +3.948998243e+02 +3.948998243e+02 +6.766398243e+02 +6.766398243e+02 -2.4214e+00 -2.1277e+00 +1.0765e+00 +1.1548e+00 -1.8733e+00 +1.6099e+00 +7.5325e-01 -4.9609e+00 +1.1862e+00 -7.6730e-01 +2.0548e+00 +1.1747e+00 -6.0364e-02 +2.1184e-01 -2.7886e+00 -1.8411e+00 +4.7135e-01 -1.7667e+00 +1.1340e+00 -2.5024e+00
728 +2.356539067e+02 +2.356539067e+02 +5.173939067e+02 +5.173939067e+02 -3.8720e+00 -2.8694e+00 +1.6507e+00 +1.7179e+00 -1.2624e+00 -4.8062e-01 +8.8494e-01 -2.5924e+00 +3.8323e-01 -1.9781e+00 +4.8785e-01 +1.1882e+00 -7.8772e-01 -9.2514e-01 -3.2806e+00 -1.5864e+00 +1.4957e-01 -1.4374e+00 -9.3831e-01 -2.6331e+00
967 +1.583760752e+02 +1.583760752e+02 +4.401160752e+02 +4.401160752e+02 -3.8434e+00 -2.8149e+00 +1.6305e+00 +1.7752e+00 -1.2824e+00 -5.0911e-01 +8.4931e-01 -2.6226e+00 +4.3105e-01 -1.9736e+00 +5.1125e-01 +1.1594e+00 -7.7334e-01 -9.6074e-01 -3.2475e+00 -1.6007e+00 +1.4016e-01 -1.4100e+00 -8.8920e-01 -2.6081e+00
% function evaluation | noise-free fitness - Fopt (7.814000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.199468179e+02 +8.199468179e+02 +8.980868179e+02 +8.980868179e+02 -2.4488e+00 -2.9930e+00 +1.1855e+00 +4.1792e+00 -4.1029e-01 -7.6001e-01 -3.1018e-02 +3.2535e+00 -2.3697e+00 -5.6148e-01 +1.3828e-01 +4.7683e+00 +4.8352e+00 -2.4503e+00 +3.7024e+00 +4.2330e+00 +1.6161e+00 +1.7536e+00 +2.4176e+00 -2.3622e+00
187 +5.859945645e+02 +5.859945645e+02 +6.641345645e+02 +6.641345645e+02 -1.4217e+00 -7.2536e-01 +2.1134e+00 +2.0402e+00 -2.3459e+00 -2.7130e+00 +6.3759e-01 -2.8397e-01 -1.2894e+00 +2.1517e+00 +1.1316e+00 +4.6372e+00 +2.0349e+00 +4.8145e+00 +3.3228e-01 +1.8607e+00 +1.4467e+00 +1.8090e+00 -4.6601e-01 -2.0011e+00
288 +3.608142102e+02 +3.608142102e+02 +4.389542102e+02 +4.389542102e+02 -2.1186e+00 -1.0706e+00 -8.5393e-01 +2.4874e+00 -1.0308e+00 +1.3547e+00 -4.4633e-01 +1.6372e-01 +4.7222e-01 +2.0519e+00 +2.6831e-01 +2.7114e+00 +7.0658e-01 +1.6463e+00 +2.6061e+00 -2.2239e+00 -2.9473e-01 +2.3921e+00 -2.6128e+00 -1.7614e-01
469 +2.492029519e+02 +2.492029519e+02 +3.273429519e+02 +3.273429519e+02 -2.1223e+00 -3.5689e-01 -2.1511e+00 +3.6824e+00 -1.7654e+00 +1.9690e+00 +2.2773e-01 +8.8031e-01 +1.5318e+00 +8.9853e-01 -5.9436e-01 +1.2839e+00 -6.4326e-01 +2.3624e+00 +1.9560e+00 -7.0598e-01 +4.4123e-01 +9.4702e-01 -9.8552e-01 +7.1441e-02
1384 +1.584470071e+02 +1.584470071e+02 +2.365870071e+02 +2.365870071e+02 -2.1351e+00 -3.5789e-01 -2.2164e+00 +3.7133e+00 -1.7376e+00 +1.9351e+00 +2.6837e-01 +8.4238e-01 +1.5220e+00 +8.2645e-01 -5.5889e-01 +1.3162e+00 -6.2985e-01 +2.3914e+00 +1.9631e+00 -7.7182e-01 +4.5176e-01 +1.0076e+00 -9.6415e-01 +5.8406e-02
% function evaluation | noise-free fitness - Fopt (-2.405100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.451674680e+02 +8.451674680e+02 +6.046574680e+02 +6.046574680e+02 -3.6109e+00 +1.7447e+00 +3.1411e+00 -4.3196e+00 +1.2341e-01 +1.4856e+00 +3.3375e+00 -3.8552e+00 +3.5008e+00 +4.5803e+00 +3.4527e+00 -1.4224e+00 -1.7961e+00 -2.1483e+00 -6.9448e-01 -3.2078e+00 -4.9356e+00 -7.8463e-02 +3.4981e+00 -1.4774e-01
156 +5.316262489e+02 +5.316262489e+02 +2.911162489e+02 +2.911162489e+02 -4.8962e-01 +3.0810e+00 -1.2243e+00 -3.7143e+00 +6.9135e-01 -2.6900e+00 +1.7826e-01 -4.6123e-02 +3.6900e+00 +1.8640e+00 +3.2965e+00 +1.9965e-01 -4.8228e+00 -2.1496e+00 -3.9512e+00 -4.0556e+00 -6.2843e-01 +1.4654e+00 +1.1095e+00 +2.4895e+00
199 +3.656256313e+02 +3.656256313e+02 +1.251156313e+02 +1.251156313e+02 +8.5617e-01 +1.4787e+00 -1.9209e+00 -1.0656e+00 +9.6089e-01 -1.1009e+00 -9.9764e-01 +1.1599e+00 +2.0695e+00 -1.2327e-01 +2.5899e+00 -2.3549e-01 -3.4575e+00 +3.4719e-01 -4.0865e+00 -3.3413e+00 -2.2222e+00 -2.7514e-01 +2.8366e+00 -3.9243e-01
808 +2.499702674e+02 +2.499702674e+02 +9.460267443e+00 +9.460267443e+00 +3.1965e+00 +2.5921e+00 -7.2199e-02 +1.4038e+00 +2.9785e+00 -8.0891e-01 -8.0794e-01 -1.5293e+00 +9.7962e-01 +7.8803e-01 +1.3792e+00 -2.9270e+00 -4.1703e-01 +3.2743e+00 -3.3677e+00 -3.3857e+00 +6.4275e-02 -2.3330e+00 +4.5811e-01 -1.1851e+00
% function evaluation | noise-free fitness - Fopt (-1.896000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.806538848e+02 +8.806538848e+02 +8.616938848e+02 +8.616938848e+02 -1.1151e+00 +4.8731e+00 -9.5902e-01 +4.8209e+00 -1.1848e+00 +2.1504e+00 -3.0649e+00 -1.0228e+00 +3.4418e+00 +3.9859e+00 -1.4381e+00 -4.5740e+00 -1.9523e+00 +4.2564e+00 +9.7722e-01 -4.9955e+00 -4.1257e+00 +4.6455e+00 -2.6324e+00 -1.4051e+00
