% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
362 +3.344656982e+03 +3.344656982e+03 +3.468486982e+03 +3.468486982e+03 +2.2664e-01 +2.0496e+00 -2.3222e-01 +6.4735e-01 +1.6759e+00 +2.6990e+00 +2.5237e+00 -7.0542e-01 -1.2538e+00 +3.2278e+00 -1.6421e+00 -3.8330e+00 -1.9868e+00 +3.8992e-01 +2.3006e+00 -3.6088e+00 +4.5288e-01 +2.5485e+00 +1.0557e+00 -9.6368e-01
431 +2.332800051e+03 +2.332800051e+03 +2.456630051e+03 +2.456630051e+03 -2.9086e-01 +2.1700e+00 +5.0989e-01 +9.8461e-01 +1.1756e+00 +1.6873e+00 +1.3990e+00 -9.6266e-01 -5.0784e-01 +3.9573e+00 -1.4312e+00 -4.0412e+00 -3.0172e+00 +4.5776e-01 +1.4240e+00 -3.6232e+00 -8.1104e-01 +1.4816e+00 +2.0990e+00 -9.2142e-01
479 +1.353229324e+03 +1.353229324e+03 +1.477059324e+03 +1.477059324e+03 -3.0818e-01 +2.0787e+00 +1.1670e-01 +8.3393e-01 +1.2938e+00 +1.1274e+00 +2.0787e+00 -7.2065e-01 -5.1259e-01 +3.8049e+00 -1.9228e+00 -3.8013e+00 -3.6987e+00 +1.7694e-01 +1.5147e+00 -3.9295e+00 -1.9777e-01 +1.7008e+00 +2.8233e+00 -7.7857e-01
512 +9.469482629e+02 +9.469482629e+02 +1.070778263e+03 +1.070778263e+03 -3.5480e-01 +1.5755e+00 -6.3280e-02 +1.2750e+00 +1.1211e+00 +1.0545e+00 +1.8730e+00 -9.4850e-01 -7.1206e-01 +3.8828e+00 -2.2874e+00 -2.7619e+00 -3.4482e+00 +2.3717e-01 +1.2382e+00 -3.9939e+00 +1.0374e-01 +1.9060e+00 +2.4909e+00 -9.5534e-01
620 +6.302960429e+02 +6.302960429e+02 +7.541260429e+02 +7.541260429e+02 -5.6400e-01 +2.0801e+00 -3.9419e-01 +1.2836e+00 +1.5358e+00 +7.9744e-01 +1.5864e+00 -8.7475e-01 -6.8383e-01 +3.6803e+00 -2.5628e+00 -2.7740e+00 -3.5855e+00 +6.0147e-01 +1.4755e+00 -4.5080e+00 -4.9620e-01 +1.7047e+00 +2.3762e+00 -1.2639e+00
798 +3.979632774e+02 +3.979632774e+02 +5.217932774e+02 +5.217932774e+02 -2.9873e-01 +1.7182e+00 -2.3554e-01 +1.2804e+00 +1.5096e+00 +3.2531e-01 +1.4519e+00 -8.5659e-01 -7.2433e-01 +3.5596e+00 -2.6622e+00 -2.4494e+00 -3.4898e+00 +2.6675e-01 +1.6566e+00 -4.1025e+00 -2.9330e-01 +1.6738e+00 +1.8706e+00 -9.2135e-01
4049 +2.511435691e+02 +2.511435691e+02 +3.749735691e+02 +3.749735691e+02 -2.6865e-01 +1.4367e+00 +9.8449e-02 +1.4150e+00 +1.4785e+00 +2.2967e-02 +1.2672e+00 -5.8386e-01 -6.2940e-01 +2.4350e+00 -2.3838e+00 -1.6419e+00 -3.0303e+00 -1.4267e-01 +1.0467e+00 -3.1819e+00 -5.0430e-01 +1.7020e+00 +1.8001e+00 -8.0124e-01
8975 +1.582796426e+02 +1.582796426e+02 +2.821096426e+02 +2.821096426e+02 -2.4748e-01 +5.3562e-01 +1.1557e-01 +7.4364e-01 +7.9851e-01 -2.2126e-01 +6.9718e-01 +1.7784e-01 +8.2147e-02 +1.1246e+00 -1.3995e+00 -1.2272e-01 -1.8079e+00 -1.9343e-01 +4.1240e-01 -1.2465e+00 -3.1333e-01 +1.0030e+00 +1.2908e+00 +9.0834e-02
10339 +9.999240111e+01 +9.999240111e+01 +2.238224011e+02 +2.238224011e+02 -1.0446e-01 +1.2647e-01 +1.2116e-01 +5.8840e-01 +4.8050e-01 -3.3650e-01 +4.5047e-01 +5.2222e-01 +2.6146e-01 +5.2890e-01 -1.0501e+00 +6.8694e-01 -1.0919e+00 -2.5557e-01 -3.2926e-02 -5.4572e-01 -1.7961e-01 +5.7755e-01 +9.6072e-01 +4.6390e-01
10681 +6.235939667e+01 +6.235939667e+01 +1.861893967e+02 +1.861893967e+02 -7.9381e-02 +9.8263e-02 +1.1633e-01 +2.8791e-01 +2.1478e-01 -1.9898e-01 +3.4863e-01 +5.8678e-01 +3.0031e-01 +2.7482e-01 -8.2094e-01 +8.6925e-01 -7.0575e-01 -2.3247e-01 -9.8235e-02 -1.7973e-01 -1.5548e-01 +4.1605e-01 +8.2297e-01 +6.4416e-01
10824 +3.834226369e+01 +3.834226369e+01 +1.621722637e+02 +1.621722637e+02 -1.0098e-01 +9.6696e-02 +7.8020e-02 +1.2907e-01 +1.7675e-01 -1.8574e-01 +3.2202e-01 +6.0057e-01 +2.2618e-01 +1.2300e-01 -8.7447e-01 +9.9500e-01 -4.9994e-01 -2.8999e-01 -2.1633e-01 +2.8110e-03 -2.3317e-01 +2.7939e-01 +7.7735e-01 +6.4651e-01
10992 +2.453005306e+01 +2.453005306e+01 +1.483600531e+02 +1.483600531e+02 -5.9741e-02 +9.5270e-02 +1.3305e-01 +1.7901e-02 +1.4475e-01 -2.0324e-01 +2.5685e-01 +5.7324e-01 +1.9954e-01 +8.0090e-02 -8.5141e-01 +1.0709e+00 -3.3528e-01 -3.2611e-01 -2.3210e-01 +1.2789e-01 -2.7938e-01 +2.1344e-01 +7.6465e-01 +7.6886e-01
11099 +1.545018588e+01 +1.545018588e+01 +1.392801859e+02 +1.392801859e+02 -5.2787e-02 +7.1481e-02 +8.3540e-02 -3.9471e-03 +9.2605e-02 -1.6486e-01 +2.8935e-01 +5.5731e-01 +1.7973e-01 -2.5796e-04 -8.3022e-01 +1.1421e+00 -1.6284e-01 -3.6380e-01 -3.0019e-01 +2.1726e-01 -2.5348e-01 +1.5882e-01 +7.0127e-01 +8.1565e-01
11238 +9.969323825e+00 +9.969323825e+00 +1.337993238e+02 +1.337993238e+02 -2.5580e-02 +6.7248e-02 +8.2815e-02 +6.8241e-03 +3.4053e-02 -1.9915e-01 +1.9944e-01 +5.7723e-01 +1.6166e-01 +3.9517e-03 -7.8205e-01 +1.1838e+00 -5.5884e-02 -3.3453e-01 -3.7810e-01 +2.1606e-01 -2.4748e-01 +9.0043e-02 +6.3883e-01 +7.7481e-01
18611 +6.309488538e+00 +6.309488538e+00 +1.301394885e+02 +1.301394885e+02 +2.3648e-01 -1.4387e-01 +3.5702e-03 +1.8662e-01 +9.0319e-02 -3.7606e-01 -4.8757e-02 +4.1061e-01 +1.7439e-01 +5.4591e-02 -7.4385e-01 +1.2410e+00 +1.9624e-01 -5.2751e-01 -6.2871e-01 -1.5171e-02 -6.0831e-02 +5.2844e-02 +5.2304e-01 +6.1900e-01
29442 +3.980223805e+00 +3.980223805e+00 +1.278102238e+02 +1.278102238e+02 +4.9559e-01 -4.0966e-01 -2.3818e-01 +2.4566e-01 +8.4260e-02 -4.9520e-01 -3.3253e-01 +1.6853e-01 +3.8757e-01 +4.2131e-01 -4.6999e-01 +9.4961e-01 +4.6794e-01 -6.2822e-01 -6.1276e-01 -1.0904e-01 +5.2081e-02 -1.2176e-01 +4.1091e-01 +6.2625e-01
37157 +2.510433916e+00 +2.510433916e+00 +1.263404339e+02 +1.263404339e+02 +4.7849e-01 -4.8208e-01 -3.5180e-01 +1.4259e-01 +6.8344e-02 -4.3329e-01 -4.1419e-01 +1.3111e-01 +4.4502e-01 +6.7796e-01 -2.2404e-01 +7.6548e-01 +6.4219e-01 -4.9986e-01 -5.8296e-01 -1.6456e-01 +3.3065e-01 -2.5914e-01 +3.5962e-01 +6.0250e-01
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.868120765e+05 +4.868120765e+05 +4.868595865e+05 +4.868595865e+05 +4.8347e+00 -1.3360e+00 -3.6325e+00 -8.8534e-01 -1.9409e+00 +4.5072e+00 -2.1901e+00 -2.9629e+00 +4.1919e+00 +4.7995e+00 -2.2644e+00 +1.1318e-01 -1.2754e+00 -1.5354e+00 -2.0343e-01 -4.4699e+00 +3.5734e+00 +7.3115e-01 +3.3471e-01 -1.9333e+00
108 +2.882021183e+05 +2.882021183e+05 +2.882496283e+05 +2.882496283e+05 +3.4307e+00 +3.5401e+00 -4.7045e+00 -2.8146e+00 -1.2793e+00 -1.4470e+00 -4.4659e+00 -2.5053e+00 +2.7707e+00 +8.4632e-01 -3.6321e+00 -4.8617e+00 -2.0965e-01 -4.6467e+00 +1.5141e+00 -2.4385e+00 +4.1265e-01 +1.5205e+00 +1.9974e+00 +9.4473e-01
128 +2.278992190e+05 +2.278992190e+05 +2.279467290e+05 +2.279467290e+05 +4.5373e+00 +2.8213e+00 -4.1412e+00 +1.1597e+00 -2.2331e+00 -6.5199e-01 -3.7760e-01 -1.1008e+00 +3.3516e+00 -1.0073e+00 -4.9643e+00 -2.8813e+00 +4.3191e-01 -5.4876e+00 -6.4548e-02 -1.9821e+00 +9.5477e-01 +1.4536e+00 +5.5170e-01 -1.2566e+00
159 +1.434438461e+05 +1.434438461e+05 +1.434913561e+05 +1.434913561e+05 +7.5858e+00 +9.6545e-03 -4.1891e+00 +1.9003e+00 -2.2364e+00 -1.1158e+00 +8.7827e-01 -4.5354e+00 +2.0976e+00 -8.1688e-01 -2.8794e+00 +1.8555e+00 -8.1799e-01 -8.0698e-01 +3.9815e+00 +1.7022e+00 -3.0566e-01 +3.1108e+00 +7.2203e-01 +1.1210e+00
183 +9.506120471e+04 +9.506120471e+04 +9.510871471e+04 +9.510871471e+04 +6.6176e+00 +1.2817e+00 -1.8933e+00 +1.6151e+00 -3.2070e+00 -1.5225e+00 +1.8345e+00 -3.2391e+00 +2.0317e+00 -7.1692e-01 -4.4592e+00 +7.0049e-01 -2.4639e-01 -1.6808e+00 +7.6322e-01 +1.6270e+00 +3.7369e-01 +1.8828e+00 +1.0870e+00 +7.2271e-01
209 +5.737847281e+04 +5.737847281e+04 +5.742598281e+04 +5.742598281e+04 +3.9625e+00 +2.1013e+00 +3.0642e-01 -6.1977e-01 -2.1579e+00 -2.2099e-01 +9.1981e-01 -9.0573e-01 +1.8373e+00 +1.4988e+00 -3.7181e+00 -1.6395e+00 +1.2412e+00 -2.7269e+00 -1.6914e+00 +1.9600e+00 +4.0469e-01 +1.1110e+00 +2.5915e+00 +7.2357e-02
238 +3.681009088e+04 +3.681009088e+04 +3.685760088e+04 +3.685760088e+04 +2.6835e+00 +2.5741e+00 +1.3195e+00 -1.5719e+00 -2.5631e+00 +1.3105e+00 +1.1706e+00 -1.2132e+00 +1.7754e+00 +1.3747e+00 -3.5159e+00 -1.0841e+00 +2.8650e-01 -2.6921e+00 -5.7774e-01 +1.6490e+00 +1.0263e+00 +1.0750e+00 +1.7296e+00 -4.0838e-01
254 +2.437525821e+04 +2.437525821e+04 +2.442276821e+04 +2.442276821e+04 +5.5877e-01 +2.9592e+00 +1.7571e+00 -7.5926e-01 -1.2445e+00 +9.8423e-01 -9.6781e-01 -2.5139e-01 +7.0315e-01 +2.5089e+00 -2.8607e+00 -2.4326e+00 -1.6572e-01 -2.5539e+00 -4.0619e-01 +1.8508e+00 +9.6794e-01 +8.0991e-01 +1.2730e+00 +5.4051e-01
312 +1.378203874e+04 +1.378203874e+04 +1.382954874e+04 +1.382954874e+04 +1.2875e+00 +2.0968e+00 +5.4626e-01 +7.5392e-01 -6.4604e-01 +9.0886e-01 -2.2155e+00 +6.6962e-01 +8.7778e-01 +1.4419e+00 -5.8173e-01 -2.8260e-01 +2.5421e+00 -5.0132e-01 -1.9309e-01 +1.1186e+00 +8.1969e-01 +1.9907e+00 +2.4961e+00 +1.3978e-02
324 +9.345864440e+03 +9.345864440e+03 +9.393374440e+03 +9.393374440e+03 +2.0355e+00 +3.1954e-01 +1.9708e-01 +7.4681e-01 -4.7292e-01 +1.5785e+00 -1.9982e+00 -3.8283e-01 +1.3267e+00 +4.3574e-01 -8.4451e-01 -1.3943e+00 +1.7668e+00 -9.1023e-01 -7.1761e-01 +5.6518e-01 -1.3260e+00 +1.8570e+00 +1.1470e+00 -9.6113e-01
373 +5.973986934e+03 +5.973986934e+03 +6.021496934e+03 +6.021496934e+03 +1.2231e+00 +4.4098e-01 +5.1585e-01 +1.5191e+00 -1.1653e+00 +1.5122e+00 -1.1603e+00 -1.0386e+00 +1.7435e+00 -7.3631e-01 -1.8360e-01 -2.0343e+00 +9.6801e-01 -3.9408e-01 -1.1153e-01 +1.6602e+00 -8.6996e-02 -1.3479e-02 +2.2479e-01 -7.6013e-01
395 +3.915191527e+03 +3.915191527e+03 +3.962701527e+03 +3.962701527e+03 +1.1899e+00 +2.1813e-01 +5.3135e-01 +1.1592e+00 -1.3304e+00 +1.1391e+00 -1.1093e+00 -7.2655e-01 +1.6089e+00 +9.0246e-02 +3.0526e-01 -1.4341e+00 +4.0680e-01 -3.6115e-01 -3.2983e-01 +2.0108e+00 +5.7341e-01 +4.0697e-01 +6.5432e-01 -8.8774e-01
464 +2.451016241e+03 +2.451016241e+03 +2.498526241e+03 +2.498526241e+03 +6.7068e-01 +7.6982e-01 +1.0992e+00 +4.6172e-01 -2.4367e+00 -4.4699e-01 -9.3525e-01 -5.5575e-01 +5.3079e-01 +1.0140e+00 -4.0641e-01 -1.5241e+00 +1.2878e-01 -2.7412e-01 -7.3569e-01 +9.5211e-01 +4.2922e-01 +1.6966e+00 +1.6100e-01 +1.5909e-01
496 +1.524177876e+03 +1.524177876e+03 +1.571687876e+03 +1.571687876e+03 +2.0017e-01 +1.7444e-01 +5.6271e-01 +3.5516e-01 -2.3939e+00 -3.8282e-01 -7.7009e-01 -6.1576e-01 +9.6178e-01 +8.9413e-01 -7.2879e-01 -5.3764e-01 +9.8921e-01 +2.4895e-01 -6.9129e-01 +4.2613e-01 +7.3584e-01 +1.2546e+00 +8.9968e-02 +2.1944e-01
527 +7.815271677e+02 +7.815271677e+02 +8.290371677e+02 +8.290371677e+02 +5.0991e-01 +2.1793e-01 +5.9457e-01 -2.4268e-02 -1.6026e+00 -1.6349e-02 -8.1365e-01 -3.9422e-01 +6.7943e-01 +6.1156e-02 +1.9187e-01 -7.2617e-01 +6.6758e-01 +6.6700e-01 +4.0549e-01 +1.0104e+00 +3.1200e-01 +9.3326e-01 +4.5195e-01 -1.2389e-01
539 +5.576860279e+02 +5.576860279e+02 +6.051960279e+02 +6.051960279e+02 +2.1545e-01 +1.2064e-01 +5.9743e-01 -3.1850e-01 -1.4134e+00 +1.0271e-01 -6.8262e-01 -5.5717e-01 +5.0966e-01 -1.4367e-01 -1.0959e-01 -9.8761e-01 +5.4989e-01 -1.3743e-01 +2.4086e-01 +7.5552e-01 +3.4735e-01 +8.2900e-01 +4.8700e-01 +8.7437e-02
573 +3.938968044e+02 +3.938968044e+02 +4.414068044e+02 +4.414068044e+02 -2.0107e-02 +1.9475e-01 +8.2145e-01 -4.5604e-01 -1.1517e+00 +1.8683e-01 +1.2844e-01 -5.0078e-01 +5.7761e-01 -7.1802e-02 -8.4636e-02 -8.0067e-01 +5.0323e-01 -8.3543e-02 +5.8942e-01 +7.9343e-01 +5.7730e-01 +3.6815e-01 +4.4743e-01 +1.4891e-02
602 +2.496110733e+02 +2.496110733e+02 +2.971210733e+02 +2.971210733e+02 +2.8791e-01 +4.1678e-01 +5.7688e-01 -5.8570e-01 -1.1571e+00 +2.9107e-01 +8.5572e-02 -5.6802e-01 +6.8184e-01 +4.5001e-01 -4.0268e-01 -3.1808e-01 +7.2943e-01 +1.8801e-01 +5.3030e-01 +4.4453e-01 +2.2187e-01 +6.2198e-01 +3.2620e-01 -2.6030e-01
774 +1.536814707e+02 +1.536814707e+02 +2.011914707e+02 +2.011914707e+02 +5.6126e-01 +3.8920e-01 +2.7120e-01 -7.8698e-01 -6.5221e-01 +5.1209e-01 +5.9754e-01 -3.6869e-01 +7.3838e-01 +3.2712e-01 -1.2129e-01 -2.6879e-01 +8.1043e-01 -1.8512e-01 +4.7270e-01 +2.4852e-01 +2.4662e-01 +6.2564e-01 +2.8491e-01 -6.6499e-01
821 +9.588060062e+01 +9.588060062e+01 +1.433906006e+02 +1.433906006e+02 +5.8696e-01 +3.2141e-01 +2.3079e-01 -6.2552e-01 -9.2024e-01 +2.9610e-01 +8.2654e-01 -1.7052e-01 +5.8741e-01 +2.2190e-01 +4.9495e-02 -1.3076e-01 +6.7629e-01 -5.7888e-01 +3.7964e-01 +3.9179e-01 -6.6029e-02 +3.8972e-01 +3.1161e-01 -5.8518e-01
858 +6.163453611e+01 +6.163453611e+01 +1.091445361e+02 +1.091445361e+02 +3.1099e-01 -1.9317e-02 +1.0359e-01 -4.5931e-01 -5.1438e-01 +3.4194e-01 +8.7319e-01 -1.8442e-01 +4.7375e-01 +2.0815e-01 +2.7811e-01 -1.4206e-01 +8.8248e-01 -6.8413e-01 +1.6290e-01 +3.7796e-01 -1.9419e-01 +5.9629e-01 +2.0517e-01 -3.4625e-01
942 +3.906116017e+01 +3.906116017e+01 +8.657116017e+01 +8.657116017e+01 +5.3768e-01 +4.8363e-02 +3.7373e-02 -6.9714e-01 -4.8416e-01 +3.9877e-01 +8.4366e-01 -1.3145e-01 +8.6252e-01 +4.5770e-02 +6.5730e-01 +4.1104e-02 +8.9414e-01 -7.6753e-01 +1.5394e-01 +4.0507e-01 -2.9195e-01 +2.9526e-01 +1.5518e-01 -3.4905e-01
1062 +2.454575867e+01 +2.454575867e+01 +7.205575867e+01 +7.205575867e+01 +5.8764e-01 +2.5072e-02 +1.2388e-01 -7.2449e-01 -5.2532e-01 +3.3615e-01 +9.1965e-01 +6.6613e-03 +6.3924e-01 +8.4969e-02 +6.3008e-01 +1.4916e-01 +8.5112e-01 -9.5072e-01 +2.9212e-01 +4.5094e-01 -1.9521e-01 +3.8965e-01 +1.0900e-01 -3.8288e-01
5495 +1.583989862e+01 +1.583989862e+01 +6.334989862e+01 +6.334989862e+01 +3.8649e-01 +1.3804e-01 -9.3985e-02 -3.3103e-01 +2.2810e-01 +3.7609e-01 +1.1678e+00 -2.5316e-01 +3.3281e-01 +4.6913e-02 +7.1163e-01 +2.7195e-01 +4.9743e-01 -7.5283e-01 +4.9105e-01 +3.6336e-01 -2.6829e-01 +3.2119e-01 -1.3392e-01 +2.1766e-01
19783 +9.999021842e+00 +9.999021842e+00 +5.750902184e+01 +5.750902184e+01 -9.9172e-02 +3.1638e-01 -3.6252e-01 +7.9443e-02 +3.8239e-01 +6.8678e-01 +8.6610e-01 -3.1940e-01 -3.6523e-01 +6.9146e-02 +1.1764e-02 +5.3887e-01 -3.5997e-01 -1.6423e-01 +1.9275e-01 +1.1303e+00 -4.9362e-02 +6.4070e-02 +2.5220e-01 +4.5923e-01
33099 +6.307329876e+00 +6.307329876e+00 +5.381732988e+01 +5.381732988e+01 -2.2882e-01 +1.2621e-01 -6.6249e-02 +9.0620e-02 +9.0795e-01 +2.4146e-01 +1.1188e-01 -3.2305e-01 -3.3938e-01 -2.0656e-01 -4.7915e-01 +7.7218e-01 -3.1299e-01 +2.2490e-01 +4.5515e-03 +1.2409e+00 -1.2722e-02 -2.2427e-01 +2.3564e-01 +2.8118e-01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.404279478e+05 +2.404279478e+05 +2.404832878e+05 +2.404832878e+05 +2.0819e-01 -2.7452e+00 -1.2180e+00 +4.4736e+00 +3.5522e+00 -4.4452e+00 -4.4362e-01 +2.8469e+00 +2.2504e+00 -1.5643e+00 -2.5308e+00 -4.6197e+00 -3.1051e+00 +1.3710e-01 -7.7047e-01 -3.7513e+00 +4.9442e-01 +4.3686e+00 -2.0080e+00 -3.6575e-01
165 +1.521562786e+05 +1.521562786e+05 +1.522116186e+05 +1.522116186e+05 -4.2130e+00 -2.4844e+00 -9.5906e-03 +9.2968e-01 -1.5362e+00 -6.1395e+00 -1.3992e+00 -3.1025e+00 -1.8885e+00 -9.9899e-01 +2.6562e-01 +2.1545e+00 +1.7033e+00 +2.1479e+00 -1.6144e+00 -2.9568e+00 +2.5135e+00 +5.1630e+00 -1.5402e+00 +2.3640e+00
215 +7.317720342e+04 +7.317720342e+04 +7.323254342e+04 +7.323254342e+04 -2.6154e+00 -1.4984e+00 -2.1713e+00 +2.1094e+00 +6.8176e-01 -5.2545e+00 +7.9156e-01 -2.6755e+00 -1.1521e+00 +3.0557e+00 +4.3817e+00 +2.9055e+00 +1.4784e+00 -1.4989e+00 -1.2082e+00 -2.6746e+00 +1.1723e+00 +3.9096e+00 +2.1099e-01 -2.3175e+00
234 +6.121645347e+04 +6.121645347e+04 +6.127179347e+04 +6.127179347e+04 -2.7348e+00 -1.8276e+00 -1.1303e+00 +3.0554e-01 +6.4237e-01 -5.7404e+00 +5.3207e-01 -3.5231e+00 -1.0574e+00 +2.1551e+00 +4.6790e+00 +2.9040e+00 +3.9845e-01 -3.1779e+00 -7.0376e-01 -2.5317e+00 -1.6187e+00 +3.6912e+00 -1.1940e+00 -2.3008e+00
256 +3.895503051e+04 +3.895503051e+04 +3.901037051e+04 +3.901037051e+04 -5.5152e-01 -4.5814e-01 +1.1573e+00 -2.2151e+00 -6.6849e-03 -5.9972e+00 -1.4837e-01 -3.2389e+00 +2.4314e+00 +6.5318e-01 +2.2714e+00 +3.1063e+00 +2.4272e+00 -1.6986e+00 -3.4821e-01 -1.6434e+00 -2.3639e+00 +3.2622e+00 -1.7214e+00 +2.3084e-01
271 +2.464738469e+04 +2.464738469e+04 +2.470272469e+04 +2.470272469e+04 -4.8681e-01 -1.1984e+00 +5.6079e-01 -2.0395e-01 -2.5530e+00 -3.7329e+00 +3.9802e-01 -2.9120e+00 +1.1302e+00 +4.7714e-01 +3.5197e+00 +3.5047e+00 +2.3352e+00 -2.2802e+00 +8.2343e-01 -1.5876e+00 -1.6024e+00 +4.0333e+00 +1.4434e-01 -1.4332e+00
285 +1.427331864e+04 +1.427331864e+04 +1.432865864e+04 +1.432865864e+04 -1.2953e-01 -6.9738e-01 -4.2114e-01 +3.3006e-01 -1.8110e+00 -3.5798e+00 -7.5546e-02 -3.4770e+00 -1.4814e+00 +1.3225e+00 +3.2163e+00 +2.4383e+00 +2.1552e+00 -2.0365e+00 -3.2725e-01 -2.2517e+00 -1.1367e+00 +3.2286e+00 -4.3675e-01 -7.0516e-01
314 +9.348273007e+03 +9.348273007e+03 +9.403613007e+03 +9.403613007e+03 +6.1937e-01 +2.3566e+00 +5.2635e-01 -2.7426e-01 +4.2723e-01 -5.1980e+00 -2.7272e+00 -1.3351e+00 -2.5690e+00 +1.0836e+00 +2.6073e+00 +1.4501e+00 +8.4799e-01 -1.8110e+00 -1.3452e+00 -2.8956e+00 -1.9912e+00 +4.7117e+00 +1.1148e+00 -6.2004e-01
