% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.756454381e+03 +2.756454381e+03 +2.872134381e+03 +2.872134381e+03 +2.2197e+00 -3.8562e+00 -3.5735e+00 -4.5269e+00 +1.3563e+00 +6.5544e-01 -2.1473e+00 -4.9061e+00 +3.3676e+00 -3.1442e+00 -3.1964e+00 +2.7977e+00 +5.0301e-01 -1.2490e+00 +3.8754e+00 -3.5305e+00 +6.4201e-01 -1.5994e+00 -1.9407e+00 +1.4575e+00
65 +2.434295250e+03 +2.434295250e+03 +2.549975250e+03 +2.549975250e+03 +4.4215e+00 -2.9459e+00 -2.7406e+00 -7.7929e+00 +1.0230e+00 +2.6833e+00 +7.7405e-04 -1.8801e+00 -4.9525e+00 -5.5116e+00 -7.4862e+00 +1.5433e+00 -2.0031e+00 -5.8470e+00 +2.1972e+00 -1.4272e+00 -2.8159e+00 -1.7015e+00 -3.8873e+00 -3.9048e+00
132 +1.366438618e+03 +1.366438618e+03 +1.482118618e+03 +1.482118618e+03 +9.8354e+00 -5.2237e+00 +2.6459e+00 -2.6822e+00 +1.4151e+00 -7.5247e-01 -2.2041e+00 +1.0059e+00 -8.0997e+00 -7.2501e+00 -2.5100e+00 -1.0334e+00 -3.6670e-01 -2.5032e+00 +1.7812e+00 -3.5215e+00 -3.2013e+00 +3.0647e+00 +3.7525e-01 -5.6165e+00
211 +9.246404091e+02 +9.246404091e+02 +1.040320409e+03 +1.040320409e+03 +8.9292e+00 -5.1950e+00 +2.3064e+00 -1.7584e+00 -3.4561e+00 -2.5123e+00 -2.3124e+00 +4.0439e+00 -7.8683e+00 -5.2312e+00 -8.7689e-01 -8.0529e-01 -5.9281e+00 -2.9649e-01 +3.1088e-01 -6.2177e-01 -1.4479e+00 +3.8485e+00 +5.6058e+00 -5.7273e+00
264 +6.269567104e+02 +6.269567104e+02 +7.426367104e+02 +7.426367104e+02 +7.8110e+00 -1.6863e+00 +2.8714e+00 +3.2350e+00 -4.5760e+00 +3.5118e-01 -1.7166e+00 +5.7038e+00 -6.6984e+00 -2.7863e+00 -1.5496e+00 -2.7556e+00 -7.4633e+00 +9.6717e-01 -2.4282e+00 +6.2973e-01 +8.8157e-01 +1.5354e+00 +2.7557e+00 -1.6738e+00
309 +3.948930367e+02 +3.948930367e+02 +5.105730367e+02 +5.105730367e+02 +6.3511e+00 +3.6639e-01 +5.2011e+00 +3.6809e+00 -5.8858e+00 -1.7334e+00 -1.1238e+00 +3.5108e+00 -6.4399e+00 -2.9548e+00 +2.2714e+00 -1.7409e+00 -5.3641e+00 +1.2721e+00 -1.0566e+00 +1.7341e+00 -1.4316e+00 +4.2533e+00 +3.8660e+00 -4.4114e-01
968 +2.510757497e+02 +2.510757497e+02 +3.667557497e+02 +3.667557497e+02 +7.4827e+00 -1.0067e+00 +5.1473e+00 +3.0078e+00 -5.9277e+00 -1.7284e+00 -1.1713e+00 +3.5526e+00 -6.2975e+00 -2.5091e+00 +2.6796e+00 -9.2561e-01 -4.7155e+00 +1.1501e+00 -1.3480e-01 -7.5068e-01 -4.2278e-01 +5.0593e+00 +3.4469e+00 -2.6414e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.103296223e+03 +4.103296223e+03 +4.099586223e+03 +4.099586223e+03 +4.9775e+00 +1.0498e+00 -4.9207e+00 -3.8396e+00 -1.8919e+00 +4.4037e+00 +4.6719e-01 -4.6437e+00 -4.8662e+00 +1.9054e+00 -2.3996e+00 -9.6454e-01 +1.0753e+00 -4.6228e+00 +2.9667e+00 +1.3179e+00 -1.9706e+00 -4.1377e+00 -2.0074e+00 +2.9783e+00
3 +3.261076003e+03 +3.261076003e+03 +3.257366003e+03 +3.257366003e+03 -2.6904e+00 -1.2603e+00 -3.2205e+00 -9.7887e-01 -2.8419e+00 +2.4459e+00 +2.8850e+00 -4.8027e+00 +1.4888e+00 -1.3833e+00 -2.5963e+00 +4.1507e+00 -7.8145e+00 -2.2543e+00 +5.5344e+00 +1.9136e+00 +6.7282e+00 -2.1215e-01 -3.0037e+00 -5.0977e+00
91 +2.259006480e+03 +2.259006480e+03 +2.255296480e+03 +2.255296480e+03 +2.7372e+00 -4.2716e+00 -9.0431e-01 +8.0340e+00 +3.0577e+00 -4.1555e+00 +6.2420e+00 -3.2766e+00 -1.1962e+01 -7.3719e+00 -8.0922e+00 -5.0249e+00 +4.7653e+00 -4.0024e+00 +2.5274e+00 +1.2960e+00 +3.9225e+00 -2.1409e+00 +5.0515e+00 -5.0432e+00
96 +1.547051550e+03 +1.547051550e+03 +1.543341550e+03 +1.543341550e+03 +3.4782e-01 -5.2509e+00 -1.6268e+00 +5.1218e+00 +5.5424e+00 -3.9624e+00 +5.2335e+00 -3.1171e+00 -1.1535e+01 -9.5168e+00 -3.8844e+00 -2.5449e-01 +4.0588e+00 -2.9766e+00 +3.9178e+00 +3.2130e-01 +2.2429e+00 +1.2598e-02 +4.2930e+00 -5.6026e+00
156 +8.358140503e+02 +8.358140503e+02 +8.321040503e+02 +8.321040503e+02 +2.1979e+00 -6.8372e+00 -2.4309e-01 +7.4853e+00 +7.9637e+00 -1.7869e+00 +3.5555e+00 -6.0574e+00 -9.0535e+00 -2.0403e+00 -2.6739e+00 +2.0247e+00 +1.0705e+00 -5.4092e+00 +2.5112e+00 -4.0094e+00 -8.4781e-01 +1.0861e+00 +2.9471e+00 -2.1597e+00
207 +5.524095731e+02 +5.524095731e+02 +5.486995731e+02 +5.486995731e+02 -2.7177e-01 -2.0409e+00 +4.0226e+00 +7.0109e+00 +4.7238e+00 -2.6925e+00 +5.6116e-01 -4.7192e+00 -9.9206e+00 +4.5278e-01 +1.6779e+00 +3.2861e+00 +3.1265e+00 -2.5272e+00 +6.6793e-01 -4.4720e+00 +2.1207e+00 +3.0366e+00 +1.1287e+00 -3.5482e+00
267 +3.813052889e+02 +3.813052889e+02 +3.775952889e+02 +3.775952889e+02 +1.2106e+00 -8.0180e-01 +4.2818e+00 +3.3726e+00 +4.7487e+00 -1.7269e+00 +2.3546e+00 -1.6758e+00 -3.5808e+00 -7.9587e-01 +5.4970e-01 +1.0677e+00 +3.1006e+00 -1.0307e+00 -1.2681e+00 -3.5485e+00 +1.2216e+00 +1.8701e+00 +3.2036e+00 -5.3269e+00
410 +1.699355675e+02 +1.699355675e+02 +1.662255675e+02 +1.662255675e+02 +4.5350e+00 -3.1276e+00 +1.7106e-01 +3.2954e+00 +4.6401e+00 +2.3602e+00 -2.0511e+00 -2.6624e+00 -3.0687e+00 +1.7885e+00 +1.5681e+00 +1.1273e+00 +3.0550e+00 -1.7542e+00 -6.6566e-01 -4.5094e+00 +1.9372e+00 +1.9960e+00 +4.7425e+00 -3.5637e+00
609 +1.362256211e+02 +1.362256211e+02 +1.325156211e+02 +1.325156211e+02 +4.6900e+00 -3.1641e+00 +8.9653e-02 +3.1428e+00 +4.6445e+00 +2.3358e+00 -1.9744e+00 -2.7002e+00 -3.0530e+00 +1.6978e+00 +1.5325e+00 +1.2084e+00 +3.0204e+00 -1.7658e+00 -6.7365e-01 -4.4449e+00 +1.9647e+00 +1.9494e+00 +4.5568e+00 -3.4872e+00
1350 +9.999389489e+01 +9.999389489e+01 +9.628389489e+01 +9.628389489e+01 +4.5852e+00 -3.2511e+00 +1.1907e-01 +3.0513e+00 +4.6927e+00 +2.3208e+00 -1.9232e+00 -2.7137e+00 -3.0004e+00 +1.7473e+00 +1.5487e+00 +1.0610e+00 +3.1169e+00 -1.7324e+00 -6.8551e-01 -4.4179e+00 +1.9491e+00 +1.9420e+00 +4.5565e+00 -3.5204e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.822851143e+03 +1.822851143e+03 +1.955031143e+03 +1.955031143e+03 -1.1280e+00 +1.7057e+00 +3.3602e+00 -2.8459e+00 +4.5783e+00 +1.6105e+00 +3.5688e+00 -2.0392e+00 +2.5883e+00 +9.6848e-01 -1.3110e-01 +4.1615e+00 -2.2563e+00 +3.2291e+00 +3.0898e+00 +2.7107e+00 +1.4029e+00 -9.3394e-01 +2.6151e-01 +1.3860e+00
44 +1.367715213e+03 +1.367715213e+03 +1.499895213e+03 +1.499895213e+03 +2.8122e+00 -1.6629e+00 +3.5698e+00 +1.8299e+00 -1.6348e-01 +1.8158e+00 +2.4155e+00 -2.3940e+00 +6.0151e+00 +1.5110e+00 -3.2500e+00 +4.5312e+00 -3.6803e+00 +5.0224e+00 -2.2851e+00 +4.5080e+00 -8.2549e-01 -3.4228e+00 -5.0837e+00 +4.3373e+00
141 +8.140998647e+02 +8.140998647e+02 +9.462798647e+02 +9.462798647e+02 -4.8254e+00 -1.8070e+00 +2.1728e+00 +2.6294e+00 -1.6885e+00 -3.7936e+00 -2.8498e+00 +2.3800e+00 -6.3000e-01 +3.2032e-01 -7.0854e+00 +2.1415e+00 +2.9735e+00 -2.1938e+00 -4.6878e+00 +3.6181e+00 -5.9881e-01 +2.1013e+00 -2.0906e+00 +2.6505e+00
218 +5.905918775e+02 +5.905918775e+02 +7.227718775e+02 +7.227718775e+02 -6.0368e+00 +3.2613e+00 +1.5737e+00 +1.5141e+00 -7.0317e-01 -6.2973e+00 -3.0394e+00 +1.5130e-01 -3.0407e+00 +2.7697e-01 -3.3021e+00 -1.7243e-01 -1.4020e+00 -6.8548e-01 -4.9489e+00 +4.0422e+00 +4.8876e-01 +1.8169e+00 +3.8356e-02 +1.9371e+00
236 +3.831265670e+02 +3.831265670e+02 +5.153065670e+02 +5.153065670e+02 -5.8121e+00 +4.2194e+00 +2.3042e+00 +2.4284e+00 +6.1445e-01 -2.1387e+00 -1.8249e+00 +4.3703e-01 -6.0114e-01 -9.0583e-01 -2.4583e+00 +1.0613e+00 +4.6764e-01 +1.1272e+00 -3.9060e+00 +3.6334e+00 -6.7998e-01 +3.8065e+00 -1.0267e+00 +1.5997e+00
309 +2.389682731e+02 +2.389682731e+02 +3.711482731e+02 +3.711482731e+02 -5.4574e+00 +5.3446e+00 +5.3513e+00 +1.0700e+00 -1.4455e+00 -2.5704e+00 -3.0343e+00 -6.7316e-01 +2.0884e+00 +1.1547e+00 +2.1901e+00 +9.0104e-01 -5.5763e-01 +3.0641e+00 -3.2339e+00 +3.0686e+00 +1.2688e+00 +4.2461e+00 -1.4539e+00 +2.6126e-01
660 +1.481549957e+02 +1.481549957e+02 +2.803349957e+02 +2.803349957e+02 -3.5978e+00 +5.9488e+00 +3.3639e+00 +1.2774e+00 -1.2181e+00 -1.8896e+00 -2.3682e+00 -6.4964e-01 +1.9864e+00 -2.8314e-01 +3.0006e+00 +2.5826e+00 -4.2878e-01 +2.8155e+00 -3.5903e+00 +2.2974e+00 +1.1538e+00 +4.1778e+00 -1.3940e+00 +3.6998e-01
901 +9.999703850e+01 +9.999703850e+01 +2.321770385e+02 +2.321770385e+02 -3.7269e+00 +5.9845e+00 +3.4732e+00 +1.2512e+00 -1.1837e+00 -1.8421e+00 -2.2386e+00 -6.1867e-01 +2.0304e+00 -1.6030e-01 +3.0430e+00 +2.5101e+00 -4.8295e-01 +2.8396e+00 -3.5684e+00 +2.3516e+00 +1.3196e+00 +4.2192e+00 -1.4065e+00 +3.8010e-01
% function evaluation | noise-free fitness - Fopt (2.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.814262053e+03 +8.814262053e+03 +8.835952053e+03 +8.835952053e+03 -3.5028e+00 +1.5295e+00 +2.8564e+00 +1.7405e+00 +1.2867e+00 +3.8558e+00 -1.4951e+00 -2.6383e-02 +2.7297e+00 -2.6959e-01 +3.7908e+00 +9.8452e-01 -2.1545e-01 +4.0266e-01 -1.4704e-01 -3.9249e+00 +4.2212e+00 +4.6461e+00 -4.3325e+00 +8.3752e-01
12 +4.611735553e+03 +4.611735553e+03 +4.633425553e+03 +4.633425553e+03 -2.8666e+00 -1.4886e-01 +3.3186e+00 +8.7639e+00 +1.0148e+01 -1.4772e+00 +9.4029e+00 -6.8867e+00 -6.8027e-01 -6.5728e-01 +2.0639e+00 -7.0227e+00 -4.8227e+00 +5.6915e+00 +2.4467e+00 -6.8604e+00 -1.0230e+00 -4.9294e+00 -2.0376e+00 +5.6714e+00
35 +3.315756726e+03 +3.315756726e+03 +3.337446726e+03 +3.337446726e+03 -2.6073e+00 -3.8918e+00 -2.3439e+00 +9.2471e+00 +3.7778e+00 -8.0978e+00 +5.0813e+00 -4.5065e+00 +2.7247e+00 +1.0095e+00 +8.7699e-01 -8.0690e+00 -5.4150e+00 +5.1161e+00 -9.9583e-01 -1.1005e+01 -4.2898e+00 -5.7550e+00 -6.5025e+00 +4.5761e+00
60 +2.315837214e+03 +2.315837214e+03 +2.337527214e+03 +2.337527214e+03 +5.7730e+00 -5.8216e+00 -4.5588e+00 +1.2030e+01 +4.9309e+00 -5.3126e+00 +6.3781e-01 -1.0258e+00 +3.4733e+00 +6.2191e+00 -5.1609e+00 -1.2480e+00 -4.3909e+00 +3.1286e+00 -5.0327e-01 -8.7281e+00 -4.8532e+00 -1.0517e+01 -5.5940e+00 +3.7202e+00
100 +1.386821071e+03 +1.386821071e+03 +1.408511071e+03 +1.408511071e+03 +7.5470e+00 -8.9272e+00 -7.6906e+00 +3.6510e+00 -5.7934e+00 -6.8269e+00 +2.1032e+00 -1.3786e+00 -7.8061e+00 +9.8441e-01 -3.5093e+00 -5.8198e+00 -1.7235e+00 -6.7317e+00 -2.2475e-01 -2.8961e+00 -2.3780e+00 -1.0201e+01 -1.4932e+00 +9.5752e-01
201 +8.112029083e+02 +8.112029083e+02 +8.328929083e+02 +8.328929083e+02 +7.7678e-01 -1.6137e+00 -1.0331e+01 +2.3787e+00 -8.6835e+00 -7.7494e+00 -2.8811e+00 -3.2763e+00 -3.2080e+00 +4.6151e+00 -3.2238e+00 -2.1896e+00 -3.5513e-01 -4.4815e+00 -5.3335e+00 -2.3189e+00 +2.8192e-01 -5.9585e+00 -1.6556e+00 +3.1633e+00
274 +5.282745829e+02 +5.282745829e+02 +5.499645829e+02 +5.499645829e+02 -2.3574e+00 -2.8762e+00 -7.7511e+00 +4.0609e+00 -7.8237e+00 -3.2555e+00 -1.7448e+00 -4.6980e+00 -5.1675e+00 +1.5491e+00 -1.7287e+00 -4.4789e+00 +5.3007e+00 -1.9214e+00 -1.6812e+00 -6.4315e-01 -2.7053e+00 -3.9300e+00 -2.4082e+00 +2.8837e+00
435 +3.945304610e+02 +3.945304610e+02 +4.162204610e+02 +4.162204610e+02 -4.3378e+00 -2.5807e+00 -8.8774e+00 +3.7191e+00 -5.9834e+00 -4.8377e+00 -1.1952e+00 -5.1834e+00 -1.3359e+00 +2.4631e+00 -1.9655e+00 -3.8074e+00 +5.1165e+00 -8.0168e-01 -4.3285e+00 -4.0157e-01 -3.6352e+00 -3.1169e+00 -3.1984e+00 +3.3021e+00
% function evaluation | noise-free fitness - Fopt (8.232000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.287859892e+03 +1.287859892e+03 +1.370179892e+03 +1.370179892e+03 +4.2417e+00 +6.8519e-01 +2.0483e+00 +4.4992e+00 +9.6341e-02 -4.1510e+00 +4.9314e+00 -4.4474e+00 +1.8026e+00 -3.2742e+00 -4.8799e+00 -2.1033e+00 +2.8006e+00 -2.1174e+00 -3.0896e+00 -1.9550e+00 -2.9845e+00 -2.6988e+00 -4.6688e-01 -2.7206e-01
72 +9.566975084e+02 +9.566975084e+02 +1.039017508e+03 +1.039017508e+03 +4.0393e+00 +2.5551e-01 +3.3992e+00 +8.8412e+00 +2.3531e+00 -4.8135e-01 +2.3852e+00 -2.8011e+00 -5.8007e+00 -2.5529e-01 -2.5373e+00 -7.8397e+00 +6.3745e-01 +3.6239e+00 -2.8288e+00 -7.9902e-01 -2.0465e+00 +1.1474e+00 -2.2748e+00 +2.7371e-01
203 +5.391873038e+02 +5.391873038e+02 +6.215073038e+02 +6.215073038e+02 +7.0211e+00 +4.5744e+00 -3.1533e+00 +6.3475e+00 +4.0286e+00 -3.1137e+00 -8.3217e-01 -4.8927e+00 -2.8855e+00 -3.7975e+00 -6.9349e+00 -1.5466e+00 +7.8866e-01 -1.3092e+00 +1.3254e-01 -5.2851e+00 +3.7783e+00 +2.1941e+00 -4.4189e+00 +5.1223e-01
285 +3.879882588e+02 +3.879882588e+02 +4.703082588e+02 +4.703082588e+02 +6.5872e+00 +4.3748e+00 -3.7085e+00 +7.2993e+00 +2.4247e+00 -3.9328e+00 -1.3203e+00 -4.3589e+00 -2.3326e+00 -1.3862e+00 -2.2218e+00 -2.3301e+00 -9.2822e-01 -3.5719e-01 -2.0395e-01 -2.0841e+00 +4.6548e+00 +3.3790e+00 -2.3893e+00 +6.9215e-01
724 +2.480783120e+02 +2.480783120e+02 +3.303983120e+02 +3.303983120e+02 +6.9633e+00 +3.8947e+00 -3.7259e+00 +6.4557e+00 +1.6104e+00 -5.2583e+00 -9.3678e-01 -4.4739e+00 -2.3831e+00 -6.2058e-01 -2.2365e+00 -1.3775e+00 +3.9042e-01 +6.1719e-01 -4.7407e-01 -2.3659e+00 +4.1980e+00 +3.4037e+00 -3.0153e+00 +5.9188e-01
% function evaluation | noise-free fitness - Fopt (2.034600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.098298327e+03 +3.098298327e+03 +3.301758327e+03 +3.301758327e+03 +1.9062e+00 +4.7317e-01 -9.4638e-02 +4.5847e+00 +3.3931e-01 -4.7081e+00 +4.3359e+00 -4.2960e+00 +2.1589e+00 +1.6262e+00 -3.2877e+00 +4.4897e+00 +1.0366e-01 +6.7391e-01 -2.8369e+00 +4.0556e+00 +2.1758e+00 -2.3935e+00 +1.0065e+00 -7.9108e-01
12 +2.471742052e+03 +2.471742052e+03 +2.675202052e+03 +2.675202052e+03 -2.9880e+00 +2.1488e+00 -3.5778e+00 +3.8915e+00 +3.7923e+00 -1.1328e+01 -5.3262e-01 +1.6159e+00 +1.6908e+00 -1.9523e+00 -3.4074e+00 +2.4298e+00 +1.6798e+00 +1.6862e+00 -5.9084e+00 +5.0885e-01 -1.5462e+00 -3.9121e+00 +3.8781e+00 -7.2405e+00
93 +1.294673053e+03 +1.294673053e+03 +1.498133053e+03 +1.498133053e+03 -7.9764e+00 +3.7904e+00 -5.4642e+00 +9.6879e-01 -3.8184e+00 -9.4523e+00 +3.2646e+00 -2.7903e+00 -2.9249e+00 +5.8841e-01 +8.7045e-01 -3.9378e+00 +2.0427e+00 +6.2814e+00 -4.2945e+00 -5.1341e+00 -5.9718e+00 +2.2510e+00 -4.1479e-01 -4.3586e+00
161 +9.784509419e+02 +9.784509419e+02 +1.181910942e+03 +1.181910942e+03 -7.1380e+00 +2.9997e+00 +7.9166e-01 +2.2276e+00 -7.8379e+00 -9.2245e+00 -2.9358e+00 -2.7918e+00 +7.1419e-03 +4.2894e+00 -6.0510e-01 -2.6946e+00 -1.1937e+00 +5.8318e+00 -6.1750e+00 -5.0051e+00 +5.5878e-01 +4.9481e+00 -4.1712e+00 -1.4147e+00
291 +6.300390077e+02 +6.300390077e+02 +8.334990077e+02 +8.334990077e+02 -5.9084e+00 +7.1784e+00 +9.4870e-01 -1.8154e+00 -7.8427e+00 -9.5931e+00 -3.9258e+00 -3.4441e+00 +2.1489e+00 +3.0852e-01 -4.2698e+00 +4.7251e+00 -3.1464e+00 +1.7191e+00 -6.0144e+00 -4.0754e+00 +2.4609e+00 +3.1771e+00 -2.2817e+00 -8.5956e-01
399 +3.635571789e+02 +3.635571789e+02 +5.670171789e+02 +5.670171789e+02 -4.2614e+00 +4.6073e+00 +3.9027e+00 +2.5920e-01 -4.8064e+00 -9.3440e+00 -1.8792e+00 -7.2250e-01 +6.4194e+00 +3.4213e-01 -3.8273e+00 +2.1444e+00 -5.1838e-01 +3.4952e+00 -4.1645e+00 -3.1816e+00 +8.2378e-01 +2.7832e+00 -2.3661e+00 -9.9259e-01
780 +2.477024812e+02 +2.477024812e+02 +4.511624812e+02 +4.511624812e+02 -4.0033e+00 +3.8763e+00 +4.8411e+00 +3.7905e-01 -4.8680e+00 -8.4477e+00 -1.2392e+00 -7.9184e-01 +6.5655e+00 -5.7244e-01 -4.1878e+00 +2.4194e+00 +6.2708e-02 +4.0056e+00 -2.1864e+00 -3.2011e+00 -2.6276e-01 +3.0533e+00 -6.4363e-01 -1.4010e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.244312760e+03 +3.244312760e+03 +2.244312760e+03 +2.244312760e+03 +3.2222e+00 +1.1293e+00 -4.9263e+00 -4.7018e+00 -1.0657e+00 -2.9424e+00 -4.5431e+00 -1.8584e+00 -3.1300e+00 -2.6916e+00 -5.8231e-01 +7.1166e-01 +4.0073e+00 -2.9464e+00 -1.9021e+00 +2.7614e+00 +2.8659e+00 +1.1412e+00 -1.5266e+00 -3.8222e+00
