% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
168 +1.560581214e+02 +1.560581214e+02 +4.292081214e+02 +4.292081214e+02 +4.1066e+00 +4.3373e+00 -3.0198e+00 +1.5755e+00 -8.2730e-01 -3.6921e+00 -6.2325e-01 +3.2170e+00 -6.9951e+00 +1.8388e+00 -3.5078e+00 +1.4003e-01 -4.9217e+00 +1.0692e+00 +1.6003e+00 -3.3900e+00 -2.7649e+00 -2.0448e+00 -5.2801e+00 -4.4741e+00
238 +9.280390625e+01 +9.280390625e+01 +3.659539063e+02 +3.659539063e+02 +5.6686e-01 +4.1880e+00 -1.1014e+00 +1.1587e+00 +4.3932e-01 -5.4069e+00 -9.3756e-01 +1.2283e+00 -5.2772e+00 +4.4089e+00 -4.6908e+00 +4.2282e-01 -3.4853e+00 +1.6970e+00 +1.0764e+00 -4.8923e+00 -1.7537e+00 -4.8085e+00 -1.7140e+00 -1.6530e+00
272 +6.274674008e+01 +6.274674008e+01 +3.358967401e+02 +3.358967401e+02 +1.4326e+00 +4.1280e+00 -1.2176e+00 -4.2116e-01 +4.0423e-01 -4.8882e+00 +6.3195e-01 +7.0617e-01 -4.9603e+00 +2.7665e+00 -4.1763e+00 -1.9278e+00 -3.0274e+00 -3.9558e-01 +2.0900e+00 -4.4956e+00 -2.7632e-02 -1.2286e+00 -4.3632e+00 -1.7377e+00
723 +3.962245484e+01 +3.962245484e+01 +3.127724548e+02 +3.127724548e+02 +1.1102e+00 +4.0026e+00 -9.7509e-01 +2.8473e-01 -4.6481e-01 -4.3572e+00 +1.1355e+00 -1.2074e-01 -5.4440e+00 +4.2784e+00 -4.7614e+00 -2.7089e+00 -2.2281e+00 +3.1883e-01 +1.6679e+00 -4.3193e+00 +2.3309e-01 -1.1099e+00 -3.0888e+00 -2.3811e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.890623746e+01 +5.890623746e+01 +9.608623746e+01 +9.608623746e+01 -2.4395e+00 -4.9773e+00 -6.1173e-01 -4.5743e+00 -1.7478e-01 -1.0625e+00 -3.0626e+00 -2.6288e-01 -3.1974e+00 +4.8380e-01 -1.2541e+00 +1.8358e+00 +2.0561e+00 -2.5138e+00 +4.5635e+00 +4.3984e+00 +3.9905e+00 -2.7446e+00 -3.2216e+00 -4.8303e+00
150 +3.860245761e+01 +3.860245761e+01 +7.578245761e+01 +7.578245761e+01 -5.3840e+00 -4.4157e+00 -1.7841e+00 -3.1955e+00 -2.6407e+00 -1.1327e+00 -2.3395e+00 -1.2294e+00 -2.6226e+00 +1.6653e+00 -6.9153e-01 +1.1758e+00 +1.8086e+00 -3.2630e+00 +3.2994e+00 +4.5010e+00 +1.9243e+00 -3.6439e+00 -3.2513e+00 -3.3558e+00
5941 +2.511873006e+01 +2.511873006e+01 +6.229873006e+01 +6.229873006e+01 -4.6162e+00 -4.3581e+00 -1.5272e+00 -2.5355e+00 -2.4646e+00 -1.0426e+00 -1.4695e+00 -1.9991e+00 -2.3013e+00 +1.4950e+00 -9.9907e-01 +2.0617e+00 +1.5535e+00 -3.9836e+00 +3.1262e+00 +4.6169e+00 +2.0186e+00 -3.1083e+00 -3.0270e+00 -3.4294e+00
% function evaluation | noise-free fitness - Fopt (-1.479000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.177477217e+01 +7.177477217e+01 -7.612522783e+01 -7.612522783e+01 +3.9351e+00 +1.2312e+00 -3.4172e-01 +4.9640e+00 +4.1219e+00 +4.3189e+00 -4.3148e+00 -1.3317e+00 +5.4345e-01 +2.6346e+00 -1.8672e+00 +4.4729e+00 -2.2635e+00 -2.0490e+00 +2.0274e-01 -2.7458e+00 -4.2067e+00 +3.1018e+00 -1.1935e-01 -2.0795e+00
129 +5.583461969e+01 +5.583461969e+01 -9.206538031e+01 -9.206538031e+01 +2.5070e+00 +9.0597e-01 +1.8699e+00 +3.2518e+00 +2.4079e+00 +2.4012e+00 -4.6711e+00 -6.8358e-01 -4.0283e+00 +2.7111e+00 -4.6792e+00 +1.9228e+00 +1.1147e+00 -3.6632e+00 +5.1554e-01 +2.1588e+00 +2.4066e+00 +4.1413e+00 -1.9883e-01 +4.8210e+00
457 +3.977405064e+01 +3.977405064e+01 -1.081259494e+02 -1.081259494e+02 +5.2678e+00 +2.2096e+00 -2.3055e-01 +2.9262e+00 +5.0209e-01 +4.7420e+00 -3.7558e+00 -1.7619e+00 -4.0476e+00 +4.4602e+00 -4.4475e+00 +2.5160e+00 -1.7982e+00 -4.0439e+00 +8.6431e-01 +4.1615e+00 +2.4588e+00 +1.0512e+00 -1.0361e+00 +5.1886e+00
% function evaluation | noise-free fitness - Fopt (4.060000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.019756177e+02 +2.019756177e+02 +2.425756177e+02 +2.425756177e+02 -3.2077e+00 +1.2986e+00 +4.8892e+00 +4.9172e+00 -1.0221e+00 +1.8944e+00 +4.9497e+00 -3.8930e+00 -4.3828e+00 +4.9190e+00 +1.5789e+00 +3.4593e+00 +4.0315e+00 -1.1707e+00 +2.4711e+00 -2.5039e+00 +7.8415e-01 -2.5348e+00 -9.0846e-01 +2.3151e+00
102 +9.536303393e+01 +9.536303393e+01 +1.359630339e+02 +1.359630339e+02 -3.9275e+00 +4.8736e+00 +1.7073e+00 +2.0657e+00 -1.6430e+00 -4.2772e-01 +4.9890e+00 -3.8671e+00 -2.2168e+00 -2.4358e+00 -1.2302e+00 +3.1089e+00 +3.8392e+00 +4.7258e-01 -1.3425e+00 -3.4428e+00 +1.1779e+00 +4.0724e+00 -3.3135e-01 +6.3463e-01
543 +6.227806557e+01 +6.227806557e+01 +1.028780656e+02 +1.028780656e+02 -4.4935e+00 +5.2452e+00 +1.2504e+00 +4.7708e-01 -1.4097e+00 -3.3999e-01 +4.9488e+00 -3.5242e-01 -1.1143e-01 -5.2556e+00 -1.5396e+00 +1.6444e+00 +5.4268e+00 -1.4106e+00 -1.0874e+00 -2.7139e+00 -6.3529e-01 +2.3345e+00 -1.4250e+00 -8.0426e-01
% function evaluation | noise-free fitness - Fopt (4.634000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.167095987e+01 +8.167095987e+01 +1.280109599e+02 +1.280109599e+02 -3.2488e+00 +1.3080e-02 -1.0576e+00 +3.9737e+00 -3.3258e+00 +1.5237e+00 -2.8376e+00 -2.5406e+00 -8.6371e-01 +1.0024e+00 +5.3729e-01 -3.8057e+00 +4.9012e+00 -7.7796e-01 +4.6278e+00 -3.9060e+00 +1.3281e+00 -4.8894e+00 -4.8688e+00 +8.6223e-02
107 +3.648959356e+01 +3.648959356e+01 +8.282959356e+01 +8.282959356e+01 -2.8304e+00 +1.2655e+00 +2.7058e+00 +3.3636e+00 -2.8613e+00 -1.4906e+00 -4.3008e-01 -6.2505e-01 +1.0103e+00 +5.4356e-02 +1.4940e+00 -2.7288e+00 +4.8232e+00 +1.2907e+00 +3.6942e+00 -1.0393e+00 -3.7768e+00 +1.6341e+00 -3.5512e+00 +5.4865e-01
913 +2.508939053e+01 +2.508939053e+01 +7.142939053e+01 +7.142939053e+01 -2.6919e+00 +1.7475e-01 -6.5508e-01 +2.3799e+00 -3.0735e+00 -3.0609e+00 +1.1137e-01 -9.5837e-01 -8.3922e-01 +2.1231e+00 +2.1523e-01 -2.0870e+00 +5.3095e+00 +2.3892e+00 +2.1654e+00 +4.7186e-01 -3.6264e+00 -8.4769e-01 -4.8417e+00 +8.0786e-01
% function evaluation | noise-free fitness - Fopt (-2.410900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.015441573e+02 +2.015441573e+02 -3.954584269e+01 -3.954584269e+01 -1.6505e+00 -1.6225e+00 +1.5245e+00 +3.0542e-01 +1.0382e+00 -3.7983e+00 +3.6251e+00 +4.6105e+00 -1.9087e+00 +3.5322e+00 +4.2006e+00 -2.5557e-01 -4.5985e+00 +1.6526e-01 +3.9972e+00 -1.2801e+00 -3.5733e+00 +3.2576e+00 -4.3630e+00 +9.3586e-01
191 +1.431144501e+02 +1.431144501e+02 -9.797554990e+01 -9.797554990e+01 -3.2497e+00 -3.6496e+00 +4.4924e+00 +9.1612e-01 -2.1531e+00 -1.1868e+00 -1.3359e-02 -5.4087e+00 -4.6449e+00 +2.6449e+00 +1.1799e+00 +8.3831e-01 -3.1187e+00 -3.4252e+00 +4.1626e-01 +1.9472e+00 +5.2405e+00 +2.2393e+00 -2.7513e+00 +3.9849e+00
392 +9.430698292e+01 +9.430698292e+01 -1.467830171e+02 -1.467830171e+02 -1.4814e+00 -5.8190e+00 +5.0441e+00 -7.2044e-01 -2.2557e+00 -6.3320e-01 -1.5495e-01 -5.1349e+00 -3.6706e+00 +5.5709e+00 +2.9747e-01 +3.0532e+00 -5.1796e+00 -3.4797e+00 -2.7546e+00 +3.2175e+00 +3.9012e+00 +4.7543e+00 -4.6537e+00 +3.7681e+00
10831 +6.309461920e+01 +6.309461920e+01 -1.779953808e+02 -1.779953808e+02 -1.0938e+00 -5.2333e+00 +5.1160e+00 -1.5692e+00 -2.4196e+00 -1.1134e+00 +9.2390e-02 -5.3186e+00 -2.9286e+00 +5.4493e+00 +8.4360e-01 +2.3078e+00 -4.8487e+00 -3.2722e+00 -2.9214e+00 +3.2597e+00 +4.4021e+00 +5.1674e+00 -4.7589e+00 +3.9144e+00
% function evaluation | noise-free fitness - Fopt (-1.668800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.967130565e+02 +4.967130565e+02 +3.298330565e+02 +3.298330565e+02 +2.4647e+00 +3.3425e+00 -3.2403e+00 -3.1663e+00 -3.9075e+00 +3.7218e+00 +7.1996e-01 +4.5059e+00 +1.3754e+00 -1.1160e+00 -2.8158e+00 +1.3866e+00 -2.4734e+00 +3.3564e+00 -1.3829e+00 +4.1550e+00 +1.8320e+00 -1.9312e-01 -2.8659e+00 -1.1536e+00
9 +1.954568955e+02 +1.954568955e+02 +2.857689545e+01 +2.857689545e+01 +3.6191e+00 -2.1186e+00 +2.5712e-01 +1.5991e+00 -2.8138e+00 +3.2544e+00 +2.9333e+00 +3.9106e+00 +2.5374e-01 +3.5339e+00 -2.8910e-01 +1.4538e+00 -3.5988e-01 +1.7679e+00 +1.5139e+00 +7.2977e+00 +6.3098e+00 +2.5237e-03 +3.1245e+00 +7.1593e-01
10 +1.263907112e+02 +1.263907112e+02 -4.048928879e+01 -4.048928879e+01 +3.5053e+00 -5.4557e+00 -3.1300e+00 +3.0170e+00 -4.4035e+00 -1.5498e+00 +3.0607e-01 -1.5028e+00 +6.3692e+00 -1.0478e+00 +1.9294e-02 +2.5709e+00 +5.3833e-01 -4.0812e+00 +1.3574e+00 -3.6755e-01 +3.1589e+00 +3.0426e+00 +4.0649e+00 -2.1761e+00
125 +9.894630440e+01 +9.894630440e+01 -6.793369560e+01 -6.793369560e+01 +4.0827e+00 -6.5993e+00 -3.1290e+00 +5.0770e+00 -4.1419e+00 -3.4556e+00 -3.9225e-01 -2.8466e+00 +4.0501e+00 -1.2624e+00 +2.5337e+00 -2.4400e+00 +4.0476e+00 -3.3237e+00 +2.1193e+00 -3.7118e+00 +7.7282e-01 +4.3226e+00 +4.6248e+00 +1.1894e+00
193 +6.279069506e+01 +6.279069506e+01 -1.040893049e+02 -1.040893049e+02 +2.3568e+00 -1.3428e+00 -1.7072e+00 +3.1575e+00 -1.7714e+00 -1.1538e+00 +1.1610e+00 -1.4828e+00 +4.1336e+00 -1.0730e+00 -2.3920e+00 -1.8521e+00 +3.6577e+00 -1.3035e+00 +2.1265e+00 -2.2872e+00 +2.4251e+00 +1.9231e+00 +4.2398e+00 +6.0563e+00
255 +3.828783957e+01 +3.828783957e+01 -1.285921604e+02 -1.285921604e+02 +4.4650e+00 -1.9398e-01 +7.8724e-01 +3.0108e+00 -2.3450e+00 -4.2032e+00 +1.4547e+00 -4.1915e+00 +4.4485e+00 -4.3652e+00 -3.9529e+00 -4.1359e-01 +2.7370e+00 -1.7385e+00 -4.8929e-01 -1.6429e+00 +6.8221e-01 -1.8167e+00 +3.6043e+00 +5.7350e+00
1475 +2.511848129e+01 +2.511848129e+01 -1.417615187e+02 -1.417615187e+02 +5.0929e+00 -6.3163e-01 +8.1903e-01 +2.9971e+00 -3.1954e+00 -3.8149e+00 +7.2543e-01 -3.8395e+00 +5.0938e+00 -4.9613e+00 -5.0157e+00 +1.3251e+00 +3.7350e+00 -1.3400e+00 -6.6824e-01 -1.9803e+00 +4.2501e-01 -1.9183e+00 +3.8717e+00 +4.8462e+00
% function evaluation | noise-free fitness - Fopt (-3.464100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.477501234e+02 +2.477501234e+02 -9.865987663e+01 -9.865987663e+01 -1.9201e-01 +3.1695e+00 +4.6897e+00 -3.0827e+00 +1.5625e+00 +3.9783e+00 -2.0447e+00 -1.8399e+00 +7.5288e-02 -3.9116e+00 -2.5271e+00 -3.9549e+00 -4.1595e-01 -2.3772e+00 +2.5896e+00 +3.3766e+00 +3.9715e+00 -4.1644e+00 -4.1307e+00 -2.8452e+00
116 +1.384353713e+02 +1.384353713e+02 -2.079746287e+02 -2.079746287e+02 -1.6312e+00 -1.2129e+00 -5.1546e-01 -1.0256e+00 -2.6275e-01 -4.4890e-01 -1.3711e+00 -6.6207e+00 +6.3490e+00 -3.2212e+00 -3.9970e+00 +1.4430e+00 -4.3667e+00 -1.7485e+00 +6.0687e+00 -1.1906e+00 +1.6442e+00 -5.7688e+00 -4.1838e+00 +1.6988e+00
137 +9.667032930e+01 +9.667032930e+01 -2.497396707e+02 -2.497396707e+02 -3.2118e+00 +1.3463e+00 -3.6508e+00 -6.7970e-01 -2.9213e-01 +3.4940e-01 -2.9331e+00 -3.5569e+00 +4.0912e+00 -3.3564e+00 -2.6577e+00 +3.0982e+00 -2.8924e+00 +1.6446e+00 +4.2406e+00 -5.0644e+00 +8.8396e-01 -3.6745e+00 -1.6933e+00 -2.2148e+00
189 +5.394394817e+01 +5.394394817e+01 -2.924660518e+02 -2.924660518e+02 -1.5993e+00 +1.5801e+00 -3.8923e+00 +2.2824e+00 -1.1748e+00 -9.5994e-01 -2.2443e+00 -5.2504e+00 +1.3023e+00 -2.6479e+00 -5.1860e+00 +4.0618e+00 -9.9933e-01 +3.9411e+00 +3.6886e+00 -3.1457e+00 -1.6286e+00 -5.1928e+00 +2.0806e+00 +1.2232e-01
270 +3.805898826e+01 +3.805898826e+01 -3.083510117e+02 -3.083510117e+02 +7.5096e-01 -3.8627e-01 -3.7859e+00 +4.6794e-01 -2.4423e-01 +1.1313e+00 -2.3232e+00 -4.8043e+00 +2.1876e+00 -2.8541e+00 -2.8369e+00 +4.1672e+00 -5.1003e-01 +3.0703e+00 +2.1871e+00 -4.7077e+00 -2.4449e+00 -4.4878e+00 +2.0393e+00 +1.4196e+00
720 +2.490838825e+01 +2.490838825e+01 -3.215016117e+02 -3.215016117e+02 -5.7701e-02 -2.3352e-02 -4.4199e+00 +1.1922e+00 -1.4464e+00 +5.2586e-01 -2.0929e+00 -4.8838e+00 +2.3283e+00 -4.0872e+00 -2.7284e+00 +3.2319e+00 +1.2953e-01 +4.3076e+00 +5.7783e-01 -4.2911e+00 -2.3902e+00 -3.3069e+00 +2.3841e+00 +1.4567e+00
% function evaluation | noise-free fitness - Fopt (6.618000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.716717959e+02 +1.716717959e+02 +2.378517959e+02 +2.378517959e+02 +5.3290e-02 -2.0524e+00 +4.6716e+00 +1.3762e-01 -3.3068e+00 +2.3912e+00 +2.6304e+00 +4.3380e+00 +2.8684e+00 -1.8019e+00 -3.6225e-01 +3.4761e+00 +2.7435e-01 -6.5656e-01 +1.9746e+00 +1.1621e+00 +4.6171e+00 +1.2215e+00 -4.1690e+00 -3.3921e+00
50 +1.383618822e+02 +1.383618822e+02 +2.045418822e+02 +2.045418822e+02 +1.4914e-02 -2.1238e+00 +5.3210e+00 -2.4309e+00 -1.1493e+00 +1.8227e+00 +1.9585e+00 +4.2184e+00 +3.9260e+00 -1.0183e+00 -3.1228e+00 +1.6409e+00 +3.6171e+00 +1.6854e+00 -1.2646e+00 -3.9504e-01 +5.7571e+00 +3.7226e+00 -2.1089e+00 -3.1509e+00
54 +7.119810241e+01 +7.119810241e+01 +1.373781024e+02 +1.373781024e+02 +4.5711e-01 -1.3688e+00 +4.9059e+00 +1.0024e+00 -2.5780e+00 +1.8862e+00 -3.5078e+00 +2.3529e+00 +1.8359e+00 -2.5763e+00 +2.4040e+00 -8.5334e-01 +5.4301e+00 -3.9735e-01 -3.6045e-01 +1.4693e+00 +4.8120e-01 +1.5558e+00 +1.9089e+00 -4.7458e-01
169 +6.263156126e+01 +6.263156126e+01 +1.288115613e+02 +1.288115613e+02 +2.5062e+00 +2.4987e+00 +1.4036e+00 -2.1758e+00 -3.2028e+00 +1.4318e+00 -4.4009e+00 -3.3030e-02 +4.0329e-01 -2.6280e+00 +3.3965e+00 -6.4821e-01 +1.6756e+00 -1.6098e-01 +2.4265e+00 +5.5033e+00 -3.4551e+00 -1.6708e+00 -1.1742e+00 -1.2048e+00
4810 +3.980687330e+01 +3.980687330e+01 +1.059868733e+02 +1.059868733e+02 +8.5280e-01 +4.1146e+00 +2.5261e+00 -2.8891e+00 -1.0959e+00 +2.3675e+00 -4.3611e+00 +1.9722e+00 +7.4035e-01 -1.3529e+00 +3.9636e+00 -2.0074e+00 +2.6478e+00 +2.1883e-01 +2.9868e+00 +5.4672e+00 -2.8897e+00 -1.0867e+00 -6.7467e-02 +6.8362e-01
% function evaluation | noise-free fitness - Fopt (-1.123000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.360832861e+02 +1.360832861e+02 +1.248532861e+02 +1.248532861e+02 +3.2876e+00 -1.2148e+00 +2.3661e+00 +1.8819e+00 +3.7068e+00 +8.0873e-01 -8.5179e-01 -1.3622e+00 +3.8715e+00 -4.5884e-01 -2.2333e+00 +2.9786e+00 -4.5917e+00 +3.1887e+00 +3.7132e-01 +2.8168e+00 -1.9374e+00 -1.7227e+00 -1.3105e+00 +1.7134e+00
17 +5.797760519e+01 +5.797760519e+01 +4.674760519e+01 +4.674760519e+01 +3.0386e+00 +3.0515e+00 +4.4629e+00 +1.0124e+00 +5.0328e+00 +4.7122e+00 -1.6491e+00 -1.6795e+00 +2.2428e+00 -3.6691e-01 +5.3345e-01 +6.2489e+00 -1.5515e+00 +1.2312e+00 +3.6577e+00 -1.6788e+00 -4.7105e+00 -1.9622e+00 +2.6672e+00 -1.3554e+00
224 +3.814330378e+01 +3.814330378e+01 +2.691330378e+01 +2.691330378e+01 +1.4277e+00 +5.1143e+00 +2.9185e+00 +2.6686e+00 +3.7007e+00 +2.8127e+00 -2.9381e+00 -3.4992e+00 +3.6195e+00 +1.9264e+00 -1.9609e-01 +3.1268e+00 -1.3977e+00 +1.2567e+00 +3.6885e+00 -4.4179e+00 -1.1800e+00 +4.3715e-01 +3.3043e+00 +2.6554e+00
1415 +2.511819043e+01 +2.511819043e+01 +1.388819043e+01 +1.388819043e+01 +1.8985e+00 +4.8678e+00 +3.1208e+00 +2.9009e+00 +3.0432e+00 +2.5593e+00 -3.7939e+00 -3.6768e+00 +3.8533e+00 +7.1784e-01 -2.8586e-01 +3.1175e+00 -1.0379e+00 +1.9228e+00 +3.9782e+00 -4.4235e+00 -1.4116e+00 +6.3348e-01 +3.1312e+00 +2.8524e+00
% function evaluation | noise-free fitness - Fopt (1.628000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.691399633e+01 +8.691399633e+01 +1.031939963e+02 +1.031939963e+02 -1.7407e+00 +3.0976e+00 -3.8952e+00 -2.8620e+00 -8.5955e-01 +1.6864e-01 -3.6260e+00 +1.3233e+00 -7.6957e-01 +3.9684e-01 +2.9232e+00 +3.9839e+00 -5.0335e-01 +2.8417e+00 -4.1827e+00 +4.8281e+00 -3.1282e+00 -3.8473e+00 -1.9129e+00 +3.3828e-01
152 +5.697130249e+01 +5.697130249e+01 +7.325130249e+01 +7.325130249e+01 -3.8174e+00 +2.1691e+00 -4.0770e+00 -8.7521e-01 -1.4677e+00 -3.0551e+00 +4.3164e-01 -3.0037e-01 -2.3921e+00 +2.2235e+00 +1.2719e+00 +1.0603e+00 +1.5771e+00 +4.4614e+00 -3.1125e+00 +1.5290e+00 -5.0695e+00 -3.1033e+00 +1.3059e+00 +1.2949e+00
