% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
543 +2.497985377e+05 +2.497985377e+05 +2.497435977e+05 +2.497435977e+05 -1.9047e+01 +1.1043e+00 +4.0288e+00 +2.2281e+01 +6.9058e-01 +6.6711e+00 -7.6062e+00 -5.9182e+00 -9.6038e+00 +7.2401e+00 +1.7250e+00 +5.3073e-01 +7.2419e+00 +1.2161e-01 +9.3977e+00 -4.8707e-03 +3.6487e+00 -2.0655e+01 -2.1178e+00 -9.0522e+00
1106 +1.582676331e+05 +1.582676331e+05 +1.582126931e+05 +1.582126931e+05 -1.8719e+01 +8.2706e-01 +3.0216e+00 +2.1763e+01 +7.1536e-01 +5.7404e+00 -6.8241e+00 -5.4147e+00 -8.0585e+00 +5.7234e+00 +3.2447e-01 +3.7716e-02 +6.9031e+00 +3.0632e-01 +8.8928e+00 +1.4835e-01 +2.4845e+00 -1.9360e+01 -2.6655e+00 -9.5928e+00
2835 +9.996906162e+04 +9.996906162e+04 +9.991412162e+04 +9.991412162e+04 -1.8174e+01 +6.4515e-01 +1.9895e+00 +2.0627e+01 +1.1999e+00 +5.1649e+00 -6.5366e+00 -5.6169e+00 -7.4772e+00 +3.7036e+00 +6.4076e-01 -5.3758e-01 +5.5457e+00 +1.0873e+00 +8.3184e+00 -2.9720e-01 +2.5962e+00 -1.7797e+01 -2.3965e+00 -9.6685e+00
4291 +6.297303271e+04 +6.297303271e+04 +6.291809271e+04 +6.291809271e+04 -1.7731e+01 +9.6433e-01 +9.8748e-01 +1.9958e+01 +1.9005e+00 +4.5834e+00 -5.9507e+00 -5.8870e+00 -7.3215e+00 +1.8826e+00 +1.1391e+00 -1.0101e+00 +4.7800e+00 +9.5180e-01 +8.2690e+00 -4.9843e-01 +2.9490e+00 -1.7305e+01 -2.3787e+00 -9.7825e+00
8069 +3.979669878e+04 +3.979669878e+04 +3.974175878e+04 +3.974175878e+04 -1.6797e+01 +7.9795e-01 -1.0859e-01 +1.8597e+01 +2.7180e+00 +4.3038e+00 -5.7455e+00 -6.1925e+00 -7.0715e+00 +3.8064e-01 +2.0532e+00 -7.0046e-01 +4.3242e+00 +2.1190e+00 +8.1613e+00 -4.9403e-01 +3.1467e+00 -1.5734e+01 -1.5075e+00 -1.0234e+01
11028 +2.508863521e+04 +2.508863521e+04 +2.503369521e+04 +2.503369521e+04 -1.6178e+01 +1.0814e+00 -8.0742e-01 +1.7582e+01 +3.6586e+00 +3.8406e+00 -5.4629e+00 -6.3152e+00 -7.1380e+00 -1.0253e+00 +2.6565e+00 -8.6657e-01 +3.5525e+00 +2.2310e+00 +8.0301e+00 -5.4015e-01 +3.5696e+00 -1.5046e+01 -9.2622e-01 -1.0407e+01
15226 +1.583363058e+04 +1.583363058e+04 +1.577869058e+04 +1.577869058e+04 -1.5505e+01 +1.3013e+00 -1.4050e+00 +1.6808e+01 +4.4531e+00 +3.3172e+00 -5.4699e+00 -6.4031e+00 -7.5299e+00 -2.0563e+00 +2.9804e+00 -1.1404e+00 +2.7474e+00 +2.4228e+00 +7.9856e+00 -6.4050e-01 +3.8498e+00 -1.4419e+01 +3.8761e-02 -1.0575e+01
22200 +9.998142309e+03 +9.998142309e+03 +9.943202309e+03 +9.943202309e+03 -1.4689e+01 +1.4678e+00 -1.9072e+00 +1.5964e+01 +5.0903e+00 +2.8299e+00 -5.6066e+00 -6.4326e+00 -8.0080e+00 -2.8410e+00 +3.4874e+00 -1.4181e+00 +1.8200e+00 +2.5654e+00 +7.9419e+00 -6.6933e-01 +4.1825e+00 -1.3599e+01 +1.0705e+00 -1.0621e+01
34110 +6.302968086e+03 +6.302968086e+03 +6.248028086e+03 +6.248028086e+03 -1.3833e+01 +1.2297e+00 -2.1739e+00 +1.5323e+01 +5.0165e+00 +3.1197e+00 -5.8059e+00 -6.1516e+00 -8.3538e+00 -3.2898e+00 +4.3755e+00 -1.3400e+00 +1.5575e+00 +2.7475e+00 +8.5347e+00 -8.0698e-01 +3.8868e+00 -1.2266e+01 +2.2677e+00 -1.0655e+01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.384375516e+06 +9.384375516e+06 +9.384434646e+06 +9.384434646e+06 -4.9537e+00 -4.5589e+00 +5.0783e-01 -1.1912e+00 -8.6748e-01 +1.3604e+00 -2.9283e+00 -1.0697e+00 +9.5252e-01 +3.7305e+00 -7.7759e-01 -1.5369e+00 -1.8427e-01 +3.3351e+00 +3.7076e+00 -3.9063e+00 +1.0112e+00 +3.9992e+00 -3.4983e+00 -3.0888e+00
7 +3.589307505e+06 +3.589307505e+06 +3.589366635e+06 +3.589366635e+06 -4.9090e+00 -1.4351e+00 -7.1183e-01 -1.4961e+00 +9.5552e-01 -5.3313e+00 -1.0999e+01 -1.9416e+00 -1.4381e+00 -1.0657e+00 +1.4545e+00 -2.9681e+00 +1.1797e+00 +2.6411e+00 +1.0091e+01 -7.6418e-01 +1.5115e+00 -3.2826e+00 +5.3873e+00 -9.1490e+00
185 +2.152365414e+06 +2.152365414e+06 +2.152424544e+06 +2.152424544e+06 -4.7378e+00 +2.3974e+00 -2.0308e+00 -7.0698e-02 +3.0399e+00 -4.1973e+00 -1.0333e+01 -1.2660e+01 -7.0290e+00 +4.3338e+00 +9.2362e+00 -5.1096e+00 +1.4488e+00 -2.7311e+00 +8.1639e+00 +5.4506e+00 +1.3074e+00 -9.2945e-01 +1.1564e+00 -1.0085e+01
194 +1.529029213e+06 +1.529029213e+06 +1.529088343e+06 +1.529088343e+06 -3.8183e+00 +2.8599e+00 -1.1592e+00 -1.3541e+00 +3.0463e+00 -3.2146e+00 -1.0941e+01 -1.2678e+01 -7.4109e+00 +4.1905e+00 +9.0218e+00 -7.8406e+00 +4.0571e+00 -3.6850e+00 +8.9046e+00 +5.6381e+00 +1.3078e+00 -1.6856e+00 +1.9684e+00 -1.0692e+01
234 +8.054866812e+05 +8.054866812e+05 +8.055458112e+05 +8.055458112e+05 -2.1174e+00 -4.7818e-01 -6.3979e-01 -2.1234e+00 +2.7443e+00 -3.0029e+00 -8.5966e+00 -1.1876e+01 -5.3949e+00 +5.4170e+00 +8.9804e+00 -6.8661e+00 +3.6719e+00 -2.0922e+00 +7.4693e+00 +5.4522e+00 +1.6399e+00 -1.8409e+00 -9.0478e-01 -8.0886e+00
288 +6.286034530e+05 +6.286034530e+05 +6.286625830e+05 +6.286625830e+05 -2.4628e+00 -8.6003e-01 -1.1226e-01 -3.3927e+00 +2.4570e+00 -3.0289e+00 -1.0030e+01 -1.1575e+01 -6.0570e+00 +4.5522e+00 +1.0136e+01 -6.3056e+00 +3.5469e+00 -1.5336e+00 +6.6673e+00 +6.4633e+00 +2.5098e+00 -2.0627e+00 -2.3230e+00 -7.4234e+00
330 +3.800529272e+05 +3.800529272e+05 +3.801120572e+05 +3.801120572e+05 -2.1218e+00 -1.5617e+00 +1.0237e+00 -3.6513e+00 +1.4098e+00 -3.5306e+00 -8.1842e+00 -9.7266e+00 -4.3247e+00 +4.7054e+00 +9.7432e+00 -8.7267e+00 +4.1708e+00 -3.0346e+00 +6.6686e+00 +6.4080e+00 +2.6467e+00 -4.5883e-01 -1.3229e+00 -7.4276e+00
412 +2.408907825e+05 +2.408907825e+05 +2.409499125e+05 +2.409499125e+05 -9.7943e-01 +2.7811e-01 +1.3586e+00 -4.6493e+00 +1.8326e+00 -2.2448e+00 -8.3230e+00 -9.0292e+00 -5.2320e+00 +5.3823e+00 +9.0574e+00 -8.4423e+00 +5.6508e+00 -3.0164e+00 +6.5822e+00 +5.6812e+00 +3.3635e+00 -1.5978e+00 -1.2056e+00 -9.4561e+00
690 +1.581418708e+05 +1.581418708e+05 +1.582010008e+05 +1.582010008e+05 -5.7431e-01 -3.9613e-01 +9.5496e-01 -4.2609e+00 +1.4818e+00 -2.6044e+00 -8.6983e+00 -8.2840e+00 -4.2764e+00 +4.9136e+00 +9.2540e+00 -8.0213e+00 +5.1555e+00 -2.2426e+00 +6.2487e+00 +5.3605e+00 +3.1585e+00 -3.3975e+00 -1.6020e+00 -9.2846e+00
1527 +9.989945422e+04 +9.989945422e+04 +9.995858422e+04 +9.995858422e+04 +1.2351e-01 -3.5531e-01 +9.0407e-01 -4.1937e+00 +3.5025e-01 -1.5572e+00 -8.3084e+00 -7.0073e+00 -2.9922e+00 +3.7832e+00 +9.1940e+00 -7.6408e+00 +4.8944e+00 -1.7350e+00 +6.9269e+00 +5.0914e+00 +4.1663e+00 -4.3529e+00 -1.5174e+00 -9.2591e+00
2388 +6.306548864e+04 +6.306548864e+04 +6.312461864e+04 +6.312461864e+04 +1.3024e-01 -5.4808e-01 +1.3741e+00 -3.8143e+00 -4.8044e-02 -9.6351e-01 -8.1843e+00 -6.3084e+00 -2.0945e+00 +3.0812e+00 +9.2214e+00 -7.5768e+00 +4.3486e+00 -1.1665e+00 +7.3569e+00 +4.8980e+00 +4.7390e+00 -5.2085e+00 -4.4002e-01 -9.2821e+00
3800 +3.978164385e+04 +3.978164385e+04 +3.984077385e+04 +3.984077385e+04 -1.6555e-02 -8.7392e-01 +1.5230e+00 -3.4378e+00 -3.9166e-01 -4.6267e-01 -8.0306e+00 -5.4290e+00 -1.7664e+00 +2.2707e+00 +9.0748e+00 -7.2196e+00 +3.5564e+00 -9.5512e-01 +8.0525e+00 +4.6050e+00 +4.9491e+00 -5.8582e+00 +1.6610e-01 -8.4211e+00
5266 +2.511441169e+04 +2.511441169e+04 +2.517354169e+04 +2.517354169e+04 -9.3085e-02 -9.2432e-01 +1.6976e+00 -3.0197e+00 -5.5280e-01 -1.6580e-01 -7.5755e+00 -4.4702e+00 -1.5032e+00 +1.5900e+00 +8.7993e+00 -6.9021e+00 +2.7190e+00 -7.2561e-01 +8.3445e+00 +4.4688e+00 +5.1615e+00 -6.2342e+00 +6.9285e-01 -8.0513e+00
8152 +1.584796595e+04 +1.584796595e+04 +1.590709595e+04 +1.590709595e+04 -1.3717e-01 -9.5334e-01 +1.6359e+00 -2.7054e+00 -9.3069e-01 -1.2633e-01 -7.2428e+00 -3.7990e+00 -1.4348e+00 +7.9182e-01 +8.5593e+00 -6.6149e+00 +1.6880e+00 -5.8835e-01 +8.9300e+00 +4.1009e+00 +5.2170e+00 -6.4437e+00 +7.7692e-01 -7.2510e+00
13512 +9.997891798e+03 +9.997891798e+03 +1.005702180e+04 +1.005702180e+04 -2.9814e-01 -1.2880e+00 +1.5067e+00 -2.3573e+00 -1.4135e+00 -4.4707e-01 -7.0438e+00 -3.1664e+00 -1.2924e+00 +3.8509e-02 +8.1718e+00 -6.1370e+00 +1.0818e+00 -4.8538e-01 +9.4037e+00 +3.5973e+00 +5.1074e+00 -6.5240e+00 +1.2770e+00 -5.9888e+00
23622 +6.307043369e+03 +6.307043369e+03 +6.366173369e+03 +6.366173369e+03 -5.3477e-01 -1.6103e+00 +1.1547e+00 -2.0667e+00 -2.0397e+00 -7.1690e-01 -6.8435e+00 -2.8841e+00 -1.2267e+00 -6.4946e-01 +7.6194e+00 -5.7673e+00 +7.5778e-01 -4.8392e-01 +9.6407e+00 +3.0733e+00 +5.0846e+00 -5.9704e+00 +1.7192e+00 -4.6769e+00
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.666649736e+07 +1.666649736e+07 +1.666600583e+07 +1.666600583e+07 +1.1113e+00 -4.3508e+00 -4.7355e+00 +3.4027e+00 -3.1204e+00 -1.5803e+00 -8.3136e-01 +2.9389e+00 -1.8426e+00 -3.8701e+00 -4.0804e+00 -6.8934e-01 +2.9507e+00 +6.6502e-02 +3.3698e-01 +5.3343e-01 +4.3718e+00 -3.1853e+00 -4.7582e+00 +1.3482e+00
4 +1.410234765e+07 +1.410234765e+07 +1.410185612e+07 +1.410185612e+07 +9.4246e+00 -1.0076e+01 -1.2182e+01 +6.0350e+00 +6.0992e+00 -3.5933e+00 -8.6327e+00 +1.0313e+00 +2.1138e+00 +7.1491e-01 +1.0663e+00 -6.3315e+00 +1.2102e+01 +3.1174e+00 -4.9683e+00 -8.2823e+00 +8.2616e+00 +1.9459e+00 -1.1558e+00 +7.7464e+00
29 +3.879078888e+06 +3.879078888e+06 +3.878587358e+06 +3.878587358e+06 +8.6712e+00 -9.3119e+00 -1.3033e+01 +9.9282e+00 +5.3938e+00 -4.5561e+00 -5.2497e+00 +2.4325e+00 +4.8212e+00 +1.6099e+00 +3.8937e+00 -5.4900e+00 +1.4015e+01 +5.6147e+00 -7.1853e+00 -9.3472e+00 +6.0986e+00 +2.6132e+00 +7.9095e-01 +1.7929e+00
79 +2.338939438e+06 +2.338939438e+06 +2.338447908e+06 +2.338447908e+06 +1.8294e+00 -1.4141e+01 -9.0191e+00 +8.7280e+00 -2.2348e+00 -6.3567e+00 -9.8697e+00 +1.4291e+00 +3.1837e+00 +5.9000e+00 +1.3899e+00 -2.8739e+00 +1.7469e+01 +9.1052e+00 -7.5561e+00 -1.2610e+01 +4.2279e+00 -5.9740e-01 +1.9643e+00 +3.7416e+00
182 +1.088198612e+06 +1.088198612e+06 +1.087707082e+06 +1.087707082e+06 +1.0750e-01 -1.6194e+01 -8.4013e+00 +9.2863e+00 -6.6849e-01 -5.1199e+00 -1.0458e+01 -7.8016e-01 -3.9307e-01 +7.7895e+00 +1.0250e+00 -2.3581e+00 +1.4133e+01 +1.1112e+01 -6.4135e+00 -1.4491e+01 +6.1915e+00 -1.5263e+00 +3.5623e+00 +4.2939e+00
234 +8.945557435e+05 +8.945557435e+05 +8.940642135e+05 +8.940642135e+05 +8.9933e-01 -1.4715e+01 -8.9234e+00 +8.8151e+00 -2.7851e-01 -4.6218e+00 -1.0475e+01 +6.6523e-01 -1.2295e+00 +7.1098e+00 -1.9355e-01 -1.4703e+00 +1.4077e+01 +1.0455e+01 -6.3183e+00 -1.4818e+01 +7.6482e+00 -7.6763e-01 +3.6556e+00 +2.5380e+00
453 +6.297181417e+05 +6.297181417e+05 +6.292266117e+05 +6.292266117e+05 -2.9712e-01 -1.5018e+01 -7.0043e+00 +8.2783e+00 -1.8579e-01 -5.4202e+00 -9.8949e+00 +1.6578e-01 -1.0373e+00 +6.2527e+00 +1.4228e+00 -2.2990e+00 +1.2369e+01 +1.1219e+01 -5.8127e+00 -1.3688e+01 +6.6360e+00 -7.3597e-01 +2.4428e+00 +4.0259e+00
2455 +3.980569160e+05 +3.980569160e+05 +3.975653860e+05 +3.975653860e+05 -9.7995e-01 -1.3416e+01 -3.8249e+00 +7.0864e+00 -1.2328e+00 -5.3684e+00 -9.0404e+00 +8.7290e-01 -1.1402e+00 +4.3702e+00 +2.9945e+00 -2.6287e+00 +1.0615e+01 +1.1952e+01 -3.5411e+00 -1.3479e+01 +5.9692e+00 -6.5130e-02 +8.7272e-01 +2.8684e+00
2736 +2.493220130e+05 +2.493220130e+05 +2.488304830e+05 +2.488304830e+05 -9.2287e-01 -1.3065e+01 -2.5758e+00 +6.4731e+00 -1.6962e+00 -4.8477e+00 -9.2857e+00 +6.9642e-01 -9.7668e-01 +4.2999e+00 +3.5749e+00 -2.6279e+00 +8.9414e+00 +1.1128e+01 -2.8674e+00 -1.2990e+01 +5.8147e+00 -1.4068e-01 +2.3698e-01 +2.1975e+00
2995 +1.581220236e+05 +1.581220236e+05 +1.576304936e+05 +1.576304936e+05 -1.3072e+00 -1.3141e+01 -1.7429e+00 +6.1206e+00 -1.7880e+00 -4.1037e+00 -9.5436e+00 +2.8833e-01 -4.5953e-01 +4.0732e+00 +4.0586e+00 -2.7125e+00 +7.3262e+00 +1.0338e+01 -2.7007e+00 -1.2563e+01 +5.9957e+00 +1.2455e-01 -4.1393e-01 +2.4850e+00
4180 +9.921516183e+04 +9.921516183e+04 +9.872363183e+04 +9.872363183e+04 -1.5424e+00 -1.2392e+01 -4.7972e-01 +4.9415e+00 -1.9075e+00 -3.7643e+00 -9.4693e+00 +9.2020e-01 +2.5174e-01 +3.4700e+00 +4.6505e+00 -2.3129e+00 +5.0984e+00 +1.0192e+01 -2.4275e+00 -1.2415e+01 +6.2385e+00 +1.4235e-01 -8.0130e-01 +2.7639e+00
4624 +6.293678217e+04 +6.293678217e+04 +6.244525217e+04 +6.244525217e+04 -1.6503e+00 -1.2142e+01 +1.0380e-01 +4.4610e+00 -1.8192e+00 -3.5061e+00 -9.3648e+00 +1.0495e+00 +8.9708e-01 +3.0406e+00 +5.1799e+00 -2.2059e+00 +3.9616e+00 +1.0241e+01 -2.3117e+00 -1.2311e+01 +6.3157e+00 +3.8237e-01 -1.1894e+00 +2.4331e+00
5178 +3.974920098e+04 +3.974920098e+04 +3.925767098e+04 +3.925767098e+04 -1.7260e+00 -1.1616e+01 +7.5622e-01 +3.9824e+00 -1.9220e+00 -3.0343e+00 -9.3430e+00 +1.2791e+00 +1.1744e+00 +2.4409e+00 +5.8084e+00 -2.1942e+00 +2.8892e+00 +1.0267e+01 -2.1192e+00 -1.2369e+01 +6.5148e+00 +2.8722e-01 -1.2684e+00 +2.2692e+00
6361 +2.511191158e+04 +2.511191158e+04 +2.462038158e+04 +2.462038158e+04 -2.0252e+00 -1.1130e+01 +1.5267e+00 +3.5435e+00 -2.0384e+00 -2.7432e+00 -9.1776e+00 +1.2508e+00 +1.6071e+00 +2.0626e+00 +6.2019e+00 -1.9314e+00 +2.0498e+00 +1.0273e+01 -1.8286e+00 -1.1976e+01 +6.6087e+00 +4.3739e-01 -1.4712e+00 +2.0625e+00
8478 +1.583333737e+04 +1.583333737e+04 +1.534180737e+04 +1.534180737e+04 -2.2675e+00 -1.0546e+01 +2.0246e+00 +3.0523e+00 -1.7555e+00 -2.8412e+00 -8.6788e+00 +1.3808e+00 +1.6475e+00 +1.6995e+00 +6.0614e+00 -1.5973e+00 +1.2465e+00 +1.0492e+01 -1.8620e+00 -1.1791e+01 +6.4225e+00 +5.3131e-01 -1.2338e+00 +2.2330e+00
13286 +9.991394825e+03 +9.991394825e+03 +9.499864825e+03 +9.499864825e+03 -2.5984e+00 -9.7692e+00 +2.4309e+00 +2.7425e+00 -1.5788e+00 -2.9478e+00 -8.3179e+00 +1.3249e+00 +2.0251e+00 +9.3266e-01 +6.1854e+00 -1.5230e+00 +3.1076e-01 +1.0471e+01 -2.1635e+00 -1.1341e+01 +6.0870e+00 +5.1857e-01 -1.1666e+00 +2.1922e+00
19431 +6.308694758e+03 +6.308694758e+03 +5.817164758e+03 +5.817164758e+03 -2.9578e+00 -9.1114e+00 +2.5447e+00 +2.7795e+00 -1.2762e+00 -3.3790e+00 -7.9149e+00 +1.1384e+00 +2.5299e+00 +1.4828e-01 +6.0410e+00 -1.6718e+00 -3.5156e-01 +1.0442e+01 -2.7280e+00 -1.0834e+01 +5.6257e+00 +5.0142e-01 -1.1146e+00 +1.9675e+00
28788 +3.980771019e+03 +3.980771019e+03 +3.489241019e+03 +3.489241019e+03 -3.3639e+00 -8.4090e+00 +2.4294e+00 +2.6672e+00 -1.0734e+00 -3.9227e+00 -7.4502e+00 +1.1114e+00 +2.9058e+00 -8.2505e-01 +5.6527e+00 -1.8022e+00 -7.4317e-01 +1.0379e+01 -3.2799e+00 -1.0552e+01 +5.0935e+00 +5.6329e-01 -1.0162e+00 +2.0341e+00
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.047491194e+07 +1.047491194e+07 +1.047474174e+07 +1.047474174e+07 +3.0272e+00 +3.7845e-01 +2.0990e+00 +3.6666e+00 +1.6649e+00 -3.3597e+00 -8.9298e-01 -3.1537e+00 -4.4201e+00 +3.7197e-01 -1.6333e+00 -3.3482e+00 +1.5713e+00 +3.2618e+00 +1.9509e+00 -4.9387e+00 -4.0419e+00 -1.7128e+00 -4.5509e+00 +2.3267e+00
9 +2.605937547e+06 +2.605937547e+06 +2.605767347e+06 +2.605767347e+06 +3.4946e-01 +6.2240e+00 -4.1182e+00 +1.4126e+00 +2.1849e-01 +6.9408e-02 -3.1803e+00 +4.9642e+00 -1.2925e+00 -2.3988e+00 -4.8421e+00 -1.0676e+01 +4.5630e+00 +4.5997e+00 +6.1561e-01 -1.0052e+01 -4.6407e+00 +3.3933e+00 -3.7328e+00 +4.9196e+00
120 +2.297249801e+06 +2.297249801e+06 +2.297079601e+06 +2.297079601e+06 +2.2510e+00 +4.9754e+00 -3.9280e+00 +1.8943e+00 -1.5869e+00 -2.3891e+00 -3.3590e+00 +7.6010e+00 -1.8827e+00 -1.7556e+00 -4.6699e+00 -1.1170e+01 +4.8041e+00 +6.0912e+00 -1.2445e+00 -1.0340e+01 -6.9180e-01 +2.1402e+00 +1.6925e+00 +5.3446e+00
131 +1.207165302e+06 +1.207165302e+06 +1.206995102e+06 +1.206995102e+06 +3.9867e-01 +5.6851e+00 -3.1576e+00 +2.0106e-01 -2.9003e+00 -5.7110e+00 -6.9508e+00 +9.9042e+00 +8.0850e-01 +1.1488e+00 -6.0137e+00 -9.8875e+00 +4.1445e+00 +4.1376e+00 +2.2004e+00 -1.3726e+01 -2.4367e+00 +3.2127e+00 +8.5177e-01 +3.7097e+00
235 +9.273155283e+05 +9.273155283e+05 +9.271453283e+05 +9.271453283e+05 -4.4164e-01 +6.6788e+00 -2.9047e+00 -8.7991e-01 -2.5288e+00 -5.6214e+00 -9.1651e+00 +6.7032e+00 -6.6564e-01 +1.5552e+00 -6.0048e+00 -8.8818e+00 +1.5153e+00 +3.9608e+00 +3.4915e+00 -9.8199e+00 -2.6706e+00 +3.4743e+00 -4.2933e-01 +3.8920e+00
290 +5.911220414e+05 +5.911220414e+05 +5.909518414e+05 +5.909518414e+05 -5.0880e-01 +4.8952e+00 -3.3981e+00 +1.0108e-01 -2.2790e+00 -4.6033e+00 -7.8098e+00 +7.9054e+00 -1.4049e+00 +1.8885e+00 -6.0909e+00 -8.7945e+00 +2.1965e+00 +4.2790e+00 +4.5037e+00 -1.2032e+01 -2.7904e+00 +4.5680e+00 +1.4564e+00 +3.0389e+00
310 +3.751625659e+05 +3.751625659e+05 +3.749923659e+05 +3.749923659e+05 -1.0875e+00 +4.5287e+00 -2.8492e+00 -3.3660e-01 -2.8047e+00 -4.2526e+00 -9.1459e+00 +7.7569e+00 -1.3384e+00 +2.1812e+00 -5.1780e+00 -8.4561e+00 +1.9345e+00 +5.3666e+00 +4.2818e+00 -1.1640e+01 -3.5138e+00 +3.5388e+00 +2.3112e+00 +3.6686e+00
419 +2.486355166e+05 +2.486355166e+05 +2.484653166e+05 +2.484653166e+05 -1.2160e+00 +5.3942e+00 -2.0327e+00 -5.2686e-01 -2.4871e+00 -3.7664e+00 -9.5300e+00 +8.0676e+00 -2.1690e+00 +2.7205e+00 -4.7432e+00 -7.6372e+00 +1.7992e+00 +5.5693e+00 +4.0823e+00 -1.2563e+01 -3.7959e+00 +2.1972e+00 +3.8810e+00 +3.5804e+00
