% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
83831 +7.226050709e+01 +7.226050709e+01 +1.517405071e+02 +1.517405071e+02 +4.4895e-02 +8.4860e-02 +6.4186e-01 +6.8681e-01 +5.4872e-02 +7.9662e-01 +3.8831e-01 +2.6236e-01 +1.2687e-01 +6.3206e-02 +1.2024e-01 +9.6748e-01 +6.8228e-01 +9.5442e-01 +9.7524e-01 +9.8794e-01 +9.1672e-02 +1.3541e-02 +9.8845e-01 +9.8877e-01
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.466628819e+02 +1.466628819e+02 +5.411428819e+02 +5.411428819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 +1.436247722e+02 +1.436247722e+02 +5.381047722e+02 +5.381047722e+02 +3.6298e-01 +1.2004e-02 +2.0274e-03 +9.7734e-01 +9.7449e-01 +3.8592e-01 +5.9448e-01 +3.1129e-01 +1.7815e-01 +3.5211e-01 +7.8171e-01 +7.2984e-02 +2.7456e-01 +2.6235e-01 +3.7615e-01 +3.7759e-01 +6.0013e-01 +1.2446e-01 +3.3861e-01 +3.7028e-01
350 +1.386418938e+02 +1.386418938e+02 +5.331218938e+02 +5.331218938e+02 +2.4977e-01 +3.8931e-01 +2.9744e-02 +5.1222e-01 +8.3102e-02 +1.8944e-01 +6.5591e-01 +7.8069e-01 +7.5544e-02 +2.1007e-01 +3.6935e-01 +5.9023e-01 +5.0952e-01 +9.6589e-01 +1.0955e-01 +2.4358e-01 +2.8732e-01 +1.4139e-01 +6.1749e-01 +4.1517e-01
787 +1.380370395e+02 +1.380370395e+02 +5.325170395e+02 +5.325170395e+02 +1.3906e-01 +1.2035e-01 +2.3925e-01 +1.3756e-01 +3.0832e-01 +2.6506e-01 +9.1359e-01 +1.9418e-02 +3.5277e-01 +8.1308e-02 +1.8230e-01 +9.9981e-01 +9.8823e-01 +4.7681e-01 +3.0840e-01 +7.7692e-01 +6.8018e-02 +2.5924e-01 +9.4726e-01 +4.8028e-01
3657 +1.339021308e+02 +1.339021308e+02 +5.283821308e+02 +5.283821308e+02 +3.6298e-01 +1.2004e-02 +2.0274e-03 +7.6936e-01 +6.3355e-01 +4.4458e-03 +9.5933e-01 +5.1703e-01 +5.9778e-01 +5.2274e-01 +5.5079e-01 +4.7663e-01 +8.1831e-01 +8.3253e-01 +1.1636e-01 +5.6279e-01 +1.4387e-01 +7.2372e-01 +3.0166e-01 +9.8267e-01
7397 +1.284855231e+02 +1.284855231e+02 +5.229655231e+02 +5.229655231e+02 +2.1793e-01 +9.8580e-02 +1.8613e-01 +9.2215e-01 +1.8971e-01 +2.8088e-01 +7.9849e-01 +2.9907e-01 +5.8771e-02 +1.5788e-01 +9.7530e-01 +9.2085e-01 +3.0516e-01 +9.4684e-01 +2.6093e-02 +5.8621e-01 +1.1353e-01 +2.6166e-01 +6.1575e-01 +7.2511e-01
37792 +1.236989214e+02 +1.236989214e+02 +5.181789214e+02 +5.181789214e+02 +5.0444e-02 +2.8939e-01 +1.2272e-02 +9.8845e-01 +8.7554e-01 +6.3849e-03 +8.9516e-01 +2.9907e-01 +5.8771e-02 +1.5788e-01 +9.8098e-01 +9.2085e-01 +3.0516e-01 +6.3808e-01 +1.0190e-01 +9.3719e-01 +7.3186e-02 +1.1768e-01 +2.4623e-01 +9.1634e-01
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.231669958e+02 +1.231669958e+02 -1.239430042e+02 -1.239430042e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.194415797e+02 +1.194415797e+02 -1.276684203e+02 -1.276684203e+02 +9.9662e-01 +4.6225e-01 +6.2562e-02 +3.9807e-01 +4.3468e-01 +2.8368e-01 +8.2996e-02 +1.7432e-01 +9.7510e-01 +2.6155e-01 +9.4032e-01 +7.4681e-01 +1.8521e-01 +2.7165e-01 +7.4341e-01 +3.1783e-01 +7.8782e-01 +6.2900e-01 +5.5253e-01 +2.8790e-01
4 +1.171621460e+02 +1.171621460e+02 -1.299478540e+02 -1.299478540e+02 +4.9157e-01 +2.4320e-01 +9.4943e-01 +9.1288e-01 +4.1189e-01 +7.3385e-01 +6.2074e-01 +1.1542e-01 +6.7822e-01 +1.7715e-01 +4.9503e-01 +5.5972e-01 +5.9653e-01 +7.4747e-02 +4.7049e-01 +7.9527e-01 +9.1832e-01 +5.6656e-01 +5.7377e-01 +6.3255e-01
5 +1.056433112e+02 +1.056433112e+02 -1.414666888e+02 -1.414666888e+02 +1.2839e-01 +8.2342e-01 +7.1273e-01 +2.0387e-01 +2.8485e-01 +3.3693e-01 +7.0742e-01 +2.8452e-01 +6.9495e-01 +8.0042e-01 +8.1946e-01 +1.3415e-01 +7.5343e-01 +7.0871e-01 +7.5647e-01 +7.9396e-01 +3.8565e-01 +7.2909e-01 +6.2337e-01 +7.5239e-01
84 +1.031160737e+02 +1.031160737e+02 -1.439939263e+02 -1.439939263e+02 +3.0843e-01 +3.7064e-01 +4.6577e-01 +2.6770e-02 +9.1864e-03 +2.7790e-01 +8.2018e-01 +9.8382e-02 +2.1205e-01 +9.5128e-01 +2.7743e-01 +9.7014e-02 +4.9637e-01 +5.5784e-01 +7.7788e-01 +5.5158e-01 +1.0726e-01 +2.5166e-01 +8.2980e-01 +2.0130e-01
221 +9.924879560e+01 +9.924879560e+01 -1.478612044e+02 -1.478612044e+02 +3.4981e-02 +3.9454e-01 +3.5097e-01 +3.8620e-02 +1.7152e-01 +9.9776e-01 +7.0172e-01 +4.7118e-01 +9.4814e-01 +5.0012e-01 +7.9348e-01 +6.6492e-01 +8.2403e-01 +4.6452e-02 +9.6641e-01 +3.5254e-01 +5.4189e-01 +2.6827e-02 +6.1794e-01 +2.7442e-01
6265 +9.521882588e+01 +9.521882588e+01 -1.518911741e+02 -1.518911741e+02 +3.4981e-02 +3.9454e-01 +3.5097e-01 +3.8620e-02 +1.7152e-01 +9.9776e-01 +7.0172e-01 +7.8935e-02 +9.4814e-01 +5.0012e-01 +7.9348e-01 +6.6492e-01 +8.2403e-01 +4.6452e-02 +9.6641e-01 +3.5254e-01 +5.4189e-01 +2.6827e-02 +8.6816e-01 +2.5153e-01
54180 +9.322581860e+01 +9.322581860e+01 -1.538841814e+02 -1.538841814e+02 +3.4981e-02 +1.5040e-01 +3.5097e-01 +6.9052e-03 +1.7152e-01 +9.9776e-01 +7.0172e-01 +7.8935e-02 +9.4814e-01 +5.0012e-01 +7.9348e-01 +5.0939e-01 +8.2403e-01 +2.0143e-02 +9.6641e-01 +4.8330e-01 +9.8865e-01 +5.5245e-03 +8.8176e-01 +1.5484e-01
55011 +9.045908737e+01 +9.045908737e+01 -1.566509126e+02 -1.566509126e+02 +3.4981e-02 +3.3216e-01 +4.7193e-01 +6.9052e-03 +1.7152e-01 +9.6391e-01 +7.9621e-01 +5.2376e-02 +3.0892e-01 +9.2484e-01 +6.7748e-01 +6.6492e-01 +8.2996e-01 +9.3200e-01 +9.8511e-01 +8.8032e-01 +9.9204e-01 +8.3154e-02 +6.0862e-01 +8.9922e-03
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.096536352e+02 +1.096536352e+02 -4.238636480e+01 -4.238636480e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.037150027e+02 +1.037150027e+02 -4.832499729e+01 -4.832499729e+01 +5.6102e-01 +9.5436e-01 +3.7758e-01 +5.0044e-01 +6.7234e-01 +5.5497e-01 +5.7220e-01 +3.4072e-01 +5.6735e-02 +1.9448e-01 +8.6910e-01 +9.1559e-01 +5.0005e-01 +9.5863e-01 +1.6764e-01 +7.0231e-01 +8.7607e-01 +2.6193e-01 +7.0890e-01 +6.7704e-01
5 +9.783905561e+01 +9.783905561e+01 -5.420094439e+01 -5.420094439e+01 +4.0489e-01 +7.5473e-01 +4.4159e-01 +2.5011e-01 +9.2781e-01 +1.7033e-01 +6.7605e-01 +8.0471e-02 +5.1693e-01 +2.1760e-01 +2.1080e-01 +5.8786e-01 +9.3213e-02 +9.7820e-01 +6.7824e-01 +2.1171e-01 +9.2074e-01 +6.1858e-01 +1.1565e-01 +3.6604e-01
38 +9.475539711e+01 +9.475539711e+01 -5.728460289e+01 -5.728460289e+01 +8.4354e-01 +3.4826e-01 +1.6599e-01 +4.4155e-01 +5.6602e-01 +4.6405e-01 +2.6441e-01 +4.9642e-02 +1.6516e-01 +4.4403e-01 +8.9135e-03 +7.2697e-01 +2.4456e-01 +9.0399e-01 +8.7757e-02 +7.1681e-01 +6.2998e-01 +2.3369e-01 +5.6983e-01 +8.5181e-01
78 +9.079555554e+01 +9.079555554e+01 -6.124444446e+01 -6.124444446e+01 +9.4647e-01 +6.0699e-01 +5.7549e-01 +8.3068e-01 +8.6930e-01 +1.7619e-01 +8.1548e-01 +2.9927e-01 +8.2851e-01 +8.7762e-01 +4.5091e-02 +1.0114e-01 +1.6963e-01 +9.0915e-01 +2.8577e-01 +7.1152e-01 +6.6230e-01 +1.3945e-01 +5.0982e-01 +4.9063e-01
1468 +8.905702324e+01 +8.905702324e+01 -6.298297676e+01 -6.298297676e+01 +5.7188e-01 +3.8114e-01 +1.4737e-02 +5.9838e-01 +8.8258e-01 +1.2899e-01 +3.4744e-01 +1.3768e-01 +9.6717e-01 +9.6003e-01 +3.7835e-02 +1.4448e-01 +7.5003e-01 +9.9250e-01 +6.9007e-01 +8.4617e-01 +6.4669e-01 +6.8708e-01 +5.3309e-01 +5.8158e-01
7203 +8.673685065e+01 +8.673685065e+01 -6.530314935e+01 -6.530314935e+01 +7.1948e-01 +9.4723e-01 +5.8237e-02 +2.2396e-01 +7.0585e-01 +5.0247e-01 +4.6223e-02 +9.5293e-01 +8.2851e-01 +8.7762e-01 +4.5091e-02 +1.0114e-01 +1.6963e-01 +9.0915e-01 +5.4749e-01 +7.0113e-01 +9.5623e-01 +8.6429e-01 +7.7336e-01 +8.9633e-01
8352 +8.486055081e+01 +8.486055081e+01 -6.717944919e+01 -6.717944919e+01 +9.4468e-02 +5.7518e-01 +8.5215e-02 +7.4963e-01 +7.0585e-01 +5.0247e-01 +4.6223e-02 +9.5293e-01 +8.2851e-01 +8.7762e-01 +4.5091e-02 +1.0114e-01 +1.6963e-01 +9.0915e-01 +5.4749e-01 +6.6526e-01 +5.9819e-01 +3.0071e-01 +5.7085e-01 +7.3691e-01
29316 +8.229205207e+01 +8.229205207e+01 -6.974794793e+01 -6.974794793e+01 +1.1753e-01 +5.7518e-01 +8.5215e-02 +8.3099e-01 +7.7658e-01 +1.3473e-01 +7.1570e-02 +9.9399e-02 +4.3825e-01 +8.1180e-01 +6.6019e-01 +1.2373e-01 +3.7121e-02 +8.3157e-01 +3.5669e-01 +6.7497e-01 +6.7988e-01 +1.6945e-01 +2.1050e-01 +8.9035e-01
78392 +8.048016230e+01 +8.048016230e+01 -7.155983770e+01 -7.155983770e+01 +1.1753e-01 +5.7518e-01 +8.5215e-02 +8.3099e-01 +7.7658e-01 +1.3473e-01 +7.1570e-02 +9.9399e-02 +8.2506e-01 +7.7724e-01 +4.1014e-01 +1.2373e-01 +3.7121e-02 +8.9324e-01 +6.9116e-01 +9.2783e-01 +9.6449e-01 +8.4668e-02 +5.2909e-01 +8.9035e-01
85127 +7.931451318e+01 +7.931451318e+01 -7.272548682e+01 -7.272548682e+01 +1.2289e-01 +7.2029e-01 +8.5215e-02 +8.3099e-01 +7.7658e-01 +1.3473e-01 +7.1570e-02 +9.9399e-02 +8.2506e-01 +7.7724e-01 +4.1014e-01 +1.2373e-01 +3.7121e-02 +8.9324e-01 +6.9116e-01 +9.2783e-01 +9.6449e-01 +4.0083e-01 +2.1050e-01 +9.6330e-01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.197402816e+01 +7.197402816e+01 +4.672402816e+01 +4.672402816e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
135 +6.662107224e+01 +6.662107224e+01 +4.137107224e+01 +4.137107224e+01 +9.7246e-01 +9.9245e-01 +2.8993e-01 +2.6141e-02 +2.8274e-01 +1.5674e-01 +3.9681e-01 +2.6731e-01 +1.8379e-01 +7.3489e-02 +9.5701e-01 +5.5321e-01 +3.5900e-01 +2.3950e-01 +7.3252e-01 +3.1659e-01 +9.5709e-01 +4.6047e-01 +4.5238e-01 +3.0456e-01
190 +6.590423191e+01 +6.590423191e+01 +4.065423191e+01 +4.065423191e+01 +8.7241e-01 +5.4921e-01 +1.2108e-01 +2.7470e-01 +5.7298e-01 +6.4208e-01 +5.1929e-01 +5.3211e-01 +3.2764e-01 +1.1171e-02 +8.0890e-01 +7.1972e-01 +8.0911e-02 +1.7891e-01 +9.7706e-01 +6.1205e-01 +8.1927e-01 +1.6376e-01 +8.9744e-01 +6.1520e-01
675 +6.387102432e+01 +6.387102432e+01 +3.862102432e+01 +3.862102432e+01 +8.6548e-01 +8.7671e-01 +2.2116e-01 +1.7916e-02 +8.1507e-01 +6.4208e-01 +5.1929e-01 +5.3211e-01 +3.2764e-01 +1.1171e-02 +8.0890e-01 +7.1972e-01 +8.0911e-02 +1.7891e-01 +9.7706e-01 +6.1205e-01 +8.1927e-01 +1.6376e-01 +8.9744e-01 +6.1520e-01
4688 +6.231494830e+01 +6.231494830e+01 +3.706494830e+01 +3.706494830e+01 +8.6548e-01 +8.7671e-01 +2.2116e-01 +1.7916e-02 +8.1507e-01 +6.4208e-01 +5.1929e-01 +5.7670e-02 +6.7903e-01 +2.3325e-02 +9.5363e-01 +3.9043e-01 +3.3617e-01 +2.0216e-02 +2.4776e-01 +8.8075e-01 +5.8929e-01 +7.0664e-02 +1.1033e-01 +1.1380e-01
24353 +6.012910306e+01 +6.012910306e+01 +3.487910306e+01 +3.487910306e+01 +8.1694e-01 +9.8918e-01 +4.0595e-01 +3.6612e-01 +9.3236e-01 +1.4230e-01 +1.9152e-01 +6.1356e-02 +6.3098e-01 +3.6586e-02 +5.8714e-01 +8.8626e-01 +4.5571e-02 +2.4028e-01 +8.2152e-01 +4.8672e-01 +2.0111e-01 +4.8268e-01 +2.3152e-01 +1.9054e-01
60009 +5.875540371e+01 +5.875540371e+01 +3.350540371e+01 +3.350540371e+01 +8.7234e-01 +8.7671e-01 +1.0390e-01 +1.3590e-01 +8.2972e-01 +2.9630e-01 +8.0659e-02 +2.5449e-01 +4.6936e-01 +8.8779e-02 +9.5363e-01 +8.1261e-01 +3.4955e-01 +4.6692e-01 +9.3146e-01 +1.1890e-01 +1.5920e-01 +1.5881e-01 +2.7522e-01 +4.2883e-01
83945 +5.619786742e+01 +5.619786742e+01 +3.094786742e+01 +3.094786742e+01 +9.6148e-01 +3.9652e-01 +5.4619e-02 +1.0482e-01 +8.2972e-01 +2.9630e-01 +8.0659e-02 +1.2299e-01 +9.0920e-01 +8.8779e-02 +9.5363e-01 +8.3196e-01 +1.4959e-01 +5.0011e-01 +9.9641e-01 +3.9900e-01 +6.7940e-02 +4.9693e-01 +1.3531e-01 +2.8208e-01
% function evaluation | noise-free fitness - Fopt (-1.850700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.296289626e+02 +1.296289626e+02 -5.544103744e+01 -5.544103744e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.278480753e+02 +1.278480753e+02 -5.722192471e+01 -5.722192471e+01 +1.6044e-03 +8.2652e-01 +7.7946e-01 +4.6135e-01 +4.2715e-01 +5.9561e-01 +1.0522e-02 +9.2729e-01 +8.8394e-01 +6.3809e-02 +4.4329e-01 +6.4228e-01 +7.9480e-01 +3.2161e-01 +3.7667e-01 +4.7573e-01 +2.4717e-01 +7.4844e-01 +1.1518e-01 +9.2871e-01
6 +1.189297402e+02 +1.189297402e+02 -6.614025976e+01 -6.614025976e+01 +6.4001e-01 +4.7497e-01 +4.9440e-01 +1.5756e-01 +6.3750e-01 +1.3682e-03 +2.1286e-01 +3.9909e-01 +3.3815e-01 +3.6025e-01 +1.7888e-01 +3.6462e-01 +4.9469e-01 +1.9414e-01 +6.4535e-01 +4.0564e-01 +6.0267e-01 +7.9195e-01 +7.5989e-01 +2.6634e-01
15 +1.145944223e+02 +1.145944223e+02 -7.047557771e+01 -7.047557771e+01 +2.5777e-01 +9.3134e-01 +1.6857e-01 +7.6328e-01 +4.1544e-01 +1.3568e-01 +1.7587e-01 +4.2143e-01 +4.7860e-01 +7.7201e-02 +9.7615e-01 +1.2794e-02 +6.0718e-01 +2.6487e-01 +6.3744e-01 +1.1478e-02 +8.5305e-02 +9.5010e-01 +9.8111e-01 +4.5425e-01
49 +1.103172597e+02 +1.103172597e+02 -7.475274025e+01 -7.475274025e+01 +1.4829e-01 +9.8034e-01 +4.0683e-01 +6.2539e-01 +9.1022e-01 +4.6194e-01 +5.8811e-01 +3.1352e-01 +9.1317e-01 +3.0229e-01 +2.4725e-01 +1.9391e-01 +9.3262e-01 +2.0042e-02 +5.6259e-01 +8.8833e-01 +7.8265e-01 +1.1392e-01 +9.8215e-01 +5.2407e-01
96 +1.089970624e+02 +1.089970624e+02 -7.607293759e+01 -7.607293759e+01 +5.0193e-01 +3.3962e-01 +5.3827e-02 +9.8287e-01 +5.4075e-01 +1.5816e-01 +5.1561e-01 +6.1994e-01 +6.8103e-01 +7.0326e-01 +4.1043e-01 +7.1972e-01 +9.7201e-01 +8.5274e-02 +9.3027e-01 +9.8367e-01 +4.0612e-01 +3.3497e-01 +9.4460e-01 +1.5705e-01
1655 +1.065608042e+02 +1.065608042e+02 -7.850919584e+01 -7.850919584e+01 +8.1090e-01 +7.0283e-01 +9.6489e-01 +7.7159e-01 +4.7162e-01 +5.8479e-02 +5.3102e-01 +8.7188e-01 +2.1194e-01 +4.4061e-01 +8.3973e-01 +3.8287e-01 +9.4416e-01 +2.9883e-01 +8.6468e-01 +6.5994e-01 +2.3191e-01 +3.2367e-02 +9.5126e-01 +3.0900e-02
21880 +1.038294445e+02 +1.038294445e+02 -8.124055553e+01 -8.124055553e+01 +4.6869e-02 +7.0283e-01 +9.6489e-01 +7.7159e-01 +4.7162e-01 +5.8479e-02 +5.4015e-01 +5.2712e-01 +8.3390e-01 +3.2880e-01 +8.3973e-01 +5.4232e-01 +9.5632e-01 +8.4638e-02 +7.5325e-01 +9.9560e-01 +9.6942e-01 +2.0506e-01 +5.2016e-01 +1.6682e-02
31118 +1.019221611e+02 +1.019221611e+02 -8.314783891e+01 -8.314783891e+01 +9.9539e-01 +7.0283e-01 +4.7572e-01 +8.9478e-01 +3.4013e-01 +2.6315e-02 +6.0481e-03 +3.1250e-01 +8.9803e-01 +4.8745e-01 +8.9928e-01 +2.7136e-01 +3.3795e-01 +2.5782e-02 +6.1947e-01 +9.5160e-01 +2.6465e-01 +1.7813e-03 +9.9317e-01 +7.6456e-04
33156 +9.981093322e+01 +9.981093322e+01 -8.525906678e+01 -8.525906678e+01 +9.0980e-01 +8.1810e-01 +5.4438e-01 +6.0186e-01 +4.4930e-01 +1.2228e-02 +2.6353e-01 +3.3694e-01 +9.3963e-01 +5.4731e-02 +9.7972e-01 +8.9491e-01 +9.8719e-01 +1.3438e-01 +7.5325e-01 +9.9560e-01 +9.6942e-01 +2.0506e-01 +5.2016e-01 +1.6682e-02
38141 +9.742619112e+01 +9.742619112e+01 -8.764380888e+01 -8.764380888e+01 +9.0980e-01 +8.1810e-01 +5.4438e-01 +6.0186e-01 +4.4930e-01 +1.2228e-02 +2.6353e-01 +3.3694e-01 +9.3963e-01 +5.4731e-02 +8.3973e-01 +5.4232e-01 +9.5632e-01 +8.4638e-02 +7.5325e-01 +9.9560e-01 +3.5595e-02 +7.8167e-02 +9.3912e-01 +2.6949e-02
% function evaluation | noise-free fitness - Fopt (-1.673500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.105576768e+01 +7.105576768e+01 -9.629423232e+01 -9.629423232e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.733000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.919016832e+01 +7.919016832e+01 +5.186016832e+01 +5.186016832e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +6.958107398e+01 +6.958107398e+01 +4.225107398e+01 +4.225107398e+01 +9.8451e-01 +7.7483e-01 +8.0550e-01 +7.6287e-01 +4.6828e-01 +5.0088e-01 +4.9512e-01 +5.5911e-01 +7.9347e-01 +2.4793e-01 +2.8419e-01 +5.9127e-01 +4.1538e-01 +3.1966e-01 +6.7712e-01 +1.0607e-01 +4.7692e-01 +2.9614e-01 +2.9473e-01 +9.9695e-01
