% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
150 +9.991691592e+02 +9.991691592e+02 +1.069199159e+03 +1.069199159e+03 -2.4640e+00 -5.7244e+00 -1.0692e+01 +5.5700e+00 +4.6163e+00 -6.5923e+00 +1.4043e+00 +2.1225e+00 -5.3570e+00 +3.9891e+00 -2.7234e+00 +1.7242e+00 +4.8034e+00 -3.2646e-01 -1.5282e+00 +2.9163e+00 +2.4244e+00 +5.7939e+00 -1.7476e+00 +3.1336e+00
176 +6.264536012e+02 +6.264536012e+02 +6.964836012e+02 +6.964836012e+02 -3.4423e+00 -4.0211e+00 -9.0699e+00 +2.2758e+00 +4.1283e+00 -5.6587e+00 +2.5307e+00 +2.6038e+00 -5.6807e+00 +4.3407e-01 -1.7110e+00 -1.0575e+00 +4.1449e+00 -1.2542e+00 -2.5372e+00 +4.0246e+00 +1.0476e+00 +7.4835e+00 -3.9320e-01 +4.1137e+00
293 +3.421531838e+02 +3.421531838e+02 +4.121831838e+02 +4.121831838e+02 -6.1825e-01 -1.2468e+00 -6.7869e+00 -1.2856e+00 +1.5359e+00 -4.9277e+00 +1.2765e+00 -2.2855e-01 -8.6653e+00 +9.4332e-01 -3.8512e+00 -7.6528e-01 +1.9895e+00 -3.8911e-01 -3.9066e+00 -6.6945e-01 +1.4494e-01 +2.2634e+00 -4.5556e-01 +2.2796e+00
637 +2.398236778e+02 +2.398236778e+02 +3.098536778e+02 +3.098536778e+02 +1.8657e-01 -1.4944e+00 -5.6977e+00 -1.6807e+00 +1.7624e-01 -6.1716e+00 +5.9480e-01 -1.8190e-01 -7.8489e+00 -2.6693e-01 -2.7960e+00 -8.5830e-01 +2.1361e+00 -1.0394e+00 -4.9395e+00 +3.1172e-01 +5.8673e-01 +1.7322e+00 -1.4548e+00 +2.7804e+00
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.407570845e+03 +1.407570845e+03 +1.359350845e+03 +1.359350845e+03 +2.4276e+00 -4.6329e+00 +3.3797e+00 +1.2169e+00 -8.6554e-01 -2.8284e+00 +4.4192e-01 +2.3789e+00 +3.1514e+00 +6.2045e-01 +1.9134e+00 -4.6428e+00 +2.6639e+00 +4.5932e+00 +1.0270e+00 -2.2393e+00 -4.2919e+00 +1.6806e+00 -3.7529e+00 -3.0823e+00
55 +8.405724533e+02 +8.405724533e+02 +7.923524533e+02 +7.923524533e+02 -1.6383e+00 -4.4260e+00 -1.4708e+00 -2.0678e+00 -6.6877e-01 -3.9850e+00 -2.2767e+00 +1.7663e+00 -3.7227e+00 +4.5742e+00 -3.4093e+00 -5.9430e+00 -6.7131e-01 +2.4796e+00 +1.4845e+00 -1.5406e+00 -2.0685e+00 +7.0716e+00 -1.2370e+00 +1.2213e+00
105 +5.245823260e+02 +5.245823260e+02 +4.763623260e+02 +4.763623260e+02 +8.7615e-02 -4.2103e+00 -6.0303e-01 -1.6049e+00 -9.3772e-01 -1.6601e+00 -2.7860e+00 -1.3675e+00 +2.9556e-01 +3.4785e+00 -4.8232e+00 -5.9688e+00 +1.2250e+00 +1.6509e+00 -2.8759e+00 -2.8625e+00 -5.3395e-01 +4.6342e+00 -5.5239e-01 +1.5048e+00
429 +3.867556341e+02 +3.867556341e+02 +3.385356341e+02 +3.385356341e+02 -1.3579e+00 -2.9419e+00 -9.3771e-02 -1.9723e+00 -3.1540e-01 -3.6791e-01 -4.4243e+00 +7.1782e-01 -1.1003e+00 +4.2685e+00 -4.5832e+00 -3.9661e+00 +1.5808e-01 +1.0466e+00 -3.2914e+00 -3.1538e+00 -8.6457e-03 +3.6649e+00 +2.2269e+00 +2.2190e+00
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.045387532e+03 +2.045387532e+03 +2.070857532e+03 +2.070857532e+03 -3.0788e+00 -4.2104e+00 +2.2271e+00 -1.0924e+00 -4.0411e+00 -9.2925e-01 +4.6965e+00 -3.6112e+00 -1.4856e+00 +3.3165e+00 +2.0739e-01 -4.0199e+00 -1.6373e+00 -1.7286e+00 -2.4333e+00 +2.6419e+00 +4.7047e+00 -4.7098e+00 -1.9495e+00 -1.2475e+00
168 +1.566446610e+03 +1.566446610e+03 +1.591916610e+03 +1.591916610e+03 -4.0004e+00 -4.0395e+00 +3.9035e+00 -5.1041e+00 -2.7325e+00 +1.9010e+00 -1.0350e+00 -1.3578e+00 -2.9237e+00 -9.1180e-01 +1.7146e+00 -4.6319e+00 -6.2089e+00 +6.6740e+00 +3.9506e+00 -8.1992e+00 +4.1829e+00 -1.1027e+01 +2.0916e+00 -1.0515e+00
253 +9.057270204e+02 +9.057270204e+02 +9.311970204e+02 +9.311970204e+02 -4.2244e+00 -4.0887e+00 +1.1283e+00 -9.3987e-01 -5.6605e+00 +1.9137e+00 -7.5053e+00 +1.1726e+00 -1.3724e+00 -1.2605e+00 -2.8861e+00 -3.2170e+00 -6.0230e+00 +4.3927e+00 +6.6946e-01 -5.4674e+00 +1.3691e+00 -5.5102e+00 +5.6806e+00 +3.2102e-02
335 +5.723937149e+02 +5.723937149e+02 +5.978637149e+02 +5.978637149e+02 -5.8871e+00 -2.7742e+00 +2.8188e+00 -2.9759e+00 -1.4195e+00 +1.0668e+00 -4.6398e+00 -9.0998e-01 -3.4593e-01 -2.7874e+00 -1.5362e+00 -3.1322e+00 -2.7606e+00 +4.2900e+00 +5.0393e-01 -4.4492e+00 +5.8447e-01 -3.1589e+00 +3.6252e+00 -2.2560e+00
519 +3.823652440e+02 +3.823652440e+02 +4.078352440e+02 +4.078352440e+02 -5.6272e+00 -5.2971e+00 +3.2615e+00 -3.6814e+00 -2.5688e+00 +1.2944e+00 -3.8228e+00 -1.7593e-01 +1.0194e+00 -1.2483e+00 -2.0869e+00 -1.6520e+00 -2.3852e+00 +3.2828e+00 -1.0901e+00 -5.5559e+00 +1.3790e+00 -2.7326e+00 +1.9304e+00 -3.0475e+00
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.207757802e+03 +3.207757802e+03 +3.106947802e+03 +3.106947802e+03 -3.6139e+00 +3.2736e-01 -4.5685e+00 +3.2576e+00 -8.9808e-01 +5.5577e-02 +3.8583e+00 +4.7801e+00 -3.6596e+00 +3.0332e+00 -4.2833e+00 +2.5051e+00 +8.8364e-02 +3.0616e+00 -4.5880e+00 +3.5243e+00 +4.2907e+00 -2.7337e+00 -1.5493e-01 -2.6678e+00
29 +1.847965367e+03 +1.847965367e+03 +1.747155367e+03 +1.747155367e+03 -1.0407e+01 -1.8384e-01 +1.7226e-01 +5.1082e+00 -7.9122e+00 +2.5225e+00 +7.5886e-01 -4.7598e-01 -3.0330e+00 +7.5912e-02 -5.5024e+00 -4.7430e+00 -4.3481e+00 -4.4243e+00 +2.7577e-01 +1.8019e+00 +7.2395e+00 -3.1601e+00 +3.5603e+00 -1.6157e+00
98 +1.385737824e+03 +1.385737824e+03 +1.284927824e+03 +1.284927824e+03 -4.4984e+00 +1.5304e+00 -1.7104e+00 -3.6216e+00 -6.4021e+00 -1.9278e+00 +6.7770e-01 -2.5953e-01 -5.5209e+00 -2.6976e+00 +1.1788e+00 -2.2482e+00 -2.6402e+00 -1.0907e+00 +5.4653e-01 -4.2730e+00 +9.9433e+00 -1.4786e+00 -3.5921e+00 +2.8870e+00
121 +9.910752571e+02 +9.910752571e+02 +8.902652571e+02 +8.902652571e+02 -4.5659e+00 +2.3021e+00 -1.8717e+00 -6.4183e+00 +7.3050e-01 +2.6507e+00 +4.1450e+00 -9.9620e-01 -5.5410e+00 -3.4895e+00 +4.3453e+00 -5.0252e+00 -3.5469e+00 -4.1685e+00 +5.9333e+00 -4.2658e-01 +8.5895e+00 -1.4071e+00 +2.2719e+00 +5.6741e+00
218 +6.263511419e+02 +6.263511419e+02 +5.255411419e+02 +5.255411419e+02 +1.0430e+00 +2.3255e+00 -2.5303e+00 -6.3368e+00 +1.1250e-01 +3.4424e+00 -8.2227e-01 -3.5578e+00 -4.3427e+00 -4.8437e+00 +2.5087e+00 +1.7809e+00 -1.8206e+00 -3.8647e+00 +6.3753e+00 +2.8806e+00 +4.9988e+00 -1.3572e+00 -4.2867e+00 +3.2188e+00
311 +3.935599368e+02 +3.935599368e+02 +2.927499368e+02 +2.927499368e+02 +2.7130e+00 +1.4283e+00 +7.0162e-01 -4.8814e+00 +6.0645e+00 +4.6342e+00 +4.9270e-01 -3.8453e+00 -1.9806e+00 -3.6958e+00 -2.1298e-02 -8.4181e-01 +3.9875e-02 -8.6869e-01 +1.7384e+00 +2.5456e+00 +6.6302e+00 -1.7216e+00 -1.8188e+00 +3.6986e+00
908 +2.495008121e+02 +2.495008121e+02 +1.486908121e+02 +1.486908121e+02 +2.4683e+00 +2.2656e+00 +1.3855e+00 -3.2364e+00 +4.7274e+00 +2.8914e+00 +1.3106e+00 -3.4328e+00 -1.7405e+00 -3.6371e+00 +1.0582e-01 -1.7415e-02 +3.0910e-01 +9.9535e-02 +9.9817e-01 +2.9895e+00 +7.2646e+00 -1.4705e+00 -2.4482e+00 +2.4807e+00
% function evaluation | noise-free fitness - Fopt (1.194000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.758489877e+03 +1.758489877e+03 +1.877889877e+03 +1.877889877e+03 +1.8930e-01 +4.9981e+00 -4.9312e-01 +2.1624e+00 +1.9170e+00 +8.4913e-01 +3.6432e+00 +1.0647e+00 -2.9208e+00 -1.5525e+00 -1.7295e+00 -1.8504e+00 +1.8890e+00 +4.2983e+00 +1.2808e+00 -2.5965e+00 -4.8036e+00 -1.1946e+00 +3.4122e+00 +1.5616e+00
116 +1.446409277e+03 +1.446409277e+03 +1.565809277e+03 +1.565809277e+03 +2.5973e+00 +2.1292e+00 +3.1848e-01 +2.0168e+00 +7.3819e-01 +4.2159e-01 +2.6248e+00 +4.7999e+00 -4.9970e+00 -1.0608e+00 -3.4881e+00 -1.1860e+00 +1.3775e+00 +2.2579e+00 +5.5200e-01 -1.0144e+00 -7.5984e+00 -2.4160e+00 +2.3589e+00 +2.8084e+00
129 +9.972540567e+02 +9.972540567e+02 +1.116654057e+03 +1.116654057e+03 +4.8960e+00 +4.6278e+00 +4.4445e+00 +5.9725e-01 -1.8477e+00 -2.2357e+00 +3.7588e+00 +2.2313e+00 -6.7159e+00 -4.0262e+00 -2.3153e+00 -1.6747e+00 +6.7003e+00 +4.0725e+00 -1.7073e+00 +2.7260e+00 -6.0432e+00 -3.0361e+00 +1.3840e+00 +7.4726e-01
155 +5.993217216e+02 +5.993217216e+02 +7.187217216e+02 +7.187217216e+02 +2.2499e+00 +1.7222e+00 +3.2710e+00 +2.2686e+00 +6.4655e-01 -1.8178e+00 +1.0372e+00 +3.6519e+00 -1.2278e+00 -6.0785e+00 -2.2636e+00 +1.9333e+00 +7.9768e+00 +1.8314e+00 +1.6955e+00 +2.6207e+00 -1.4700e+00 -5.5534e+00 -1.6654e+00 -2.4532e-01
200 +3.862737264e+02 +3.862737264e+02 +5.056737264e+02 +5.056737264e+02 -8.8384e-01 +2.1347e+00 +6.2260e+00 -2.0787e+00 -1.0867e+00 -4.8516e+00 -4.2304e-01 +4.9147e+00 -4.4881e+00 -6.2789e+00 -4.5792e+00 +1.2087e+00 +4.1226e+00 +1.3810e-01 +2.4006e+00 +1.2933e+00 -7.4548e-01 -3.4562e+00 -1.4251e+00 -4.1066e+00
523 +2.454242027e+02 +2.454242027e+02 +3.648242027e+02 +3.648242027e+02 -2.3375e+00 -8.4099e-01 +5.7433e+00 -1.1875e+00 -1.9214e-01 -5.1064e+00 +1.7267e-01 +3.9850e+00 -4.5139e+00 -4.4524e+00 -5.9818e+00 +1.5217e+00 +3.5255e+00 +1.9279e-02 +2.0548e+00 +1.7465e+00 -2.1260e-01 -3.8570e+00 +1.2830e-01 -3.3418e+00
776 +1.577674150e+02 +1.577674150e+02 +2.771674150e+02 +2.771674150e+02 -2.4194e+00 -5.8808e-01 +5.7985e+00 -1.2895e+00 +1.0994e-01 -5.4079e+00 +2.3897e-02 +4.1764e+00 -4.3653e+00 -4.4844e+00 -5.9373e+00 +1.3429e+00 +3.3710e+00 +1.1734e-01 +1.9973e+00 +2.2811e+00 -2.6580e-01 -3.7784e+00 +1.8917e-01 -3.3627e+00
% function evaluation | noise-free fitness - Fopt (1.352200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.028685369e+03 +4.028685369e+03 +4.163905369e+03 +4.163905369e+03 +1.4693e-01 -2.7283e+00 +5.8155e-02 +2.0453e+00 -1.1610e-01 -8.2249e-01 +1.5518e+00 -7.4092e-02 +4.5253e+00 -3.3945e+00 +2.1986e+00 +5.9769e-01 -2.1162e+00 -4.6864e-02 -2.6651e-01 +1.5525e+00 +3.2421e+00 +2.7404e+00 -4.4161e+00 +4.8749e+00
17 +2.890826685e+03 +2.890826685e+03 +3.026046685e+03 +3.026046685e+03 +1.8793e+00 -3.4347e+00 +6.1387e-01 -5.8759e+00 -5.6101e+00 +1.3119e+00 -2.1008e+00 -1.8888e+00 +4.1878e+00 -5.2634e+00 +1.6933e+00 -4.2008e+00 +1.8116e+00 +1.3008e+00 -1.5556e+00 -4.3672e+00 +1.1205e+01 -1.1244e+00 -2.3782e+00 +4.0369e+00
57 +2.442004400e+03 +2.442004400e+03 +2.577224400e+03 +2.577224400e+03 -1.0540e+00 -2.0444e+00 -5.0975e-01 -8.5933e+00 -3.3871e+00 +2.7860e+00 -1.2259e+00 +8.4831e+00 +1.0350e+01 -1.2312e+00 -4.3777e+00 -7.0357e+00 +4.2418e+00 +3.6300e+00 -5.5034e+00 -1.2693e+00 +1.0882e+01 -7.1178e+00 -6.4164e+00 +3.9943e+00
118 +1.389688174e+03 +1.389688174e+03 +1.524908174e+03 +1.524908174e+03 -4.5939e+00 -5.5037e-01 +4.0897e+00 -1.2070e+01 +7.5410e+00 -5.7511e+00 +2.3995e+00 +4.6707e+00 +4.5060e+00 -1.2182e+00 -2.6970e+00 -6.9560e+00 +8.1415e+00 -1.2502e+00 -6.5301e+00 -2.8115e+00 +1.0711e+01 -2.0253e+00 -3.3542e+00 -4.2239e-01
135 +9.187705884e+02 +9.187705884e+02 +1.053990588e+03 +1.053990588e+03 -1.1738e+00 -3.4000e+00 +1.3019e-01 -8.5366e+00 +7.1095e+00 -3.9968e+00 +2.6809e+00 +2.5070e+00 +2.3215e+00 -1.3185e+00 -2.2881e-01 -7.4591e+00 +3.3050e+00 -1.3671e+00 -4.9098e+00 -4.6943e+00 +9.3804e+00 -1.5361e+00 -3.1350e+00 -5.2421e+00
258 +6.181063371e+02 +6.181063371e+02 +7.533263371e+02 +7.533263371e+02 +9.4531e-02 +3.1932e+00 +1.3583e+00 -8.1081e+00 +7.7981e+00 -2.7051e-01 +4.0642e+00 +3.2921e+00 +3.0311e+00 -8.3792e-01 -3.4097e+00 -4.1592e+00 +3.1065e+00 -5.6803e+00 -3.0249e+00 -1.4627e+00 +6.4149e+00 -3.3386e+00 +1.2611e+00 -9.7155e+00
384 +3.978129237e+02 +3.978129237e+02 +5.330329237e+02 +5.330329237e+02 -9.9704e-01 +3.0851e+00 +1.6734e+00 -7.5666e+00 +9.5846e+00 -1.5656e+00 +3.8794e+00 +1.9794e+00 +4.0722e-01 -2.8320e+00 -3.8966e+00 -4.7409e+00 +2.2335e+00 -2.4239e+00 -4.6194e+00 -1.8655e+00 +6.7533e+00 -3.4647e+00 +1.2243e+00 -5.8677e+00
986 +2.509157684e+02 +2.509157684e+02 +3.861357684e+02 +3.861357684e+02 -1.6178e+00 +1.9575e+00 +1.3017e+00 -6.3387e+00 +1.0761e+01 -2.3729e+00 +3.7344e+00 +1.5193e+00 +3.8591e-01 -3.3863e+00 -3.9478e+00 -5.0210e+00 +1.9556e+00 -2.7379e+00 -3.4241e+00 -2.4939e+00 +6.2728e+00 -2.0080e+00 +1.7589e+00 -4.9688e+00
% function evaluation | noise-free fitness - Fopt (5.040000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.664177907e+03 +1.664177907e+03 +1.669217907e+03 +1.669217907e+03 +2.3919e+00 -9.5409e-01 -2.5142e-01 +8.5981e-01 +1.0057e+00 -1.3884e+00 +3.0557e+00 +3.4609e+00 +4.6760e+00 -1.9759e-01 +2.5544e+00 +1.0371e+00 +2.0210e+00 -1.1671e+00 +1.6387e+00 +3.4074e+00 +3.7626e+00 -3.7494e+00 +3.0653e+00 -3.2790e+00
47 +1.490851845e+03 +1.490851845e+03 +1.495891845e+03 +1.495891845e+03 -1.1096e+00 +1.8480e+00 +6.6217e+00 +5.3079e+00 +4.6022e-01 -3.4383e-01 +3.4091e+00 +7.7952e-02 +9.7163e-01 -2.9285e+00 +7.6301e+00 +4.8036e+00 -3.7184e+00 -1.0333e+00 +7.0134e+00 +5.9311e+00 +2.5827e-01 -4.1940e+00 +2.6679e+00 +3.0085e+00
128 +9.151188349e+02 +9.151188349e+02 +9.201588349e+02 +9.201588349e+02 -5.6339e+00 +3.6405e+00 +4.2082e+00 -1.6618e+00 -5.3618e-01 +2.2214e+00 -2.5815e+00 -2.7517e+00 +1.6021e-01 -3.1716e+00 +3.9422e+00 +4.3336e-03 -6.0817e+00 -5.3204e+00 +6.3265e+00 -4.2077e-02 -7.7059e+00 -4.2601e+00 -3.6957e-02 +7.4023e+00
226 +5.738547521e+02 +5.738547521e+02 +5.788947521e+02 +5.788947521e+02 -2.2522e+00 -4.4714e-01 +7.6797e+00 +2.0068e+00 +3.7774e-03 +2.9230e+00 -1.6586e+00 +7.4840e-01 -2.3508e+00 -7.9652e-01 +3.6774e-01 +1.2451e+00 -3.5171e+00 -1.5918e+00 -8.4194e-01 +1.5984e+00 -5.7992e+00 -6.3575e+00 +3.2964e+00 +1.8678e+00
302 +3.975470468e+02 +3.975470468e+02 +4.025870468e+02 +4.025870468e+02 -5.7610e-01 -4.9844e-01 +6.2400e+00 +8.8369e-01 +1.5385e+00 +2.2853e+00 -1.2109e+00 -3.1536e+00 -1.9885e+00 -1.1294e+00 -6.4377e-01 -3.0864e-01 -2.5027e+00 -2.3777e+00 +2.6209e+00 -1.5227e+00 -6.2364e+00 -6.6679e-02 +1.8598e+00 +2.0003e+00
567 +2.455683391e+02 +2.455683391e+02 +2.506083391e+02 +2.506083391e+02 -1.7380e+00 +4.0172e-01 +4.9939e+00 -3.1555e-01 +1.7932e+00 +1.6172e+00 +1.6322e+00 -1.0513e+00 -1.7961e+00 -1.5993e+00 -4.2134e+00 +1.9885e-01 -1.5027e+00 -2.2198e+00 +3.2692e+00 -2.7437e-01 -5.7538e+00 -1.1411e+00 -1.4375e+00 +4.6516e+00
799 +1.571848033e+02 +1.571848033e+02 +1.622248033e+02 +1.622248033e+02 -1.5098e+00 +3.4268e-01 +4.9554e+00 -3.6558e-01 +1.6078e+00 +1.6932e+00 +1.6921e+00 -1.1309e+00 -2.1009e+00 -1.9011e+00 -4.1638e+00 +3.9918e-01 -1.6469e+00 -2.0918e+00 +3.2694e+00 -1.9475e-03 -5.6965e+00 -1.1019e+00 -1.2739e+00 +4.4876e+00
% function evaluation | noise-free fitness - Fopt (9.170000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.265199426e+03 +1.265199426e+03 +1.274369426e+03 +1.274369426e+03 -1.4147e-01 +4.1550e+00 -2.0920e+00 +4.9182e+00 -2.9647e+00 -1.4574e+00 +1.6368e-01 +4.0327e+00 +1.9482e+00 +2.0912e+00 +2.0867e+00 +2.3471e+00 -3.6346e+00 +1.4124e+00 +3.4794e+00 +2.5845e+00 -1.1589e+00 -3.6897e+00 -5.3240e-01 -1.4279e+00
85 +9.754539113e+02 +9.754539113e+02 +9.846239113e+02 +9.846239113e+02 +4.9315e+00 -2.1126e+00 -3.0946e+00 +7.5239e-01 -6.6242e+00 -8.6338e-01 -1.5229e+00 +9.9119e-01 +2.7864e+00 +5.1262e+00 -3.5585e+00 -6.8302e-01 -7.4366e-01 +8.0686e+00 -1.3019e+00 +7.3743e+00 -6.6498e-01 -1.7978e-02 -4.9121e-01 +1.6492e-01
204 +5.294727839e+02 +5.294727839e+02 +5.386427839e+02 +5.386427839e+02 +6.0903e+00 -3.3090e+00 +3.6867e+00 +4.1649e+00 -7.2652e+00 +1.4097e+00 +2.5178e-01 -8.1307e-01 +2.8825e+00 +4.1282e+00 +4.7200e+00 +1.9837e+00 +4.7195e-01 +4.5562e+00 +3.2636e+00 +2.0078e+00 -2.4796e+00 +2.3017e+00 -3.6696e+00 +4.1421e-01
231 +3.959949494e+02 +3.959949494e+02 +4.051649494e+02 +4.051649494e+02 +5.3032e+00 -3.1402e+00 +1.9264e+00 +5.3564e+00 -4.6428e+00 -6.7841e-01 +2.9197e-01 -3.3822e-01 +2.1791e+00 +5.0303e+00 +7.3458e+00 +2.6961e+00 +1.5837e+00 +5.9306e+00 +2.0128e+00 +1.7189e+00 -1.7270e+00 +1.8898e+00 -1.2425e+00 +1.7218e+00
588 +2.470307361e+02 +2.470307361e+02 +2.562007361e+02 +2.562007361e+02 +4.5243e+00 -4.2376e+00 +9.7857e-01 +3.8793e+00 -4.3474e+00 +6.8079e-01 +1.9933e+00 +9.2072e-01 +1.1526e+00 +2.1020e+00 +2.7991e+00 +2.4444e+00 -4.7234e-01 +5.5788e+00 +5.0988e-01 +4.8831e+00 -4.2769e+00 +1.9791e+00 -1.6227e+00 +1.0959e+00
824 +1.576239777e+02 +1.576239777e+02 +1.667939777e+02 +1.667939777e+02 +4.5452e+00 -4.1299e+00 +1.0174e+00 +3.8290e+00 -4.2051e+00 +6.5486e-01 +2.2017e+00 +7.7733e-01 +1.1730e+00 +1.9439e+00 +2.8715e+00 +2.3686e+00 -4.0167e-01 +5.6257e+00 +6.3962e-01 +4.8775e+00 -4.1482e+00 +2.0490e+00 -1.7146e+00 +1.2019e+00
% function evaluation | noise-free fitness - Fopt (3.474000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.781308228e+04 +3.781308228e+04 +3.784782228e+04 +3.784782228e+04 -4.3359e+00 +4.6216e+00 -4.9913e+00 +2.1349e+00 +1.0712e+00 +3.0424e+00 +5.4056e-01 +4.8036e+00 +3.0666e+00 -5.1474e-02 +1.2571e+00 +1.7356e+00 -3.2003e+00 +2.3789e+00 -3.4155e+00 +4.9823e+00 +1.9068e+00 -9.3521e-02 +3.8102e+00 +9.7129e-01
2 +5.664294265e+03 +5.664294265e+03 +5.699034265e+03 +5.699034265e+03 +6.7597e+00 +1.2672e+01 -7.1418e+00 +1.0678e+01 +2.5966e+00 -1.8969e+00 -1.6052e+00 +3.5167e+00 -5.9616e+00 +4.7705e+00 -2.5844e+00 +8.5759e-01 -2.7478e+00 -7.6303e+00 -3.2869e+00 -1.9111e+00 -2.6059e-01 -2.4877e+00 +5.4505e+00 -6.5085e+00
