% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
637 +2.460623717e+02 +2.460623717e+02 +3.617423717e+02 +3.617423717e+02 +3.9406e-01 -2.4332e+00 -2.4773e+00 -3.3495e-01 +1.1707e+00 -1.6100e+00 +2.7280e+00 +8.1998e-01 +2.5657e+00 -2.6008e+00 +3.2483e+00 -6.9276e-01 +1.5447e+00 +2.1574e+00 -6.3006e-02 -1.8092e+00 -4.5227e-01 +5.2107e+00 +2.7108e+00 -1.2510e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.937781039e+03 +1.937781039e+03 +1.934071039e+03 +1.934071039e+03 -4.1688e+00 +4.8178e+00 -4.9411e+00 +4.9483e+00 +1.9624e+00 +4.9722e+00 -2.3575e+00 -4.9737e+00 -2.5098e+00 +2.1708e+00 +2.0115e+00 -4.6796e+00 -4.8321e+00 +7.1481e-01 +1.2564e+00 -3.7214e-01 +2.2373e+00 -2.0104e-01 -3.4244e-01 +4.4782e-01
150 +1.549542333e+03 +1.549542333e+03 +1.545832333e+03 +1.545832333e+03 -1.8209e+00 +5.0568e+00 -3.3132e+00 +4.0645e+00 +2.8408e+00 +8.6273e-01 -3.6768e+00 +1.9658e+00 -6.6553e+00 +3.2221e+00 -4.3332e+00 -1.3648e+00 -2.9092e+00 -7.1263e-01 -4.9678e-01 -3.5981e+00 -2.7534e+00 -2.6729e-01 +3.7449e+00 -3.8116e+00
232 +9.013067893e+02 +9.013067893e+02 +8.975967893e+02 +8.975967893e+02 -1.2020e+00 +3.9320e+00 +6.4975e-01 +9.8998e-02 -9.7291e-01 -3.0308e-02 -2.2109e+00 +4.4401e+00 +1.1856e+00 -9.1804e-01 -1.0950e+00 -2.0549e+00 -7.8603e-01 +1.7631e+00 -7.8653e-01 -3.5551e+00 -3.2092e+00 +1.9239e+00 +3.7086e+00 -2.5891e+00
241 +6.043405920e+02 +6.043405920e+02 +6.006305920e+02 +6.006305920e+02 -1.8431e+00 +2.5132e+00 -4.0790e-01 +6.8240e-01 -1.4773e+00 -4.6974e-01 -3.4841e+00 +2.1654e+00 +1.7270e+00 -1.3556e+00 -5.8290e-02 -1.2092e+00 +1.2720e+00 +2.6175e+00 -3.5751e-01 -3.2594e+00 +5.0540e-01 +1.4586e+00 +3.1242e+00 -3.5796e+00
717 +3.879199106e+02 +3.879199106e+02 +3.842099106e+02 +3.842099106e+02 +9.5687e-01 +4.1046e+00 +9.0656e-01 +1.2362e+00 -1.3932e+00 +6.7297e-01 -1.1583e+00 +3.2818e+00 +1.9048e+00 -3.3009e+00 -6.2049e-01 -5.0767e-01 +1.7391e+00 -8.1978e-01 -6.7405e-01 -2.3716e+00 +1.1321e+00 +1.2034e+00 +2.8126e+00 -3.5154e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.339923427e+03 +7.339923427e+03 +7.472103427e+03 +7.472103427e+03 +3.5099e+00 -4.0711e+00 -4.9841e+00 -4.7816e+00 -2.8503e+00 -4.5109e+00 +1.1445e+00 +3.7304e+00 +4.2312e+00 -3.0055e+00 +4.1267e+00 +4.9013e+00 -1.0853e+00 -1.0633e+00 +2.5797e+00 -1.3606e+00 +4.8053e-01 +2.4458e+00 -3.9106e+00 -2.0852e+00
16 +4.956353349e+03 +4.956353349e+03 +5.088533349e+03 +5.088533349e+03 +1.0455e+00 -3.5920e+00 -3.3068e+00 -4.0740e+00 +2.3107e+00 -4.4664e+00 -4.0214e+00 -1.4929e+00 +3.6524e+00 -3.4217e-01 +1.9715e+00 +6.2614e+00 +1.7915e+00 +1.6850e+00 -1.0178e+00 +5.3196e+00 -6.3205e+00 -4.0333e+00 -1.3420e+00 -4.5087e+00
77 +2.843239554e+03 +2.843239554e+03 +2.975419554e+03 +2.975419554e+03 +5.6728e+00 -3.5199e+00 +3.3565e-02 +4.6448e+00 -3.9652e+00 +2.6030e+00 -2.1912e+00 -2.6078e+00 +1.4504e+00 -2.0400e+00 -2.7511e+00 +3.0965e+00 -1.1387e+00 -4.3645e+00 +9.9072e-01 +3.1014e+00 -6.5430e+00 -2.7068e+00 +2.2196e+00 -2.7449e+00
119 +2.128381858e+03 +2.128381858e+03 +2.260561858e+03 +2.260561858e+03 +4.2610e+00 -3.6116e+00 +4.8669e+00 -4.3152e-01 -4.6098e+00 +1.7645e+00 -5.6646e+00 +3.3123e+00 -3.2408e-02 -2.0391e+00 +2.1902e+00 +1.2700e+00 -3.7407e+00 -4.9598e+00 +1.5216e+00 +4.8034e+00 -3.1100e-01 -5.8168e-01 +8.0755e-01 -7.4531e-01
169 +1.536129124e+03 +1.536129124e+03 +1.668309124e+03 +1.668309124e+03 +4.9908e+00 -6.0792e+00 +3.4453e+00 +1.1968e+00 -4.8624e+00 +2.5908e+00 -3.3606e+00 +4.0566e+00 +1.5309e+00 -2.0293e-01 -2.1343e+00 -3.4038e+00 -3.1888e+00 -2.7893e+00 +3.9249e+00 +5.2059e+00 -1.6162e+00 +2.0774e+00 +1.0444e+00 -1.6076e+00
232 +9.587587552e+02 +9.587587552e+02 +1.090938755e+03 +1.090938755e+03 +4.0788e+00 -3.0042e+00 +3.9297e+00 +2.6099e+00 -3.8142e+00 +1.4625e+00 -3.3416e-01 +4.3693e-01 -1.2268e+00 +2.7220e+00 -2.5744e+00 -2.1155e+00 -2.6834e+00 -8.9702e-01 +2.3188e+00 +3.4696e+00 +1.1164e+00 +2.4083e+00 +1.5531e+00 -3.4743e+00
305 +6.300160904e+02 +6.300160904e+02 +7.621960904e+02 +7.621960904e+02 +3.3879e+00 -2.4440e+00 +1.3713e+00 +2.2527e+00 -2.6853e+00 +2.9885e+00 -4.0016e-01 -1.8661e+00 -3.1976e-01 +6.4536e-01 -3.8811e+00 +9.4408e-01 +4.4429e-01 -3.0214e-01 +3.3258e+00 +2.2550e+00 -2.3033e+00 +3.6829e+00 +3.9590e-01 +1.6565e+00
407 +3.879405213e+02 +3.879405213e+02 +5.201205213e+02 +5.201205213e+02 +2.9451e+00 -1.3826e+00 +3.7739e+00 -1.2071e+00 -7.1870e-01 +1.2597e+00 -1.1176e+00 -2.9354e+00 -2.1595e+00 -1.7116e-01 -1.8264e+00 +5.3532e-01 +4.1953e-01 +2.0260e+00 +3.0054e+00 +4.3617e+00 +1.4262e+00 +4.0343e+00 +7.9093e-01 +2.7789e+00
861 +2.490235343e+02 +2.490235343e+02 +3.812035343e+02 +3.812035343e+02 +2.6800e+00 -3.2636e+00 +1.3593e+00 -1.8609e+00 -7.3641e-01 +2.6885e+00 -1.7256e+00 -1.8071e+00 -2.8086e+00 +4.2471e-01 -2.2564e-01 +9.7140e-01 -8.6480e-03 +2.3623e+00 +3.5680e+00 +3.1633e+00 +1.3112e+00 +3.4581e+00 +1.3350e+00 +2.7773e+00
% function evaluation | noise-free fitness - Fopt (2.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.017463263e+03 +2.017463263e+03 +2.039153263e+03 +2.039153263e+03 +2.5022e+00 +3.0350e+00 +3.4390e+00 +1.5530e+00 -3.0440e+00 +3.3066e+00 -1.8195e+00 -3.7402e+00 -1.8497e+00 -2.4771e+00 -9.8226e-01 -3.5365e+00 +2.1348e+00 +4.7981e+00 -2.8624e+00 -7.5832e-01 -3.5929e+00 +4.9252e+00 -1.3999e-01 -1.5056e+00
131 +1.562787703e+03 +1.562787703e+03 +1.584477703e+03 +1.584477703e+03 +3.4980e-01 +1.7520e+00 -7.8568e-02 -3.2084e+00 -3.2154e+00 +1.2280e+00 -4.6938e-01 -4.2029e+00 -1.7921e+00 -2.6123e+00 -4.4986e+00 -1.7332e+00 +3.7358e+00 -6.8688e-01 -1.9739e+00 +3.1176e+00 -2.3041e+00 +2.0152e+00 +1.1040e+00 -2.2890e+00
222 +9.440082691e+02 +9.440082691e+02 +9.656982691e+02 +9.656982691e+02 +1.3665e+00 +3.7373e+00 +6.0636e-01 -2.0178e+00 -3.5830e+00 +1.0208e+00 +1.8350e-01 -3.4457e+00 +6.0135e-01 -9.1386e-01 -4.6965e+00 -4.6556e+00 +5.7521e-01 -4.0187e-01 -2.8275e+00 +2.1278e+00 +5.9788e-01 -2.9054e+00 +2.2213e+00 -6.9427e-01
272 +6.145096915e+02 +6.145096915e+02 +6.361996915e+02 +6.361996915e+02 -9.1648e-01 +2.0626e+00 -7.1636e-02 -1.7674e+00 +2.0357e-01 +8.0064e-01 +2.3891e+00 -2.5997e+00 +7.5416e-01 -2.7016e+00 -3.4875e+00 -4.1995e+00 -1.9001e-01 +9.7941e-01 +2.3584e+00 -9.0814e-01 +7.9003e-01 -2.8359e+00 +2.4518e+00 +4.3107e-01
348 +3.934231362e+02 +3.934231362e+02 +4.151131362e+02 +4.151131362e+02 -8.8960e-01 -6.3637e-01 +4.0143e-01 -7.7150e-01 +1.1761e-01 -7.0344e-01 +5.5433e-02 -1.8889e+00 +1.1874e-01 -1.1962e+00 -1.2022e+00 -3.6577e+00 +1.0328e+00 +1.3651e+00 +1.8591e+00 -9.6290e-01 +1.2783e+00 -4.5608e+00 +1.5114e+00 +2.6168e+00
817 +2.507268084e+02 +2.507268084e+02 +2.724168084e+02 +2.724168084e+02 -7.7759e-01 -6.7734e-01 +1.9402e+00 -2.0315e-01 +6.7288e-02 +1.8145e-01 -1.9608e+00 -1.4162e+00 +7.4703e-01 -1.0515e+00 +4.1041e-01 -3.7338e+00 +2.1450e+00 -8.3753e-01 +3.1131e+00 -1.6665e+00 +7.7933e-01 -4.6377e+00 +1.2531e+00 +3.2641e+00
% function evaluation | noise-free fitness - Fopt (8.232000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.387115482e+03 +7.387115482e+03 +7.469435482e+03 +7.469435482e+03 -1.3438e+00 -1.8353e+00 -2.4074e+00 -1.4208e+00 +3.9888e+00 -1.3383e+00 -1.4496e+00 -2.0696e-01 -3.8727e+00 +9.2687e-02 +5.2129e-01 +4.9450e+00 +2.9401e+00 +2.0405e+00 -1.1326e-01 +4.8080e+00 -3.8008e+00 +3.8969e-01 +4.5309e+00 -4.0177e+00
35 +4.966542427e+03 +4.966542427e+03 +5.048862427e+03 +5.048862427e+03 +2.7419e+00 +1.9141e+00 +1.0531e+00 -1.7913e+00 +7.1144e-01 +3.9101e+00 -8.6203e-01 -1.3298e+00 -1.0467e+01 +5.2389e-01 +3.1106e+00 +2.1073e+00 +1.2977e+00 +6.0309e+00 -1.6483e+00 +3.5570e+00 +2.7158e+00 +1.4227e+00 +1.8788e+00 +6.3444e-01
65 +1.722933737e+03 +1.722933737e+03 +1.805253737e+03 +1.805253737e+03 -3.6617e+00 +3.8667e+00 +5.1458e-01 -5.7512e+00 -4.8095e+00 +1.4029e+00 +2.9808e+00 +2.3972e+00 +1.4487e-02 +1.0557e+00 +2.8885e+00 -1.8761e+00 +7.3547e-01 +3.2558e+00 -9.1752e-01 +4.9459e+00 +2.7964e+00 +2.0523e+00 +3.2761e+00 +3.2379e+00
131 +1.554295635e+03 +1.554295635e+03 +1.636615635e+03 +1.636615635e+03 -1.0098e-01 +8.6504e-01 -1.3039e-01 -5.4448e+00 -3.5578e+00 +3.1746e+00 +2.3686e+00 +2.2828e+00 -1.1462e+00 +1.6659e+00 +2.2721e+00 -2.1529e+00 -2.7243e+00 +3.2761e+00 -4.5364e-01 +3.8198e+00 -5.4384e-01 +1.1675e+00 +1.1656e+00 +6.0473e+00
221 +9.262718756e+02 +9.262718756e+02 +1.008591876e+03 +1.008591876e+03 +3.7939e-01 +3.5159e+00 -2.2791e+00 -3.6597e+00 -4.9763e+00 +2.0246e+00 -7.1576e-01 -5.7687e-01 +2.8346e+00 +5.0729e+00 +1.7992e+00 -1.0918e+00 -7.8431e-01 -1.3941e+00 -8.8654e-01 +3.8173e+00 +1.0936e-01 +3.2484e+00 +3.2960e+00 +3.2086e+00
301 +6.236354819e+02 +6.236354819e+02 +7.059554819e+02 +7.059554819e+02 +1.9014e+00 +1.6009e+00 -2.0900e+00 -6.4058e-01 -1.8903e+00 +2.1548e+00 -1.5647e+00 -5.6911e+00 +2.0679e+00 +3.8913e+00 +1.1279e+00 +7.7328e-01 -6.3975e-02 -8.4277e-01 -3.6328e-01 +8.4560e-01 +2.4269e+00 +3.8822e+00 +2.6247e+00 +4.4727e+00
393 +3.636692946e+02 +3.636692946e+02 +4.459892946e+02 +4.459892946e+02 +1.5440e+00 +2.4618e+00 -3.7409e+00 +2.4469e+00 -1.7536e-01 -1.6327e-01 -3.3448e+00 -3.6769e+00 +2.0129e+00 +2.5062e-01 -1.2358e-01 -3.1473e-01 -2.2110e+00 +2.0530e+00 -8.4093e-01 -2.4715e+00 +1.4696e-01 +3.9573e+00 +2.5173e+00 +1.1775e+00
681 +2.477794348e+02 +2.477794348e+02 +3.300994348e+02 +3.300994348e+02 +1.5707e+00 +2.7645e+00 -3.3501e+00 +3.2577e+00 -6.0329e-01 -2.5810e-01 -1.9536e+00 -4.4948e+00 +1.8226e+00 -7.5709e-01 -3.3788e-02 -3.9769e-01 -2.0198e+00 +1.9845e+00 -3.9582e-01 -3.4406e+00 +1.7451e-01 +3.6025e+00 +3.0375e+00 +9.4040e-01
% function evaluation | noise-free fitness - Fopt (2.034600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.605950192e+04 +1.605950192e+04 +1.626296192e+04 +1.626296192e+04 +3.9578e+00 -4.2054e+00 -8.7362e-01 -3.2248e-01 +3.7399e+00 +3.3867e+00 +1.2443e+00 +4.6579e+00 -3.4400e+00 +1.8171e+00 -3.3148e+00 -2.4404e+00 +2.9909e+00 -2.4674e+00 -4.2139e+00 -5.1630e-01 +4.7741e+00 +1.5431e+00 -2.4833e+00 -6.2257e-01
7 +1.260344544e+04 +1.260344544e+04 +1.280690544e+04 +1.280690544e+04 -1.9116e+00 -4.2767e+00 +2.8317e+00 -5.0095e+00 +1.9446e+00 +3.3572e+00 +9.9996e-02 -2.9084e+00 -5.4962e+00 +1.0101e+01 -4.2679e-01 -2.2451e+00 -8.2526e-01 +4.8475e+00 -1.2158e+01 +1.6062e+00 -3.2912e+00 +1.8481e-01 -5.9914e+00 +7.3596e+00
39 +8.190071544e+03 +8.190071544e+03 +8.393531544e+03 +8.393531544e+03 -2.4044e+00 -2.7898e+00 +3.6911e+00 -6.0835e+00 +4.0333e+00 +3.2545e-01 -1.7096e+00 +1.2021e+00 -6.5328e+00 +7.9472e+00 -7.5088e+00 +3.1380e+00 -3.4985e+00 +6.9982e+00 -2.1183e+00 +1.7286e+00 -8.1152e+00 -3.6037e-01 -3.4994e+00 +5.0204e+00
106 +2.640076330e+03 +2.640076330e+03 +2.843536330e+03 +2.843536330e+03 -2.7699e+00 -2.9581e+00 -4.6309e+00 -6.0052e+00 +1.8054e+00 +5.3572e+00 +2.2586e+00 -2.8102e+00 -3.0082e+00 +2.8703e+00 -4.2402e+00 +5.7545e+00 -5.2656e+00 +1.5984e+00 -2.7744e+00 +2.9702e+00 -4.4982e+00 +6.7373e+00 -5.2636e-01 +4.0849e+00
177 +2.267016020e+03 +2.267016020e+03 +2.470476020e+03 +2.470476020e+03 -2.7275e+00 -1.6232e+00 -4.1467e+00 -6.6295e+00 -1.4477e+00 +5.9378e+00 +9.0770e-01 -3.0362e+00 -3.5539e+00 +1.7051e+00 -4.5499e+00 +3.8421e+00 -3.2548e+00 +1.5088e+00 -1.1088e+00 +2.0863e+00 -5.1431e+00 +6.2967e+00 -7.8539e-01 +1.9207e+00
234 +1.574165302e+03 +1.574165302e+03 +1.777625302e+03 +1.777625302e+03 -3.6052e+00 +2.1035e+00 -5.8076e+00 -4.6136e+00 -3.5911e+00 +4.4802e+00 +2.0273e-01 -4.5231e+00 +3.5469e-01 +2.3147e+00 -4.6096e+00 +1.2564e+00 -3.5099e+00 +4.9571e+00 +7.1057e-01 +3.3208e+00 -3.8831e+00 +3.5326e+00 -2.0244e+00 -1.0448e-01
300 +9.505370064e+02 +9.505370064e+02 +1.153997006e+03 +1.153997006e+03 -1.0878e+00 +5.6837e+00 -5.5210e+00 -3.2713e+00 -1.4802e+00 +4.4981e-01 +1.5340e+00 -4.1265e+00 +3.1581e+00 +2.2775e+00 -1.8110e+00 +3.8715e+00 +8.9817e-01 +5.9669e-01 -1.3898e+00 +8.6109e-01 -1.5046e+00 +4.1959e+00 -1.7794e-01 -3.4297e+00
365 +5.586574553e+02 +5.586574553e+02 +7.621174553e+02 +7.621174553e+02 -9.2441e-01 +2.6559e+00 -3.6856e+00 -1.6097e+00 -2.7547e+00 +2.1696e+00 -2.0500e+00 -3.3558e+00 +2.0098e+00 +2.6118e+00 -2.1731e+00 +3.0878e+00 +4.3176e-01 +2.7216e+00 +1.4107e+00 -2.0130e+00 +2.0295e-01 +2.2827e+00 +9.0082e-03 +4.1032e-01
839 +3.909343418e+02 +3.909343418e+02 +5.943943418e+02 +5.943943418e+02 -7.0893e-01 +2.0768e+00 -3.0764e+00 -1.1896e+00 -2.9384e+00 +3.2304e+00 -1.9037e+00 -2.1777e+00 +2.1693e+00 +2.8568e+00 -1.9622e+00 +3.5081e+00 +1.2909e-01 +1.8555e+00 +2.2490e+00 -2.5609e+00 +2.3678e-01 +2.6131e+00 +9.7963e-01 +1.4164e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.750412513e+03 +1.750412513e+03 +7.504125130e+02 +7.504125130e+02 -5.7399e-01 +3.3234e+00 +4.1530e+00 -4.4660e+00 +4.0877e+00 -3.6326e+00 +1.1790e+00 +2.1965e+00 +1.7888e+00 +3.0205e+00 -3.7500e+00 +4.1163e+00 +3.4735e+00 +4.3049e+00 +1.6984e+00 +2.4067e+00 +3.2389e+00 -1.1635e+00 +2.1118e-01 -4.9966e-01
