% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
478 +2.483779248e+02 +2.483779248e+02 +3.640579248e+02 +3.640579248e+02 -2.2832e+00 -2.6143e+00 -1.2382e+00 +1.3088e+00 -1.5347e+00 -6.1310e+00 -3.6988e+00 +3.7873e-01 -4.5422e+00 -2.0124e+00 +4.9667e-01 -2.7516e+00 -5.3596e+00 -2.5888e+00 -1.5443e+00 +2.3560e-01 -5.8385e-01 +4.1950e+00 +3.8886e+00 -1.2426e+00
800 +1.581903388e+02 +1.581903388e+02 +2.738703388e+02 +2.738703388e+02 -2.2016e+00 -2.7775e+00 -1.3043e+00 +1.5559e+00 -1.4522e+00 -6.1671e+00 -3.6347e+00 +4.8364e-01 -4.4594e+00 -1.9861e+00 +4.6970e-01 -2.8101e+00 -5.3162e+00 -2.5474e+00 -1.5824e+00 +1.0816e-01 -4.5931e-01 +3.8646e+00 +3.7960e+00 -1.2401e+00
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.208227922e+03 +8.208227922e+03 +8.204517922e+03 +8.204517922e+03 -1.8409e+00 +1.8642e+00 -2.0761e+00 -2.4215e+00 -4.5470e+00 +3.0468e+00 -1.7115e+00 -4.3793e+00 +9.2550e-01 -3.0640e+00 +4.7916e+00 +2.7163e+00 -3.4669e+00 +2.3648e+00 -2.8983e+00 +8.1932e-01 +3.4288e+00 +1.9488e-01 -4.5215e+00 +4.4687e+00
7 +4.320337397e+03 +4.320337397e+03 +4.316627397e+03 +4.316627397e+03 +7.7517e+00 +7.9334e+00 -5.7130e+00 -1.6136e+00 -8.5249e+00 -2.9628e-01 +9.7326e-01 -3.3428e+00 -2.3142e+00 -5.6132e+00 +1.1435e+01 +6.3212e+00 -8.2554e+00 -1.9930e+00 -9.2085e+00 +2.1989e+00 +2.1804e+00 -2.6095e+00 +6.9347e+00 +3.3767e-01
35 +3.733675573e+03 +3.733675573e+03 +3.729965573e+03 +3.729965573e+03 +7.6751e+00 +4.5827e+00 -2.4526e+00 -3.6637e+00 -5.7635e+00 +2.3965e+00 +4.7855e+00 +1.3838e-01 +8.9757e-01 -6.7483e+00 +8.4650e+00 +8.3784e+00 -3.4698e+00 -2.9936e+00 -5.3577e+00 +4.2198e-01 +5.0569e+00 -4.4993e+00 +2.3203e+00 +2.0368e+00
75 +2.224050740e+03 +2.224050740e+03 +2.220340740e+03 +2.220340740e+03 +5.7088e+00 -1.4049e+01 -8.2665e+00 +1.9764e+00 +2.9771e+00 +6.2435e+00 -7.3054e+00 -1.4046e+00 -8.3780e+00 +2.5723e+00 +1.0284e+01 +6.7708e+00 +8.2202e-01 -5.0887e+00 -2.4794e-01 -8.2120e+00 +2.6265e+00 +1.3074e+00 -4.0320e+00 -5.7177e+00
122 +1.481828325e+03 +1.481828325e+03 +1.478118325e+03 +1.478118325e+03 +3.6893e+00 -1.5985e+01 -1.7277e+01 +3.9494e+00 +8.5970e-01 +1.7712e+00 -2.6926e+00 -4.6230e+00 -4.4172e-01 +2.3505e+00 +6.2400e+00 +5.0198e+00 +8.0576e-02 -2.8550e+00 -5.6220e+00 -6.4651e+00 -2.3192e+00 +1.7595e+00 +3.6320e+00 -2.1048e+00
243 +8.823046318e+02 +8.823046318e+02 +8.785946318e+02 +8.785946318e+02 +9.1223e+00 -1.3494e+01 -1.1730e+01 +3.1458e+00 -1.0586e+00 +4.9247e+00 -5.1995e+00 -4.6828e+00 -2.6022e+00 +2.9930e+00 +4.7562e+00 +2.6185e+00 +1.6415e+00 -1.1299e+00 -2.0703e+00 -4.0429e+00 +9.8941e-01 +2.7177e+00 +1.9715e+00 -1.7155e+00
323 +5.884208553e+02 +5.884208553e+02 +5.847108553e+02 +5.847108553e+02 +9.0089e+00 -9.9765e+00 -7.7233e+00 +1.9140e+00 -1.0220e-02 +5.8681e+00 -1.9361e+00 -5.1706e-01 -3.2422e+00 -8.6740e-01 -1.8192e+00 +2.7638e+00 +3.8064e+00 -2.9094e+00 -1.5574e+00 -3.1638e+00 +9.2690e-01 +7.3029e-01 +3.1644e+00 -2.5393e+00
433 +3.605235913e+02 +3.605235913e+02 +3.568135913e+02 +3.568135913e+02 +6.6054e+00 -2.3781e+00 -4.9996e-01 +4.9096e+00 +4.2842e+00 +4.2841e+00 +5.9673e-01 -3.2959e+00 -5.5990e+00 -3.8024e+00 +8.2409e-01 -1.3800e+00 +3.6199e+00 -1.7285e+00 +1.7067e+00 -2.4759e+00 +1.4843e+00 +1.0890e+00 +4.2568e+00 -3.2325e+00
739 +2.410126662e+02 +2.410126662e+02 +2.373026662e+02 +2.373026662e+02 +5.8057e+00 -2.2538e+00 -4.8759e-01 +3.9436e+00 +3.9383e+00 +5.1028e+00 +2.1287e+00 -3.2046e+00 -5.9865e+00 -2.2132e+00 +2.0180e+00 -9.9368e-01 +4.9148e+00 -2.1125e+00 +7.0137e-01 -2.8601e+00 +2.1929e+00 +7.2564e-01 +4.2738e+00 -2.8266e+00
1207 +1.574349857e+02 +1.574349857e+02 +1.537249857e+02 +1.537249857e+02 +6.1401e+00 -2.2839e+00 -1.5654e-02 +3.9392e+00 +3.9955e+00 +5.1663e+00 +2.1353e+00 -3.2189e+00 -6.0487e+00 -2.2930e+00 +2.2357e+00 -1.0679e+00 +4.8829e+00 -2.1854e+00 +9.9771e-01 -2.8226e+00 +2.3795e+00 +7.3690e-01 +4.2268e+00 -2.8142e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.300777726e+03 +1.300777726e+03 +1.432957726e+03 +1.432957726e+03 +1.9743e+00 +2.4352e+00 -4.6898e+00 -9.1756e-01 -2.9449e+00 -3.2908e+00 -4.7884e+00 -7.1800e-01 -2.3862e+00 -2.0872e+00 -8.7280e-01 -7.3701e-01 +4.6084e+00 +1.6122e+00 -4.8134e-01 -4.1321e+00 +1.5875e+00 +4.7196e+00 -2.4071e+00 -2.6613e+00
100 +9.589674849e+02 +9.589674849e+02 +1.091147485e+03 +1.091147485e+03 +4.6336e+00 +2.5580e+00 -4.3547e+00 +1.7110e+00 -6.0285e+00 -1.6732e+00 +1.4096e+00 +1.4837e+00 +3.1953e+00 -2.7865e-01 +4.1230e-01 -1.9468e+00 +1.5333e+00 +6.4091e+00 -4.8303e+00 -1.9153e+00 -1.8780e+00 +2.1337e+00 -2.4858e+00 +5.8080e-01
196 +6.026411364e+02 +6.026411364e+02 +7.348211364e+02 +7.348211364e+02 +6.1875e+00 +2.3813e+00 +1.9285e+00 -1.4043e+00 -4.7226e+00 -4.5398e+00 +1.4749e+00 -1.4491e+00 -2.7759e+00 -1.4484e+00 -1.0072e+00 -3.2810e-01 -3.1796e-02 +8.0470e-01 -3.5918e+00 +2.4691e+00 +1.5126e+00 +4.4341e+00 +2.0151e-01 -1.3325e+00
303 +3.676482982e+02 +3.676482982e+02 +4.998282982e+02 +4.998282982e+02 +5.7452e+00 +4.0097e+00 +2.5988e+00 -1.1297e+00 -4.7640e+00 -2.3353e+00 -2.3428e+00 -1.8622e+00 -4.3945e+00 -1.2995e+00 +1.1633e-02 +8.2064e-01 -2.2642e+00 +2.4149e+00 -2.8442e+00 +2.2160e+00 +1.6418e+00 +3.6388e+00 -9.9577e-01 +5.3235e-01
1475 +2.511845432e+02 +2.511845432e+02 +3.833645432e+02 +3.833645432e+02 +5.6169e+00 +3.3951e+00 +1.8278e+00 -1.0635e+00 -5.6655e+00 -2.4187e+00 -2.2774e+00 -1.8231e+00 -4.0717e+00 -1.2196e+00 -2.6753e-01 +3.8343e-01 -2.8522e+00 +2.8321e+00 -2.6560e+00 +2.7411e+00 +1.6780e+00 +3.8804e+00 -6.6298e-01 +7.5739e-01
% function evaluation | noise-free fitness - Fopt (2.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.938170946e+03 +1.938170946e+03 +1.959860946e+03 +1.959860946e+03 -2.3007e+00 +4.1715e+00 -3.1222e+00 +1.8271e-01 -1.2610e+00 -3.7850e+00 -4.3287e+00 -4.9943e-01 +1.7903e+00 +9.4909e-01 +1.9040e+00 -9.8292e-01 +2.6189e+00 +2.2536e+00 -4.0654e+00 -1.2918e+00 +2.4338e+00 +5.7341e-01 -5.9784e-01 +4.4120e-02
39 +1.578297408e+03 +1.578297408e+03 +1.599987408e+03 +1.599987408e+03 -1.3908e-01 +5.1755e+00 -1.4384e+01 +2.8097e+00 +3.2221e+00 -6.8179e+00 -5.8181e-01 -5.8614e+00 +3.8147e+00 +6.0932e+00 -3.7056e+00 +2.3622e+00 +2.2017e+00 -2.4289e+00 -3.7135e+00 +1.1831e+00 +5.4057e-01 -4.3961e+00 -8.0727e+00 +1.5265e-01
153 +9.281594025e+02 +9.281594025e+02 +9.498494025e+02 +9.498494025e+02 +1.6966e+00 +5.3432e+00 -1.0444e+01 +4.8541e+00 +4.1539e+00 -2.0948e+00 -2.1069e+00 +1.6658e+00 +5.4293e+00 +4.4453e+00 -4.4032e+00 -2.8394e+00 -2.1168e+00 -4.7315e-01 -1.8771e+00 -1.6002e+00 -4.9288e+00 -4.1494e+00 -4.9246e+00 +4.4160e+00
236 +6.012136475e+02 +6.012136475e+02 +6.229036475e+02 +6.229036475e+02 +1.7822e+00 +4.4316e+00 -3.5508e+00 +1.3078e+00 -5.4050e-01 -1.5394e+00 -4.5117e+00 +5.9508e-01 +3.4947e+00 +7.2004e+00 -5.2278e+00 -1.9170e+00 +1.3311e+00 -4.5113e-01 -6.4468e+00 -1.8705e+00 -2.3109e+00 -5.4518e+00 -2.0686e+00 +3.2990e+00
390 +3.926366430e+02 +3.926366430e+02 +4.143266430e+02 +4.143266430e+02 +1.2940e+00 +2.9972e+00 -5.0073e+00 +4.3738e+00 -1.8604e+00 -2.0360e+00 -7.0684e+00 +9.1693e-01 +1.2008e-02 +6.6177e+00 -5.3133e+00 -2.0623e+00 +2.2378e+00 -7.6125e-01 -3.7212e+00 -1.2978e+00 -3.9624e+00 -3.6333e+00 -3.0956e+00 +2.3816e+00
710 +2.460341662e+02 +2.460341662e+02 +2.677241662e+02 +2.677241662e+02 +1.6474e+00 +3.7888e+00 -5.1634e+00 +3.0662e+00 -2.4969e+00 -2.1278e+00 -8.0253e+00 -4.2215e-01 +3.6485e-01 +6.4912e+00 -4.3175e+00 -2.9534e+00 +2.6541e+00 -8.0034e-01 -2.7226e+00 -1.5493e+00 -3.4726e+00 -3.5817e+00 -2.3039e+00 +2.5733e+00
% function evaluation | noise-free fitness - Fopt (8.232000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.103975379e+03 +2.103975379e+03 +2.186295379e+03 +2.186295379e+03 +7.5929e-01 -3.1407e+00 +2.9507e+00 -1.4179e+00 -3.6446e-01 +2.3699e+00 +7.4785e-01 +4.6881e+00 +2.9959e+00 +2.9076e+00 +4.9707e+00 +2.3472e-01 -7.4019e-01 -6.6428e-02 +3.5088e-01 -1.9476e+00 -2.2855e+00 +4.4069e+00 +3.0327e-01 +2.4456e+00
39 +1.544506231e+03 +1.544506231e+03 +1.626826231e+03 +1.626826231e+03 -4.1462e+00 +2.7695e+00 +2.2232e+00 +4.8358e+00 -6.2244e+00 -5.1944e+00 +3.9605e+00 +2.5864e+00 +1.1912e+00 +1.1273e+00 +2.8978e+00 -4.4502e+00 +2.0495e+00 +5.3835e+00 -5.2061e+00 -3.5251e+00 +2.4810e+00 +4.2859e+00 -4.8006e+00 +3.5205e+00
94 +8.976303197e+02 +8.976303197e+02 +9.799503197e+02 +9.799503197e+02 -6.3383e+00 +4.6038e+00 +5.9742e+00 +5.9464e+00 +2.6723e+00 -2.0355e+00 +1.7147e-01 +1.6333e+00 -7.8641e-01 -5.4550e+00 +1.2891e+00 -8.8947e-01 +3.5735e+00 +2.9128e+00 -6.0706e-01 -6.4254e+00 +4.6157e+00 +3.4528e+00 -5.3344e+00 +2.3801e+00
188 +6.302084726e+02 +6.302084726e+02 +7.125284726e+02 +7.125284726e+02 +6.1931e+00 +5.0334e+00 +7.2756e-02 +8.0154e+00 +6.5564e+00 +7.2516e-01 -2.0799e+00 -3.5723e+00 +3.2840e-01 -3.6766e+00 -1.5367e+00 -2.8458e+00 -2.4226e-02 +1.0925e+00 -3.1509e-01 -4.6979e-01 +3.4171e+00 +4.8742e+00 -2.8601e+00 +1.5753e+00
295 +3.778610646e+02 +3.778610646e+02 +4.601810646e+02 +4.601810646e+02 +2.5662e+00 +2.3067e+00 -3.7618e-01 +7.1275e+00 +7.1013e+00 -9.1376e-01 -1.2877e+00 -4.5834e+00 -5.3482e-01 -2.7971e+00 -1.7886e+00 -1.5844e+00 -1.5691e+00 +5.4112e-01 -7.9635e-01 -8.6130e-01 +4.1341e+00 +2.6446e+00 -3.0862e+00 +1.6358e+00
731 +2.511867102e+02 +2.511867102e+02 +3.335067102e+02 +3.335067102e+02 +3.2599e+00 +2.2898e+00 +3.1526e-01 +7.1996e+00 +6.1421e+00 -9.8572e-02 -2.2765e+00 -4.4125e+00 -6.1453e-01 -2.8672e+00 -2.7987e+00 -8.6808e-01 -1.5324e+00 +5.9729e-01 +4.1477e-01 -5.8539e-01 +3.6777e+00 +2.1683e+00 -3.3719e+00 +1.3021e+00
% function evaluation | noise-free fitness - Fopt (2.034600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.499955326e+03 +1.499955326e+03 +1.703415326e+03 +1.703415326e+03 +4.6490e+00 -2.6042e+00 -4.4883e+00 -8.9416e-01 -2.0455e+00 -2.3818e+00 +4.5385e+00 -2.5345e+00 -1.4194e+00 +2.8207e+00 +1.8927e+00 +2.5354e+00 +1.7929e+00 +3.3306e+00 -2.0661e+00 +8.8008e-01 -4.0334e+00 +1.7540e+00 +1.7185e+00 -3.9083e+00
145 +9.244416148e+02 +9.244416148e+02 +1.127901615e+03 +1.127901615e+03 +1.0316e+01 -4.3104e+00 -5.5383e+00 +1.5562e+00 -7.2871e+00 -1.6716e+00 +5.8928e+00 +3.4051e+00 -3.2260e-01 +1.6403e+00 -6.7879e+00 +1.2615e+00 -1.8349e+00 +3.0351e+00 -7.4637e+00 -5.2700e+00 -1.9041e+00 +2.9874e+00 +5.3066e-01 -7.4286e-01
207 +6.157048779e+02 +6.157048779e+02 +8.191648779e+02 +8.191648779e+02 +6.9213e+00 -5.8564e+00 -4.7433e+00 +2.6486e+00 -3.4448e+00 +4.4348e-01 +3.5147e+00 +1.0985e+00 +4.7138e+00 +1.5167e+00 -2.9752e+00 +3.0596e+00 -1.0499e+00 +3.8494e-01 -3.1345e+00 -3.6702e+00 -2.8533e+00 +2.4632e+00 -1.6217e+00 +8.5774e-01
708 +3.948721063e+02 +3.948721063e+02 +5.983321063e+02 +5.983321063e+02 +7.2534e+00 -2.1771e+00 -1.2485e+00 +3.3430e+00 -3.5918e+00 -6.2639e-01 +6.6414e+00 +3.0152e+00 +5.4642e+00 +2.6367e+00 -3.0926e+00 +5.9546e+00 -8.9177e-01 +4.0325e+00 -3.5585e+00 -3.6900e+00 -1.2821e+00 +2.2137e+00 -2.9319e-01 -1.1825e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.959842320e+03 +1.959842320e+03 +9.598423195e+02 +9.598423195e+02 -2.4469e+00 -4.7471e+00 +2.0054e+00 -3.0168e+00 -1.3000e+00 -3.3462e+00 -3.7120e+00 -4.1817e-01 +8.3118e-01 +1.4784e+00 +2.8405e+00 +4.9276e+00 +1.6161e+00 -1.4485e+00 -2.8324e+00 -4.4728e+00 +3.3006e+00 +1.7445e+00 -9.9266e-01 -9.1375e-01
23 +1.548691832e+03 +1.548691832e+03 +5.486918324e+02 +5.486918324e+02 -1.5560e+00 -5.0188e+00 +1.9902e+00 -3.0335e-02 +2.0789e+00 -5.3147e+00 -2.5306e+00 +3.4659e-02 -2.8070e+00 +4.0094e+00 +1.4257e+00 +1.8341e+00 -2.4511e+00 +2.1395e+00 -4.6990e+00 -8.4350e+00 -4.5547e-01 +6.1003e+00 -3.5128e+00 -4.3135e+00
139 +8.267731678e+02 +8.267731678e+02 -1.732268322e+02 -1.732268322e+02 +1.1707e-02 -4.1014e+00 +6.9700e-01 +1.5377e+00 +4.2010e+00 -3.0521e+00 -4.1413e+00 +1.1922e+00 -8.5763e-01 +2.4101e+00 +1.0448e+00 +4.3161e+00 -9.3661e-01 +4.4303e+00 -5.1387e+00 -5.8003e+00 -3.3707e-01 +3.4426e+00 -4.9168e+00 -1.6249e+00
196 +6.064564230e+02 +6.064564230e+02 -3.935435770e+02 -3.935435770e+02 +4.2490e-01 -3.7140e-01 -2.4066e-01 +2.5131e+00 +3.6189e+00 +3.4441e+00 -8.5833e-01 +4.4459e+00 -2.9268e-01 +4.5633e+00 -2.7416e-01 +3.7199e+00 -1.8449e+00 +2.9228e+00 -4.9304e+00 -3.6974e+00 -2.0128e-01 -1.7495e+00 -8.5471e-01 -2.3003e+00
291 +3.815377810e+02 +3.815377810e+02 -6.184622190e+02 -6.184622190e+02 -2.9542e+00 +2.3729e+00 +8.7673e-01 -7.5270e-01 +2.0946e+00 +7.1480e-01 -8.7688e-02 +3.5040e+00 -9.1036e-01 -3.3486e-01 -2.3598e-01 +4.2012e+00 -3.6565e+00 +2.1641e+00 -1.7113e+00 -2.7024e+00 -3.4023e+00 +1.5736e+00 -1.6650e+00 -1.9738e+00
617 +2.450731503e+02 +2.450731503e+02 -7.549268497e+02 -7.549268497e+02 -1.6602e+00 +2.2657e+00 -1.3632e+00 -5.3971e-01 +2.7864e+00 +1.0766e+00 -1.8571e-01 +2.7266e+00 -7.2482e-01 -1.3532e-01 +5.3573e-01 +2.2610e+00 -4.0586e+00 +3.1160e+00 -3.1987e+00 -3.1810e+00 -1.9857e+00 +1.0188e+00 -1.6919e+00 -1.6484e+00
% function evaluation | noise-free fitness - Fopt (-2.091000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.509431627e+03 +1.509431627e+03 +1.488521627e+03 +1.488521627e+03 +4.9172e+00 -3.7019e+00 +4.2307e+00 -1.4136e+00 -3.9747e+00 -4.4482e+00 -1.5378e+00 +3.3519e+00 -4.3223e+00 -3.3014e+00 +7.4524e-02 +4.6030e-01 -1.5871e+00 +5.9772e-01 -8.2398e-01 +1.0086e+00 +3.7926e-01 +9.9637e-02 -4.2556e+00 -4.8831e+00
76 +8.482149690e+02 +8.482149690e+02 +8.273049690e+02 +8.273049690e+02 +1.1640e+01 -1.4465e+00 +2.7151e+00 -3.8371e+00 -7.3875e+00 -1.3038e+00 -1.2418e+00 -5.5481e+00 -1.7056e+00 +2.4708e+00 -2.9203e+00 -1.0147e+00 -1.9565e+00 -3.6103e-01 -1.9255e+00 +2.0485e+00 +1.9153e-02 +1.0605e+00 +2.1770e-01 +1.6769e+00
142 +6.267865031e+02 +6.267865031e+02 +6.058765031e+02 +6.058765031e+02 +6.7764e+00 +1.4003e+00 +7.9156e-01 -3.9833e+00 -9.5998e+00 -1.1262e+00 -3.4901e-01 -3.8280e+00 -3.2651e+00 -1.7808e+00 -3.6759e+00 -1.7104e+00 -9.7372e-01 -4.9459e+00 -3.2902e+00 +3.5320e+00 +1.2521e+00 +1.0218e-01 +2.4657e+00 +1.7041e+00
