% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.812063346e+02 +3.812063346e+02 +5.760063346e+02 +5.760063346e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +3.299203863e+02 +3.299203863e+02 +5.247203863e+02 +5.247203863e+02 +6.3450e-01 +1.9314e-01 +1.2776e-01 +5.7531e-01 +1.0216e-01 +1.0230e-01 +3.8656e-02 +3.5459e-01 +9.7361e-02 +9.9698e-01 +8.0320e-01 +5.2768e-01 +3.3492e-01 +6.0199e-01 +1.4902e-01 +7.2582e-01 +9.0576e-01 +2.4026e-01 +7.4600e-01 +5.9478e-01
4 +2.947812112e+02 +2.947812112e+02 +4.895812112e+02 +4.895812112e+02 +1.4865e-01 +9.7539e-01 +4.8817e-01 +8.0418e-01 +7.0436e-01 +2.6547e-01 +5.8224e-01 +3.3584e-01 +5.6399e-01 +2.1124e-02 +6.6962e-02 +7.4247e-03 +9.5489e-01 +9.7710e-01 +2.9470e-01 +6.7858e-01 +4.4662e-01 +2.1492e-01 +2.8341e-01 +5.8849e-01
6 +2.788329809e+02 +2.788329809e+02 +4.736329809e+02 +4.736329809e+02 +5.7550e-01 +1.8143e-01 +5.4832e-01 +9.8516e-01 +1.7011e-01 +6.4068e-01 +5.1510e-01 +1.9265e-01 +8.9424e-01 +2.8266e-01 +2.4814e-01 +8.3169e-01 +1.9990e-01 +1.4636e-01 +4.3264e-01 +9.1667e-03 +2.2527e-01 +3.5247e-01 +8.3705e-01 +4.2474e-01
23 +2.704906000e+02 +2.704906000e+02 +4.652906000e+02 +4.652906000e+02 +6.6982e-02 +3.7099e-01 +6.0190e-01 +7.9446e-01 +5.7993e-01 +9.0034e-01 +1.0656e-01 +6.6432e-01 +8.4316e-01 +4.4992e-01 +2.8902e-01 +1.3084e-01 +4.5686e-01 +7.4590e-01 +7.7907e-01 +7.8415e-02 +6.4398e-01 +6.9701e-01 +4.5316e-01 +3.1668e-01
143 +2.640842146e+02 +2.640842146e+02 +4.588842146e+02 +4.588842146e+02 +3.1016e-01 +8.9409e-01 +8.2344e-01 +8.9397e-01 +3.5749e-01 +1.5542e-01 +1.8741e-01 +4.0875e-01 +9.2173e-02 +1.0731e-02 +2.7252e-01 +3.7997e-01 +4.8704e-01 +6.2083e-01 +9.6369e-01 +4.8516e-01 +1.7875e-01 +6.3789e-01 +8.4774e-01 +3.2318e-01
444 +2.405564551e+02 +2.405564551e+02 +4.353564551e+02 +4.353564551e+02 +9.0860e-01 +7.1325e-01 +2.4103e-01 +8.6196e-01 +4.6302e-01 +7.3707e-01 +2.9953e-01 +5.0926e-03 +5.0294e-01 +2.8908e-01 +1.7484e-01 +3.5852e-01 +9.8414e-01 +7.7003e-01 +8.0874e-01 +2.6485e-02 +1.1000e-01 +1.4957e-01 +7.7831e-01 +9.1662e-01
3498 +2.321113475e+02 +2.321113475e+02 +4.269113475e+02 +4.269113475e+02 +3.8393e-01 +8.0384e-02 +9.3036e-01 +7.2134e-01 +4.3956e-01 +9.1420e-01 +1.9589e-01 +4.9469e-01 +7.4026e-01 +2.0647e-01 +1.9786e-02 +2.9267e-01 +5.0616e-01 +5.3427e-01 +9.5123e-01 +8.0576e-01 +5.2856e-01 +1.0001e-01 +1.2327e-02 +3.1224e-01
11032 +2.261998378e+02 +2.261998378e+02 +4.209998378e+02 +4.209998378e+02 +3.9785e-01 +5.7548e-01 +7.9827e-02 +8.5846e-02 +1.2295e-01 +5.0692e-02 +4.5895e-01 +7.6194e-01 +6.7502e-02 +5.7004e-02 +6.2490e-03 +6.6205e-01 +1.0421e-01 +4.4762e-01 +3.0729e-01 +6.9723e-01 +2.8647e-01 +6.1463e-01 +6.2558e-01 +9.1779e-01
16895 +2.139048116e+02 +2.139048116e+02 +4.087048116e+02 +4.087048116e+02 +5.7435e-02 +9.7138e-01 +5.5724e-01 +1.5029e-02 +9.5288e-01 +1.7559e-01 +6.3804e-01 +1.7862e-01 +7.1314e-01 +5.3636e-01 +2.9322e-01 +7.5582e-01 +7.5188e-01 +3.8496e-01 +2.6125e-01 +4.3044e-02 +1.2154e-01 +3.0443e-01 +7.9190e-01 +1.1502e-01
39932 +2.080366595e+02 +2.080366595e+02 +4.028366595e+02 +4.028366595e+02 +5.7435e-02 +9.7138e-01 +5.5724e-01 +1.5029e-02 +9.5288e-01 +1.7559e-01 +6.3804e-01 +1.7862e-01 +7.1314e-01 +3.4590e-02 +4.1713e-01 +2.9789e-01 +3.9660e-01 +2.2683e-01 +2.6500e-01 +8.8569e-01 +7.8941e-01 +3.1581e-02 +5.4143e-01 +4.0021e-02
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.082410013e+02 +3.082410013e+02 +1.746510013e+02 +1.746510013e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +2.857195073e+02 +2.857195073e+02 +1.521295073e+02 +1.521295073e+02 +4.5022e-01 +3.8812e-01 +3.7868e-01 +1.0259e-02 +2.4131e-01 +3.2516e-01 +6.2112e-01 +2.8535e-01 +2.7140e-01 +3.4002e-01 +6.7729e-01 +7.3524e-01 +4.6616e-01 +5.2112e-01 +9.6919e-01 +9.2397e-01 +9.4247e-01 +8.2425e-01 +7.8689e-01 +4.1018e-01
9 +2.752779874e+02 +2.752779874e+02 +1.416879874e+02 +1.416879874e+02 +4.7392e-01 +2.7077e-01 +3.2339e-01 +3.2150e-01 +3.0768e-01 +1.9488e-02 +3.2481e-01 +3.5746e-01 +7.8857e-01 +6.6555e-01 +6.0443e-01 +5.5476e-01 +6.3638e-01 +3.3865e-02 +9.0195e-01 +6.7471e-01 +7.3802e-02 +2.9468e-01 +8.6411e-01 +7.5553e-01
16 +2.616411403e+02 +2.616411403e+02 +1.280511403e+02 +1.280511403e+02 +3.2383e-01 +2.6213e-01 +9.0473e-01 +6.0453e-01 +8.5759e-01 +5.9174e-01 +9.7503e-01 +8.7173e-02 +6.6749e-01 +4.8457e-01 +6.5557e-01 +8.3816e-02 +3.6220e-01 +8.3934e-01 +6.7533e-01 +5.6939e-01 +3.1805e-01 +8.2539e-01 +1.4770e-01 +4.2116e-01
29 +2.458695939e+02 +2.458695939e+02 +1.122795939e+02 +1.122795939e+02 +7.6084e-01 +7.0491e-01 +2.7247e-01 +2.6674e-01 +7.8726e-01 +9.0676e-01 +5.2434e-01 +5.6861e-01 +2.6590e-01 +8.6306e-01 +6.6097e-01 +4.3195e-02 +8.7623e-01 +4.3623e-01 +9.3153e-02 +2.0647e-02 +1.0729e-01 +7.9771e-01 +9.0875e-01 +7.5250e-01
145 +2.450312821e+02 +2.450312821e+02 +1.114412821e+02 +1.114412821e+02 +7.5810e-01 +7.9256e-01 +5.3715e-01 +2.8604e-01 +5.8745e-01 +5.8664e-01 +6.3037e-01 +5.3748e-02 +2.5029e-01 +3.9438e-01 +1.0350e-01 +7.0741e-01 +1.3752e-01 +3.7107e-01 +2.6308e-02 +1.2637e-01 +7.2045e-01 +6.5721e-01 +4.2070e-01 +6.0570e-01
311 +2.355086575e+02 +2.355086575e+02 +1.019186575e+02 +1.019186575e+02 +3.2861e-01 +4.6397e-01 +1.5172e-01 +1.6621e-01 +5.4249e-01 +3.4429e-01 +8.7379e-01 +8.4963e-01 +5.7300e-01 +8.1209e-01 +4.7102e-01 +8.1411e-01 +1.2060e-02 +4.7244e-01 +5.9673e-01 +9.3246e-01 +2.3317e-01 +2.5630e-01 +9.3296e-01 +4.2779e-01
755 +2.283242631e+02 +2.283242631e+02 +9.473426309e+01 +9.473426309e+01 +4.4177e-01 +9.1335e-01 +6.4164e-01 +1.2768e-01 +3.3802e-01 +4.4337e-01 +9.5800e-01 +5.7401e-03 +7.3914e-01 +4.6044e-01 +8.4305e-02 +2.2935e-02 +3.1015e-01 +3.9542e-01 +4.0713e-01 +9.8598e-01 +8.2356e-01 +3.7832e-01 +7.0358e-02 +4.1256e-01
2629 +2.130660344e+02 +2.130660344e+02 +7.947603439e+01 +7.947603439e+01 +7.1651e-02 +8.6250e-01 +3.8831e-01 +1.8861e-01 +5.3182e-01 +5.7723e-01 +9.6903e-01 +4.2278e-01 +5.2055e-01 +7.1257e-01 +6.6307e-01 +2.4799e-01 +3.6940e-01 +3.0549e-01 +1.9884e-01 +4.5103e-01 +7.5276e-01 +5.3773e-01 +6.0883e-01 +9.8859e-01
6677 +2.086307708e+02 +2.086307708e+02 +7.504077076e+01 +7.504077076e+01 +3.3950e-01 +3.0343e-01 +3.4801e-01 +4.0890e-01 +2.9461e-01 +9.0240e-01 +3.3909e-01 +3.4877e-01 +7.7833e-01 +7.8802e-01 +1.2727e-01 +6.3201e-01 +9.7969e-02 +4.6029e-01 +4.4600e-01 +9.8407e-02 +9.3209e-01 +6.0565e-01 +8.3497e-01 +7.9652e-01
20871 +1.969709185e+02 +1.969709185e+02 +6.338091845e+01 +6.338091845e+01 +8.5918e-01 +4.5933e-01 +8.0107e-02 +1.9969e-01 +3.8586e-01 +9.2641e-01 +6.9186e-01 +1.5096e-01 +6.9997e-01 +9.1115e-01 +4.3988e-01 +6.1735e-01 +3.9241e-02 +2.7842e-01 +2.5570e-01 +4.0906e-02 +4.7674e-01 +4.7424e-01 +7.1562e-01 +9.0394e-01
50196 +1.927657447e+02 +1.927657447e+02 +5.917574474e+01 +5.917574474e+01 +5.2421e-01 +5.8966e-01 +3.6080e-01 +1.5699e-01 +9.5134e-01 +9.8617e-01 +3.3909e-01 +5.2807e-02 +1.4166e-01 +3.3048e-01 +2.2052e-02 +3.9839e-01 +3.7710e-01 +2.6037e-01 +5.4452e-01 +8.2627e-02 +7.1854e-01 +5.7190e-01 +4.7708e-01 +9.2395e-01
71579 +1.769000376e+02 +1.769000376e+02 +4.331003764e+01 +4.331003764e+01 +9.3630e-01 +3.5792e-01 +8.7586e-01 +5.5705e-02 +2.7522e-01 +6.5542e-01 +3.0183e-01 +4.7170e-01 +7.5900e-01 +9.6507e-01 +4.1477e-01 +9.7521e-01 +9.3520e-02 +6.1237e-03 +5.4452e-01 +8.2627e-02 +8.7877e-01 +8.4395e-01 +7.1422e-02 +6.5707e-01
% function evaluation | noise-free fitness - Fopt (1.198100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.477224382e+02 +3.477224382e+02 +4.675324382e+02 +4.675324382e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +3.356768261e+02 +3.356768261e+02 +4.554868261e+02 +4.554868261e+02 +7.8222e-01 +5.9046e-01 +8.3169e-01 +3.1664e-01 +3.8167e-01 +4.6376e-01 +2.5964e-01 +7.9815e-01 +6.2581e-01 +1.3698e-01 +5.5052e-01 +9.8669e-01 +8.6027e-01 +1.2814e-01 +4.6730e-01 +6.8604e-01 +4.9240e-01 +3.3361e-01 +8.2508e-01 +6.5578e-01
4 +2.979952812e+02 +2.979952812e+02 +4.178052812e+02 +4.178052812e+02 +3.6227e-01 +8.8571e-01 +5.2292e-01 +6.0126e-01 +3.0508e-01 +2.9694e-01 +3.7190e-01 +6.3793e-01 +8.5349e-02 +4.0854e-01 +9.0069e-01 +4.0415e-01 +1.1230e-01 +7.5344e-01 +2.7315e-01 +8.4676e-01 +1.5572e-01 +6.3209e-01 +7.7574e-01 +9.5972e-01
8 +2.871259596e+02 +2.871259596e+02 +4.069359596e+02 +4.069359596e+02 +1.2628e-01 +4.4314e-01 +3.4848e-01 +3.1958e-01 +7.0593e-01 +9.8779e-01 +5.0562e-01 +3.4639e-01 +7.9719e-01 +5.0429e-01 +7.0597e-01 +9.1748e-01 +8.7628e-02 +4.5413e-01 +6.5363e-01 +1.1688e-02 +7.9028e-01 +7.0547e-01 +5.0611e-01 +7.3370e-01
12 +2.638952826e+02 +2.638952826e+02 +3.837052826e+02 +3.837052826e+02 +4.0649e-01 +2.5483e-01 +7.9705e-01 +7.0109e-01 +8.2901e-01 +9.5102e-01 +9.3931e-01 +2.5334e-01 +6.2222e-01 +3.5218e-01 +4.4942e-01 +1.9488e-01 +1.7500e-02 +9.4597e-01 +3.4551e-01 +3.3441e-01 +2.4440e-01 +7.1196e-01 +2.6173e-01 +3.7636e-01
25 +2.618320126e+02 +2.618320126e+02 +3.816420126e+02 +3.816420126e+02 +9.5708e-01 +8.3043e-01 +7.9648e-02 +6.2937e-01 +4.5012e-01 +6.7917e-01 +6.3237e-01 +3.9853e-01 +2.2506e-01 +1.3325e-01 +6.4193e-02 +9.8977e-01 +7.4188e-02 +3.7712e-01 +6.6873e-01 +2.3561e-01 +7.3584e-01 +6.9132e-01 +4.6964e-01 +4.4953e-01
58 +2.254888247e+02 +2.254888247e+02 +3.452988247e+02 +3.452988247e+02 +7.9062e-01 +1.2314e-01 +8.6324e-01 +3.4559e-02 +2.0488e-02 +3.8129e-01 +8.6997e-01 +5.8858e-01 +2.6553e-01 +3.3455e-01 +7.4026e-01 +4.8453e-01 +1.6211e-01 +9.2732e-01 +1.7425e-01 +8.0691e-01 +8.9193e-01 +8.0222e-01 +6.4892e-01 +3.9316e-01
131 +2.188598694e+02 +2.188598694e+02 +3.386698694e+02 +3.386698694e+02 +3.0755e-01 +2.0141e-01 +6.7911e-01 +3.7793e-01 +8.1696e-01 +3.8692e-01 +8.0589e-02 +4.1814e-01 +5.0994e-01 +4.7806e-01 +9.7262e-01 +8.2948e-01 +7.1973e-01 +6.0469e-01 +1.1439e-01 +1.9235e-01 +8.2099e-01 +5.7647e-01 +2.9998e-02 +4.9314e-01
9231 +2.066412625e+02 +2.066412625e+02 +3.264512625e+02 +3.264512625e+02 +4.4934e-01 +6.6846e-01 +3.7639e-01 +7.5320e-01 +1.9110e-03 +1.7182e-02 +7.3283e-01 +2.6358e-01 +4.7132e-01 +4.9694e-01 +1.9351e-01 +1.6238e-01 +1.0069e-01 +3.3785e-01 +2.8066e-01 +7.3534e-01 +7.6937e-01 +8.8887e-01 +5.8608e-02 +7.2263e-02
37057 +1.705448763e+02 +1.705448763e+02 +2.903548763e+02 +2.903548763e+02 +2.3340e-01 +5.2308e-01 +9.0991e-01 +7.8564e-01 +1.1165e-01 +7.1294e-01 +4.3027e-01 +4.2128e-01 +4.7132e-01 +4.9694e-01 +1.9351e-01 +1.6238e-01 +1.0069e-01 +3.3785e-01 +2.8066e-01 +7.3534e-01 +7.6937e-01 +8.8887e-01 +5.8608e-02 +7.2263e-02
% function evaluation | noise-free fitness - Fopt (-1.224900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.818062790e+02 +2.818062790e+02 +1.593162790e+02 +1.593162790e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
14 +2.564972834e+02 +2.564972834e+02 +1.340072834e+02 +1.340072834e+02 +1.0888e-01 +4.6803e-01 +6.5080e-01 +9.9574e-01 +5.0124e-01 +4.4926e-01 +5.1581e-01 +9.1545e-01 +7.3274e-01 +4.7344e-01 +5.5267e-01 +1.6375e-02 +6.7705e-01 +5.7412e-02 +2.5447e-01 +3.9457e-01 +3.3290e-01 +3.7565e-01 +3.3447e-01 +3.0650e-01
