% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
341 +9.777599475e+02 +9.777599475e+02 +1.013659948e+03 +1.013659948e+03 +8.3604e+00 +9.8260e+00 +1.0133e+01 +8.3260e+00 -1.4805e+01 -1.2486e+01 -2.8630e+00 -6.8973e+00 +6.9585e+00 -1.0654e+01 -2.5690e+00 -1.4635e+01 -6.4915e+00 -5.7761e-01 +1.7914e-01 -2.2213e+00 -2.6615e+00 +1.3973e+01 -6.9604e+00 -5.4015e+00
450 +6.145977867e+02 +6.145977867e+02 +6.504977867e+02 +6.504977867e+02 +7.5625e+00 +5.5847e+00 +6.5124e+00 +8.7341e+00 -1.2265e+01 -1.1937e+01 +8.0310e-01 -5.5431e+00 +3.9482e+00 -6.7803e+00 -2.5622e+00 -1.0264e+01 -1.9703e+00 -2.8281e+00 +1.8748e+00 -2.9687e+00 -2.2049e-02 +1.1382e+01 -6.4665e+00 -3.3949e+00
512 +3.976472589e+02 +3.976472589e+02 +4.335472589e+02 +4.335472589e+02 +5.8296e+00 +4.0592e+00 +5.7108e+00 +5.9420e+00 -6.2685e+00 -1.0441e+01 -5.2388e-01 -5.7191e+00 +2.2620e+00 -8.9939e+00 -2.5793e+00 -8.3872e+00 -1.9279e+00 -2.4750e+00 +2.2815e+00 -5.5068e+00 +8.7726e-01 +1.0381e+01 -2.8882e+00 -4.3996e+00
607 +2.351641458e+02 +2.351641458e+02 +2.710641458e+02 +2.710641458e+02 +2.7439e+00 +2.2624e+00 +6.2226e+00 +8.0107e+00 -6.1393e+00 -5.9023e+00 -2.5485e+00 -7.1857e+00 +2.2696e+00 -6.6561e+00 -2.8225e+00 -5.1601e+00 -1.4611e+00 -2.6005e+00 +3.6464e-01 -5.3962e+00 -1.0056e+00 +8.0527e+00 -3.3006e+00 -4.9778e+00
700 +1.567707667e+02 +1.567707667e+02 +1.926707667e+02 +1.926707667e+02 +4.4856e+00 +3.5325e+00 +5.8265e+00 +6.1244e+00 -5.9656e+00 -4.9710e+00 -2.1354e+00 -5.1764e+00 +9.9210e-01 -5.6030e+00 -1.0395e+00 -3.2710e+00 -1.8274e+00 -5.0079e-01 +1.0302e+00 -3.5358e+00 -6.3687e-01 +7.2918e+00 -2.1857e+00 -4.4537e+00
782 +9.461201794e+01 +9.461201794e+01 +1.305120179e+02 +1.305120179e+02 +2.6764e+00 +3.8270e+00 +4.3933e+00 +5.7110e+00 -4.1556e+00 -5.4649e+00 -3.1769e+00 -4.0630e+00 -1.8209e-01 -4.2283e+00 -9.0592e-01 -1.5465e+00 -1.7854e+00 -1.6847e+00 +8.9988e-01 -3.7436e+00 -6.0431e-01 +6.1927e+00 -3.5408e+00 -3.9573e+00
846 +6.306926716e+01 +6.306926716e+01 +9.896926716e+01 +9.896926716e+01 +2.0227e+00 +3.2197e+00 +3.3082e+00 +5.1611e+00 -3.4552e+00 -5.3681e+00 -3.1244e+00 -4.1729e+00 -4.8121e-01 -3.7278e+00 -1.5025e+00 -1.7419e+00 -1.6378e+00 -1.8908e+00 +1.5760e+00 -4.1515e+00 +6.1295e-01 +5.4511e+00 -2.6460e+00 -3.3594e+00
1039 +3.901656771e+01 +3.901656771e+01 +7.491656771e+01 +7.491656771e+01 +3.2290e+00 +2.8655e+00 +3.1835e+00 +3.8037e+00 -2.9954e+00 -4.5938e+00 -2.0382e+00 -3.1291e+00 -5.6459e-01 -3.5694e+00 -1.6448e+00 -8.3182e-01 -1.8316e+00 -1.3157e+00 +8.8797e-01 -4.0543e+00 -8.5161e-03 +4.5210e+00 -2.4965e+00 -3.3637e+00
1091 +2.487997398e+01 +2.487997398e+01 +6.077997398e+01 +6.077997398e+01 +3.1582e+00 +1.5150e+00 +3.6888e+00 +3.8750e+00 -2.5582e+00 -4.7801e+00 -2.2635e+00 -3.0355e+00 -1.3882e+00 -3.1334e+00 -2.0917e+00 -3.4819e-01 -1.9540e+00 -4.3823e-01 +8.4733e-01 -4.3420e+00 -2.7286e-01 +4.2837e+00 -2.2661e+00 -3.5018e+00
1233 +1.560489866e+01 +1.560489866e+01 +5.150489866e+01 +5.150489866e+01 +3.1444e+00 +1.5730e+00 +3.3643e+00 +3.7230e+00 -2.0276e+00 -4.2829e+00 -2.4058e+00 -3.0054e+00 -1.5269e+00 -3.1310e+00 -1.1400e+00 -1.9532e-01 -1.0942e+00 -8.6367e-01 +7.5087e-01 -3.9912e+00 +1.1015e-01 +4.1797e+00 -1.9297e+00 -3.6156e+00
1354 +9.839751005e+00 +9.839751005e+00 +4.573975100e+01 +4.573975100e+01 +2.8387e+00 +1.4076e+00 +3.1587e+00 +3.8306e+00 -1.8607e+00 -3.9854e+00 -2.4445e+00 -3.0090e+00 -2.0500e+00 -3.0937e+00 -9.3838e-01 +3.9728e-01 -9.0575e-01 -3.9067e-01 +1.0189e+00 -3.7187e+00 +3.9902e-01 +3.7678e+00 -1.9525e+00 -3.3460e+00
1498 +6.289842789e+00 +6.289842789e+00 +4.218984279e+01 +4.218984279e+01 +2.9040e+00 +1.3170e+00 +3.2517e+00 +3.7391e+00 -1.8974e+00 -3.5994e+00 -2.5425e+00 -2.7211e+00 -2.3294e+00 -3.1578e+00 -1.1919e+00 +5.9431e-01 -8.7357e-01 -4.5794e-01 +1.1876e+00 -3.7171e+00 +4.3806e-01 +3.5449e+00 -1.6577e+00 -3.4372e+00
1600 +3.839526272e+00 +3.839526272e+00 +3.973952627e+01 +3.973952627e+01 +2.8324e+00 +1.3760e+00 +3.1135e+00 +3.5906e+00 -1.8143e+00 -3.4668e+00 -2.5592e+00 -2.6274e+00 -2.4609e+00 -3.2881e+00 -1.3609e+00 +8.6964e-01 -7.1426e-01 -3.7168e-01 +1.2839e+00 -3.6995e+00 +4.9644e-01 +3.3803e+00 -1.4144e+00 -3.3789e+00
1783 +2.494089323e+00 +2.494089323e+00 +3.839408932e+01 +3.839408932e+01 +2.7179e+00 +1.2888e+00 +2.9985e+00 +3.5925e+00 -1.6104e+00 -3.3564e+00 -2.5716e+00 -2.5125e+00 -2.6125e+00 -3.1617e+00 -1.3323e+00 +7.5069e-01 -6.4880e-01 -3.4470e-01 +1.4537e+00 -3.7512e+00 +5.5367e-01 +3.2210e+00 -1.2876e+00 -3.1967e+00
1905 +1.571586922e+00 +1.571586922e+00 +3.747158692e+01 +3.747158692e+01 +2.6850e+00 +1.2292e+00 +2.8188e+00 +3.5565e+00 -1.5429e+00 -3.4088e+00 -2.5417e+00 -2.3440e+00 -2.6833e+00 -3.1353e+00 -1.3832e+00 +9.2386e-01 -5.8463e-01 -4.0523e-01 +1.4679e+00 -3.8212e+00 +5.9616e-01 +3.2498e+00 -1.2532e+00 -3.1972e+00
2069 +9.571457306e-01 +9.571457306e-01 +3.685714573e+01 +3.685714573e+01 +2.7201e+00 +1.2578e+00 +2.8239e+00 +3.5129e+00 -1.4757e+00 -3.2995e+00 -2.4859e+00 -2.2627e+00 -2.8936e+00 -3.1336e+00 -1.4196e+00 +1.0737e+00 -4.9010e-01 -4.5796e-01 +1.4372e+00 -3.8137e+00 +6.3540e-01 +3.1527e+00 -1.1270e+00 -3.2125e+00
2184 +5.963469336e-01 +5.963469336e-01 +3.649634693e+01 +3.649634693e+01 +2.7712e+00 +1.2275e+00 +2.7776e+00 +3.4306e+00 -1.5028e+00 -3.2102e+00 -2.4946e+00 -2.1966e+00 -2.8889e+00 -3.0111e+00 -1.5049e+00 +1.1724e+00 -4.8424e-01 -4.1206e-01 +1.5557e+00 -3.8103e+00 +6.1119e-01 +3.1782e+00 -1.0144e+00 -3.1872e+00
2262 +3.920150074e-01 +3.920150074e-01 +3.629201501e+01 +3.629201501e+01 +2.7561e+00 +1.1519e+00 +2.7766e+00 +3.4177e+00 -1.4832e+00 -3.2071e+00 -2.4610e+00 -2.1986e+00 -2.9544e+00 -2.9892e+00 -1.5005e+00 +1.1886e+00 -4.5114e-01 -3.8995e-01 +1.5531e+00 -3.8101e+00 +6.2131e-01 +3.0810e+00 -9.3688e-01 -3.1813e+00
2349 +2.492181712e-01 +2.492181712e-01 +3.614921817e+01 +3.614921817e+01 +2.7472e+00 +1.1471e+00 +2.7228e+00 +3.4492e+00 -1.4865e+00 -3.1709e+00 -2.5239e+00 -2.2137e+00 -3.0120e+00 -2.9688e+00 -1.4919e+00 +1.2194e+00 -4.4523e-01 -3.9856e-01 +1.6086e+00 -3.7920e+00 +6.2041e-01 +3.0729e+00 -9.0377e-01 -3.1131e+00
2471 +1.547220502e-01 +1.547220502e-01 +3.605472205e+01 +3.605472205e+01 +2.7771e+00 +1.1683e+00 +2.6925e+00 +3.4649e+00 -1.4677e+00 -3.1596e+00 -2.5557e+00 -2.1644e+00 -3.0570e+00 -2.9485e+00 -1.5098e+00 +1.3027e+00 -4.0254e-01 -3.8964e-01 +1.6102e+00 -3.8035e+00 +6.0224e-01 +3.0508e+00 -9.4125e-01 -3.0885e+00
2588 +9.374121298e-02 +9.374121298e-02 +3.599374121e+01 +3.599374121e+01 +2.7884e+00 +1.1774e+00 +2.6878e+00 +3.4455e+00 -1.4641e+00 -3.1199e+00 -2.5266e+00 -2.1311e+00 -3.0872e+00 -2.9322e+00 -1.5268e+00 +1.3008e+00 -4.1270e-01 -3.8785e-01 +1.6573e+00 -3.7919e+00 +6.0513e-01 +3.0186e+00 -9.1765e-01 -3.0894e+00
2822 +6.299400303e-02 +6.299400303e-02 +3.596299400e+01 +3.596299400e+01 +2.7878e+00 +1.1669e+00 +2.6515e+00 +3.4360e+00 -1.4500e+00 -3.1137e+00 -2.5325e+00 -2.1427e+00 -3.1073e+00 -2.9188e+00 -1.5215e+00 +1.3132e+00 -3.9319e-01 -4.0163e-01 +1.6809e+00 -3.7879e+00 +6.0049e-01 +3.0177e+00 -8.8140e-01 -3.0805e+00
3006 +3.972955533e-02 +3.972955533e-02 +3.593972956e+01 +3.593972956e+01 +2.7848e+00 +1.1432e+00 +2.6393e+00 +3.4400e+00 -1.4474e+00 -3.1087e+00 -2.5291e+00 -2.1216e+00 -3.1191e+00 -2.9160e+00 -1.5140e+00 +1.3199e+00 -3.6806e-01 -3.9481e-01 +1.6930e+00 -3.7852e+00 +6.1053e-01 +3.0086e+00 -8.6964e-01 -3.0952e+00
3123 +2.501620347e-02 +2.501620347e-02 +3.592501620e+01 +3.592501620e+01 +2.7802e+00 +1.1334e+00 +2.6337e+00 +3.4338e+00 -1.4369e+00 -3.1108e+00 -2.5433e+00 -2.1272e+00 -3.1172e+00 -2.9101e+00 -1.5072e+00 +1.3292e+00 -3.6917e-01 -3.9381e-01 +1.6951e+00 -3.7830e+00 +6.1695e-01 +2.9965e+00 -8.6320e-01 -3.0954e+00
3331 +1.523144495e-02 +1.523144495e-02 +3.591523144e+01 +3.591523144e+01 +2.7838e+00 +1.1317e+00 +2.6169e+00 +3.4324e+00 -1.4381e+00 -3.1077e+00 -2.5450e+00 -2.1226e+00 -3.1230e+00 -2.9041e+00 -1.5187e+00 +1.3361e+00 -3.7299e-01 -4.0274e-01 +1.7129e+00 -3.7841e+00 +6.2067e-01 +2.9896e+00 -8.4585e-01 -3.0989e+00
3587 +9.972349033e-03 +9.972349033e-03 +3.590997235e+01 +3.590997235e+01 +2.7833e+00 +1.1240e+00 +2.6141e+00 +3.4335e+00 -1.4334e+00 -3.1071e+00 -2.5493e+00 -2.1206e+00 -3.1335e+00 -2.9072e+00 -1.5163e+00 +1.3402e+00 -3.6626e-01 -4.0371e-01 +1.7168e+00 -3.7821e+00 +6.2237e-01 +2.9850e+00 -8.4181e-01 -3.1012e+00
3894 +6.216964057e-03 +6.216964057e-03 +3.590621696e+01 +3.590621696e+01 +2.7808e+00 +1.1252e+00 +2.6078e+00 +3.4311e+00 -1.4304e+00 -3.1044e+00 -2.5496e+00 -2.1207e+00 -3.1394e+00 -2.9078e+00 -1.5167e+00 +1.3461e+00 -3.6202e-01 -4.0122e-01 +1.7242e+00 -3.7814e+00 +6.2434e-01 +2.9805e+00 -8.3200e-01 -3.0974e+00
4186 +3.753670967e-03 +3.753670967e-03 +3.590375367e+01 +3.590375367e+01 +2.7818e+00 +1.1214e+00 +2.6005e+00 +3.4311e+00 -1.4284e+00 -3.1007e+00 -2.5504e+00 -2.1194e+00 -3.1479e+00 -2.9074e+00 -1.5136e+00 +1.3500e+00 -3.5820e-01 -4.0657e-01 +1.7294e+00 -3.7802e+00 +6.2672e-01 +2.9778e+00 -8.3006e-01 -3.0944e+00
4325 +2.507320681e-03 +2.507320681e-03 +3.590250732e+01 +3.590250732e+01 +2.7812e+00 +1.1217e+00 +2.5985e+00 +3.4305e+00 -1.4262e+00 -3.0980e+00 -2.5497e+00 -2.1171e+00 -3.1501e+00 -2.9089e+00 -1.5139e+00 +1.3525e+00 -3.5480e-01 -4.0428e-01 +1.7317e+00 -3.7800e+00 +6.2665e-01 +2.9753e+00 -8.2749e-01 -3.0957e+00
4556 +1.512298878e-03 +1.512298878e-03 +3.590151230e+01 +3.590151230e+01 +2.7822e+00 +1.1198e+00 +2.5966e+00 +3.4306e+00 -1.4265e+00 -3.0981e+00 -2.5474e+00 -2.1161e+00 -3.1546e+00 -2.9077e+00 -1.5132e+00 +1.3573e+00 -3.5215e-01 -4.0550e-01 +1.7324e+00 -3.7801e+00 +6.2797e-01 +2.9738e+00 -8.2387e-01 -3.0959e+00
4756 +9.972565595e-04 +9.972565595e-04 +3.590099726e+01 +3.590099726e+01 +2.7816e+00 +1.1184e+00 +2.5946e+00 +3.4306e+00 -1.4271e+00 -3.0973e+00 -2.5476e+00 -2.1160e+00 -3.1565e+00 -2.9068e+00 -1.5118e+00 +1.3583e+00 -3.5059e-01 -4.0593e-01 +1.7339e+00 -3.7801e+00 +6.2850e-01 +2.9728e+00 -8.2088e-01 -3.0963e+00
4962 +6.149964322e-04 +6.149964322e-04 +3.590061500e+01 +3.590061500e+01 +2.7827e+00 +1.1173e+00 +2.5925e+00 +3.4301e+00 -1.4278e+00 -3.0979e+00 -2.5478e+00 -2.1176e+00 -3.1586e+00 -2.9072e+00 -1.5105e+00 +1.3599e+00 -3.4892e-01 -4.0698e-01 +1.7362e+00 -3.7787e+00 +6.2895e-01 +2.9717e+00 -8.1921e-01 -3.0967e+00
5078 +3.884087568e-04 +3.884087568e-04 +3.590038841e+01 +3.590038841e+01 +2.7822e+00 +1.1159e+00 +2.5909e+00 +3.4291e+00 -1.4279e+00 -3.0974e+00 -2.5466e+00 -2.1173e+00 -3.1595e+00 -2.9061e+00 -1.5093e+00 +1.3592e+00 -3.4767e-01 -4.0630e-01 +1.7382e+00 -3.7781e+00 +6.2872e-01 +2.9709e+00 -8.1856e-01 -3.0962e+00
5192 +2.461718011e-04 +2.461718011e-04 +3.590024617e+01 +3.590024617e+01 +2.7808e+00 +1.1154e+00 +2.5906e+00 +3.4291e+00 -1.4276e+00 -3.0967e+00 -2.5476e+00 -2.1173e+00 -3.1603e+00 -2.9056e+00 -1.5084e+00 +1.3598e+00 -3.4667e-01 -4.0527e-01 +1.7394e+00 -3.7775e+00 +6.2977e-01 +2.9700e+00 -8.1767e-01 -3.0959e+00
5266 +1.584086238e-04 +1.584086238e-04 +3.590015841e+01 +3.590015841e+01 +2.7811e+00 +1.1148e+00 +2.5901e+00 +3.4285e+00 -1.4269e+00 -3.0967e+00 -2.5477e+00 -2.1177e+00 -3.1601e+00 -2.9052e+00 -1.5089e+00 +1.3600e+00 -3.4576e-01 -4.0566e-01 +1.7398e+00 -3.7770e+00 +6.2972e-01 +2.9698e+00 -8.1754e-01 -3.0957e+00
5469 +9.450189358e-05 +9.450189358e-05 +3.590009450e+01 +3.590009450e+01 +2.7814e+00 +1.1148e+00 +2.5890e+00 +3.4280e+00 -1.4272e+00 -3.0966e+00 -2.5477e+00 -2.1178e+00 -3.1605e+00 -2.9049e+00 -1.5081e+00 +1.3603e+00 -3.4545e-01 -4.0522e-01 +1.7406e+00 -3.7766e+00 +6.2951e-01 +2.9691e+00 -8.1710e-01 -3.0957e+00
5641 +6.242741279e-05 +6.242741279e-05 +3.590006243e+01 +3.590006243e+01 +2.7813e+00 +1.1146e+00 +2.5885e+00 +3.4282e+00 -1.4269e+00 -3.0966e+00 -2.5479e+00 -2.1176e+00 -3.1615e+00 -2.9051e+00 -1.5082e+00 +1.3606e+00 -3.4534e-01 -4.0565e-01 +1.7409e+00 -3.7766e+00 +6.2931e-01 +2.9690e+00 -8.1655e-01 -3.0954e+00
5817 +3.793351820e-05 +3.793351820e-05 +3.590003793e+01 +3.590003793e+01 +2.7814e+00 +1.1144e+00 +2.5884e+00 +3.4283e+00 -1.4263e+00 -3.0965e+00 -2.5480e+00 -2.1176e+00 -3.1622e+00 -2.9052e+00 -1.5079e+00 +1.3610e+00 -3.4506e-01 -4.0566e-01 +1.7412e+00 -3.7765e+00 +6.2936e-01 +2.9689e+00 -8.1603e-01 -3.0954e+00
6051 +2.357183460e-05 +2.357183460e-05 +3.590002357e+01 +3.590002357e+01 +2.7814e+00 +1.1140e+00 +2.5882e+00 +3.4283e+00 -1.4265e+00 -3.0962e+00 -2.5481e+00 -2.1176e+00 -3.1623e+00 -2.9052e+00 -1.5078e+00 +1.3609e+00 -3.4477e-01 -4.0565e-01 +1.7415e+00 -3.7762e+00 +6.2954e-01 +2.9685e+00 -8.1589e-01 -3.0954e+00
6161 +1.581514749e-05 +1.581514749e-05 +3.590001582e+01 +3.590001582e+01 +2.7816e+00 +1.1141e+00 +2.5879e+00 +3.4282e+00 -1.4265e+00 -3.0961e+00 -2.5481e+00 -2.1176e+00 -3.1625e+00 -2.9051e+00 -1.5077e+00 +1.3612e+00 -3.4471e-01 -4.0568e-01 +1.7417e+00 -3.7762e+00 +6.2949e-01 +2.9684e+00 -8.1583e-01 -3.0953e+00
6281 +9.995437892e-06 +9.995437892e-06 +3.590001000e+01 +3.590001000e+01 +2.7815e+00 +1.1140e+00 +2.5877e+00 +3.4281e+00 -1.4265e+00 -3.0961e+00 -2.5480e+00 -2.1177e+00 -3.1625e+00 -2.9050e+00 -1.5075e+00 +1.3612e+00 -3.4458e-01 -4.0558e-01 +1.7419e+00 -3.7762e+00 +6.2947e-01 +2.9684e+00 -8.1564e-01 -3.0953e+00
6467 +6.185078519e-06 +6.185078519e-06 +3.590000619e+01 +3.590000619e+01 +2.7816e+00 +1.1138e+00 +2.5877e+00 +3.4281e+00 -1.4264e+00 -3.0962e+00 -2.5480e+00 -2.1176e+00 -3.1628e+00 -2.9049e+00 -1.5074e+00 +1.3614e+00 -3.4429e-01 -4.0563e-01 +1.7419e+00 -3.7761e+00 +6.2964e-01 +2.9683e+00 -8.1559e-01 -3.0953e+00
6630 +3.771151903e-06 +3.771151903e-06 +3.590000377e+01 +3.590000377e+01 +2.7815e+00 +1.1138e+00 +2.5876e+00 +3.4281e+00 -1.4265e+00 -3.0961e+00 -2.5479e+00 -2.1176e+00 -3.1629e+00 -2.9049e+00 -1.5073e+00 +1.3614e+00 -3.4421e-01 -4.0564e-01 +1.7420e+00 -3.7761e+00 +6.2960e-01 +2.9683e+00 -8.1543e-01 -3.0952e+00
6829 +2.509486464e-06 +2.509486464e-06 +3.590000251e+01 +3.590000251e+01 +2.7816e+00 +1.1137e+00 +2.5875e+00 +3.4281e+00 -1.4265e+00 -3.0961e+00 -2.5480e+00 -2.1177e+00 -3.1630e+00 -2.9049e+00 -1.5073e+00 +1.3614e+00 -3.4421e-01 -4.0562e-01 +1.7422e+00 -3.7760e+00 +6.2963e-01 +2.9682e+00 -8.1545e-01 -3.0952e+00
7050 +1.551866816e-06 +1.551866816e-06 +3.590000155e+01 +3.590000155e+01 +2.7816e+00 +1.1137e+00 +2.5874e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1630e+00 -2.9048e+00 -1.5073e+00 +1.3615e+00 -3.4418e-01 -4.0560e-01 +1.7422e+00 -3.7760e+00 +6.2957e-01 +2.9681e+00 -8.1537e-01 -3.0952e+00
7164 +9.844612947e-07 +9.844612947e-07 +3.590000098e+01 +3.590000098e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4265e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5073e+00 +1.3615e+00 -3.4416e-01 -4.0562e-01 +1.7423e+00 -3.7761e+00 +6.2958e-01 +2.9681e+00 -8.1536e-01 -3.0952e+00
7346 +6.081705237e-07 +6.081705237e-07 +3.590000061e+01 +3.590000061e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5073e+00 +1.3615e+00 -3.4410e-01 -4.0562e-01 +1.7423e+00 -3.7760e+00 +6.2959e-01 +2.9681e+00 -8.1531e-01 -3.0952e+00
7534 +3.965638129e-07 +3.965638129e-07 +3.590000040e+01 +3.590000040e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4408e-01 -4.0561e-01 +1.7423e+00 -3.7760e+00 +6.2960e-01 +2.9681e+00 -8.1528e-01 -3.0952e+00
7775 +2.482186048e-07 +2.482186048e-07 +3.590000025e+01 +3.590000025e+01 +2.7816e+00 +1.1137e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4406e-01 -4.0560e-01 +1.7423e+00 -3.7760e+00 +6.2959e-01 +2.9680e+00 -8.1526e-01 -3.0952e+00
8096 +1.573463635e-07 +1.573463635e-07 +3.590000016e+01 +3.590000016e+01 +2.7816e+00 +1.1136e+00 +2.5873e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1631e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4405e-01 -4.0560e-01 +1.7423e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1525e-01 -3.0952e+00
8345 +9.976039905e-08 +9.976039905e-08 +3.590000010e+01 +3.590000010e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4404e-01 -4.0560e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1524e-01 -3.0952e+00
8638 +6.252994211e-08 +6.252994211e-08 +3.590000006e+01 +3.590000006e+01 +2.7816e+00 +1.1136e+00 +2.5872e+00 +3.4280e+00 -1.4264e+00 -3.0960e+00 -2.5480e+00 -2.1176e+00 -3.1632e+00 -2.9048e+00 -1.5072e+00 +1.3616e+00 -3.4403e-01 -4.0560e-01 +1.7424e+00 -3.7760e+00 +6.2960e-01 +2.9680e+00 -8.1523e-01 -3.0952e+00
