% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.420924595e+02 +7.420924595e+02 +8.121224595e+02 +8.121224595e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
405 +7.238634388e+02 +7.238634388e+02 +7.938934388e+02 +7.938934388e+02 +1.6225e-01 +1.9541e-01 +9.7485e-02 +7.1073e-01 +6.1642e-01 +3.4490e-01 +4.2315e-01 +7.3232e-01 +2.8512e-01 +1.2951e-01 +2.1132e-01 +5.6998e-02 +2.7747e-01 +8.7871e-01 +2.6461e-01 +4.1156e-01 +2.2515e-01 +2.4921e-01 +3.6470e-01 +1.4521e-01
6512 +6.680036343e+02 +6.680036343e+02 +7.380336343e+02 +7.380336343e+02 +5.0394e-02 +5.7407e-01 +9.7485e-02 +7.1073e-01 +6.1642e-01 +3.4490e-01 +4.2315e-01 +7.3232e-01 +2.8512e-01 +1.2951e-01 +1.7443e-01 +4.0309e-01 +8.5643e-01 +3.4021e-02 +4.4288e-01 +8.8702e-02 +4.9628e-01 +6.3429e-02 +2.4217e-01 +2.8144e-01
24640 +6.498932527e+02 +6.498932527e+02 +7.199232527e+02 +7.199232527e+02 +1.1020e-02 +7.0538e-02 +1.4184e-01 +8.0975e-01 +3.9500e-01 +2.6976e-01 +2.6270e-02 +9.9308e-01 +5.2888e-02 +4.3557e-01 +2.2535e-01 +6.4876e-02 +9.7570e-01 +2.5456e-01 +6.0976e-03 +5.1288e-01 +2.7556e-01 +8.1067e-01 +4.4442e-01 +4.7118e-01
28612 +6.416998754e+02 +6.416998754e+02 +7.117298754e+02 +7.117298754e+02 +1.1020e-02 +7.0538e-02 +1.4184e-01 +8.0975e-01 +3.9500e-01 +2.6976e-01 +2.6270e-02 +9.9308e-01 +5.2888e-02 +4.3557e-01 +2.2535e-01 +6.4876e-02 +9.7570e-01 +2.5456e-01 +6.0976e-03 +5.1288e-01 +2.7556e-01 +8.1067e-01 +4.4442e-01 +1.5215e-01
67503 +6.094389621e+02 +6.094389621e+02 +6.794689621e+02 +6.794689621e+02 +1.1020e-02 +7.0538e-02 +1.4184e-01 +8.0975e-01 +3.9500e-01 +2.6976e-01 +5.8228e-01 +6.4096e-01 +9.5556e-02 +6.4953e-01 +9.8560e-01 +1.6301e-02 +7.1978e-01 +5.0457e-02 +4.7052e-01 +9.0274e-02 +1.6493e-01 +8.6456e-01 +6.6686e-02 +4.1799e-01
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.669989686e+02 +9.669989686e+02 +9.187789686e+02 +9.187789686e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
117 +9.464892788e+02 +9.464892788e+02 +8.982692788e+02 +8.982692788e+02 +2.6783e-01 +9.2648e-01 +2.0927e-01 +5.6103e-01 +3.1335e-01 +6.2654e-01 +2.0603e-01 +2.8703e-01 +4.4558e-01 +9.1942e-01 +9.9566e-01 +7.5676e-01 +5.6260e-01 +9.4424e-01 +8.0095e-01 +2.1528e-01 +1.2613e-01 +3.0340e-01 +7.9630e-01 +8.4120e-01
1595 +9.279082076e+02 +9.279082076e+02 +8.796882076e+02 +8.796882076e+02 +2.9980e-01 +3.5692e-01 +1.8981e-01 +5.1387e-01 +3.6785e-01 +9.9978e-01 +6.2634e-02 +8.9146e-01 +1.4756e-01 +7.7502e-01 +1.7919e-01 +5.3643e-01 +2.3509e-01 +5.7877e-01 +2.8133e-01 +2.4768e-01 +3.6956e-02 +9.9066e-02 +4.9538e-01 +7.7132e-01
2809 +8.896008250e+02 +8.896008250e+02 +8.413808250e+02 +8.413808250e+02 +3.5896e-02 +8.8120e-02 +3.2834e-01 +6.5550e-01 +5.3755e-01 +9.5597e-01 +3.1593e-01 +4.1276e-01 +5.2498e-01 +9.5227e-01 +2.3385e-01 +2.5901e-01 +4.1511e-01 +1.4557e-01 +7.0808e-02 +3.5430e-01 +1.6441e-01 +5.9086e-01 +4.6396e-01 +8.7252e-01
3445 +8.685776611e+02 +8.685776611e+02 +8.203576611e+02 +8.203576611e+02 +2.9980e-01 +3.5692e-01 +1.8981e-01 +5.1387e-01 +3.6785e-01 +9.9978e-01 +6.2634e-02 +8.9146e-01 +1.4756e-01 +7.7502e-01 +1.7919e-01 +5.3643e-01 +2.3509e-01 +5.7877e-01 +2.8133e-01 +2.4768e-01 +3.6956e-02 +9.9066e-02 +9.7628e-01 +7.5101e-01
21805 +8.408764471e+02 +8.408764471e+02 +7.926564471e+02 +7.926564471e+02 +2.4659e-01 +1.2467e-01 +4.4530e-01 +8.8134e-01 +4.3453e-02 +8.4247e-01 +6.9678e-02 +8.9146e-01 +2.2986e-02 +7.7502e-01 +9.0561e-01 +7.4882e-01 +3.3698e-01 +1.8395e-01 +5.7663e-01 +3.0151e-01 +5.5478e-02 +2.5098e-01 +5.5700e-01 +9.8216e-01
41860 +8.293342912e+02 +8.293342912e+02 +7.811142912e+02 +7.811142912e+02 +3.5896e-02 +1.1500e-01 +4.4530e-01 +8.8134e-01 +4.3453e-02 +8.4247e-01 +6.9678e-02 +8.9146e-01 +2.2986e-02 +7.7502e-01 +9.0561e-01 +7.4882e-01 +3.3698e-01 +1.8395e-01 +5.7663e-01 +3.0151e-01 +5.5478e-02 +2.5098e-01 +5.5700e-01 +9.8216e-01
56158 +8.011489951e+02 +8.011489951e+02 +7.529289951e+02 +7.529289951e+02 +5.7241e-01 +1.1500e-01 +4.0462e-01 +7.1405e-01 +2.3343e-01 +9.9998e-01 +4.5956e-01 +1.3364e-01 +2.2986e-02 +9.3048e-01 +8.0236e-01 +4.7797e-01 +6.1698e-02 +8.3596e-01 +2.6888e-01 +1.8643e-01 +8.5774e-02 +9.9605e-01 +9.5660e-01 +8.8840e-01
77982 +7.682501337e+02 +7.682501337e+02 +7.200301337e+02 +7.200301337e+02 +3.1365e-02 +8.9987e-02 +1.2818e-02 +9.5027e-01 +4.8170e-02 +5.0990e-01 +2.3835e-02 +2.6883e-01 +3.6625e-01 +9.6975e-01 +4.9099e-01 +2.1346e-01 +5.5148e-01 +8.6528e-01 +1.1552e-01 +5.6756e-01 +8.4839e-02 +9.4366e-01 +9.9827e-01 +3.8319e-01
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.228006449e+03 +1.228006449e+03 +1.253476449e+03 +1.253476449e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
11 +1.155151721e+03 +1.155151721e+03 +1.180621721e+03 +1.180621721e+03 +8.5125e-01 +3.4116e-02 +6.2192e-01 +6.5414e-01 +1.5482e-01 +8.9543e-01 +1.8780e-01 +8.7734e-01 +2.6940e-01 +1.1423e-03 +3.0290e-01 +6.3144e-02 +8.4081e-01 +8.9742e-01 +7.3520e-01 +1.9900e-01 +9.0847e-01 +8.3821e-01 +5.2079e-01 +1.0134e-01
75 +1.132392132e+03 +1.132392132e+03 +1.157862132e+03 +1.157862132e+03 +1.2871e-02 +1.8127e-01 +2.8029e-01 +6.8012e-01 +7.0844e-01 +1.7259e-01 +1.8076e-01 +7.5904e-01 +1.4854e-02 +7.2058e-01 +3.6134e-01 +2.5370e-01 +3.6563e-01 +6.3192e-01 +8.3779e-01 +3.9430e-01 +6.4816e-01 +2.2289e-01 +8.8820e-01 +6.5330e-01
211 +1.119157114e+03 +1.119157114e+03 +1.144627114e+03 +1.144627114e+03 +2.7530e-01 +7.5438e-01 +2.9161e-01 +3.7120e-02 +1.6069e-01 +7.3772e-01 +8.4084e-02 +2.8468e-01 +9.2917e-01 +9.5731e-01 +9.9689e-03 +2.2849e-01 +6.4155e-01 +7.1136e-01 +8.0327e-01 +2.0521e-01 +2.7131e-01 +3.6961e-01 +3.5206e-01 +5.1592e-01
315 +1.087235260e+03 +1.087235260e+03 +1.112705260e+03 +1.112705260e+03 +3.5734e-01 +9.3485e-01 +2.1430e-01 +1.3163e-01 +2.2625e-01 +8.9731e-01 +3.1961e-01 +7.4589e-01 +5.6520e-01 +6.5390e-02 +6.3478e-01 +1.7261e-01 +4.3324e-01 +8.8273e-01 +7.8883e-01 +3.4222e-01 +3.3599e-01 +3.8900e-01 +8.8813e-01 +5.4081e-02
1689 +1.069049871e+03 +1.069049871e+03 +1.094519871e+03 +1.094519871e+03 +1.5571e-01 +7.4704e-01 +8.8560e-01 +2.6237e-01 +2.2817e-01 +1.4041e-01 +5.8438e-01 +1.2837e-01 +9.2547e-01 +8.4724e-01 +3.1046e-02 +3.9087e-01 +9.1161e-01 +1.0445e-01 +8.9299e-01 +1.1262e-01 +7.0703e-01 +9.1103e-01 +1.4613e-01 +2.9345e-01
5694 +1.020764594e+03 +1.020764594e+03 +1.046234594e+03 +1.046234594e+03 +3.0514e-01 +2.0451e-01 +6.4673e-01 +2.2583e-01 +6.0716e-01 +4.7856e-01 +5.6754e-03 +7.6226e-01 +8.5597e-01 +1.3672e-01 +4.2335e-01 +5.7940e-02 +3.5353e-01 +3.1003e-01 +9.3580e-01 +2.9259e-01 +2.3165e-01 +6.8956e-01 +6.2999e-01 +2.1484e-01
19709 +9.843959125e+02 +9.843959125e+02 +1.009865913e+03 +1.009865913e+03 +2.7252e-02 +4.4397e-01 +3.4227e-01 +2.4982e-01 +4.2198e-01 +4.5830e-01 +5.6754e-03 +7.6226e-01 +8.6239e-01 +1.3672e-01 +4.2335e-01 +5.7940e-02 +3.5353e-01 +1.7158e-01 +9.3580e-01 +2.9259e-01 +6.5242e-01 +9.2009e-01 +4.8142e-01 +2.8572e-01
32984 +9.765261398e+02 +9.765261398e+02 +1.001996140e+03 +1.001996140e+03 +6.6973e-03 +5.8032e-01 +4.6742e-02 +5.8411e-03 +2.7166e-01 +8.7678e-01 +4.1263e-01 +7.9901e-01 +9.9291e-01 +1.4316e-01 +4.9598e-02 +1.2906e-01 +1.6726e-01 +1.0445e-01 +8.9299e-01 +1.1262e-01 +3.3580e-01 +9.7657e-01 +2.5529e-01 +1.1186e-01
40784 +9.506890929e+02 +9.506890929e+02 +9.761590929e+02 +9.761590929e+02 +2.7252e-02 +4.4397e-01 +3.4227e-01 +2.4982e-01 +4.2198e-01 +4.5830e-01 +5.6754e-03 +7.6226e-01 +8.6239e-01 +1.3672e-01 +4.2335e-01 +5.7940e-02 +3.5353e-01 +1.7158e-01 +9.3580e-01 +2.9259e-01 +6.5242e-01 +9.7519e-01 +3.1863e-01 +3.5238e-01
65457 +9.183059883e+02 +9.183059883e+02 +9.437759883e+02 +9.437759883e+02 +6.6973e-03 +2.3811e-01 +7.5227e-01 +1.0501e-01 +3.9478e-01 +8.4341e-01 +2.6158e-01 +3.0874e-01 +8.4579e-01 +6.1514e-01 +3.3865e-02 +3.1390e-02 +3.5353e-01 +1.2414e-01 +8.3779e-01 +3.1780e-01 +9.6447e-01 +8.7018e-01 +9.9364e-01 +3.7323e-02
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.498547399e+02 +6.498547399e+02 +5.490447399e+02 +5.490447399e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
94 +6.176561592e+02 +6.176561592e+02 +5.168461592e+02 +5.168461592e+02 +7.6576e-01 +4.6504e-01 +9.5061e-01 +2.4035e-01 +8.0846e-01 +8.3222e-01 +6.6096e-01 +3.5798e-01 +2.5062e-02 +2.5402e-01 +3.9515e-01 +1.9945e-01 +8.9395e-01 +4.2827e-01 +9.6241e-01 +9.5203e-01 +1.3694e-01 +9.0450e-01 +9.4042e-01 +5.4239e-02
249 +6.040825777e+02 +6.040825777e+02 +5.032725777e+02 +5.032725777e+02 +1.9921e-01 +2.4818e-01 +2.8117e-01 +1.6188e-02 +6.4536e-01 +6.9159e-02 +8.9583e-01 +6.7352e-01 +2.3748e-01 +4.1065e-01 +3.3091e-01 +1.5214e-01 +5.8652e-01 +8.4969e-01 +4.8969e-01 +8.9655e-01 +4.7736e-01 +8.0584e-02 +4.2444e-01 +2.5443e-01
281 +5.825633996e+02 +5.825633996e+02 +4.817533996e+02 +4.817533996e+02 +6.4916e-02 +2.7747e-01 +9.9665e-01 +1.9749e-01 +7.8900e-01 +2.1292e-02 +3.0862e-01 +3.1704e-01 +2.8202e-01 +2.2946e-01 +4.2498e-01 +3.8203e-02 +5.5806e-01 +6.1553e-01 +8.9239e-01 +3.8592e-01 +2.7869e-01 +1.0724e-01 +2.1252e-01 +8.3035e-01
13896 +5.681197212e+02 +5.681197212e+02 +4.673097212e+02 +4.673097212e+02 +3.4432e-01 +8.8930e-01 +9.5728e-01 +7.7327e-02 +7.3931e-01 +3.6944e-01 +3.1387e-02 +5.3794e-01 +1.4850e-01 +4.0028e-01 +1.9618e-01 +2.8231e-02 +1.5729e-01 +5.1202e-02 +9.2498e-01 +4.4619e-01 +4.8351e-01 +2.8983e-01 +4.3758e-01 +8.3035e-01
22557 +5.410605084e+02 +5.410605084e+02 +4.402505084e+02 +4.402505084e+02 +3.4432e-01 +8.8930e-01 +9.5728e-01 +7.7327e-02 +7.3931e-01 +3.6944e-01 +3.1387e-02 +5.3794e-01 +1.4850e-01 +4.0028e-01 +1.9618e-01 +2.8231e-02 +1.5729e-01 +5.1202e-02 +9.2498e-01 +4.4619e-01 +1.6689e-01 +4.3084e-01 +6.2619e-01 +9.6232e-01
49227 +5.162990224e+02 +5.162990224e+02 +4.154890224e+02 +4.154890224e+02 +3.4432e-01 +8.8930e-01 +9.5728e-01 +7.7327e-02 +7.3931e-01 +3.6944e-01 +3.1387e-02 +5.3794e-01 +1.4850e-01 +4.0028e-01 +2.6802e-01 +1.4099e-01 +5.5423e-01 +5.1202e-02 +2.5410e-01 +4.4619e-01 +5.0495e-01 +9.9742e-01 +8.8543e-01 +8.4095e-01
% function evaluation | noise-free fitness - Fopt (-2.184000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.808599131e+02 +7.808599131e+02 +7.590199131e+02 +7.590199131e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +7.142949217e+02 +7.142949217e+02 +6.924549217e+02 +6.924549217e+02 +6.4196e-01 +7.2134e-01 +6.2969e-01 +9.7390e-02 +2.5366e-01 +3.2357e-01 +2.4482e-01 +9.5261e-01 +6.9972e-01 +9.1410e-01 +4.8207e-01 +6.2498e-01 +5.5153e-01 +5.9930e-01 +7.0413e-01 +7.9471e-02 +9.5582e-01 +4.2277e-01 +2.7673e-01 +8.4104e-01
18 +7.015185320e+02 +7.015185320e+02 +6.796785320e+02 +6.796785320e+02 +6.3728e-01 +3.5379e-01 +7.1187e-01 +6.0706e-01 +2.7816e-01 +3.8068e-01 +6.1698e-01 +7.5248e-01 +5.8069e-01 +5.4559e-01 +6.6181e-01 +7.9844e-01 +6.2240e-02 +3.4905e-01 +5.7258e-01 +1.0919e-01 +8.6115e-01 +9.7543e-01 +4.6653e-02 +2.7550e-01
19 +6.688470739e+02 +6.688470739e+02 +6.470070739e+02 +6.470070739e+02 +7.8237e-02 +6.9417e-02 +2.2362e-01 +5.0834e-01 +7.3656e-01 +6.7112e-01 +3.0294e-01 +5.3798e-01 +1.0256e-01 +2.7448e-01 +3.0579e-01 +2.2627e-01 +6.2435e-01 +1.8731e-01 +7.4199e-01 +4.8675e-01 +6.8192e-01 +7.0077e-01 +4.9408e-01 +1.8200e-01
25 +6.518708654e+02 +6.518708654e+02 +6.300308654e+02 +6.300308654e+02 +4.3058e-01 +8.2448e-01 +1.4660e-03 +7.1334e-01 +3.7844e-01 +3.4993e-01 +2.4131e-01 +5.6085e-01 +8.4293e-01 +9.8482e-01 +5.5304e-02 +9.0563e-01 +7.3202e-01 +3.6169e-01 +9.0439e-01 +4.8632e-01 +7.1049e-01 +1.3278e-01 +5.5524e-01 +9.2266e-01
35 +6.290497175e+02 +6.290497175e+02 +6.072097175e+02 +6.072097175e+02 +6.9241e-01 +3.5715e-01 +3.1137e-01 +4.4600e-01 +8.3911e-01 +7.5008e-01 +4.0268e-01 +9.8987e-02 +8.4959e-01 +3.5687e-01 +3.3657e-01 +9.1605e-01 +5.6249e-01 +8.4043e-01 +8.8132e-01 +1.8646e-01 +3.3764e-01 +7.8806e-01 +3.0961e-01 +8.7827e-01
113 +5.896776061e+02 +5.896776061e+02 +5.678376061e+02 +5.678376061e+02 +8.1675e-01 +5.1452e-01 +4.7207e-01 +9.6555e-01 +8.1686e-01 +9.9991e-01 +7.6251e-01 +6.3552e-01 +8.2369e-01 +9.1910e-02 +4.8656e-01 +3.1027e-01 +2.1109e-01 +3.8391e-01 +8.5410e-01 +1.4354e-01 +5.2698e-01 +3.8731e-01 +5.1209e-01 +1.9205e-01
7497 +5.886975836e+02 +5.886975836e+02 +5.668575836e+02 +5.668575836e+02 +8.3824e-01 +3.6163e-01 +4.1458e-02 +7.3270e-01 +5.4786e-01 +8.2926e-01 +7.1605e-01 +5.9867e-01 +6.6881e-01 +1.8787e-01 +1.9198e-01 +1.8156e-01 +6.1444e-01 +3.7453e-01 +9.0876e-01 +9.7607e-01 +1.9967e-01 +1.6084e-01 +4.0291e-02 +9.2884e-01
16871 +5.721858697e+02 +5.721858697e+02 +5.503458697e+02 +5.503458697e+02 +5.3425e-03 +3.8001e-01 +8.0133e-01 +7.2176e-01 +8.3701e-01 +7.7660e-01 +3.1818e-01 +5.9867e-01 +6.6881e-01 +3.9405e-03 +9.8813e-01 +3.1812e-01 +5.0529e-01 +8.6096e-01 +9.1957e-01 +8.6591e-01 +8.6466e-01 +4.9239e-02 +2.3117e-01 +6.2439e-01
45635 +5.582577119e+02 +5.582577119e+02 +5.364177119e+02 +5.364177119e+02 +8.8848e-01 +1.9537e-01 +3.8452e-01 +7.0584e-01 +9.8410e-01 +7.1030e-01 +1.7998e-01 +2.9214e-01 +7.9792e-01 +1.5329e-02 +3.2761e-01 +3.1551e-02 +2.6611e-02 +2.3312e-01 +9.2608e-01 +6.8568e-01 +6.8088e-01 +5.5327e-02 +4.3677e-01 +6.1458e-02
48700 +5.426329007e+02 +5.426329007e+02 +5.207929007e+02 +5.207929007e+02 +8.8848e-01 +1.9537e-01 +3.8452e-01 +7.0584e-01 +9.8410e-01 +7.1030e-01 +1.7998e-01 +2.9214e-01 +7.9792e-01 +1.5329e-02 +3.2761e-01 +3.1551e-02 +2.6611e-02 +2.3312e-01 +9.2608e-01 +7.2006e-01 +7.3582e-01 +6.9615e-02 +4.7428e-01 +1.1402e-01
52455 +5.296558158e+02 +5.296558158e+02 +5.078158158e+02 +5.078158158e+02 +8.8848e-01 +1.9537e-01 +3.8452e-01 +7.0584e-01 +9.8410e-01 +7.1030e-01 +1.7998e-01 +2.9214e-01 +7.9792e-01 +1.5329e-02 +3.2761e-01 +3.1551e-02 +2.6611e-02 +2.3312e-01 +9.2608e-01 +7.2006e-01 +8.6466e-01 +4.9239e-02 +2.3117e-01 +2.2643e-01
57074 +5.247331831e+02 +5.247331831e+02 +5.028931831e+02 +5.028931831e+02 +8.8848e-01 +1.9537e-01 +3.8452e-01 +7.0584e-01 +9.8410e-01 +7.1030e-01 +1.7998e-01 +2.9214e-01 +7.9792e-01 +1.5329e-02 +3.2761e-01 +3.1551e-02 +2.6611e-02 +2.3312e-01 +9.2608e-01 +7.2006e-01 +7.3582e-01 +6.9615e-02 +2.3512e-01 +2.9329e-01
79198 +5.128110992e+02 +5.128110992e+02 +4.909710992e+02 +4.909710992e+02 +9.5777e-01 +1.5542e-01 +3.8452e-01 +7.0584e-01 +9.8410e-01 +7.1030e-01 +1.7998e-01 +2.9214e-01 +7.9792e-01 +1.5329e-02 +3.2761e-01 +3.1551e-02 +2.6611e-02 +2.3312e-01 +9.2608e-01 +7.2006e-01 +7.3582e-01 +6.9615e-02 +2.3512e-01 +4.2640e-01
% function evaluation | noise-free fitness - Fopt (-1.862000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.009123516e+03 +1.009123516e+03 +9.905035156e+02 +9.905035156e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +9.804653227e+02 +9.804653227e+02 +9.618453227e+02 +9.618453227e+02 +2.5298e-01 +4.5631e-01 +6.7852e-01 +7.4046e-01 +6.2999e-01 +4.1971e-01 +1.7982e-01 +5.9745e-01 +2.3926e-01 +9.5469e-02 +6.8358e-01 +3.7681e-01 +5.9913e-01 +2.3216e-01 +3.2231e-01 +8.1051e-01 +6.1027e-01 +1.1472e-01 +1.1173e-01 +5.0855e-01
11 +9.675352731e+02 +9.675352731e+02 +9.489152731e+02 +9.489152731e+02 +1.9907e-01 +4.4735e-01 +1.7214e-03 +9.7541e-01 +2.9365e-01 +1.7132e-01 +2.3719e-01 +3.5119e-01 +8.4465e-01 +5.9704e-01 +6.6778e-01 +2.1302e-01 +4.6718e-02 +9.6252e-01 +2.5995e-02 +9.3476e-01 +3.9148e-01 +8.5708e-01 +5.9783e-01 +1.2033e-01
