% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
91308 +1.861495734e+03 +1.861495734e+03 +1.581545734e+03 +1.581545734e+03 +4.7789e-01 +6.1612e-03 +9.0251e-01 +7.6819e-01 +5.8930e-02 +5.3064e-02 +4.9824e-01 +4.5983e-01 +7.6757e-01 +1.4642e-02 +3.6571e-01 +9.4231e-02 +9.9205e-03 +2.0288e-01 +7.4499e-01 +9.8687e-01 +7.2110e-01 +5.8728e-01 +6.8688e-01 +5.3502e-01
% function evaluation | noise-free fitness - Fopt (9.319900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.926286861e+03 +1.926286861e+03 +2.858276861e+03 +2.858276861e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.804446321e+03 +1.804446321e+03 +2.736436321e+03 +2.736436321e+03 +2.8597e-01 +3.6664e-01 +7.2193e-01 +8.9512e-01 +6.7985e-01 +5.0270e-02 +4.8393e-01 +2.0603e-01 +1.0656e-01 +1.0319e-01 +2.3849e-01 +2.3691e-01 +3.8813e-01 +5.4483e-01 +9.4819e-01 +3.7579e-01 +5.4973e-02 +1.4652e-02 +8.7270e-01 +9.1147e-01
195 +1.764311758e+03 +1.764311758e+03 +2.696301758e+03 +2.696301758e+03 +7.5448e-01 +7.6517e-01 +6.5932e-01 +4.0193e-01 +8.4381e-01 +4.0443e-01 +9.9718e-01 +3.5001e-01 +2.9327e-01 +8.9381e-01 +1.7643e-01 +4.9195e-01 +4.7507e-01 +4.3516e-01 +7.8177e-01 +6.3066e-01 +6.9143e-03 +5.5757e-02 +5.1986e-01 +1.2424e-01
720 +1.727093000e+03 +1.727093000e+03 +2.659083000e+03 +2.659083000e+03 +4.9925e-01 +8.2059e-01 +4.0495e-01 +4.6419e-01 +5.0284e-01 +1.2347e-01 +7.6165e-01 +7.0462e-02 +5.0270e-02 +5.6479e-01 +9.2208e-01 +8.4908e-01 +6.7789e-01 +1.3269e-01 +6.8798e-01 +9.8255e-01 +3.5127e-01 +1.3603e-01 +4.3869e-01 +4.3147e-03
17155 +1.690470693e+03 +1.690470693e+03 +2.622460693e+03 +2.622460693e+03 +9.2557e-01 +3.6333e-01 +3.4866e-01 +5.1246e-01 +9.1342e-01 +1.2347e-01 +7.6165e-01 +7.0462e-02 +5.0270e-02 +5.6479e-01 +9.2208e-01 +8.4908e-01 +6.4386e-01 +3.5930e-01 +9.9103e-01 +9.8255e-01 +3.5127e-01 +1.3603e-01 +7.3541e-01 +6.3522e-01
68597 +1.657505612e+03 +1.657505612e+03 +2.589495612e+03 +2.589495612e+03 +9.7629e-01 +6.7704e-01 +3.3594e-01 +2.5679e-02 +9.7426e-01 +2.0403e-01 +4.8420e-01 +7.0462e-02 +5.0270e-02 +5.6479e-01 +9.2208e-01 +8.4908e-01 +6.4386e-01 +3.5692e-01 +9.9103e-01 +9.8255e-01 +3.5117e-02 +5.0049e-01 +9.4981e-01 +9.3502e-01
81131 +1.619516646e+03 +1.619516646e+03 +2.551506646e+03 +2.551506646e+03 +9.7629e-01 +6.7704e-01 +3.3594e-01 +2.5679e-02 +9.7426e-01 +2.0403e-01 +4.8420e-01 +7.0462e-02 +5.0270e-02 +8.3372e-01 +9.2208e-01 +8.4908e-01 +6.4386e-01 +3.5692e-01 +9.9103e-01 +9.8255e-01 +3.4322e-02 +1.3603e-01 +8.1194e-01 +3.8406e-02
% function evaluation | noise-free fitness - Fopt (1.133100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.068050719e+03 +2.068050719e+03 +2.181360719e+03 +2.181360719e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.039133192e+03 +2.039133192e+03 +2.152443192e+03 +2.152443192e+03 +5.2288e-01 +3.1987e-01 +2.4496e-01 +2.2324e-01 +4.0442e-02 +6.2573e-01 +6.1401e-02 +3.9970e-01 +8.4794e-01 +3.8697e-02 +3.8530e-01 +6.7625e-01 +8.0535e-01 +4.8259e-01 +6.6164e-01 +9.8675e-01 +9.1452e-03 +4.9422e-01 +7.7668e-01 +1.0313e-01
3 +1.977095967e+03 +1.977095967e+03 +2.090405967e+03 +2.090405967e+03 +4.9204e-01 +6.3424e-01 +2.8189e-01 +2.0530e-01 +7.5482e-01 +5.1241e-01 +6.2255e-01 +8.4315e-02 +4.8241e-01 +8.5978e-01 +2.2925e-01 +9.4971e-01 +1.5371e-01 +8.4520e-01 +1.1297e-01 +8.6628e-01 +6.5706e-02 +6.6853e-01 +3.4959e-01 +4.8295e-01
17 +1.949307491e+03 +1.949307491e+03 +2.062617491e+03 +2.062617491e+03 +8.9147e-01 +6.8720e-01 +8.6607e-01 +9.3518e-01 +7.1922e-01 +2.1035e-01 +2.1137e-01 +9.8507e-01 +9.6127e-01 +6.6271e-01 +2.6895e-01 +8.9058e-01 +1.4321e-01 +4.3253e-01 +1.6394e-01 +3.2851e-03 +1.7565e-01 +5.4701e-01 +3.6400e-01 +4.3044e-01
88 +1.864642737e+03 +1.864642737e+03 +1.977952737e+03 +1.977952737e+03 +9.7279e-01 +6.1175e-01 +9.3682e-01 +8.8025e-01 +7.8369e-01 +3.2820e-01 +5.0106e-02 +6.6999e-02 +5.9324e-01 +4.8200e-01 +7.3827e-02 +6.2356e-01 +6.8331e-01 +4.6457e-01 +3.8771e-01 +4.7455e-01 +5.5403e-01 +3.8700e-01 +3.4079e-01 +4.1505e-02
1512 +1.837992920e+03 +1.837992920e+03 +1.951302920e+03 +1.951302920e+03 +9.6110e-01 +5.3553e-01 +9.3114e-01 +3.0978e-01 +6.5471e-01 +8.5805e-01 +4.5524e-01 +1.9596e-02 +2.3600e-01 +7.4505e-02 +1.5995e-01 +9.1992e-01 +8.3658e-02 +9.9754e-02 +9.4707e-01 +9.7610e-01 +2.4945e-01 +4.9767e-01 +2.8354e-01 +8.3420e-02
10094 +1.805400205e+03 +1.805400205e+03 +1.918710205e+03 +1.918710205e+03 +9.9337e-01 +4.4963e-01 +6.4165e-01 +9.1018e-01 +7.6805e-01 +7.3675e-01 +4.5700e-01 +7.2164e-02 +3.5402e-01 +3.7991e-01 +5.3257e-02 +9.8503e-01 +4.1024e-02 +2.5772e-01 +2.9086e-01 +8.7987e-01 +5.8082e-01 +7.5550e-01 +6.9783e-01 +2.7083e-01
42546 +1.767532665e+03 +1.767532665e+03 +1.880842665e+03 +1.880842665e+03 +9.1237e-01 +7.1816e-01 +9.8555e-01 +5.6481e-01 +9.7458e-01 +1.9110e-01 +3.4904e-01 +1.4896e-01 +3.5402e-01 +3.7991e-01 +5.3257e-02 +9.8503e-01 +4.1024e-02 +2.1991e-01 +3.6614e-01 +9.2809e-01 +3.2743e-01 +8.8533e-01 +5.9639e-01 +1.9284e-01
88882 +1.726352486e+03 +1.726352486e+03 +1.839662486e+03 +1.839662486e+03 +9.5561e-01 +5.3178e-01 +9.5572e-01 +9.9161e-01 +3.9095e-01 +9.9892e-01 +5.8217e-02 +7.2164e-02 +6.9933e-01 +1.3453e-01 +4.9819e-02 +9.3430e-01 +1.3286e-02 +2.0811e-02 +3.0690e-01 +9.9227e-01 +2.4140e-01 +6.6916e-01 +1.5417e-01 +3.7873e-02
% function evaluation | noise-free fitness - Fopt (-1.223200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.989065753e+03 +1.989065753e+03 +1.866745753e+03 +1.866745753e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 +1.928312438e+03 +1.928312438e+03 +1.805992438e+03 +1.805992438e+03 +5.3567e-01 +5.1079e-01 +7.2986e-01 +9.4995e-01 +7.3408e-01 +3.8617e-01 +7.3451e-01 +7.8086e-01 +5.6250e-01 +3.3060e-01 +3.3916e-01 +8.6092e-01 +7.5034e-01 +6.7538e-01 +6.7145e-01 +4.4636e-01 +8.8369e-01 +1.5391e-01 +5.9091e-01 +5.6089e-01
10 +1.887234696e+03 +1.887234696e+03 +1.764914696e+03 +1.764914696e+03 +1.6939e-01 +3.6158e-01 +2.0654e-01 +7.9482e-01 +9.7765e-01 +9.2468e-01 +7.8610e-01 +8.4272e-01 +2.4928e-01 +8.3913e-02 +2.2330e-01 +3.7150e-01 +6.4343e-01 +7.8613e-01 +2.1975e-01 +4.5623e-01 +8.9420e-01 +8.4766e-01 +2.9158e-01 +9.3884e-02
77 +1.848666988e+03 +1.848666988e+03 +1.726346988e+03 +1.726346988e+03 +4.6910e-01 +1.5619e-01 +2.5854e-01 +2.3899e-01 +1.2566e-01 +2.5018e-01 +5.7380e-02 +6.0846e-02 +6.0208e-01 +2.7701e-01 +1.3276e-01 +7.8074e-01 +3.5038e-01 +7.2987e-01 +6.3972e-01 +3.5426e-01 +7.8323e-02 +4.3099e-01 +8.0448e-02 +8.5575e-01
431 +1.811555515e+03 +1.811555515e+03 +1.689235515e+03 +1.689235515e+03 +6.6304e-01 +4.4950e-04 +6.8953e-01 +2.1492e-01 +6.8633e-01 +4.5738e-01 +2.3321e-01 +4.0756e-02 +6.4457e-01 +5.5089e-02 +4.2991e-01 +6.2452e-01 +2.0463e-01 +9.2824e-01 +6.9568e-01 +4.8944e-01 +8.1333e-01 +1.2837e-01 +2.3197e-01 +6.3056e-01
3553 +1.761874217e+03 +1.761874217e+03 +1.639554217e+03 +1.639554217e+03 +4.0803e-01 +1.2204e-01 +1.7720e-01 +4.3619e-01 +6.3109e-01 +6.0771e-01 +7.4322e-01 +5.5017e-02 +4.1471e-01 +1.9937e-01 +2.7213e-01 +8.0918e-01 +1.8060e-01 +8.8940e-01 +1.7721e-01 +9.0157e-01 +8.5949e-01 +7.5722e-01 +8.7881e-02 +9.8454e-01
34084 +1.735494749e+03 +1.735494749e+03 +1.613174749e+03 +1.613174749e+03 +1.4951e-01 +2.0781e-02 +4.2904e-01 +8.5833e-01 +5.5130e-01 +5.8890e-01 +7.4322e-01 +5.5017e-02 +4.1471e-01 +1.9937e-01 +2.7213e-01 +8.0918e-01 +1.8060e-01 +8.8940e-01 +1.7721e-01 +9.0157e-01 +8.5949e-01 +7.5722e-01 +8.7881e-02 +9.8429e-01
84925 +1.689123033e+03 +1.689123033e+03 +1.566803033e+03 +1.566803033e+03 +6.2571e-01 +4.4790e-03 +3.3242e-01 +9.0805e-01 +7.1676e-01 +8.4839e-01 +9.6627e-01 +6.5384e-02 +8.5134e-01 +6.9071e-03 +7.6655e-02 +8.5437e-01 +1.8060e-01 +8.8940e-01 +7.6299e-01 +4.0251e-01 +8.5979e-01 +9.8354e-01 +9.3548e-01 +9.8429e-01
% function evaluation | noise-free fitness - Fopt (1.556000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.693623616e+03 +1.693623616e+03 +1.709183616e+03 +1.709183616e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.509652691e+03 +1.509652691e+03 +1.525212691e+03 +1.525212691e+03 +4.7035e-02 +3.1625e-01 +2.4826e-01 +2.5325e-01 +2.8983e-01 +5.5620e-01 +4.4218e-01 +4.4544e-01 +6.4178e-01 +6.3285e-01 +3.8324e-01 +8.8909e-01 +7.2108e-01 +3.5140e-01 +1.6069e-01 +6.8431e-01 +6.2932e-01 +9.0538e-01 +8.0066e-01 +2.9470e-02
10 +1.471178448e+03 +1.471178448e+03 +1.486738448e+03 +1.486738448e+03 +9.5955e-02 +4.8617e-01 +2.4853e-01 +5.2442e-01 +9.2636e-01 +3.4113e-01 +9.0614e-01 +2.0613e-01 +3.6367e-01 +4.0411e-02 +8.0199e-01 +8.8223e-01 +8.3554e-01 +2.5040e-01 +5.8905e-01 +5.0922e-01 +7.2884e-01 +8.0469e-01 +5.9788e-01 +5.6252e-01
49 +1.394218851e+03 +1.394218851e+03 +1.409778851e+03 +1.409778851e+03 +5.0677e-02 +2.1532e-01 +8.9951e-01 +4.0165e-01 +8.8084e-01 +6.1559e-01 +2.6534e-01 +1.6886e-01 +8.4922e-01 +7.2815e-01 +8.9391e-01 +7.1576e-01 +3.8732e-01 +8.9168e-01 +8.3493e-01 +5.7177e-01 +8.3576e-01 +4.9743e-02 +9.2828e-01 +5.5001e-01
2517 +1.378096757e+03 +1.378096757e+03 +1.393656757e+03 +1.393656757e+03 +1.7662e-01 +6.0710e-01 +4.0748e-01 +1.6772e-01 +8.7894e-01 +7.6448e-01 +5.0840e-01 +4.6415e-02 +1.2879e-01 +2.3080e-02 +7.1065e-01 +8.8925e-01 +7.1641e-01 +9.5888e-01 +4.7927e-01 +5.5985e-01 +5.4060e-01 +8.6825e-01 +8.9953e-01 +1.1036e-01
3376 +1.326554795e+03 +1.326554795e+03 +1.342114795e+03 +1.342114795e+03 +5.1156e-02 +2.9512e-02 +5.2046e-01 +5.4494e-01 +8.7894e-01 +7.6448e-01 +5.0840e-01 +4.6415e-02 +1.2879e-01 +2.3080e-02 +7.1065e-01 +8.8925e-01 +7.1641e-01 +9.5888e-01 +4.7927e-01 +5.5985e-01 +5.4060e-01 +8.6825e-01 +8.9953e-01 +1.1036e-01
26729 +1.306574059e+03 +1.306574059e+03 +1.322134059e+03 +1.322134059e+03 +5.1156e-02 +2.9512e-02 +5.2046e-01 +5.4494e-01 +8.7894e-01 +7.6448e-01 +5.0840e-01 +4.6415e-02 +1.2879e-01 +2.3080e-02 +7.1065e-01 +6.7631e-01 +9.2360e-02 +9.3046e-01 +8.5407e-01 +9.7951e-01 +5.4572e-01 +9.4579e-01 +9.5823e-01 +1.1036e-01
34071 +1.275414973e+03 +1.275414973e+03 +1.290974973e+03 +1.290974973e+03 +4.0320e-02 +9.8229e-03 +9.6128e-01 +3.6070e-01 +7.6679e-01 +9.7933e-01 +1.3949e-01 +4.6415e-02 +1.2879e-01 +2.3080e-02 +6.5466e-01 +9.9976e-01 +6.5284e-01 +9.3046e-01 +8.5407e-01 +9.7951e-01 +5.4572e-01 +9.2580e-01 +9.1541e-01 +2.8685e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.451409028e+03 +2.451409028e+03 +3.451409028e+03 +3.451409028e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +2.383205013e+03 +2.383205013e+03 +3.383205013e+03 +3.383205013e+03 +2.1244e-01 +2.7409e-02 +1.8583e-01 +6.6124e-01 +7.5001e-01 +5.6260e-01 +4.4087e-01 +2.2450e-01 +8.7531e-01 +3.3932e-01 +7.4815e-01 +3.7259e-01 +8.4409e-01 +9.1767e-01 +9.9929e-02 +6.3427e-01 +1.8877e-01 +3.9505e-01 +1.1605e-01 +6.2980e-01
11 +2.327367195e+03 +2.327367195e+03 +3.327367195e+03 +3.327367195e+03 +7.3723e-01 +5.6831e-02 +6.3027e-01 +9.3594e-01 +8.7098e-01 +8.7735e-01 +2.0194e-01 +2.5983e-01 +5.2669e-01 +5.6081e-01 +6.3548e-01 +5.4404e-01 +5.1335e-02 +7.1253e-01 +1.5053e-01 +6.4818e-01 +9.5928e-01 +1.8295e-01 +3.8993e-01 +7.5058e-01
248 +2.289058151e+03 +2.289058151e+03 +3.289058151e+03 +3.289058151e+03 +1.5071e-01 +6.9536e-02 +1.1178e-01 +7.8921e-01 +2.3439e-01 +8.3226e-01 +3.4493e-01 +8.3042e-01 +2.1745e-01 +7.8250e-01 +6.6251e-01 +3.1385e-01 +5.8310e-01 +7.6542e-01 +5.2783e-02 +5.6754e-01 +8.9305e-01 +7.2905e-01 +6.8971e-01 +3.3737e-01
406 +2.232423377e+03 +2.232423377e+03 +3.232423377e+03 +3.232423377e+03 +1.0687e-01 +4.1528e-01 +6.7736e-02 +4.9766e-01 +2.2002e-01 +2.2437e-01 +7.6752e-01 +7.5352e-01 +7.5005e-01 +1.6565e-01 +9.4589e-01 +4.8012e-02 +1.0765e-01 +9.0823e-01 +3.0102e-01 +3.4945e-01 +3.0784e-01 +8.1518e-02 +4.1680e-01 +7.0490e-01
6553 +2.185129736e+03 +2.185129736e+03 +3.185129736e+03 +3.185129736e+03 +3.0344e-01 +7.0667e-02 +5.7597e-01 +4.9766e-01 +2.2002e-01 +2.2437e-01 +7.6752e-01 +7.5352e-01 +7.5005e-01 +1.6565e-01 +9.4589e-01 +4.8012e-02 +1.0765e-01 +9.0823e-01 +2.5852e-01 +8.0708e-01 +8.2633e-01 +2.5950e-02 +5.5120e-01 +6.7478e-01
74106 +2.110036385e+03 +2.110036385e+03 +3.110036385e+03 +3.110036385e+03 +2.4642e-01 +1.1635e-01 +9.1222e-01 +8.1660e-01 +1.3947e-01 +8.0511e-01 +7.4403e-01 +9.2241e-01 +3.3943e-01 +5.2369e-02 +9.6846e-01 +8.4890e-02 +1.0765e-01 +9.8259e-01 +5.9693e-02 +4.1589e-01 +5.6057e-01 +2.0749e-01 +6.5052e-01 +9.3726e-01
% function evaluation | noise-free fitness - Fopt (1.177400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.962662543e+03 +1.962662543e+03 +2.080402543e+03 +2.080402543e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +1.908664581e+03 +1.908664581e+03 +2.026404581e+03 +2.026404581e+03 +5.0706e-01 +8.7320e-01 +4.0083e-01 +7.7533e-01 +3.1796e-01 +8.6434e-03 +1.4522e-01 +1.8290e-01 +6.6578e-01 +4.1141e-01 +8.3682e-01 +9.8853e-01 +6.2887e-01 +5.5145e-01 +6.4880e-01 +1.5920e-03 +2.9794e-01 +1.4904e-01 +7.4915e-01 +3.7514e-01
7 +1.859480808e+03 +1.859480808e+03 +1.977220808e+03 +1.977220808e+03 +7.6910e-01 +2.6580e-01 +1.2964e-04 +2.7718e-02 +5.3760e-01 +4.8214e-01 +3.2865e-01 +6.2282e-01 +7.5734e-01 +9.4319e-01 +6.9243e-01 +1.3211e-02 +3.5316e-01 +1.1907e-01 +9.2243e-01 +5.8202e-01 +1.9770e-01 +4.5434e-01 +6.5637e-01 +1.8551e-01
