% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
95 +2.216978421e+01 +2.216978421e+01 +6.781597842e+02 +6.781597842e+02 +5.1241e+00 +1.4639e+01 -6.0348e+00 +1.5622e+01 -1.5978e+01 -1.9160e+01 -3.1722e+01 +1.7632e+01 -9.8748e+00 -3.1622e+01 +2.3311e+01 +3.4424e+01 +6.6678e+00 -2.5058e+01 +1.0247e+01 +2.9589e+01 -1.5437e+01 -3.2804e+01 +1.9179e+01 +3.7622e+01
100 +9.278108386e+00 +9.278108386e+00 +6.652681084e+02 +6.652681084e+02 +3.7968e+00 +1.7480e+00 -4.6410e+00 +1.2203e+01 -1.1864e+01 -2.0847e+01 -4.1584e+01 +1.7962e+01 -1.3341e+01 -3.2066e+01 +1.9695e+01 +2.4490e+01 +1.7425e+01 -1.6554e+01 +6.4834e+00 +4.3554e+01 -1.2370e+01 -1.8226e+01 +1.0660e+01 +3.6591e+01
116 +2.073120822e+00 +2.073120822e+00 +6.580631208e+02 +6.580631208e+02 +7.3905e+00 -6.6306e+00 -3.3731e+00 +1.5579e+01 -5.6869e+00 -2.3922e+01 -4.3571e+01 +9.8954e+00 -8.6063e+00 -2.7943e+01 +1.6471e+01 +2.2823e+01 +2.3359e+01 -1.2145e+01 +5.8903e+00 +4.5490e+01 -1.3838e+01 -1.6913e+01 +7.8535e+00 +4.1002e+01
122 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +6.0266e+00 -5.7937e+00 -5.7820e+00 +1.7246e+01 -1.1031e+01 -1.4888e+01 -5.0188e+01 +7.4730e+00 -1.0322e+01 -1.9970e+01 +2.2210e+01 +2.0234e+01 +3.1946e+01 -1.4588e+01 +1.7442e+01 +4.4355e+01 -2.0538e+01 -1.8871e+01 +1.1984e+01 +4.2716e+01
% function evaluation | noise-free fitness - Fopt (6.671000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.983131749e+02 +2.983131749e+02 +3.650231749e+02 +3.650231749e+02 +2.3988e+00 +4.2912e+00 -5.0016e-01 -4.4351e+00 +2.1664e-01 +1.1339e+00 -2.0385e+00 -3.4464e+00 +4.8227e+00 -3.5166e+00 +1.1975e+00 -9.8099e-01 -2.9562e+00 +2.1864e+00 +3.2430e+00 -1.5502e+00 -1.2299e+00 -4.6491e+00 +1.2700e+00 -3.7235e+00
13 +2.444014327e+02 +2.444014327e+02 +3.111114327e+02 +3.111114327e+02 +2.8370e-01 +1.1223e+01 -8.1404e+00 -1.3489e+01 +9.1574e-01 +2.5284e+00 -8.9439e+00 +1.2406e+00 +2.8672e+00 -2.6764e+00 -1.8733e+00 +1.4932e+00 -2.6731e+00 +4.9996e+00 -2.7130e+00 -1.2768e+00 -4.3904e+00 -9.0893e+00 -6.1434e+00 -5.2201e+00
31 +1.487591661e+02 +1.487591661e+02 +2.154691661e+02 +2.154691661e+02 -6.2038e+00 +5.0233e+00 -1.1683e+01 +6.7545e+00 -3.0444e+00 +6.9179e+00 -1.8831e+01 +3.9628e+00 +6.3894e+00 +1.3237e+01 -4.3831e+00 -5.6575e+00 +3.0415e+00 +2.1035e+01 -3.9079e+00 +1.3583e+01 -1.7682e+01 -1.8270e+01 -8.6574e+00 -2.1648e+01
45 +4.916829680e+01 +4.916829680e+01 +1.158782968e+02 +1.158782968e+02 -1.4742e+01 +9.0253e+00 -7.5512e-01 +5.1734e+00 -2.1459e+00 +1.0150e+01 -1.5439e+01 +6.4784e-01 +7.2181e+00 -4.6933e+00 -8.9289e+00 -8.2572e+00 +1.4012e+01 +1.9948e+01 +3.3159e+00 +1.3642e+01 -1.7382e+01 -2.7334e+01 -8.6645e+00 -1.9128e+01
51 +3.292742761e+01 +3.292742761e+01 +9.963742761e+01 +9.963742761e+01 -1.6082e+01 +1.0106e+01 -7.2796e+00 +5.1412e+00 -9.7884e+00 +1.2381e+01 -2.2103e+01 -4.5378e+00 +5.0130e+00 -6.7864e+00 -1.6740e+01 -1.5614e+01 +1.3007e+01 +1.7720e+01 +2.2880e+00 +1.3203e+01 -1.3410e+01 -2.9455e+01 -8.1524e+00 -1.9269e+01
58 +2.345893309e+01 +2.345893309e+01 +9.016893309e+01 +9.016893309e+01 -1.4642e+01 -4.0408e+00 -1.0784e+01 +6.4609e+00 -9.4334e+00 +1.5998e+01 -1.5446e+01 -5.2462e+00 -2.0147e+00 -8.5668e+00 -1.6833e+01 -1.1042e+01 +1.6206e+01 +1.6400e+01 +4.2886e+00 +1.3811e+01 -2.4870e+01 -2.4172e+01 -8.8668e+00 -2.4180e+01
69 +7.541994812e+00 +7.541994812e+00 +7.425199481e+01 +7.425199481e+01 -2.4321e+01 -1.2736e+01 -8.3047e+00 +1.5611e+01 -3.5528e-01 +1.1070e+01 -2.4637e+01 -8.2399e+00 +1.1187e+01 -5.4025e+00 -1.4438e+01 -2.3089e+01 +2.3834e+01 +2.4685e+01 +9.1693e+00 +1.1648e+01 -2.3805e+01 -2.5972e+01 -2.1546e+01 -2.5193e+01
70 +3.923964679e+00 +3.923964679e+00 +7.063396468e+01 +7.063396468e+01 -2.5845e+01 -1.6695e+01 -6.8574e+00 +1.2639e+01 -5.0230e+00 +5.1078e+00 -2.6921e+01 -1.4522e+01 +1.0130e+01 -3.6816e+00 -1.8371e+01 -2.5520e+01 +3.2276e+01 +2.1734e+01 +1.5229e+01 +1.8267e+01 -1.6080e+01 -2.1327e+01 -2.2876e+01 -2.2153e+01
76 +8.326291641e-01 +8.326291641e-01 +6.754262916e+01 +6.754262916e+01 -2.1110e+01 -1.1157e+01 -1.5691e+01 +4.5202e+00 -8.8360e+00 +1.2026e+01 -2.7600e+01 -1.5425e+01 +1.5824e+01 -4.9521e+00 -8.2410e+00 -3.0668e+01 +2.9456e+01 +2.3156e+01 +1.7070e+01 +1.2148e+01 -2.1159e+01 -2.2470e+01 -2.1789e+01 -2.2300e+01
79 +4.263256415e-14 +4.263256415e-14 +6.671000000e+01 +6.671000000e+01 -1.7319e+01 -8.9367e+00 -1.1250e+01 +1.2641e+01 -1.4552e+01 +1.8247e+01 -2.3306e+01 -1.5693e+01 +2.2312e+01 -8.8513e+00 -1.3068e+01 -2.6376e+01 +3.0917e+01 +3.0227e+01 +3.1352e+01 +7.2094e+00 -1.8802e+01 -2.4733e+01 -2.1780e+01 -1.1103e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.208878155e+02 +5.208878155e+02 +1.462557816e+03 +1.462557816e+03 -1.5702e+00 +1.2934e+00 +2.3362e+00 +4.1815e+00 +2.2354e+00 +4.8503e+00 -4.6017e+00 +2.1707e+00 +4.4159e+00 +1.8088e+00 -4.6321e+00 -3.3154e+00 +4.7145e+00 +4.1983e+00 +6.6755e-01 +1.0603e-01 +2.8963e+00 -4.4035e+00 -4.1128e+00 +2.6537e+00
5 +3.879805548e+02 +3.879805548e+02 +1.329650555e+03 +1.329650555e+03 -1.0112e-01 +1.8736e+00 -3.9644e+00 +5.5316e+00 +1.7174e+00 +8.3452e+00 -1.5368e+01 +7.5651e+00 -2.0705e+00 -6.6569e+00 +7.1108e-01 -3.1642e+00 +1.0374e+01 -1.4913e+01 +5.9401e+00 +3.1365e+00 -5.7796e+00 +1.0905e+01 -6.9403e+00 -2.0941e-01
15 +2.311020601e+02 +2.311020601e+02 +1.172772060e+03 +1.172772060e+03 -7.1005e+00 +1.6281e+01 -1.7867e+01 -7.5825e+00 +3.9493e+00 +9.8210e+00 -2.2951e+01 +1.3057e+01 -6.2362e-01 -1.2960e+01 +1.3670e+01 +1.5269e+01 -8.1828e+00 -2.4945e+01 +2.1125e+01 +1.0331e+01 -1.2447e+01 +2.5428e+01 -1.9017e+00 +1.1529e+01
25 +1.518510009e+02 +1.518510009e+02 +1.093521001e+03 +1.093521001e+03 -1.9553e+01 +6.9498e+00 -3.1828e+01 +4.4353e+00 -1.4140e+01 -1.5424e+00 -1.0547e+00 -1.0072e+00 -1.2893e+01 -3.6102e+01 +4.1893e+00 +1.1247e+01 -2.4046e+01 -2.4361e+01 +4.7800e+01 +2.2569e+00 -2.3587e+01 +2.6245e+01 +2.6282e+01 +3.0004e+01
42 +8.922707638e+01 +8.922707638e+01 +1.030897076e+03 +1.030897076e+03 +4.7401e+00 +3.9364e+00 -1.9147e+01 +5.4248e+00 -1.0427e+01 -5.6093e+00 +1.3669e+01 -2.6337e+01 +5.4110e+00 -5.4379e+01 +2.1758e+01 +1.1223e+01 -1.8556e+01 -2.8360e+01 +4.5603e+01 +2.1140e+01 -3.5893e+01 +2.5651e+01 +3.0806e+01 +3.2540e+01
70 +5.668705757e+01 +5.668705757e+01 +9.983570576e+02 +9.983570576e+02 +2.9432e+00 -3.4351e+01 +6.8319e+00 +1.0036e+01 -2.0222e+01 +1.3955e+01 +1.7657e+00 -4.0035e+01 +1.3397e+01 -5.6256e+01 +1.5146e+01 +1.3266e+01 -1.4203e+01 -3.8095e+01 +4.0364e+01 +1.4006e+01 -2.0886e+01 +3.8889e+01 +2.7447e+01 +3.0323e+01
73 +3.085299071e+01 +3.085299071e+01 +9.725229907e+02 +9.725229907e+02 +2.7362e+00 -2.3144e+01 +1.2684e+01 +1.5199e+01 -1.7804e+01 +7.6116e+00 -1.5406e+01 -3.3859e+01 +1.5587e+01 -6.4345e+01 +2.8968e+01 +1.9807e+01 -1.5694e+01 -4.1697e+01 +4.3524e+01 +1.0776e+01 -1.8494e+01 +2.6274e+01 +1.4341e+01 +2.0803e+01
94 +1.775669748e+01 +1.775669748e+01 +9.594266975e+02 +9.594266975e+02 +2.5379e+00 -1.8452e+00 +1.5379e+01 +2.6037e+01 -2.0171e+01 -1.3679e+00 -3.1715e+01 -3.7015e+01 +1.3817e+01 -5.4426e+01 +1.3934e+01 +8.5480e+00 -1.7147e+01 -2.3690e+01 +4.9494e+01 +1.0802e+01 -2.8859e+01 +4.2687e+01 +3.2753e+01 +1.7814e+01
102 +2.837427666e+00 +2.837427666e+00 +9.445074277e+02 +9.445074277e+02 -3.1066e+00 -2.0080e+01 +1.8272e+01 +3.9491e+01 -1.0750e+01 -5.4440e+00 -3.7939e+01 -3.4291e+01 +4.6420e+00 -4.5080e+01 +1.9293e+01 +1.8251e+01 -2.2198e+01 -1.6213e+01 +5.4689e+01 +1.0213e+01 -2.1983e+01 +4.7237e+01 +3.0407e+01 +1.7865e+01
103 +1.281858066e+00 +1.281858066e+00 +9.429518581e+02 +9.429518581e+02 -1.6210e+01 -6.9473e+00 +2.8145e+01 +4.2760e+01 -8.2289e+00 -9.9645e+00 -2.8159e+01 -4.4431e+01 +4.5138e+00 -4.8868e+01 +2.6448e+01 +5.9435e+00 -2.7718e+01 -5.5301e+00 +5.7398e+01 +1.5638e+01 -1.9737e+01 +5.6006e+01 +3.4169e+01 +2.2049e+01
135 +1.136868377e-13 +1.136868377e-13 +9.416700000e+02 +9.416700000e+02 -1.1377e+01 -1.6126e+01 +2.7313e+01 +2.4094e+01 -1.1947e+01 -6.2098e+00 -2.1389e+01 -4.4968e+01 +1.9328e+01 -4.9217e+01 +3.4297e+01 +9.2588e+00 -2.2793e+01 -2.6247e+01 +5.8264e+01 +1.0257e+01 -3.1651e+01 +7.0107e+01 +2.7533e+01 +2.6824e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.440160239e+02 +4.440160239e+02 +4.065660239e+02 +4.065660239e+02 +2.0240e+00 -3.1918e+00 -3.2994e+00 -3.9277e+00 +3.7819e+00 +2.3398e+00 +5.5116e-01 +4.4918e+00 -2.5558e+00 -1.7446e+00 +3.8354e+00 -8.3972e-01 -4.8524e-01 -2.4412e+00 -2.4053e+00 +4.2122e+00 +4.7161e+00 -1.6295e+00 -4.2595e+00 -2.5440e+00
6 +3.331333489e+02 +3.331333489e+02 +2.956833489e+02 +2.956833489e+02 +2.7689e+00 -2.4172e+00 -7.6713e-01 -1.1032e+01 -2.2160e+00 -1.5088e+00 +3.6039e+00 -1.7265e+00 -6.9854e+00 +1.0588e+00 +1.0131e+01 -7.5779e-01 +3.6913e-01 -4.1229e+00 +5.0068e+00 +5.3776e+00 +1.0330e-01 -4.1043e+00 +1.3485e-03 -5.4065e-01
8 +2.217718767e+02 +2.217718767e+02 +1.843218767e+02 +1.843218767e+02 +5.5862e+00 +9.3094e+00 -6.6425e+00 -7.0636e+00 -3.5566e+00 +4.8319e+00 +6.5571e+00 +1.9802e+00 -4.9302e+00 +2.5245e+00 +7.1716e+00 -8.6024e+00 -4.8759e-01 -9.3176e+00 +7.3057e+00 +7.4012e+00 -7.6894e+00 -3.6457e+00 +3.2307e+00 -8.7630e+00
24 +1.446322877e+02 +1.446322877e+02 +1.071822877e+02 +1.071822877e+02 +8.5149e+00 +1.6075e+01 -1.1581e+01 -1.7322e+01 -1.0844e+01 +2.5583e+01 -4.3412e+00 +8.4860e+00 -9.8864e+00 +4.4884e-01 +5.1476e+00 +1.6926e+00 -7.0631e+00 -1.3593e+01 +7.9311e+00 +3.9961e+00 -1.6077e+01 +4.8531e+00 +5.0586e+00 -1.3501e+01
79 +9.718542473e+01 +9.718542473e+01 +5.973542473e+01 +5.973542473e+01 +1.6558e+01 +6.6248e+00 -8.3993e+00 -2.1121e+01 -1.4063e+01 +8.1365e+00 +1.1603e+00 +4.4172e+00 -6.3527e+00 -2.0180e-01 +1.1675e+01 +9.0634e+00 -1.3911e+01 -1.8785e+01 +4.7257e+00 +9.6761e+00 -7.6797e+00 +9.3686e+00 +4.6322e+00 -1.4685e+01
93 +4.806916546e+01 +4.806916546e+01 +1.061916546e+01 +1.061916546e+01 +2.7965e+01 +8.5945e+00 -4.5465e+00 -1.1872e+01 -1.5258e+01 +1.1336e+01 +5.6028e+00 +9.5722e+00 +4.2916e+00 +8.2526e+00 +8.3410e+00 +3.6263e+01 -1.1044e+01 -2.0633e+01 +8.0279e+00 +1.1966e+01 -6.4614e+00 +5.0099e+00 +9.2406e+00 -1.8982e+01
115 +3.481232351e+01 +3.481232351e+01 -2.637676494e+00 -2.637676494e+00 +3.2486e+01 +6.9092e+00 +4.3971e+00 -8.2512e+00 -2.3805e+01 +1.3146e+01 +6.1056e+00 +2.0281e+00 +1.4223e+01 +1.4676e+01 -2.4685e-01 +3.4276e+01 -6.1554e+00 -1.9523e+01 +6.3489e+00 +2.0606e+01 -1.3878e+01 +8.5825e+00 +1.4060e+01 -2.7061e+01
128 +1.839242900e+01 +1.839242900e+01 -1.905757100e+01 -1.905757100e+01 +2.7993e+01 +2.5639e+00 +1.5919e+01 -9.0845e+00 -3.0320e+01 +6.9176e+00 +1.4408e+01 -3.3460e+00 +1.0981e+01 +1.6589e+01 +2.3995e+00 +3.5747e+01 -4.5386e+00 -1.3229e+01 +4.8046e+00 +2.0364e+01 -7.5535e+00 +8.9959e+00 +2.1737e+01 -1.3815e+01
132 +1.526097447e+01 +1.526097447e+01 -2.218902553e+01 -2.218902553e+01 +2.4229e+01 +3.4529e+00 +1.7662e+01 -5.7777e+00 -2.4398e+01 +6.0512e+00 +1.5719e+01 -9.7596e-01 +7.2524e+00 +1.9579e+01 +3.7751e+00 +4.1025e+01 -7.1829e+00 -1.2739e+01 +8.2129e+00 +1.5447e+01 -7.9406e+00 +7.1824e+00 +2.4740e+01 -1.9224e+01
160 +5.175094640e+00 +5.175094640e+00 -3.227490536e+01 -3.227490536e+01 +1.3359e+01 +3.7654e+00 +1.5305e+01 -7.4468e+00 -2.1519e+01 +6.3663e+00 +1.5278e+01 -1.0980e+01 +1.3571e+01 +3.2438e+01 +3.8745e+00 +4.2595e+01 -6.6623e+00 -1.0945e+01 +1.4491e+01 +1.2681e+01 -8.1253e+00 +7.8798e+00 +1.7617e+01 -1.7728e+01
163 +2.346769050e+00 +2.346769050e+00 -3.510323095e+01 -3.510323095e+01 +1.4380e+01 +3.5586e+00 +1.2842e+01 -4.4997e+00 -2.5311e+01 +1.0940e+01 +1.5031e+01 -1.2192e+01 +1.0766e+01 +3.3747e+01 +6.1411e+00 +4.0987e+01 -8.1454e+00 -1.2931e+01 +1.4178e+01 +1.2465e+01 -6.4530e+00 +1.5340e+01 +1.7475e+01 -2.0045e+01
167 +7.105427358e-14 +7.105427358e-14 -3.745000000e+01 -3.745000000e+01 +1.1481e+01 +5.9366e+00 +1.3196e+01 -6.0051e+00 -3.1844e+01 +9.9338e+00 +1.2012e+01 -1.0193e+01 +9.7950e+00 +2.8985e+01 +6.9416e+00 +4.2791e+01 -1.4466e+01 -1.9898e+01 +1.1228e+01 +1.6652e+01 -6.5474e+00 +1.8563e+01 +1.4213e+01 -1.6569e+01
% function evaluation | noise-free fitness - Fopt (-2.665900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.720832493e+02 +3.720832493e+02 +1.054932493e+02 +1.054932493e+02 +1.1080e+00 +1.5763e+00 +4.7489e+00 +5.3659e-01 +4.5460e+00 +2.7535e+00 +3.5430e+00 +2.3258e+00 -4.0148e-02 -4.2371e+00 -1.3276e+00 +3.6174e+00 -2.6546e+00 -2.0416e+00 -3.6941e+00 +4.5166e+00 -1.0368e+00 +4.1123e+00 -1.9867e+00 +2.2326e-01
9 +2.049280200e+02 +2.049280200e+02 -6.166198002e+01 -6.166198002e+01 +2.1007e+00 +1.1190e+01 +1.6164e+01 -1.5519e+00 -6.9961e+00 +4.1369e+00 +1.5432e+01 -1.0170e+01 +7.7632e+00 -2.0495e+01 -3.2745e+00 +8.3891e+00 +4.2870e+00 -4.1243e+00 -8.4563e+00 -5.7806e-02 +9.6550e+00 +1.2078e+01 -4.9391e+00 +8.4093e+00
21 +1.577059574e+02 +1.577059574e+02 -1.088840426e+02 -1.088840426e+02 -3.3920e+00 +1.1573e+01 +6.0916e+00 +1.0428e+01 -1.2128e+01 +2.5311e+00 +2.0388e+01 -9.2370e+00 +6.2693e+00 -2.0920e+01 -1.2221e+00 +6.1215e+00 +6.7708e+00 -5.9277e-01 -1.6047e+01 -2.4876e+00 +1.7180e+01 +9.4271e+00 -2.4629e+01 +1.1430e+01
23 +9.518026942e+01 +9.518026942e+01 -1.714097306e+02 -1.714097306e+02 -8.9931e-01 +6.9050e+00 -3.1331e+00 +8.0848e+00 -1.0509e+01 -7.3212e+00 +1.0370e+01 -1.9361e+01 -1.2924e+00 -2.7828e+01 -4.3114e+00 +8.7842e+00 +2.0164e+00 +3.0444e+00 -2.5356e+01 -8.5337e+00 +1.6021e+01 +1.1512e+01 -2.7292e+01 +1.9190e+01
41 +5.921105773e+01 +5.921105773e+01 -2.073789423e+02 -2.073789423e+02 -3.0599e+00 +1.5938e+01 -7.5002e+00 +5.8195e+00 -9.4174e+00 -1.3278e+01 -6.9434e-01 -4.3719e+00 -7.6605e+00 -2.3354e+01 -1.0715e+01 +6.6726e+00 +1.3146e+01 +8.2508e+00 -1.8314e+01 -2.8256e+00 +2.4937e+01 +1.3538e+01 -2.9870e+01 +5.6057e+00
80 +3.793751511e+01 +3.793751511e+01 -2.286524849e+02 -2.286524849e+02 +6.7582e+00 +5.8907e+00 -2.1547e+00 +1.2661e+01 -5.8918e+00 -7.3043e+00 -2.0514e+01 -1.6150e+01 -1.2282e+01 -3.0700e+01 -1.5224e+01 +7.4122e+00 +8.8941e+00 +2.2179e+01 -2.4585e+01 -7.3910e+00 +4.7123e+01 +1.4540e+01 -2.9391e+01 +5.7651e+00
