% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
126 +8.579934844e+00 +8.579934844e+00 +7.528993484e+01 +7.528993484e+01 -5.3317e+00 -1.2943e+01 -1.1836e+01 +4.7011e+00 -1.9457e+01 +2.3886e+01 -1.4814e+01 -1.0943e+01 +2.0493e+01 -4.4207e+00 -7.1246e+00 -9.8197e+00 +3.3597e+01 +7.2571e+00 +3.0774e+01 +1.0776e+01 -4.0757e+00 -4.9837e+01 -9.5233e+00 -1.0781e+01
168 +4.507783583e+00 +4.507783583e+00 +7.121778358e+01 +7.121778358e+01 -3.2357e+00 -9.0374e+00 -1.9459e+01 +6.2938e+00 -2.2509e+01 +2.6103e+01 -1.1103e+01 -1.3398e+01 +2.5875e+01 -5.4134e+00 -6.4712e+00 -1.2050e+01 +3.4613e+01 +1.3963e+01 +3.1285e+01 +1.8721e+01 -4.6054e+00 -4.6183e+01 -1.4448e+01 -1.2986e+01
169 +1.389751797e+00 +1.389751797e+00 +6.809975180e+01 +6.809975180e+01 -3.6102e+00 -1.0809e+01 -1.9480e+01 +5.8431e+00 -2.4659e+01 +2.9266e+01 -9.3492e+00 -1.4715e+01 +2.8120e+01 -1.0242e+01 -8.0509e+00 -1.1507e+01 +3.9304e+01 +1.6962e+01 +2.8725e+01 +2.3433e+01 -1.0920e+01 -4.7195e+01 -1.4536e+01 -1.2036e+01
173 +4.263256415e-14 +4.263256415e-14 +6.671000000e+01 +6.671000000e+01 -6.5944e+00 -1.2048e+01 -1.9112e+01 +7.3196e+00 -2.0579e+01 +2.9065e+01 -1.2550e+01 -1.2246e+01 +2.6946e+01 -1.0601e+01 -7.3789e+00 -1.3848e+01 +3.8263e+01 +1.5347e+01 +2.5865e+01 +1.8556e+01 -1.1447e+01 -5.0183e+01 -1.8848e+01 -1.7858e+01
% function evaluation | noise-free fitness - Fopt (9.416700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.928766543e+02 +4.928766543e+02 +1.434546654e+03 +1.434546654e+03 +4.6498e+00 +2.7098e-01 -7.7041e-01 +4.5315e+00 -4.8627e+00 -3.6724e+00 +2.7085e+00 +9.4084e-01 -4.1359e+00 +4.3123e+00 -4.9865e+00 -2.4804e+00 +3.0722e+00 -4.6912e-01 -2.9102e+00 -1.9373e+00 -9.8592e-01 +1.1393e+00 -2.3389e+00 -7.4875e-01
2 +3.693369563e+02 +3.693369563e+02 +1.311006956e+03 +1.311006956e+03 +5.1896e+00 +2.7939e+00 +2.0932e+00 +5.8213e+00 +9.5011e-01 +4.9783e-02 -7.9573e-01 +5.7054e+00 -1.0182e+01 +4.1121e+00 -3.6398e+00 +7.8007e-01 +1.2112e+00 -8.4992e+00 -5.2192e+00 +4.1521e+00 -3.1127e+00 +8.7200e+00 -3.2044e+00 +4.1527e+00
5 +2.501707189e+02 +2.501707189e+02 +1.191840719e+03 +1.191840719e+03 +5.8292e-01 +5.4703e+00 +4.0541e+00 +8.9738e+00 -8.9377e+00 +2.0340e+00 -1.8007e+00 +8.8869e+00 -6.2281e+00 -9.8792e+00 +4.5380e+00 +2.6646e+00 -1.0870e+00 -2.0270e+01 -3.8386e+00 +4.0471e+00 +1.7063e+00 +9.4153e+00 +2.5011e+00 +8.0420e+00
41 +1.354912079e+02 +1.354912079e+02 +1.077161208e+03 +1.077161208e+03 -2.5336e+00 -2.0295e+01 +8.0440e+00 +1.2846e+01 -1.6696e+01 +4.4488e+00 -1.0382e+01 +9.4066e+00 -2.2025e+01 -1.2985e+01 +1.0147e+01 +4.5714e+00 -1.2916e+01 -1.7554e+01 +6.4858e+00 +1.6361e+01 -1.0926e+01 +3.8310e+00 +6.4958e+00 +5.5715e+00
77 +8.764632398e+01 +8.764632398e+01 +1.029316324e+03 +1.029316324e+03 -1.1516e+01 -1.3973e+01 +3.5785e+01 +1.5015e+01 -2.2090e+01 +2.5869e+00 -1.9548e+01 -7.5739e-01 -3.2641e+00 -1.3965e+01 +1.4965e+01 -1.4097e+00 -2.0177e+01 -6.0330e+00 +7.9065e+00 +4.4166e+00 -1.6206e+01 +1.4785e+01 +3.4041e+00 +5.8786e+00
112 +4.750425216e+01 +4.750425216e+01 +9.891742522e+02 +9.891742522e+02 -9.3816e+00 -1.6766e+01 +3.5211e+01 +2.9590e+01 -1.8070e+01 -3.5936e+00 -1.8171e+01 +4.4566e+00 -2.2589e+00 -4.4934e+00 +3.1000e+01 +4.4222e+00 -1.7483e+01 -1.0691e+01 +1.5015e+01 +1.5504e+01 -2.2553e+01 +2.0592e+01 +1.1007e+01 +5.6357e+00
114 +2.952074281e+01 +2.952074281e+01 +9.711907428e+02 +9.711907428e+02 -4.4696e+00 -1.6839e+01 +3.3441e+01 +2.7541e+01 -1.8044e+01 -3.9993e+00 -1.7380e+01 +9.6443e-01 -1.5762e-02 -5.3150e+00 +3.6495e+01 +5.1415e+00 -1.3133e+01 -1.2141e+01 +2.1009e+01 +1.1441e+01 -1.9489e+01 +2.2596e+01 +1.4382e+01 +8.7708e+00
121 +9.129882417e+00 +9.129882417e+00 +9.507998824e+02 +9.507998824e+02 -3.7832e+00 -1.4583e+01 +3.6814e+01 +2.1975e+01 -2.2050e+01 -3.9045e+00 -1.8288e+01 -2.4719e+00 +6.4005e+00 -9.8883e+00 +3.5175e+01 +5.2233e+00 -2.0990e+01 -1.2936e+01 +2.3908e+01 +9.1902e+00 -2.0473e+01 +1.9652e+01 +1.1561e+01 +7.3633e+00
131 +2.801189064e+00 +2.801189064e+00 +9.444711891e+02 +9.444711891e+02 -8.8307e+00 -1.1597e+01 +3.4907e+01 +2.3140e+01 -2.2467e+01 -3.4718e+00 -2.0897e+01 -1.0918e+01 +6.1561e+00 -1.2609e+01 +3.0745e+01 +1.0182e+01 -1.8230e+01 -1.5627e+01 +2.4835e+01 +1.6018e+01 -2.2124e+01 +1.5722e+01 +1.4938e+01 +8.5448e+00
139 +1.136868377e-13 +1.136868377e-13 +9.416700000e+02 +9.416700000e+02 -1.2832e+01 -9.3238e+00 +3.7342e+01 +2.0667e+01 -2.1095e+01 -8.8529e+00 -2.5865e+01 -1.2204e+01 +9.9556e+00 -9.9681e+00 +2.7414e+01 +1.1563e+01 -1.6208e+01 -2.0451e+01 +2.6715e+01 +1.7464e+01 -1.9744e+01 +1.1551e+01 +1.7573e+01 +1.1894e+01
% function evaluation | noise-free fitness - Fopt (-3.745000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.212684344e+02 +4.212684344e+02 +3.838184344e+02 +3.838184344e+02 +4.1830e+00 +2.6537e+00 +1.9215e+00 +3.4234e+00 +2.1714e+00 -3.2241e+00 -3.2949e+00 -1.3554e+00 -1.9806e+00 +2.8590e-01 -1.4459e+00 -2.4789e+00 -3.8653e+00 +4.4190e+00 -8.5239e-02 +2.5912e+00 -2.7368e+00 +3.9282e-03 +1.4514e-01 +2.6004e+00
3 +3.887567353e+02 +3.887567353e+02 +3.513067353e+02 +3.513067353e+02 -7.8335e-01 -9.1224e+00 -2.7755e+00 -1.7229e+00 -5.2468e+00 -7.4439e+00 +9.4269e+00 +8.1958e+00 -2.7182e+00 -1.6487e+01 -1.2085e+01 -5.3296e+00 -7.6232e+00 +1.8294e+00 +7.2289e+00 +5.7997e+00 -5.4893e+00 +9.4802e-01 +7.5478e+00 +3.0900e-01
17 +2.183556171e+02 +2.183556171e+02 +1.809056171e+02 +1.809056171e+02 -2.2323e+01 -1.0187e+00 +4.0730e+00 -8.4558e+00 -1.8132e+01 -2.1251e+00 +6.1731e+00 +1.4141e+01 -1.3606e+01 -3.6097e+00 +3.8583e+00 +1.9554e+01 -2.0637e+01 -1.6752e+01 +1.4893e+01 -2.5947e+00 -5.2154e+00 +9.9399e+00 +1.3343e+01 -1.2928e+01
26 +1.243999595e+02 +1.243999595e+02 +8.694995952e+01 +8.694995952e+01 -1.1170e+01 +6.7663e+00 +1.3655e+01 -1.1912e+01 -2.3591e+01 +8.9254e+00 +1.0594e+01 +1.0478e+01 -7.9772e+00 +3.1660e+00 -4.6442e+00 +1.2745e+01 -2.4955e+01 -1.2701e+01 +1.1159e+01 +1.8974e+01 -1.4685e+01 +1.2988e+01 +1.8167e+01 -1.0142e+01
32 +7.398780441e+01 +7.398780441e+01 +3.653780441e+01 +3.653780441e+01 -8.6521e+00 +9.7098e+00 +6.8328e+00 -2.4797e+01 -2.3371e+01 +1.0318e+01 +8.6164e+00 -4.1480e+00 -9.9289e+00 +5.2515e+00 -6.5014e-01 +1.7522e+01 -3.0168e+01 -2.1108e+01 +9.1000e+00 +8.9252e+00 -2.0407e+01 +1.3580e+01 +2.7244e+01 -2.1959e+01
49 +2.096283392e+01 +2.096283392e+01 -1.648716608e+01 -1.648716608e+01 +3.0027e+00 +2.0409e+01 +2.7606e+00 -1.9000e+01 -2.0911e+01 +3.6832e+00 +7.9400e+00 -5.8136e+00 -1.9527e-01 +2.5570e+01 +1.2174e+01 +2.1148e+01 -4.0141e+01 -3.2940e+01 +8.2194e+00 +1.5985e+01 -1.4942e+01 +1.3726e+01 +4.2202e+01 -2.4500e+01
61 +1.259541559e+01 +1.259541559e+01 -2.485458441e+01 -2.485458441e+01 +4.0915e+00 +1.5151e+01 +1.4208e+01 -2.6855e+01 -2.0515e+01 +2.2104e+00 +4.3260e+00 -6.5970e+00 +3.0357e+00 +3.0254e+01 +1.2944e+01 +1.5620e+01 -3.6152e+01 -3.3484e+01 +5.4954e+00 +2.1222e+01 -1.7644e+01 +1.1763e+01 +3.7065e+01 -2.1194e+01
64 +9.147885008e+00 +9.147885008e+00 -2.830211499e+01 -2.830211499e+01 +9.2205e+00 +2.1584e+01 +2.5062e+01 -3.2768e+01 -2.2985e+01 +5.8066e+00 +9.3474e+00 -9.4499e+00 +3.2261e+00 +3.2342e+01 +6.4736e+00 +2.1789e+01 -2.5349e+01 -3.6864e+01 +4.1805e+00 +1.5740e+01 -1.4946e+01 +1.3801e+01 +4.2756e+01 -2.0666e+01
95 +7.105427358e-14 +7.105427358e-14 -3.745000000e+01 -3.745000000e+01 +1.0546e+01 +1.9339e+01 +1.0151e+01 -2.7957e+01 -1.3165e+01 +1.4587e+01 +9.1413e+00 -8.4475e+00 +8.2460e+00 +4.1160e+01 +1.0254e+01 +1.0689e+01 -1.0795e+01 -3.3316e+01 +7.1529e+00 +1.0882e+01 -1.0890e+01 +1.5763e+01 +5.3671e+01 -1.7629e+01
% function evaluation | noise-free fitness - Fopt (-2.665900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.988038783e+02 +3.988038783e+02 +1.322138783e+02 +1.322138783e+02 -1.2178e+00 +4.1318e+00 +2.4414e+00 -2.6956e+00 +3.7087e+00 +9.9874e-01 -3.0505e+00 -2.3710e+00 +1.5272e+00 +5.4454e-01 -1.7646e+00 -1.9268e+00 -3.6600e+00 -6.2461e-01 +2.6406e+00 -4.8377e+00 +3.2052e+00 -4.5766e+00 -1.2261e+00 +7.0190e-01
6 +3.584505593e+02 +3.584505593e+02 +9.186055927e+01 +9.186055927e+01 -5.1857e+00 -5.3551e+00 -5.7157e+00 -9.1523e+00 +7.8012e-02 +9.5273e+00 -9.5264e+00 +6.6086e-01 +3.6927e+00 +6.2634e-01 -1.2664e+00 +4.3776e+00 -1.1522e+01 -2.9692e-01 +3.2806e+00 -7.1627e+00 +2.9278e+00 +6.0553e-01 -4.6406e+00 -6.7782e-01
42 +2.086348754e+02 +2.086348754e+02 -5.795512459e+01 -5.795512459e+01 -1.0588e+01 -1.9594e+01 -8.1737e+00 -1.4898e+01 +2.0120e+00 +1.9215e+01 -1.5121e+01 +1.4512e+00 +4.9906e+00 -3.6815e+00 -9.3379e-01 +4.4524e+00 +3.4995e+00 -1.5240e+00 -3.4109e+00 -1.7043e+01 +1.0575e+01 +7.7365e-01 -1.2326e+01 +1.6672e+01
46 +1.548148608e+02 +1.548148608e+02 -1.117751392e+02 -1.117751392e+02 -1.5666e+01 -1.9123e+01 -1.3517e+01 -1.2284e+01 +4.4282e+00 +1.7800e+01 -1.1938e+01 -9.8322e+00 +6.2619e+00 +1.3314e+00 -1.0873e+01 +5.8080e+00 +5.3779e+00 +2.7372e+00 -7.9071e+00 -1.3341e+01 +2.6045e+00 +3.5618e+00 -1.8422e+01 +1.7550e+01
80 +9.954669777e+01 +9.954669777e+01 -1.670433022e+02 -1.670433022e+02 -1.5237e+01 -6.3240e+00 -1.3510e+01 +5.2750e-01 +7.8547e+00 +9.2935e+00 -2.3888e+01 -1.5932e+01 +9.3126e+00 -2.1442e+00 -7.0951e+00 +1.5143e+00 +9.2667e+00 +1.3051e+01 -2.2772e+01 -1.7180e+01 +5.2998e+00 +6.0020e+00 -1.9938e+01 +1.1704e+01
111 +4.872373317e+01 +4.872373317e+01 -2.178662668e+02 -2.178662668e+02 -1.7331e+01 +8.3397e+00 -5.9390e+00 +7.0627e+00 +1.1437e+01 +5.8056e-01 -4.2236e+01 -4.8791e+00 +1.7697e-01 -1.6272e+01 -1.3285e+01 +5.3179e+00 +2.0510e+01 +6.4991e+00 -2.5897e+01 -9.1710e+00 +6.9108e+00 +1.1307e+01 -2.7549e+01 +9.3426e+00
116 +3.187908563e+01 +3.187908563e+01 -2.347109144e+02 -2.347109144e+02 -1.5783e+01 +3.6353e+00 -2.8536e+00 +7.5038e+00 +1.2000e+01 +5.5333e+00 -4.3582e+01 -8.5625e+00 -7.6188e+00 -1.1864e+01 -1.5696e+01 +5.9685e+00 +2.3968e+01 +5.8057e+00 -2.5784e+01 -1.2540e+01 +5.1624e+00 +1.0066e+01 -2.4163e+01 +1.1745e+01
160 +2.043627310e+01 +2.043627310e+01 -2.461537269e+02 -2.461537269e+02 -1.4345e+01 +6.7753e+00 -8.8770e+00 +6.9615e+00 +7.5856e+00 +7.2769e+00 -5.0955e+01 -1.0801e+01 -8.2435e+00 -1.1844e+01 -1.6987e+01 +1.2803e+01 +2.3933e+01 +8.3943e+00 -2.4579e+01 -6.0923e+00 +1.2215e+01 +9.4121e+00 -2.3162e+01 +1.1850e+01
166 +1.562634706e+01 +1.562634706e+01 -2.509636529e+02 -2.509636529e+02 -1.6500e+01 +8.2492e+00 -1.7294e+01 +1.2958e+01 +4.6235e+00 +5.2647e+00 -5.1899e+01 -6.9502e+00 -1.2259e+01 -1.3500e+01 -1.5923e+01 +1.3676e+01 +2.7083e+01 +1.1397e+01 -1.8758e+01 -6.4569e+00 +1.4221e+01 +1.0493e+01 -2.6443e+01 +1.3274e+01
